tick,UART_DIN,UART_CE_n,UART_WR,UART_ADDR,MEMRD_ADDR,MEMRD_DATA,RA,CD16,CSA_12_0
71447364,1,1,1,0,0,0,40,0,0
71447365,1,1,1,0,0,300,40,300,0
71447366,1,1,1,0,0,300,40,300,0
71447367,1,1,1,0,0,300,40,300,0
71447368,1,1,1,0,0,300,40,300,0
71447369,1,1,1,0,0,0,40,300,0
71447370,1,1,1,0,0,0,40,300,0
71447371,1,1,1,0,0,0,40,300,0
71447372,300,1,1,3,0,0,40,300,0
71447373,300,1,1,3,0,0,40,0,0
71447374,300,1,1,3,0,0,40,0,2001
71447375,300,1,1,3,0,0,40,0,17042
71447376,300,1,1,3,0,0,40,0,17042
71447377,300,1,1,3,3042,0,40,0,0
71447378,300,1,1,3,3042,0,40,0,6000
71447379,300,1,1,3,0,0,40,0,6000
71447380,300,1,1,3,0,0,40,0,6000
71447381,300,1,1,3,0,0,40,0,6000
71447382,300,1,1,3,0,173005,40,173005,7730
71447383,300,1,1,3,0,173005,40,173005,7730
71447384,300,1,1,3,0,173005,40,173005,7730
71447385,300,1,1,3,0,173005,40,173005,7730
71447386,300,1,1,3,0,0,40,173005,7730
71447387,300,1,1,3,0,0,40,173005,7730
71447388,300,1,1,3,0,0,40,173005,7730
71447389,5,1,1,3,0,0,40,173005,0
71447390,5,1,1,3,0,0,40,0,0
71447391,5,1,1,3,0,0,40,0,2001
71447392,5,1,1,3,0,0,40,0,17043
71447393,5,1,1,3,0,0,40,0,17043
71447394,5,1,1,3,3043,0,40,0,0
71447395,5,1,1,3,3043,0,40,0,6000
71447396,5,1,1,3,0,0,40,0,6000
71447397,5,1,1,3,0,0,40,0,6000
71447398,5,1,1,3,0,0,40,0,6000
71447399,5,1,1,3,0,150415,40,150415,7504
71447400,5,1,1,3,0,150415,40,150415,7504
71447401,5,1,1,3,0,150415,40,150415,7504
71447402,5,1,1,3,0,150415,40,150415,7504
71447403,5,1,1,3,0,0,40,150415,7504
71447404,5,1,1,3,0,0,40,150415,7504
71447405,5,1,1,3,0,0,40,150415,7504
71447406,1,1,1,0,0,0,40,150415,657
71447407,1,1,1,0,0,0,40,1,657
71447408,1,1,1,0,0,0,40,1,326
71447409,1,1,1,0,0,0,40,1,326
71447410,1,1,1,0,0,0,40,1,326
71447411,1,1,1,0,0,0,40,1,327
71447412,1,1,1,0,0,0,40,1,327
71447413,1,1,1,0,0,0,40,1,330
71447414,1,1,1,0,0,0,40,1,660
71447415,1,1,1,0,0,0,40,1,660
71447416,1,1,1,0,0,0,40,1,660
71447417,1,1,1,0,0,0,40,1,3655
71447418,244,1,1,0,0,0,40,110244,3655
71447419,244,1,1,0,0,0,40,110244,3655
71447420,244,1,1,0,0,0,40,110244,474
71447421,244,1,1,0,0,0,40,110244,474
71447422,244,1,1,0,0,0,40,110244,474
71447423,244,1,1,0,0,0,40,110244,475
71447424,305,1,1,3,0,0,40,305,475
71447425,305,1,1,3,0,0,40,305,476
71447426,305,1,1,3,0,0,40,305,501
71447427,244,1,1,0,0,0,40,110244,501
71447428,244,1,1,0,0,0,40,110244,501
71447429,244,1,1,0,0,0,40,110244,502
71447430,7,1,1,0,0,0,40,7,502
71447431,7,1,1,0,0,0,40,7,503
71447432,7,1,1,0,0,0,40,7,503
71447433,300,1,1,0,0,0,40,300,503
71447434,300,1,1,0,0,0,40,300,504
71447435,300,1,1,0,0,0,40,300,511
71447436,3,1,1,0,0,0,40,3,511
71447437,3,1,1,0,0,0,40,3,511
71447438,3,1,1,0,0,0,40,3,3725
71447439,141,1,1,0,0,0,40,30141,3725
71447440,141,1,1,0,0,0,40,30141,3725
71447441,141,1,1,0,0,0,40,30141,476
71447442,40,0,1,0,0,0,40,40,476
# MARK wr tick=71447442
71447443,40,0,1,0,0,0,40,40,476
71478963,377,1,1,0,0,0,177777,177777,1151
71478964,54,1,1,0,0,0,177777,2454,1151
71478965,54,1,1,0,0,0,177777,2454,1151
71478966,54,1,1,0,0,0,177777,2454,1151
71478967,147,1,1,0,0,0,177777,1147,1151
71478968,147,1,1,0,0,0,177777,1147,1151
71478969,147,1,1,0,0,0,177777,1147,1151
71478970,7,1,1,0,0,0,177777,2407,1151
71478971,7,1,1,0,0,0,177777,2407,1151
71478972,7,1,1,0,0,0,177777,2407,1151
71478973,167,1,1,0,0,0,177777,12567,1151
71478974,167,1,1,0,0,0,177777,12567,1151
71478975,166,1,1,0,0,0,177777,12566,1152
71478976,0,1,1,0,0,0,177777,116400,1152
71478977,0,1,1,0,0,0,177777,116400,1153
71478978,0,1,1,0,0,0,177777,116400,1153
71478979,0,1,1,0,0,0,177777,170000,1153
71478980,0,1,1,0,0,0,177777,170000,1154
71478981,0,1,1,0,0,0,177777,170000,1154
71478982,0,1,1,0,0,0,177777,110000,1154
71478983,0,1,1,0,0,0,177777,110000,1155
71478984,0,1,1,0,0,0,177777,110000,1155
71478985,7,1,1,0,0,0,177777,7,1155
71478986,7,1,1,0,0,0,177777,7,1156
71478987,7,1,1,0,0,0,177777,7,1156
71478988,1,1,1,0,0,0,177777,20001,1156
71478989,1,1,1,0,0,0,177777,20001,1157
71478990,1,1,1,0,0,0,177777,20001,1156
71478991,104,1,1,0,0,0,177777,7504,1156
71478992,104,1,1,0,0,0,177777,7504,1156
71478993,104,1,1,0,0,0,177777,7504,1156
71478994,104,1,1,0,0,0,177777,7504,1156
71478995,104,1,1,0,0,0,177777,7504,1156
71478996,104,1,1,0,0,0,177777,7504,1156
71478997,302,1,1,0,0,0,177777,302,1156
71478998,302,1,1,0,0,0,177777,302,1156
71478999,302,1,1,0,0,0,177777,302,1156
71479000,0,1,1,0,0,0,177777,0,1156
71479001,0,1,1,0,0,0,177777,0,1156
71479002,0,1,1,0,0,0,177777,0,1156
71479003,26,1,1,0,0,0,0,3026,1156
71479004,26,1,1,0,0,0,0,3026,1156
71479005,26,1,1,0,0,0,0,3026,1156
71479006,272,1,1,0,0,0,0,7672,1156
71479007,272,1,1,0,0,0,0,7672,1156
71479008,272,1,1,0,0,0,0,7672,1156
71479009,40,1,1,0,0,0,0,3040,1156
71479010,40,1,1,0,0,0,0,3040,1156
71479011,40,1,1,0,0,0,0,3040,1156
71479012,272,1,1,0,0,0,0,55672,1156
71479013,272,1,1,0,0,0,0,55672,1156
71479014,272,1,1,0,0,0,0,55672,1157
71479015,244,1,1,0,0,0,0,110244,1157
71479016,244,1,1,0,0,0,0,110244,1160
71479017,244,1,1,0,0,0,0,110244,1160
71479018,0,1,1,3,0,0,0,0,1160
71479019,0,1,1,3,0,0,0,0,1161
71479020,0,1,1,3,0,0,0,0,1076
71479021,244,1,1,0,0,0,0,110244,1076
71479022,244,1,1,0,0,0,0,110244,1076
71479023,244,1,1,0,0,0,0,110244,0
71479024,0,1,1,3,0,0,0,0,0
71479025,0,1,1,3,0,0,0,0,0
71479026,0,1,1,3,0,0,0,0,2001
71479027,0,1,1,3,0,0,0,0,17040
71479028,0,1,1,3,0,0,0,0,17040
71479029,0,1,1,3,3040,0,0,0,0
71479030,0,1,1,3,3040,0,0,0,6000
71479031,0,1,1,3,0,0,0,0,6000
71479032,0,1,1,3,0,0,0,0,6000
71479033,0,1,1,3,0,0,0,0,6000
71479034,0,1,1,3,0,44035,0,44035,6440
71479035,0,1,1,3,0,44035,0,44035,6440
71479036,0,1,1,3,0,44035,0,44035,6440
71479037,0,1,1,3,0,44035,0,44035,6440
71479038,0,1,1,3,0,0,0,44035,6440
71479039,0,1,1,3,0,0,0,44035,6440
71479040,0,1,1,3,0,0,0,44035,6440
71479041,0,1,1,0,0,0,0,44035,170
71479042,0,1,1,0,0,0,0,0,170
71479043,0,1,1,0,0,0,0,0,0
71479044,0,1,1,0,0,0,0,0,0
71479045,0,1,1,0,0,0,0,0,0
71479046,0,1,1,0,3075,0,0,0,0
71479047,0,1,1,0,3075,0,0,0,0
71479048,0,1,1,0,0,0,0,0,0
71479049,0,1,1,0,0,0,0,0,0
71479050,0,1,1,0,0,0,0,0,0
71479051,0,1,1,0,0,40,0,40,0
71479052,0,1,1,0,0,40,0,40,0
71479053,0,1,1,0,0,40,0,40,0
71479054,0,1,1,0,0,40,0,40,0
71479055,0,1,1,0,0,0,0,40,0
71479056,0,1,1,0,0,0,0,40,0
71479057,0,1,1,0,0,0,0,40,0
71479058,40,1,1,3,0,0,0,40,0
71479059,40,1,1,3,0,0,0,0,0
71479060,40,1,1,3,0,0,0,0,2001
71479061,40,1,1,3,0,0,0,0,17041
71479062,40,1,1,3,0,0,0,0,17041
71479063,40,1,1,3,3041,0,0,0,0
71479064,40,1,1,3,3041,0,0,0,6000
71479065,40,1,1,3,0,0,0,0,6000
71479066,40,1,1,3,0,0,0,0,6000
71479067,40,1,1,3,0,0,0,0,6000
71479068,40,1,1,3,0,50033,0,50033,6500
71479069,40,1,1,3,0,50033,0,50033,6500
71479070,40,1,1,3,0,50033,0,50033,6500
71479071,40,1,1,3,0,50033,0,50033,6500
71479072,40,1,1,3,0,0,0,50033,6500
71479073,40,1,1,3,0,0,0,50033,6500
71479074,40,1,1,3,0,0,0,50033,6500
71479075,0,1,1,0,0,0,40,50033,172
71479076,0,1,1,0,0,0,40,0,172
71479077,0,1,1,0,0,0,40,0,0
71479078,0,1,1,0,0,0,40,0,0
71479079,0,1,1,0,0,0,40,0,0
71479080,0,1,1,0,3074,0,40,0,0
71479081,0,1,1,0,3074,0,40,0,0
71479082,0,1,1,0,0,0,40,0,0
71479083,0,1,1,0,0,0,40,0,0
71479084,0,1,1,0,0,0,40,0,0
71479085,0,1,1,0,0,300,40,300,0
71479086,0,1,1,0,0,300,40,300,0
71479087,0,1,1,0,0,300,40,300,0
71479088,0,1,1,0,0,300,40,300,0
71479089,0,1,1,0,0,0,40,300,0
71479090,0,1,1,0,0,0,40,300,0
71479091,0,1,1,0,0,0,40,300,0
71479092,300,1,1,3,0,0,40,300,0
71479093,300,1,1,3,0,0,40,0,0
71479094,300,1,1,3,0,0,40,0,2001
71479095,300,1,1,3,0,0,40,0,17042
71479096,300,1,1,3,0,0,40,0,17042
71479097,300,1,1,3,3042,0,40,0,0
71479098,300,1,1,3,3042,0,40,0,6000
71479099,300,1,1,3,0,0,40,0,6000
71479100,300,1,1,3,0,0,40,0,6000
71479101,300,1,1,3,0,0,40,0,6000
71479102,300,1,1,3,0,173005,40,173005,7730
71479103,300,1,1,3,0,173005,40,173005,7730
71479104,300,1,1,3,0,173005,40,173005,7730
71479105,300,1,1,3,0,173005,40,173005,7730
71479106,300,1,1,3,0,0,40,173005,7730
71479107,300,1,1,3,0,0,40,173005,7730
71479108,300,1,1,3,0,0,40,173005,7730
71479109,5,1,1,3,0,0,40,173005,0
71479110,5,1,1,3,0,0,40,0,0
71479111,5,1,1,3,0,0,40,0,2001
71479112,5,1,1,3,0,0,40,0,17043
71479113,5,1,1,3,0,0,40,0,17043
71479114,5,1,1,3,3043,0,40,0,0
71479115,5,1,1,3,3043,0,40,0,6000
71479116,5,1,1,3,0,0,40,0,6000
71479117,5,1,1,3,0,0,40,0,6000
71479118,5,1,1,3,0,0,40,0,6000
71479119,5,1,1,3,0,150415,40,150415,7504
71479120,5,1,1,3,0,150415,40,150415,7504
71479121,5,1,1,3,0,150415,40,150415,7504
71479122,5,1,1,3,0,150415,40,150415,7504
71479123,5,1,1,3,0,0,40,150415,7504
71479124,5,1,1,3,0,0,40,150415,7504
71479125,5,1,1,3,0,0,40,150415,7504
71479126,0,1,1,0,0,0,40,156415,657
71479127,0,1,1,0,0,0,40,116400,657
71479128,0,1,1,0,0,0,40,116400,326
71479129,0,1,1,0,0,0,40,116400,326
71479130,0,1,1,0,0,0,40,116400,326
71479131,0,1,1,0,0,0,40,116400,327
71479132,0,1,1,0,0,0,40,116400,327
71479133,0,1,1,0,0,0,40,116400,330
71479134,0,1,1,0,0,0,40,116400,660
71479135,0,1,1,0,0,0,40,116400,660
71479136,0,1,1,0,0,0,40,116400,660
71479137,0,1,1,0,0,0,40,116400,3655
71479138,244,1,1,0,0,0,40,110244,3655
71479139,244,1,1,0,0,0,40,110244,3655
71479140,244,1,1,0,0,0,40,110244,474
71479141,244,1,1,0,0,0,40,110244,474
71479142,244,1,1,0,0,0,40,110244,474
71479143,244,1,1,0,0,0,40,110244,475
71479144,305,1,1,3,0,0,40,305,475
71479145,305,1,1,3,0,0,40,305,476
71479146,305,1,1,3,0,0,40,305,501
71479147,244,1,1,0,0,0,40,110244,501
71479148,244,1,1,0,0,0,40,110244,501
71479149,244,1,1,0,0,0,40,110244,502
71479150,7,1,1,0,0,0,40,7,502
71479151,7,1,1,0,0,0,40,7,503
71479152,7,1,1,0,0,0,40,7,503
71479153,300,1,1,0,0,0,40,300,503
71479154,300,1,1,0,0,0,40,300,504
71479155,300,1,1,0,0,0,40,300,511
71479156,3,1,1,0,0,0,40,3,511
71479157,3,1,1,0,0,0,40,3,511
71479158,3,1,1,0,0,0,40,3,3725
71479159,141,1,1,0,0,0,40,30141,3725
71479160,141,1,1,0,0,0,40,30141,3725
71479161,141,1,1,0,0,0,40,30141,476
71479162,40,0,1,0,0,0,40,40,476
# MARK wr tick=71479162
71479163,40,0,1,0,0,0,40,40,476
71505116,13,1,1,0,0,0,0,100013,1120
71505117,0,1,1,0,0,0,0,0,1120
71505118,0,1,1,0,0,0,0,0,1120
71505119,0,1,1,0,0,0,0,0,1120
71505120,1,1,1,0,0,0,0,1,1120
71505121,1,1,1,0,0,0,0,1,1120
71505122,1,1,1,0,0,0,0,1,1120
71505123,2,1,1,0,0,0,0,2,1120
71505124,2,1,1,0,0,0,0,2,1120
71505125,2,1,1,0,0,0,0,2,1120
71505126,4,1,1,0,0,0,0,4,1120
71505127,4,1,1,0,0,0,0,4,1120
71505128,4,1,1,0,0,0,0,4,1120
71505129,10,1,1,0,0,0,0,10,1120
71505130,10,1,1,0,0,0,0,10,1120
71505131,10,1,1,0,0,0,0,10,1120
71505132,20,1,1,0,0,0,0,20,1120
71505133,20,1,1,0,0,0,0,20,1120
71505134,20,1,1,0,0,0,0,20,1120
71505135,40,1,1,0,0,0,0,40,1120
71505136,40,1,1,0,0,0,0,40,1120
71505137,40,1,1,0,0,0,0,40,1120
71505138,100,1,1,0,0,0,0,100,1120
71505139,100,1,1,0,0,0,0,100,1120
71505140,100,1,1,0,0,0,0,100,1120
71505141,200,1,1,0,0,0,0,200,1120
71505142,200,1,1,0,0,0,0,200,1120
71505143,200,1,1,0,0,0,0,200,1120
71505144,0,1,1,0,0,0,0,400,1120
71505145,0,1,1,0,0,0,0,400,1120
71505146,0,1,1,0,0,0,0,400,1120
71505147,0,1,1,0,0,0,0,1000,1120
71505148,0,1,1,0,0,0,0,1000,1120
71505149,0,1,1,0,0,0,0,1000,1120
71505150,0,1,1,0,0,0,0,2000,1120
71505151,0,1,1,0,0,0,0,2000,1120
71505152,0,1,1,0,0,0,0,2000,1120
71505153,0,1,1,0,0,0,0,4000,1120
71505154,0,1,1,0,0,0,0,4000,1120
71505155,0,1,1,0,0,0,0,4000,1121
71505156,1,1,1,0,0,0,0,10001,1121
71505157,1,1,1,0,0,0,0,10001,1122
71505158,1,1,1,0,0,0,0,10001,1133
71505159,0,1,1,0,0,0,0,0,1133
71505160,0,1,1,0,0,0,0,0,1133
71505161,0,1,1,0,0,0,0,0,1134
71505162,0,1,1,0,0,0,0,0,1134
71505163,0,1,1,0,0,0,0,0,1135
71505164,0,1,1,0,0,0,0,0,1140
71505165,0,1,1,0,0,0,0,0,1140
71505166,0,1,1,0,0,0,0,0,1140
71505167,0,1,1,0,0,0,0,0,1141
71505168,1,1,1,0,0,0,0,1,1141
71505169,1,1,1,0,0,0,0,1,1142
71505170,1,1,1,0,0,0,0,1,1142
71505171,1,1,1,0,0,0,0,1,1142
71505172,1,1,1,0,0,0,0,1,1143
71505173,1,1,1,0,0,0,0,1,666
71505174,0,1,1,0,0,0,0,140000,666
71505175,0,1,1,0,0,0,0,140000,666
71505176,0,1,1,0,0,0,0,140000,0
71505177,0,1,1,3,0,0,0,0,0
71505178,0,1,1,3,0,0,0,0,0
71505179,0,1,1,3,0,0,0,0,2001
71505180,0,1,1,3,0,0,0,0,17040
71505181,0,1,1,3,0,0,0,0,17040
71505182,0,1,1,3,3040,0,0,0,0
71505183,0,1,1,3,3040,0,0,0,6000
71505184,0,1,1,3,0,0,0,0,6000
71505185,0,1,1,3,0,0,0,0,6000
71505186,0,1,1,3,0,0,0,0,6000
71505187,0,1,1,3,0,44035,0,44035,6440
71505188,0,1,1,3,0,44035,0,44035,6440
71505189,0,1,1,3,0,44035,0,44035,6440
71505190,0,1,1,3,0,44035,0,44035,6440
71505191,0,1,1,3,0,0,0,44035,6440
71505192,0,1,1,3,0,0,0,44035,6440
71505193,0,1,1,3,0,0,0,44035,6440
71505194,1,1,1,0,0,0,0,44035,170
71505195,1,1,1,0,0,0,0,0,170
71505196,1,1,1,0,0,0,0,0,0
71505197,1,1,1,0,0,0,0,0,0
71505198,1,1,1,0,0,0,0,0,0
71505199,1,1,1,0,3075,0,0,0,0
71505200,1,1,1,0,3075,0,0,0,0
71505201,1,1,1,0,0,0,0,0,0
71505202,1,1,1,0,0,0,0,0,0
71505203,1,1,1,0,0,0,0,0,0
71505204,1,1,1,0,0,40,0,40,0
71505205,1,1,1,0,0,40,0,40,0
71505206,1,1,1,0,0,40,0,40,0
71505207,1,1,1,0,0,40,0,40,0
71505208,1,1,1,0,0,0,0,40,0
71505209,1,1,1,0,0,0,0,40,0
71505210,1,1,1,0,0,0,0,40,0
71505211,40,1,1,3,0,0,0,40,0
71505212,40,1,1,3,0,0,0,0,0
71505213,40,1,1,3,0,0,0,0,2001
71505214,40,1,1,3,0,0,0,0,17041
71505215,40,1,1,3,0,0,0,0,17041
71505216,40,1,1,3,3041,0,0,0,0
71505217,40,1,1,3,3041,0,0,0,6000
71505218,40,1,1,3,0,0,0,0,6000
71505219,40,1,1,3,0,0,0,0,6000
71505220,40,1,1,3,0,0,0,0,6000
71505221,40,1,1,3,0,50033,0,50033,6500
71505222,40,1,1,3,0,50033,0,50033,6500
71505223,40,1,1,3,0,50033,0,50033,6500
71505224,40,1,1,3,0,50033,0,50033,6500
71505225,40,1,1,3,0,0,0,50033,6500
71505226,40,1,1,3,0,0,0,50033,6500
71505227,40,1,1,3,0,0,0,50033,6500
71505228,1,1,1,0,0,0,40,50033,172
71505229,1,1,1,0,0,0,40,0,172
71505230,1,1,1,0,0,0,40,0,0
71505231,1,1,1,0,0,0,40,0,0
71505232,1,1,1,0,0,0,40,0,0
71505233,1,1,1,0,3074,0,40,0,0
71505234,1,1,1,0,3074,0,40,0,0
71505235,1,1,1,0,0,0,40,0,0
71505236,1,1,1,0,0,0,40,0,0
71505237,1,1,1,0,0,0,40,0,0
71505238,1,1,1,0,0,300,40,300,0
71505239,1,1,1,0,0,300,40,300,0
71505240,1,1,1,0,0,300,40,300,0
71505241,1,1,1,0,0,300,40,300,0
71505242,1,1,1,0,0,0,40,300,0
71505243,1,1,1,0,0,0,40,300,0
71505244,1,1,1,0,0,0,40,300,0
71505245,300,1,1,3,0,0,40,300,0
71505246,300,1,1,3,0,0,40,0,0
71505247,300,1,1,3,0,0,40,0,2001
71505248,300,1,1,3,0,0,40,0,17042
71505249,300,1,1,3,0,0,40,0,17042
71505250,300,1,1,3,3042,0,40,0,0
71505251,300,1,1,3,3042,0,40,0,6000
71505252,300,1,1,3,0,0,40,0,6000
71505253,300,1,1,3,0,0,40,0,6000
71505254,300,1,1,3,0,0,40,0,6000
71505255,300,1,1,3,0,173005,40,173005,7730
71505256,300,1,1,3,0,173005,40,173005,7730
71505257,300,1,1,3,0,173005,40,173005,7730
71505258,300,1,1,3,0,173005,40,173005,7730
71505259,300,1,1,3,0,0,40,173005,7730
71505260,300,1,1,3,0,0,40,173005,7730
71505261,300,1,1,3,0,0,40,173005,7730
71505262,5,1,1,3,0,0,40,173005,0
71505263,5,1,1,3,0,0,40,0,0
71505264,5,1,1,3,0,0,40,0,2001
71505265,5,1,1,3,0,0,40,0,17043
71505266,5,1,1,3,0,0,40,0,17043
71505267,5,1,1,3,3043,0,40,0,0
71505268,5,1,1,3,3043,0,40,0,6000
71505269,5,1,1,3,0,0,40,0,6000
71505270,5,1,1,3,0,0,40,0,6000
71505271,5,1,1,3,0,0,40,0,6000
71505272,5,1,1,3,0,150415,40,150415,7504
71505273,5,1,1,3,0,150415,40,150415,7504
71505274,5,1,1,3,0,150415,40,150415,7504
71505275,5,1,1,3,0,150415,40,150415,7504
71505276,5,1,1,3,0,0,40,150415,7504
71505277,5,1,1,3,0,0,40,150415,7504
71505278,5,1,1,3,0,0,40,150415,7504
71505279,1,1,1,0,0,0,40,150415,657
71505280,1,1,1,0,0,0,40,1,657
71505281,1,1,1,0,0,0,40,1,326
71505282,1,1,1,0,0,0,40,1,326
71505283,1,1,1,0,0,0,40,1,326
71505284,1,1,1,0,0,0,40,1,327
71505285,1,1,1,0,0,0,40,1,327
71505286,1,1,1,0,0,0,40,1,330
71505287,1,1,1,0,0,0,40,1,660
71505288,1,1,1,0,0,0,40,1,660
71505289,1,1,1,0,0,0,40,1,660
71505290,1,1,1,0,0,0,40,1,3655
71505291,244,1,1,0,0,0,40,110244,3655
71505292,244,1,1,0,0,0,40,110244,3655
71505293,244,1,1,0,0,0,40,110244,474
71505294,244,1,1,0,0,0,40,110244,474
71505295,244,1,1,0,0,0,40,110244,474
71505296,244,1,1,0,0,0,40,110244,475
71505297,305,1,1,3,0,0,40,305,475
71505298,305,1,1,3,0,0,40,305,476
71505299,305,1,1,3,0,0,40,305,501
71505300,244,1,1,0,0,0,40,110244,501
71505301,244,1,1,0,0,0,40,110244,501
71505302,244,1,1,0,0,0,40,110244,502
71505303,7,1,1,0,0,0,40,7,502
71505304,7,1,1,0,0,0,40,7,503
71505305,7,1,1,0,0,0,40,7,503
71505306,300,1,1,0,0,0,40,300,503
71505307,300,1,1,0,0,0,40,300,504
71505308,300,1,1,0,0,0,40,300,511
71505309,3,1,1,0,0,0,40,3,511
71505310,3,1,1,0,0,0,40,3,511
71505311,3,1,1,0,0,0,40,3,3725
71505312,141,1,1,0,0,0,40,30141,3725
71505313,141,1,1,0,0,0,40,30141,3725
71505314,141,1,1,0,0,0,40,30141,476
71505315,40,0,1,0,0,0,40,40,476
# MARK wr tick=71505315
71505316,40,0,1,0,0,0,40,40,476
71546301,1,1,1,0,0,0,0,1,1120
71546302,1,1,1,0,0,0,0,1,1120
71546303,1,1,1,0,0,0,0,1,1120
71546304,2,1,1,0,0,0,0,2,1120
71546305,2,1,1,0,0,0,0,2,1120
71546306,2,1,1,0,0,0,0,2,1120
71546307,4,1,1,0,0,0,0,4,1120
71546308,4,1,1,0,0,0,0,4,1120
71546309,4,1,1,0,0,0,0,4,1120
71546310,10,1,1,0,0,0,0,10,1120
71546311,10,1,1,0,0,0,0,10,1120
71546312,10,1,1,0,0,0,0,10,1120
71546313,20,1,1,0,0,0,0,20,1120
71546314,20,1,1,0,0,0,0,20,1120
71546315,20,1,1,0,0,0,0,20,1120
71546316,40,1,1,0,0,0,0,40,1120
71546317,40,1,1,0,0,0,0,40,1120
71546318,40,1,1,0,0,0,0,40,1120
71546319,100,1,1,0,0,0,0,100,1120
71546320,100,1,1,0,0,0,0,100,1120
71546321,100,1,1,0,0,0,0,100,1120
71546322,200,1,1,0,0,0,0,200,1120
71546323,200,1,1,0,0,0,0,200,1120
71546324,200,1,1,0,0,0,0,200,1120
71546325,0,1,1,0,0,0,0,400,1120
71546326,0,1,1,0,0,0,0,400,1120
71546327,0,1,1,0,0,0,0,400,1120
71546328,0,1,1,0,0,0,0,1000,1120
71546329,0,1,1,0,0,0,0,1000,1120
71546330,0,1,1,0,0,0,0,1000,1120
71546331,0,1,1,0,0,0,0,2000,1120
71546332,0,1,1,0,0,0,0,2000,1120
71546333,0,1,1,0,0,0,0,2000,1120
71546334,0,1,1,0,0,0,0,4000,1120
71546335,0,1,1,0,0,0,0,4000,1120
71546336,0,1,1,0,0,0,0,4000,1121
71546337,1,1,1,0,0,0,0,10001,1121
71546338,1,1,1,0,0,0,0,10001,1122
71546339,1,1,1,0,0,0,0,10001,1133
71546340,0,1,1,0,0,0,0,0,1133
71546341,0,1,1,0,0,0,0,0,1133
71546342,0,1,1,0,0,0,0,0,1134
71546343,0,1,1,0,0,0,0,0,1134
71546344,0,1,1,0,0,0,0,0,1135
71546345,0,1,1,0,0,0,0,0,1140
71546346,0,1,1,0,0,0,0,0,1140
71546347,0,1,1,0,0,0,0,0,1140
71546348,0,1,1,0,0,0,0,0,1141
71546349,1,1,1,0,0,0,0,1,1141
71546350,1,1,1,0,0,0,0,1,1142
71546351,1,1,1,0,0,0,0,1,1142
71546352,1,1,1,0,0,0,0,1,1142
71546353,1,1,1,0,0,0,0,1,1143
71546354,1,1,1,0,0,0,0,1,666
71546355,0,1,1,0,0,0,0,140000,666
71546356,0,1,1,0,0,0,0,140000,666
71546357,0,1,1,0,0,0,0,140000,0
71546358,0,1,1,3,0,0,0,0,0
71546359,0,1,1,3,0,0,0,0,0
71546360,0,1,1,3,0,0,0,0,2001
71546361,0,1,1,3,0,0,0,0,17040
71546362,0,1,1,3,0,0,0,0,17040
71546363,0,1,1,3,0,0,0,0,0
71546364,0,1,1,3,0,0,0,0,0
71546365,0,1,1,3,0,0,0,0,0
71546366,0,1,1,3,0,0,0,0,0
71546367,0,1,1,3,3040,0,0,0,0
71546368,0,1,1,3,3040,0,0,0,6000
71546369,0,1,1,3,0,0,0,0,6000
71546370,0,1,1,3,0,0,0,0,6000
71546371,0,1,1,3,0,0,0,0,6000
71546372,0,1,1,3,0,44035,0,44035,6440
71546373,0,1,1,3,0,44035,0,44035,6440
71546374,0,1,1,3,0,44035,0,44035,6440
71546375,0,1,1,3,0,44035,0,44035,6440
71546376,0,1,1,3,0,0,0,44035,6440
71546377,0,1,1,3,0,0,0,44035,6440
71546378,0,1,1,3,0,0,0,44035,6440
71546379,1,1,1,0,0,0,0,44035,170
71546380,1,1,1,0,0,0,0,0,170
71546381,1,1,1,0,0,0,0,0,0
71546382,1,1,1,0,0,0,0,0,0
71546383,1,1,1,0,0,0,0,0,0
71546384,1,1,1,0,3075,0,0,0,0
71546385,1,1,1,0,3075,0,0,0,0
71546386,1,1,1,0,0,0,0,0,0
71546387,1,1,1,0,0,0,0,0,0
71546388,1,1,1,0,0,0,0,0,0
71546389,1,1,1,0,0,111,0,111,0
71546390,1,1,1,0,0,111,0,111,0
71546391,1,1,1,0,0,111,0,111,0
71546392,1,1,1,0,0,111,0,111,0
71546393,1,1,1,0,0,0,0,111,0
71546394,1,1,1,0,0,0,0,111,0
71546395,1,1,1,0,0,0,0,111,0
71546396,111,1,1,3,0,0,0,111,0
71546397,111,1,1,3,0,0,0,0,0
71546398,111,1,1,3,0,0,0,0,2001
71546399,111,1,1,3,0,0,0,0,17041
71546400,111,1,1,3,0,0,0,0,17041
71546401,111,1,1,3,3041,0,0,0,0
71546402,111,1,1,3,3041,0,0,0,6000
71546403,111,1,1,3,0,0,0,0,6000
71546404,111,1,1,3,0,0,0,0,6000
71546405,111,1,1,3,0,0,0,0,6000
71546406,111,1,1,3,0,50033,0,50033,6500
71546407,111,1,1,3,0,50033,0,50033,6500
71546408,111,1,1,3,0,50033,0,50033,6500
71546409,111,1,1,3,0,50033,0,50033,6500
71546410,111,1,1,3,0,0,0,50033,6500
71546411,111,1,1,3,0,0,0,50033,6500
71546412,111,1,1,3,0,0,0,50033,6500
71546413,1,1,1,0,0,0,111,50033,172
71546414,1,1,1,0,0,0,111,0,172
71546415,1,1,1,0,0,0,111,0,0
71546416,1,1,1,0,0,0,111,0,0
71546417,1,1,1,0,0,0,111,0,0
