tick,UART_DIN,UART_CE_n,UART_WR,UART_ADDR,RA,QREG,RB,RX,MEMRD_ADDR,MEMRD_DATA,CD16,CSA_12_0
44353158,300,1,1,3,116,1,7732,7544,0,0,0,6000
44353159,300,1,1,3,116,1,7732,7544,0,173005,173005,7730
44353160,300,1,1,3,116,1,7732,7544,0,173005,173005,7730
44353161,300,1,1,3,116,1,7732,7544,0,173005,173005,7730
44353162,300,1,1,3,116,1,7732,7544,0,173005,173005,7730
44353163,300,1,1,3,116,1,7732,7544,0,0,173005,7730
44353164,300,1,1,3,116,1,7732,7544,0,0,173005,7730
44353165,300,1,1,3,116,1,7732,7544,0,0,173005,7730
44353166,5,1,1,3,116,1,7732,7544,0,0,173005,0
44353167,5,1,1,3,116,1,7732,7544,0,0,0,0
44353168,5,1,1,3,116,1,7732,7544,0,0,0,2001
44353169,5,1,1,3,116,1,7732,7544,0,0,0,17043
44353170,5,1,1,3,116,1,7732,7544,0,0,0,17043
44353171,5,1,1,3,116,1,7732,7544,3043,0,0,0
44353172,5,1,1,3,116,1,7732,7544,3043,0,0,6000
44353173,5,1,1,3,116,1,7732,7544,0,0,0,6000
44353174,5,1,1,3,116,1,7732,7544,0,0,0,6000
44353175,5,1,1,3,116,1,7732,7544,0,0,0,6000
44353176,5,1,1,3,116,1,7732,7544,0,150415,150415,7504
44353177,5,1,1,3,116,1,7732,7544,0,150415,150415,7504
44353178,5,1,1,3,116,1,7732,7544,0,150415,150415,7504
44353179,5,1,1,3,116,1,7732,7544,0,150415,150415,7504
44353180,5,1,1,3,116,1,7732,7544,0,0,150415,7504
44353181,5,1,1,3,116,1,7732,7544,0,0,150415,7504
44353182,5,1,1,3,116,1,7732,7544,0,0,150415,7504
44353183,1,1,1,0,116,1,7732,7544,0,0,150415,657
44353184,1,1,1,0,116,1,7732,7544,0,0,1,657
44353185,1,1,1,0,116,1,7732,7544,0,0,1,326
44353186,1,1,1,0,116,1,7732,7544,0,0,1,326
44353187,1,1,1,0,116,1,7732,7544,0,0,1,326
44353188,1,1,1,0,116,1,7732,7544,0,0,1,327
44353189,1,1,1,0,116,1,7732,7544,0,0,1,327
44353190,1,1,1,0,116,1,7732,7544,0,0,1,330
44353191,1,1,1,0,116,1,7732,7544,0,0,1,660
44353192,1,1,1,0,116,1,7732,7544,0,0,1,660
44353193,1,1,1,0,116,1,7732,7544,0,0,1,660
44353194,1,1,1,0,116,1,7732,7544,0,0,1,3655
44353195,44,1,1,0,116,1,7732,7544,0,0,110044,3655
44353196,44,1,1,0,116,1,7732,7544,0,0,110044,3655
44353197,44,1,1,0,116,1,7732,7544,0,0,110044,474
44353198,44,1,1,0,116,110044,7732,7544,0,0,110044,474
44353199,44,1,1,0,116,110044,7732,7544,0,0,110044,474
44353200,44,1,1,0,116,110044,7732,7544,0,0,110044,475
44353201,305,1,1,3,116,110044,7732,7544,0,0,305,475
44353202,305,1,1,3,116,110044,7732,7544,0,0,305,476
44353203,305,1,1,3,116,110044,7732,7544,0,0,305,501
44353204,44,1,1,0,116,110044,7732,7544,0,0,110044,501
44353205,44,1,1,0,116,110044,7732,7544,0,0,110044,501
44353206,44,1,1,0,116,110044,7732,7544,0,0,110044,502
44353207,7,1,1,0,116,110044,7732,7544,0,0,7,502
44353208,7,1,1,0,116,110044,7732,7544,0,0,7,503
44353209,7,1,1,0,116,110044,7732,7544,0,0,7,503
44353210,300,1,1,0,116,300,7732,7544,0,0,300,503
44353211,300,1,1,0,116,300,7732,7544,0,0,300,504
44353212,300,1,1,0,116,300,7732,7544,0,0,300,511
44353213,3,1,1,0,116,300,7732,7544,0,0,3,511
44353214,3,1,1,0,116,300,7732,7544,0,0,3,511
44353215,3,1,1,0,116,300,7732,7544,0,0,3,3725
44353216,141,1,1,0,116,304,7732,7544,0,0,30141,3725
44353217,141,1,1,0,116,304,7732,7544,0,0,30141,3725
44353218,141,1,1,0,116,304,7732,7544,0,0,30141,476
44353219,116,0,1,0,116,30141,7732,7544,0,0,116,476
# MARK wr tick=44353219
44353220,116,0,1,0,116,30141,7732,7544,0,0,116,476
44650034,44,1,1,0,0,10044,7732,7544,0,0,10044,326
44650035,44,1,1,0,0,10044,7732,7544,0,0,10044,327
44650036,44,1,1,0,0,10044,7732,7544,0,0,10044,327
44650037,44,1,1,0,0,10044,7732,7544,0,0,10044,330
44650038,44,1,1,0,0,10044,7732,7544,0,0,10044,660
44650039,44,1,1,0,0,10044,7732,7544,0,0,10044,660
44650040,44,1,1,0,0,10044,7732,7544,0,0,10044,660
44650041,44,1,1,0,0,10044,7732,7544,0,0,10044,3642
44650042,44,1,1,0,0,10044,7732,7544,0,0,10044,3642
44650043,44,1,1,0,0,10044,7732,7544,0,0,10044,3642
44650044,44,1,1,0,0,10044,7732,7544,0,0,10044,663
44650045,0,1,1,0,0,10044,7732,7544,0,0,100000,663
44650046,0,1,1,0,0,10044,7732,7544,0,0,100000,663
44650047,0,1,1,0,0,10044,7732,7544,0,0,100000,664
44650048,44,1,1,0,0,110044,7732,7544,0,0,110044,664
44650049,44,1,1,0,0,110044,7732,7544,0,0,110044,665
44650050,44,1,1,0,0,110044,7732,7544,0,0,110044,665
44650051,44,1,1,0,0,110044,7732,7544,0,0,110044,665
44650052,44,1,1,0,0,110044,7732,7544,0,0,110044,666
44650053,44,1,1,0,0,110044,7732,7544,0,0,110044,1112
44650054,45,1,1,0,0,110044,7732,7544,0,0,130045,1112
44650055,45,1,1,0,0,110044,7732,7544,0,0,130045,1112
44650056,45,1,1,0,0,110044,7732,7544,0,0,130045,1113
44650057,45,1,1,0,0,110044,7732,7544,0,0,130045,1113
44650058,45,1,1,0,0,110044,7732,7544,0,0,130045,1113
44650059,45,1,1,0,0,110044,7732,7544,0,0,130045,1113
44650060,45,1,1,0,0,110044,7732,7544,0,0,130045,1113
44650061,45,1,1,0,0,110044,7732,7544,0,0,130045,1113
44650062,44,1,1,0,0,110044,7732,7544,0,0,110044,1113
44650063,44,1,1,0,0,110044,7732,7544,0,0,110044,1114
44650064,44,1,1,0,0,110044,7732,7544,0,0,110044,1114
44650065,10,1,1,0,0,110044,7732,7544,0,0,10,1114
44650066,10,1,1,0,0,110044,7732,7544,0,0,10,1115
44650067,10,1,1,0,0,110044,7732,7544,0,0,10,1115
44650068,10,1,1,0,0,110044,7732,7544,0,0,10,1115
44650069,10,1,1,0,0,110044,7732,7544,0,0,10,1115
44650070,10,1,1,0,0,110044,7732,7544,0,0,10,1115
44650071,10,1,1,0,0,110044,7732,7544,0,0,10,1115
44650072,10,1,1,0,0,110044,7732,7544,0,0,10,1115
44650073,0,1,1,0,0,110044,7732,7544,0,0,0,1115
44650074,0,1,1,0,0,110044,7732,7544,0,0,0,1116
44650075,0,1,1,0,0,110044,7732,7544,0,0,0,1116
44650076,44,1,1,0,0,0,7732,7544,0,0,110044,1116
44650077,44,1,1,0,0,0,7732,7544,0,0,110044,666
44650078,44,1,1,0,0,0,7732,7544,0,0,110044,1117
44650079,1,1,1,0,0,0,7732,7544,0,0,60001,1117
44650080,1,1,1,0,0,0,7732,7544,0,0,60001,1120
44650081,1,1,1,0,0,0,7732,7544,0,0,60001,1120
44650082,13,1,1,0,0,0,7732,7544,0,0,100013,1120
44650083,13,1,1,0,0,0,7732,7544,0,0,100013,1121
44650084,13,1,1,0,0,0,7732,7544,0,0,100013,1120
44650085,0,1,1,0,0,100013,7732,7544,0,0,0,1120
44650086,0,1,1,0,0,100013,7732,7544,0,0,0,1120
44650087,0,1,1,0,0,100013,7732,7544,0,0,0,1120
44650088,1,1,1,0,0,26,7732,7544,0,0,1,1120
44650089,1,1,1,0,0,26,7732,7544,0,0,1,1120
44650090,1,1,1,0,0,26,7732,7544,0,0,1,1120
44650091,2,1,1,0,0,54,7732,7544,0,0,2,1120
44650092,2,1,1,0,0,54,7732,7544,0,0,2,1120
44650093,2,1,1,0,0,54,7732,7544,0,0,2,1120
44650094,4,1,1,0,0,130,7732,7544,0,0,4,1120
44650095,4,1,1,0,0,130,7732,7544,0,0,4,1120
44650096,4,1,1,0,0,130,7732,7544,0,0,4,1120
44650097,10,1,1,0,0,260,7732,7544,0,0,10,1120
44650098,10,1,1,0,0,260,7732,7544,0,0,10,1120
44650099,10,1,1,0,0,260,7732,7544,0,0,10,1120
44650100,20,1,1,0,0,540,7732,7544,0,0,20,1120
44650101,20,1,1,0,0,540,7732,7544,0,0,20,1120
44650102,20,1,1,0,0,540,7732,7544,0,0,20,1120
44650103,40,1,1,0,0,1300,7732,7544,0,0,40,1120
44650104,40,1,1,0,0,1300,7732,7544,0,0,40,1120
44650105,40,1,1,0,0,1300,7732,7544,0,0,40,1120
44650106,100,1,1,0,0,2600,7732,7544,0,0,100,1120
44650107,100,1,1,0,0,2600,7732,7544,0,0,100,1120
44650108,100,1,1,0,0,2600,7732,7544,0,0,100,1120
44650109,200,1,1,0,0,5400,7732,7544,0,0,200,1120
44650110,200,1,1,0,0,5400,7732,7544,0,0,200,1120
44650111,200,1,1,0,0,5400,7732,7544,0,0,200,1120
44650112,0,1,1,0,0,13000,7732,7544,0,0,400,1120
44650113,0,1,1,0,0,13000,7732,7544,0,0,400,1120
44650114,0,1,1,0,0,13000,7732,7544,0,0,400,1120
44650115,0,1,1,0,0,26000,7732,7544,0,0,1000,1120
44650116,0,1,1,0,0,26000,7732,7544,0,0,1000,1120
44650117,0,1,1,0,0,26000,7732,7544,0,0,1000,1120
44650118,0,1,1,0,0,54000,7732,7544,0,0,2000,1120
44650119,0,1,1,0,0,54000,7732,7544,0,0,2000,1120
44650120,0,1,1,0,0,54000,7732,7544,0,0,2000,1120
44650121,0,1,1,0,0,130000,7732,7544,0,0,4000,1120
44650122,0,1,1,0,0,130000,7732,7544,0,0,4000,1120
44650123,0,1,1,0,0,130000,7732,7544,0,0,4000,1121
44650124,1,1,1,0,0,60000,7732,7544,0,0,10001,1121
44650125,1,1,1,0,0,60000,7732,7544,0,0,10001,1122
44650126,1,1,1,0,0,60000,7732,7544,0,0,10001,1133
44650127,0,1,1,0,0,140000,7732,7544,0,0,0,1133
44650128,0,1,1,0,0,140000,7732,7544,0,0,0,1133
44650129,0,1,1,0,0,140000,7732,7544,0,0,0,1134
44650130,0,1,1,0,0,0,7732,7544,0,0,0,1134
44650131,0,1,1,0,0,0,7732,7544,0,0,0,1135
44650132,0,1,1,0,0,0,7732,7544,0,0,0,1140
44650133,0,1,1,0,0,0,7732,7544,0,0,0,1140
44650134,0,1,1,0,0,0,7732,7544,0,0,0,1140
44650135,0,1,1,0,0,0,7732,7544,0,0,0,1141
44650136,1,1,1,0,0,0,7732,7544,0,0,1,1141
44650137,1,1,1,0,0,0,7732,7544,0,0,1,1142
44650138,1,1,1,0,0,0,7732,7544,0,0,1,1142
44650139,1,1,1,0,0,1,7732,7544,0,0,1,1142
44650140,1,1,1,0,0,1,7732,7544,0,0,1,1143
44650141,1,1,1,0,0,1,7732,7544,0,0,1,666
44650142,0,1,1,0,0,1,7732,7544,0,0,140000,666
44650143,0,1,1,0,0,1,7732,7544,0,0,140000,666
44650144,0,1,1,0,0,1,7732,7544,0,0,140000,0
44650145,0,1,1,3,0,1,7732,7544,0,0,0,0
44650146,0,1,1,3,0,1,7732,7544,0,0,0,0
44650147,0,1,1,3,0,1,7732,7544,0,0,0,2001
44650148,0,1,1,3,0,1,7732,7544,0,0,0,17040
44650149,0,1,1,3,0,1,7732,7544,0,0,0,17040
44650150,0,1,1,3,0,1,7732,7544,3040,0,0,0
44650151,0,1,1,3,0,1,7732,7544,3040,0,0,6000
44650152,0,1,1,3,0,1,7732,7544,0,0,0,6000
44650153,0,1,1,3,0,1,7732,7544,0,0,0,6000
44650154,0,1,1,3,0,1,7732,7544,0,0,0,6000
44650155,0,1,1,3,0,1,7732,7544,0,44035,44035,6440
44650156,0,1,1,3,0,1,7732,7544,0,44035,44035,6440
44650157,0,1,1,3,0,1,7732,7544,0,44035,44035,6440
44650158,0,1,1,3,0,1,7732,7544,0,44035,44035,6440
44650159,0,1,1,3,0,1,7732,7544,0,0,44035,6440
44650160,0,1,1,3,0,1,7732,7544,0,0,44035,6440
44650161,0,1,1,3,0,1,7732,7544,0,0,44035,6440
44650162,1,1,1,0,0,1,7732,7544,0,0,44035,170
44650163,1,1,1,0,0,1,7732,7544,0,0,0,170
44650164,1,1,1,0,0,1,7732,7544,0,0,0,0
44650165,1,1,1,0,0,1,7732,7544,0,0,0,0
44650166,1,1,1,0,0,1,7732,7544,0,0,0,0
44650167,1,1,1,0,0,1,7732,7544,3075,0,0,0
44650168,1,1,1,0,0,1,7732,7544,3075,0,0,0
44650169,1,1,1,0,0,1,7732,7544,0,0,0,0
44650170,1,1,1,0,0,1,7732,7544,0,0,0,0
44650171,1,1,1,0,0,1,7732,7544,0,0,0,0
44650172,1,1,1,0,0,1,7732,7544,0,123,123,0
44650173,1,1,1,0,0,1,7732,7544,0,123,123,0
44650174,1,1,1,0,0,1,7732,7544,0,123,123,0
44650175,1,1,1,0,0,1,7732,7544,0,123,123,0
44650176,1,1,1,0,0,1,7732,7544,0,0,123,0
44650177,1,1,1,0,0,1,7732,7544,0,0,123,0
44650178,1,1,1,0,0,1,7732,7544,0,0,123,0
44650179,123,1,1,3,0,1,7732,7544,0,0,123,0
44650180,123,1,1,3,0,1,7732,7544,0,0,0,0
44650181,123,1,1,3,0,1,7732,7544,0,0,0,2001
44650182,123,1,1,3,0,1,7732,7544,0,0,0,17041
44650183,123,1,1,3,0,1,7732,7544,0,0,0,17041
44650184,123,1,1,3,0,1,7732,7544,3041,0,0,0
44650185,123,1,1,3,0,1,7732,7544,3041,0,0,6000
44650186,123,1,1,3,0,1,7732,7544,0,0,0,6000
44650187,123,1,1,3,0,1,7732,7544,0,0,0,6000
44650188,123,1,1,3,0,1,7732,7544,0,0,0,6000
44650189,123,1,1,3,0,1,7732,7544,0,50033,50033,6500
44650190,123,1,1,3,0,1,7732,7544,0,50033,50033,6500
44650191,123,1,1,3,0,1,7732,7544,0,50033,50033,6500
44650192,123,1,1,3,0,1,7732,7544,0,50033,50033,6500
44650193,123,1,1,3,0,1,7732,7544,0,0,50033,6500
44650194,123,1,1,3,0,1,7732,7544,0,0,50033,6500
44650195,123,1,1,3,0,1,7732,7544,0,0,50033,6500
44650196,1,1,1,0,123,1,7732,7544,0,0,50033,172
44650197,1,1,1,0,123,1,7732,7544,0,0,0,172
44650198,1,1,1,0,123,1,7732,7544,0,0,0,0
44650199,1,1,1,0,123,1,7732,7544,0,0,0,0
44650200,1,1,1,0,123,1,7732,7544,0,0,0,0
44650201,1,1,1,0,123,1,7732,7544,3074,0,0,0
44650202,1,1,1,0,123,1,7732,7544,3074,0,0,0
44650203,1,1,1,0,123,1,7732,7544,0,0,0,0
44650204,1,1,1,0,123,1,7732,7544,0,0,0,0
44650205,1,1,1,0,123,1,7732,7544,0,0,0,0
44650206,1,1,1,0,123,1,7732,7544,0,300,300,0
44650207,1,1,1,0,123,1,7732,7544,0,300,300,0
44650208,1,1,1,0,123,1,7732,7544,0,300,300,0
44650209,1,1,1,0,123,1,7732,7544,0,300,300,0
44650210,1,1,1,0,123,1,7732,7544,0,0,300,0
44650211,1,1,1,0,123,1,7732,7544,0,0,300,0
44650212,1,1,1,0,123,1,7732,7544,0,0,300,0
44650213,300,1,1,3,123,1,7732,7544,0,0,300,0
44650214,300,1,1,3,123,1,7732,7544,0,0,0,0
44650215,300,1,1,3,123,1,7732,7544,0,0,0,2001
44650216,300,1,1,3,123,1,7732,7544,0,0,0,17042
44650217,300,1,1,3,123,1,7732,7544,0,0,0,17042
44650218,300,1,1,3,123,1,7732,7544,3042,0,0,0
44650219,300,1,1,3,123,1,7732,7544,3042,0,0,6000
44650220,300,1,1,3,123,1,7732,7544,0,0,0,6000
44650221,300,1,1,3,123,1,7732,7544,0,0,0,6000
44650222,300,1,1,3,123,1,7732,7544,0,0,0,6000
44650223,300,1,1,3,123,1,7732,7544,0,173005,173005,7730
44650224,300,1,1,3,123,1,7732,7544,0,173005,173005,7730
44650225,300,1,1,3,123,1,7732,7544,0,173005,173005,7730
44650226,300,1,1,3,123,1,7732,7544,0,173005,173005,7730
44650227,300,1,1,3,123,1,7732,7544,0,0,173005,7730
44650228,300,1,1,3,123,1,7732,7544,0,0,173005,7730
44650229,300,1,1,3,123,1,7732,7544,0,0,173005,7730
44650230,5,1,1,3,123,1,7732,7544,0,0,173005,0
44650231,5,1,1,3,123,1,7732,7544,0,0,0,0
44650232,5,1,1,3,123,1,7732,7544,0,0,0,2001
44650233,5,1,1,3,123,1,7732,7544,0,0,0,17043
44650234,5,1,1,3,123,1,7732,7544,0,0,0,17043
44650235,5,1,1,3,123,1,7732,7544,3043,0,0,0
44650236,5,1,1,3,123,1,7732,7544,3043,0,0,6000
44650237,5,1,1,3,123,1,7732,7544,0,0,0,6000
44650238,5,1,1,3,123,1,7732,7544,0,0,0,6000
44650239,5,1,1,3,123,1,7732,7544,0,0,0,6000
44650240,5,1,1,3,123,1,7732,7544,0,150415,150415,7504
44650241,5,1,1,3,123,1,7732,7544,0,150415,150415,7504
44650242,5,1,1,3,123,1,7732,7544,0,150415,150415,7504
44650243,5,1,1,3,123,1,7732,7544,0,150415,150415,7504
44650244,5,1,1,3,123,1,7732,7544,0,0,150415,7504
44650245,5,1,1,3,123,1,7732,7544,0,0,150415,7504
44650246,5,1,1,3,123,1,7732,7544,0,0,150415,7504
44650247,1,1,1,0,123,1,7732,7544,0,0,150415,657
44650248,1,1,1,0,123,1,7732,7544,0,0,1,657
44650249,1,1,1,0,123,1,7732,7544,0,0,1,326
44650250,1,1,1,0,123,1,7732,7544,0,0,1,326
44650251,1,1,1,0,123,1,7732,7544,0,0,1,326
44650252,1,1,1,0,123,1,7732,7544,0,0,1,327
44650253,1,1,1,0,123,1,7732,7544,0,0,1,327
44650254,1,1,1,0,123,1,7732,7544,0,0,1,330
44650255,1,1,1,0,123,1,7732,7544,0,0,1,660
44650256,1,1,1,0,123,1,7732,7544,0,0,1,660
44650257,1,1,1,0,123,1,7732,7544,0,0,1,660
44650258,1,1,1,0,123,1,7732,7544,0,0,1,3655
44650259,44,1,1,0,123,1,7732,7544,0,0,110044,3655
44650260,44,1,1,0,123,1,7732,7544,0,0,110044,3655
44650261,44,1,1,0,123,1,7732,7544,0,0,110044,474
44650262,44,1,1,0,123,110044,7732,7544,0,0,110044,474
44650263,44,1,1,0,123,110044,7732,7544,0,0,110044,474
44650264,44,1,1,0,123,110044,7732,7544,0,0,110044,475
44650265,305,1,1,3,123,110044,7732,7544,0,0,305,475
44650266,305,1,1,3,123,110044,7732,7544,0,0,305,476
44650267,305,1,1,3,123,110044,7732,7544,0,0,305,501
44650268,44,1,1,0,123,110044,7732,7544,0,0,110044,501
44650269,44,1,1,0,123,110044,7732,7544,0,0,110044,501
44650270,44,1,1,0,123,110044,7732,7544,0,0,110044,502
44650271,7,1,1,0,123,110044,7732,7544,0,0,7,502
44650272,7,1,1,0,123,110044,7732,7544,0,0,7,503
44650273,7,1,1,0,123,110044,7732,7544,0,0,7,503
44650274,300,1,1,0,123,300,7732,7544,0,0,300,503
44650275,300,1,1,0,123,300,7732,7544,0,0,300,504
44650276,300,1,1,0,123,300,7732,7544,0,0,300,511
44650277,3,1,1,0,123,300,7732,7544,0,0,3,511
44650278,3,1,1,0,123,300,7732,7544,0,0,3,511
44650279,3,1,1,0,123,300,7732,7544,0,0,3,3725
44650280,141,1,1,0,123,304,7732,7544,0,0,30141,3725
44650281,141,1,1,0,123,304,7732,7544,0,0,30141,3725
44650282,141,1,1,0,123,304,7732,7544,0,0,30141,476
44650283,123,0,1,0,123,30141,7732,7544,0,0,123,476
# MARK wr tick=44650283
44650284,123,0,1,0,123,30141,7732,7544,0,0,123,476
44946994,44,1,1,0,0,10044,7732,7544,0,0,10044,326
44946995,44,1,1,0,0,10044,7732,7544,0,0,10044,327
44946996,44,1,1,0,0,10044,7732,7544,0,0,10044,327
44946997,44,1,1,0,0,10044,7732,7544,0,0,10044,330
44946998,44,1,1,0,0,10044,7732,7544,0,0,10044,660
44946999,44,1,1,0,0,10044,7732,7544,0,0,10044,660
44947000,44,1,1,0,0,10044,7732,7544,0,0,10044,660
44947001,44,1,1,0,0,10044,7732,7544,0,0,10044,3642
44947002,44,1,1,0,0,10044,7732,7544,0,0,10044,3642
44947003,44,1,1,0,0,10044,7732,7544,0,0,10044,3642
44947004,44,1,1,0,0,10044,7732,7544,0,0,10044,663
44947005,0,1,1,0,0,10044,7732,7544,0,0,100000,663
44947006,0,1,1,0,0,10044,7732,7544,0,0,100000,663
44947007,0,1,1,0,0,10044,7732,7544,0,0,100000,664
44947008,44,1,1,0,0,110044,7732,7544,0,0,110044,664
44947009,44,1,1,0,0,110044,7732,7544,0,0,110044,665
44947010,44,1,1,0,0,110044,7732,7544,0,0,110044,665
44947011,44,1,1,0,0,110044,7732,7544,0,0,110044,665
44947012,44,1,1,0,0,110044,7732,7544,0,0,110044,666
44947013,44,1,1,0,0,110044,7732,7544,0,0,110044,1112
44947014,45,1,1,0,0,110044,7732,7544,0,0,130045,1112
44947015,45,1,1,0,0,110044,7732,7544,0,0,130045,1112
44947016,45,1,1,0,0,110044,7732,7544,0,0,130045,1113
44947017,45,1,1,0,0,110044,7732,7544,0,0,130045,1113
44947018,45,1,1,0,0,110044,7732,7544,0,0,130045,1113
44947019,45,1,1,0,0,110044,7732,7544,0,0,130045,1113
44947020,45,1,1,0,0,110044,7732,7544,0,0,130045,1113
44947021,45,1,1,0,0,110044,7732,7544,0,0,130045,1113
44947022,44,1,1,0,0,110044,7732,7544,0,0,110044,1113
44947023,44,1,1,0,0,110044,7732,7544,0,0,110044,1114
44947024,44,1,1,0,0,110044,7732,7544,0,0,110044,1114
44947025,10,1,1,0,0,110044,7732,7544,0,0,10,1114
44947026,10,1,1,0,0,110044,7732,7544,0,0,10,1115
44947027,10,1,1,0,0,110044,7732,7544,0,0,10,1115
44947028,10,1,1,0,0,110044,7732,7544,0,0,10,1115
44947029,10,1,1,0,0,110044,7732,7544,0,0,10,1115
44947030,10,1,1,0,0,110044,7732,7544,0,0,10,1115
44947031,10,1,1,0,0,110044,7732,7544,0,0,10,1115
44947032,10,1,1,0,0,110044,7732,7544,0,0,10,1115
44947033,0,1,1,0,0,110044,7732,7544,0,0,0,1115
44947034,0,1,1,0,0,110044,7732,7544,0,0,0,1116
44947035,0,1,1,0,0,110044,7732,7544,0,0,0,1116
44947036,44,1,1,0,0,0,7732,7544,0,0,110044,1116
44947037,44,1,1,0,0,0,7732,7544,0,0,110044,666
44947038,44,1,1,0,0,0,7732,7544,0,0,110044,1117
44947039,1,1,1,0,0,0,7732,7544,0,0,60001,1117
44947040,1,1,1,0,0,0,7732,7544,0,0,60001,1120
44947041,1,1,1,0,0,0,7732,7544,0,0,60001,1120
44947042,13,1,1,0,0,0,7732,7544,0,0,100013,1120
44947043,13,1,1,0,0,0,7732,7544,0,0,100013,1121
44947044,13,1,1,0,0,0,7732,7544,0,0,100013,1120
44947045,0,1,1,0,0,100013,7732,7544,0,0,0,1120
44947046,0,1,1,0,0,100013,7732,7544,0,0,0,1120
44947047,0,1,1,0,0,100013,7732,7544,0,0,0,1120
44947048,1,1,1,0,0,26,7732,7544,0,0,1,1120
44947049,1,1,1,0,0,26,7732,7544,0,0,1,1120
44947050,1,1,1,0,0,26,7732,7544,0,0,1,1120
44947051,2,1,1,0,0,54,7732,7544,0,0,2,1120
44947052,2,1,1,0,0,54,7732,7544,0,0,2,1120
44947053,2,1,1,0,0,54,7732,7544,0,0,2,1120
44947054,4,1,1,0,0,130,7732,7544,0,0,4,1120
44947055,4,1,1,0,0,130,7732,7544,0,0,4,1120
44947056,4,1,1,0,0,130,7732,7544,0,0,4,1120
44947057,10,1,1,0,0,260,7732,7544,0,0,10,1120
44947058,10,1,1,0,0,260,7732,7544,0,0,10,1120
44947059,10,1,1,0,0,260,7732,7544,0,0,10,1120
44947060,20,1,1,0,0,540,7732,7544,0,0,20,1120
44947061,20,1,1,0,0,540,7732,7544,0,0,20,1120
44947062,20,1,1,0,0,540,7732,7544,0,0,20,1120
44947063,40,1,1,0,0,1300,7732,7544,0,0,40,1120
44947064,40,1,1,0,0,1300,7732,7544,0,0,40,1120
44947065,40,1,1,0,0,1300,7732,7544,0,0,40,1120
44947066,100,1,1,0,0,2600,7732,7544,0,0,100,1120
44947067,100,1,1,0,0,2600,7732,7544,0,0,100,1120
44947068,100,1,1,0,0,2600,7732,7544,0,0,100,1120
44947069,200,1,1,0,0,5400,7732,7544,0,0,200,1120
44947070,200,1,1,0,0,5400,7732,7544,0,0,200,1120
44947071,200,1,1,0,0,5400,7732,7544,0,0,200,1120
44947072,0,1,1,0,0,13000,7732,7544,0,0,400,1120
44947073,0,1,1,0,0,13000,7732,7544,0,0,400,1120
44947074,0,1,1,0,0,13000,7732,7544,0,0,400,1120
44947075,0,1,1,0,0,26000,7732,7544,0,0,1000,1120
44947076,0,1,1,0,0,26000,7732,7544,0,0,1000,1120
44947077,0,1,1,0,0,26000,7732,7544,0,0,1000,1120
44947078,0,1,1,0,0,54000,7732,7544,0,0,2000,1120
44947079,0,1,1,0,0,54000,7732,7544,0,0,2000,1120
44947080,0,1,1,0,0,54000,7732,7544,0,0,2000,1120
44947081,0,1,1,0,0,130000,7732,7544,0,0,4000,1120
44947082,0,1,1,0,0,130000,7732,7544,0,0,4000,1120
44947083,0,1,1,0,0,130000,7732,7544,0,0,4000,1121
44947084,1,1,1,0,0,60000,7732,7544,0,0,10001,1121
44947085,1,1,1,0,0,60000,7732,7544,0,0,10001,1122
44947086,1,1,1,0,0,60000,7732,7544,0,0,10001,1133
44947087,0,1,1,0,0,140000,7732,7544,0,0,0,1133
44947088,0,1,1,0,0,140000,7732,7544,0,0,0,1133
44947089,0,1,1,0,0,140000,7732,7544,0,0,0,1134
44947090,0,1,1,0,0,0,7732,7544,0,0,0,1134
44947091,0,1,1,0,0,0,7732,7544,0,0,0,1135
44947092,0,1,1,0,0,0,7732,7544,0,0,0,1140
44947093,0,1,1,0,0,0,7732,7544,0,0,0,1140
44947094,0,1,1,0,0,0,7732,7544,0,0,0,1140
44947095,0,1,1,0,0,0,7732,7544,0,0,0,1141
44947096,1,1,1,0,0,0,7732,7544,0,0,1,1141
44947097,1,1,1,0,0,0,7732,7544,0,0,1,1142
44947098,1,1,1,0,0,0,7732,7544,0,0,1,1142
44947099,1,1,1,0,0,1,7732,7544,0,0,1,1142
44947100,1,1,1,0,0,1,7732,7544,0,0,1,1143
44947101,1,1,1,0,0,1,7732,7544,0,0,1,666
44947102,0,1,1,0,0,1,7732,7544,0,0,140000,666
44947103,0,1,1,0,0,1,7732,7544,0,0,140000,666
44947104,0,1,1,0,0,1,7732,7544,0,0,140000,0
44947105,0,1,1,3,0,1,7732,7544,0,0,0,0
44947106,0,1,1,3,0,1,7732,7544,0,0,0,0
44947107,0,1,1,3,0,1,7732,7544,0,0,0,2001
44947108,0,1,1,3,0,1,7732,7544,0,0,0,17040
44947109,0,1,1,3,0,1,7732,7544,0,0,0,17040
44947110,0,1,1,3,0,1,7732,7544,3040,0,0,0
44947111,0,1,1,3,0,1,7732,7544,3040,0,0,6000
44947112,0,1,1,3,0,1,7732,7544,0,0,0,6000
44947113,0,1,1,3,0,1,7732,7544,0,0,0,6000
44947114,0,1,1,3,0,1,7732,7544,0,0,0,6000
44947115,0,1,1,3,0,1,7732,7544,0,44035,44035,6440
44947116,0,1,1,3,0,1,7732,7544,0,44035,44035,6440
44947117,0,1,1,3,0,1,7732,7544,0,44035,44035,6440
44947118,0,1,1,3,0,1,7732,7544,0,44035,44035,6440
44947119,0,1,1,3,0,1,7732,7544,0,0,44035,6440
