tick,UART_DIN,UART_CE_n,UART_WR,UART_ADDR,DBR,LDDBRN,CD16,MEMRD_DATA,QREG,RA,CSA_12_0
47047121,30,1,1,3,10044,0,0,0,74030,0,0
47047122,30,1,1,3,10044,0,0,0,74030,0,2001
47047123,30,1,1,3,10044,0,0,0,74030,0,17107
47047124,30,1,1,3,10044,0,0,0,74030,0,17107
47047125,30,1,1,3,10044,0,0,0,74030,0,0
47047126,30,1,1,3,10044,0,0,0,74030,0,6000
47047127,30,1,1,3,10044,0,0,0,74030,0,6000
47047128,30,1,1,3,10044,0,0,0,74030,0,6000
47047129,30,1,1,3,10044,0,0,0,74030,0,6000
47047130,30,1,1,3,10044,0,175235,175235,74030,0,7752
47047131,30,1,1,3,10044,0,175235,175235,74030,0,7752
47047132,30,1,1,3,10044,0,175235,175235,74030,0,7752
47047133,30,1,1,3,10044,0,175235,175235,74030,0,7752
47047134,30,1,1,3,10044,0,175235,0,74030,0,7752
47047135,30,1,1,3,10044,0,175235,0,74030,0,7752
47047136,30,1,1,3,10044,0,175235,0,74030,0,7752
47047137,30,1,1,0,175235,0,175235,0,74030,0,256
47047138,30,1,1,0,175235,0,74030,0,74030,0,256
47047139,30,1,1,0,175235,0,74030,0,74030,0,257
47047140,44,1,1,0,74030,1,10044,0,74030,0,257
47047141,44,1,1,0,74030,1,10044,0,74030,0,260
47047142,44,1,1,0,74030,1,10044,0,74030,0,264
47047143,377,1,1,0,74030,1,177777,0,74030,0,264
47047144,377,1,1,0,74030,1,177777,0,74030,0,264
47047145,377,1,1,0,74030,1,177777,0,74030,0,265
47047146,10,1,1,0,74030,1,10,0,177777,0,265
47047147,10,1,1,0,74030,1,10,0,177777,0,266
47047148,10,1,1,0,74030,1,10,0,177777,0,266
47047149,43,1,1,0,74030,1,10043,0,177777,0,266
47047150,43,1,1,0,74030,1,10043,0,177777,0,267
47047151,43,1,1,0,74030,1,10043,0,177777,0,0
47047152,0,1,1,3,74030,0,0,0,177777,0,0
47047153,0,1,1,3,74030,0,0,0,177777,0,0
47047154,0,1,1,3,74030,0,0,0,177777,0,2001
47047155,0,1,1,3,74030,0,0,0,177777,0,17110
47047156,0,1,1,3,74030,0,0,0,177777,0,17110
47047157,0,1,1,3,74030,0,0,0,177777,0,0
47047158,0,1,1,3,74030,0,0,0,177777,0,6000
47047159,0,1,1,3,74030,0,0,0,177777,0,6000
47047160,0,1,1,3,74030,0,0,0,177777,0,6000
47047161,0,1,1,3,74030,0,0,0,177777,0,6000
47047162,0,1,1,3,74030,0,146142,146142,177777,0,7461
47047163,0,1,1,3,74030,0,146142,146142,177777,0,7461
47047164,0,1,1,3,74030,0,146142,146142,177777,0,7461
47047165,0,1,1,3,74030,0,146142,146142,177777,0,7461
47047166,0,1,1,3,74030,0,146142,0,177777,0,7461
47047167,0,1,1,3,74030,0,146142,0,177777,0,7461
47047168,0,1,1,3,74030,0,146142,0,177777,0,7461
47047169,26,1,1,3,146142,0,146142,0,177777,0,145
47047170,26,1,1,3,146142,0,0,0,177777,0,145
47047171,26,1,1,3,146142,0,0,0,177777,0,0
47047172,26,1,1,3,146142,0,0,0,177777,0,17111
47047173,26,1,1,3,146142,0,0,0,177777,0,17111
47047174,26,1,1,3,146142,0,0,0,177777,0,0
47047175,26,1,1,3,146142,0,0,0,177777,0,0
47047176,0,1,1,3,0,0,0,0,177777,0,0
47047177,0,1,1,3,0,0,0,0,177777,0,0
47047178,0,1,1,3,0,0,0,0,177777,0,2001
47047179,0,1,1,3,0,0,0,0,177777,0,17026
47047180,0,1,1,3,0,0,0,0,177777,0,17026
47047181,0,1,1,3,0,0,0,0,177777,0,0
47047182,0,1,1,3,0,0,0,0,177777,0,6000
47047183,0,1,1,3,0,0,0,0,177777,0,6000
47047184,0,1,1,3,0,0,0,0,177777,0,6000
47047185,0,1,1,3,0,0,0,0,177777,0,6000
47047186,0,1,1,3,0,0,124010,124010,177777,0,7240
47047187,0,1,1,3,0,0,124010,124010,177777,0,7240
47047188,0,1,1,3,0,0,124010,124010,177777,0,7240
47047189,0,1,1,3,0,0,124010,124010,177777,0,7240
47047190,0,1,1,3,0,0,124010,0,177777,0,7240
47047191,0,1,1,3,0,0,124010,0,177777,0,7240
47047192,0,1,1,3,0,0,124010,0,177777,0,7240
47047193,0,1,1,0,124010,0,124010,0,177777,0,0
47047194,0,1,1,0,124010,0,0,0,177777,0,0
47047195,0,1,1,0,124010,0,0,0,177777,0,2001
47047196,0,1,1,0,124010,0,0,0,177777,0,17036
47047197,0,1,1,0,124010,0,0,0,177777,0,17036
47047198,0,1,1,0,124010,0,0,0,177777,0,0
47047199,0,1,1,0,124010,0,0,0,177777,0,6000
47047200,0,1,1,0,124010,0,0,0,177777,0,6000
47047201,0,1,1,0,124010,0,0,0,177777,0,6000
47047202,0,1,1,0,124010,0,0,0,177777,0,6000
47047203,0,1,1,0,124010,0,175020,175020,177777,0,7750
47047204,0,1,1,0,124010,0,175020,175020,177777,0,7750
47047205,0,1,1,0,124010,0,175020,175020,177777,0,7750
47047206,0,1,1,0,124010,0,175020,175020,177777,0,7750
47047207,0,1,1,0,124010,0,175020,0,177777,0,7750
47047208,0,1,1,0,124010,0,175020,0,177777,0,7750
47047209,0,1,1,0,124010,0,175020,0,177777,0,7750
47047210,377,1,1,0,175020,1,177777,0,177777,0,262
47047211,377,1,1,0,175020,1,177777,0,177777,0,262
47047212,377,1,1,0,175020,1,177777,0,177777,0,263
47047213,44,1,1,0,175020,1,10044,0,177777,0,263
47047214,44,1,1,0,175020,1,10044,0,177777,0,264
47047215,44,1,1,0,175020,1,10044,0,177777,0,264
47047216,44,1,1,0,175020,1,10044,0,177777,0,264
47047217,44,1,1,0,175020,1,10044,0,177777,0,265
47047218,44,1,1,0,175020,1,10044,0,177777,0,265
47047219,4,1,1,0,175020,1,4,0,10044,0,265
47047220,4,1,1,0,175020,1,4,0,10044,0,266
47047221,4,1,1,0,175020,1,4,0,10044,0,266
47047222,110,1,1,0,175020,1,20110,0,10044,0,266
47047223,110,1,1,0,175020,1,20110,0,10044,0,267
47047224,110,1,1,0,175020,1,20110,0,10044,0,0
47047225,0,1,1,3,175020,0,0,0,10044,0,0
47047226,0,1,1,3,175020,0,0,0,10044,0,0
47047227,0,1,1,3,175020,0,0,0,10044,0,2001
47047228,0,1,1,3,175020,0,0,0,10044,0,17037
47047229,0,1,1,3,175020,0,0,0,10044,0,17037
47047230,0,1,1,3,175020,0,0,0,10044,0,0
47047231,0,1,1,3,175020,0,0,0,10044,0,6000
47047232,0,1,1,3,175020,0,0,0,10044,0,6000
47047233,0,1,1,3,175020,0,0,0,10044,0,6000
47047234,0,1,1,3,175020,0,0,0,10044,0,6000
47047235,0,1,1,3,175020,0,150402,150402,10044,0,7504
47047236,0,1,1,3,175020,0,150402,150402,10044,0,7504
47047237,0,1,1,3,175020,0,150402,150402,10044,0,7504
47047238,0,1,1,3,175020,0,150402,150402,10044,0,7504
47047239,0,1,1,3,175020,0,150402,0,10044,0,7504
47047240,0,1,1,3,175020,0,150402,0,10044,0,7504
47047241,0,1,1,3,175020,0,150402,0,10044,0,7504
47047242,44,1,1,0,150402,0,150446,0,10044,0,657
47047243,44,1,1,0,150402,0,10044,0,10044,0,657
47047244,44,1,1,0,150402,0,10044,0,10044,0,326
47047245,44,1,1,0,10044,1,10044,0,10044,0,326
47047246,44,1,1,0,10044,1,10044,0,10044,0,326
47047247,44,1,1,0,10044,1,10044,0,10044,0,327
47047248,44,1,1,0,10044,1,10044,0,10044,0,327
47047249,44,1,1,0,10044,1,10044,0,10044,0,330
47047250,44,1,1,0,10044,1,10044,0,10044,0,660
47047251,44,1,1,0,10044,1,10044,0,10044,0,660
47047252,44,1,1,0,10044,1,10044,0,10044,0,660
47047253,44,1,1,0,10044,1,10044,0,10044,0,3642
47047254,44,1,1,0,10044,1,10044,0,10044,0,3642
47047255,44,1,1,0,10044,1,10044,0,10044,0,3642
47047256,44,1,1,0,10044,1,10044,0,10044,0,663
47047257,0,1,1,0,10044,1,100000,0,10044,0,663
47047258,0,1,1,0,10044,1,100000,0,10044,0,663
47047259,0,1,1,0,10044,1,100000,0,10044,0,664
47047260,44,1,1,0,10044,1,110044,0,110044,0,664
47047261,44,1,1,0,10044,1,110044,0,110044,0,665
47047262,44,1,1,0,10044,1,110044,0,110044,0,665
47047263,44,1,1,0,10044,1,110044,0,110044,0,665
47047264,44,1,1,0,10044,1,110044,0,110044,0,666
47047265,44,1,1,0,10044,1,110044,0,110044,0,1112
47047266,45,1,1,0,10044,1,130045,0,110044,0,1112
47047267,45,1,1,0,10044,1,130045,0,110044,0,1112
47047268,45,1,1,0,10044,1,130045,0,110044,0,1113
47047269,45,1,1,0,10044,1,130045,0,110044,0,1113
47047270,45,1,1,0,10044,1,130045,0,110044,0,1113
47047271,45,1,1,0,10044,1,130045,0,110044,0,1113
47047272,45,1,1,0,10044,1,130045,0,110044,0,1113
47047273,45,1,1,0,10044,1,130045,0,110044,0,1113
47047274,44,1,1,0,10044,1,110044,0,110044,0,1113
47047275,44,1,1,0,10044,1,110044,0,110044,0,1114
47047276,44,1,1,0,10044,1,110044,0,110044,0,1114
47047277,10,1,1,0,10044,1,10,0,110044,0,1114
47047278,10,1,1,0,10044,1,10,0,110044,0,1115
47047279,10,1,1,0,10044,1,10,0,110044,0,1115
47047280,10,1,1,0,10044,1,10,0,110044,0,1115
47047281,10,1,1,0,10044,1,10,0,110044,0,1115
47047282,10,1,1,0,10044,1,10,0,110044,0,1115
47047283,10,1,1,0,10044,1,10,0,110044,0,1115
47047284,10,1,1,0,10044,1,10,0,110044,0,1115
47047285,0,1,1,0,10044,1,0,0,110044,0,1115
47047286,0,1,1,0,10044,1,0,0,110044,0,1116
47047287,0,1,1,0,10044,1,0,0,110044,0,1116
47047288,44,1,1,0,10044,1,110044,0,0,0,1116
47047289,44,1,1,0,10044,1,110044,0,0,0,666
47047290,44,1,1,0,10044,1,110044,0,0,0,1117
47047291,1,1,1,0,10044,1,60001,0,0,0,1117
47047292,1,1,1,0,10044,1,60001,0,0,0,1120
47047293,1,1,1,0,10044,1,60001,0,0,0,1120
47047294,13,1,1,0,10044,1,100013,0,0,0,1120
47047295,13,1,1,0,10044,1,100013,0,0,0,1121
47047296,13,1,1,0,10044,1,100013,0,0,0,1120
47047297,0,1,1,0,10044,1,0,0,100013,0,1120
47047298,0,1,1,0,10044,1,0,0,100013,0,1120
47047299,0,1,1,0,10044,1,0,0,100013,0,1120
47047300,1,1,1,0,10044,1,1,0,26,0,1120
47047301,1,1,1,0,10044,1,1,0,26,0,1120
47047302,1,1,1,0,10044,1,1,0,26,0,1120
47047303,2,1,1,0,10044,1,2,0,54,0,1120
47047304,2,1,1,0,10044,1,2,0,54,0,1120
47047305,2,1,1,0,10044,1,2,0,54,0,1120
47047306,4,1,1,0,10044,1,4,0,130,0,1120
47047307,4,1,1,0,10044,1,4,0,130,0,1120
47047308,4,1,1,0,10044,1,4,0,130,0,1120
47047309,10,1,1,0,10044,1,10,0,260,0,1120
47047310,10,1,1,0,10044,1,10,0,260,0,1120
47047311,10,1,1,0,10044,1,10,0,260,0,1120
47047312,20,1,1,0,10044,1,20,0,540,0,1120
47047313,20,1,1,0,10044,1,20,0,540,0,1120
47047314,20,1,1,0,10044,1,20,0,540,0,1120
47047315,40,1,1,0,10044,1,40,0,1300,0,1120
47047316,40,1,1,0,10044,1,40,0,1300,0,1120
47047317,40,1,1,0,10044,1,40,0,1300,0,1120
47047318,100,1,1,0,10044,1,100,0,2600,0,1120
47047319,100,1,1,0,10044,1,100,0,2600,0,1120
47047320,100,1,1,0,10044,1,100,0,2600,0,1120
47047321,200,1,1,0,10044,1,200,0,5400,0,1120
47047322,200,1,1,0,10044,1,200,0,5400,0,1120
47047323,200,1,1,0,10044,1,200,0,5400,0,1120
47047324,0,1,1,0,10044,1,400,0,13000,0,1120
47047325,0,1,1,0,10044,1,400,0,13000,0,1120
47047326,0,1,1,0,10044,1,400,0,13000,0,1120
47047327,0,1,1,0,10044,1,1000,0,26000,0,1120
47047328,0,1,1,0,10044,1,1000,0,26000,0,1120
47047329,0,1,1,0,10044,1,1000,0,26000,0,1120
47047330,0,1,1,0,10044,1,2000,0,54000,0,1120
47047331,0,1,1,0,10044,1,2000,0,54000,0,1120
47047332,0,1,1,0,10044,1,2000,0,54000,0,1120
47047333,0,1,1,0,10044,1,4000,0,130000,0,1120
47047334,0,1,1,0,10044,1,4000,0,130000,0,1120
47047335,0,1,1,0,10044,1,4000,0,130000,0,1121
47047336,1,1,1,0,10044,1,10001,0,60000,0,1121
47047337,1,1,1,0,10044,1,10001,0,60000,0,1122
47047338,1,1,1,0,10044,1,10001,0,60000,0,1133
47047339,0,1,1,0,10044,1,0,0,140000,0,1133
47047340,0,1,1,0,10044,1,0,0,140000,0,1133
47047341,0,1,1,0,10044,1,0,0,140000,0,1134
47047342,0,1,1,0,10044,1,0,0,0,0,1134
47047343,0,1,1,0,10044,1,0,0,0,0,1135
47047344,0,1,1,0,10044,1,0,0,0,0,1140
47047345,0,1,1,0,10044,1,0,0,0,0,1140
47047346,0,1,1,0,10044,1,0,0,0,0,1140
47047347,0,1,1,0,10044,1,0,0,0,0,1141
47047348,1,1,1,0,10044,1,1,0,0,0,1141
47047349,1,1,1,0,10044,1,1,0,0,0,1142
47047350,1,1,1,0,10044,1,1,0,0,0,1142
47047351,1,1,1,0,10044,1,1,0,1,0,1142
47047352,1,1,1,0,10044,1,1,0,1,0,1143
47047353,1,1,1,0,10044,1,1,0,1,0,666
47047354,0,1,1,0,10044,1,140000,0,1,0,666
47047355,0,1,1,0,10044,1,140000,0,1,0,666
47047356,0,1,1,0,10044,1,140000,0,1,0,0
47047357,0,1,1,3,10044,0,0,0,1,0,0
47047358,0,1,1,3,10044,0,0,0,1,0,0
47047359,0,1,1,3,10044,0,0,0,1,0,2001
47047360,0,1,1,3,10044,0,0,0,1,0,17040
47047361,0,1,1,3,10044,0,0,0,1,0,17040
47047362,0,1,1,3,10044,0,0,0,1,0,0
47047363,0,1,1,3,10044,0,0,0,1,0,6000
47047364,0,1,1,3,10044,0,0,0,1,0,6000
47047365,0,1,1,3,10044,0,0,0,1,0,6000
47047366,0,1,1,3,10044,0,0,0,1,0,6000
47047367,0,1,1,3,10044,0,44035,44035,1,0,6440
47047368,0,1,1,3,10044,0,44035,44035,1,0,6440
47047369,0,1,1,3,10044,0,44035,44035,1,0,6440
47047370,0,1,1,3,10044,0,44035,44035,1,0,6440
47047371,0,1,1,3,10044,0,44035,0,1,0,6440
47047372,0,1,1,3,10044,0,44035,0,1,0,6440
47047373,0,1,1,3,10044,0,44035,0,1,0,6440
47047374,1,1,1,0,44035,0,44035,0,1,0,170
47047375,1,1,1,0,44035,0,0,0,1,0,170
47047376,1,1,1,0,44035,0,0,0,1,0,0
47047377,1,1,1,0,44035,0,0,0,1,0,0
47047378,1,1,1,0,44035,0,0,0,1,0,0
47047379,1,1,1,0,44035,0,0,0,1,0,0
47047380,1,1,1,0,44035,0,0,0,1,0,0
47047381,1,1,1,0,44035,0,0,0,1,0,0
47047382,1,1,1,0,44035,0,0,0,1,0,0
47047383,1,1,1,0,44035,0,0,0,1,0,0
47047384,1,1,1,0,44035,0,116,116,1,0,0
47047385,1,1,1,0,44035,0,116,116,1,0,0
47047386,1,1,1,0,44035,0,116,116,1,0,0
47047387,1,1,1,0,44035,0,116,116,1,0,0
47047388,1,1,1,0,44035,0,116,0,1,0,0
47047389,1,1,1,0,44035,0,116,0,1,0,0
47047390,1,1,1,0,44035,0,116,0,1,0,0
47047391,116,1,1,3,116,0,116,0,1,0,0
47047392,116,1,1,3,116,0,0,0,1,0,0
47047393,116,1,1,3,116,0,0,0,1,0,2001
47047394,116,1,1,3,116,0,0,0,1,0,17041
47047395,116,1,1,3,116,0,0,0,1,0,17041
47047396,116,1,1,3,116,0,0,0,1,0,0
47047397,116,1,1,3,116,0,0,0,1,0,6000
47047398,116,1,1,3,116,0,0,0,1,0,6000
47047399,116,1,1,3,116,0,0,0,1,0,6000
47047400,116,1,1,3,116,0,0,0,1,0,6000
47047401,116,1,1,3,116,0,50033,50033,1,0,6500
47047402,116,1,1,3,116,0,50033,50033,1,0,6500
47047403,116,1,1,3,116,0,50033,50033,1,0,6500
47047404,116,1,1,3,116,0,50033,50033,1,0,6500
47047405,116,1,1,3,116,0,50033,0,1,0,6500
47047406,116,1,1,3,116,0,50033,0,1,0,6500
47047407,116,1,1,3,116,0,50033,0,1,0,6500
47047408,1,1,1,0,50033,0,50033,0,1,116,172
47047409,1,1,1,0,50033,0,0,0,1,116,172
47047410,1,1,1,0,50033,0,0,0,1,116,0
47047411,1,1,1,0,50033,0,0,0,1,116,0
47047412,1,1,1,0,50033,0,0,0,1,116,0
47047413,1,1,1,0,50033,0,0,0,1,116,0
47047414,1,1,1,0,50033,0,0,0,1,116,0
47047415,1,1,1,0,50033,0,0,0,1,116,0
47047416,1,1,1,0,50033,0,0,0,1,116,0
47047417,1,1,1,0,50033,0,0,0,1,116,0
47047418,1,1,1,0,50033,0,300,300,1,116,0
47047419,1,1,1,0,50033,0,300,300,1,116,0
47047420,1,1,1,0,50033,0,300,300,1,116,0
47047421,1,1,1,0,50033,0,300,300,1,116,0
47047422,1,1,1,0,50033,0,300,0,1,116,0
47047423,1,1,1,0,50033,0,300,0,1,116,0
47047424,1,1,1,0,50033,0,300,0,1,116,0
47047425,300,1,1,3,300,0,300,0,1,116,0
47047426,300,1,1,3,300,0,0,0,1,116,0
47047427,300,1,1,3,300,0,0,0,1,116,2001
47047428,300,1,1,3,300,0,0,0,1,116,17042
47047429,300,1,1,3,300,0,0,0,1,116,17042
47047430,300,1,1,3,300,0,0,0,1,116,0
47047431,300,1,1,3,300,0,0,0,1,116,6000
47047432,300,1,1,3,300,0,0,0,1,116,6000
47047433,300,1,1,3,300,0,0,0,1,116,6000
47047434,300,1,1,3,300,0,0,0,1,116,6000
47047435,300,1,1,3,300,0,173005,173005,1,116,7730
47047436,300,1,1,3,300,0,173005,173005,1,116,7730
47047437,300,1,1,3,300,0,173005,173005,1,116,7730
47047438,300,1,1,3,300,0,173005,173005,1,116,7730
47047439,300,1,1,3,300,0,173005,0,1,116,7730
47047440,300,1,1,3,300,0,173005,0,1,116,7730
47047441,300,1,1,3,300,0,173005,0,1,116,7730
47047442,5,1,1,3,173005,0,173005,0,1,116,0
47047443,5,1,1,3,173005,0,0,0,1,116,0
47047444,5,1,1,3,173005,0,0,0,1,116,2001
47047445,5,1,1,3,173005,0,0,0,1,116,17043
47047446,5,1,1,3,173005,0,0,0,1,116,17043
47047447,5,1,1,3,173005,0,0,0,1,116,0
47047448,5,1,1,3,173005,0,0,0,1,116,6000
47047449,5,1,1,3,173005,0,0,0,1,116,6000
47047450,5,1,1,3,173005,0,0,0,1,116,6000
47047451,5,1,1,3,173005,0,0,0,1,116,6000
47047452,5,1,1,3,173005,0,150415,150415,1,116,7504
47047453,5,1,1,3,173005,0,150415,150415,1,116,7504
47047454,5,1,1,3,173005,0,150415,150415,1,116,7504
47047455,5,1,1,3,173005,0,150415,150415,1,116,7504
47047456,5,1,1,3,173005,0,150415,0,1,116,7504
47047457,5,1,1,3,173005,0,150415,0,1,116,7504
47047458,5,1,1,3,173005,0,150415,0,1,116,7504
47047459,1,1,1,0,150415,0,150415,0,1,116,657
47047460,1,1,1,0,150415,0,1,0,1,116,657
47047461,1,1,1,0,150415,0,1,0,1,116,326
47047462,1,1,1,0,1,1,1,0,1,116,326
47047463,1,1,1,0,1,1,1,0,1,116,326
47047464,1,1,1,0,1,1,1,0,1,116,327
47047465,1,1,1,0,1,1,1,0,1,116,327
47047466,1,1,1,0,1,1,1,0,1,116,330
47047467,1,1,1,0,1,1,1,0,1,116,660
47047468,1,1,1,0,1,1,1,0,1,116,660
47047469,1,1,1,0,1,1,1,0,1,116,660
47047470,1,1,1,0,1,1,1,0,1,116,3655
47047471,44,1,1,0,1,1,110044,0,1,116,3655
47047472,44,1,1,0,1,1,110044,0,1,116,3655
47047473,44,1,1,0,1,1,110044,0,1,116,474
47047474,44,1,1,0,1,1,110044,0,110044,116,474
47047475,44,1,1,0,1,1,110044,0,110044,116,474
47047476,44,1,1,0,1,1,110044,0,110044,116,475
47047477,305,1,1,3,1,1,305,0,110044,116,475
47047478,305,1,1,3,1,1,305,0,110044,116,476
47047479,305,1,1,3,1,1,305,0,110044,116,501
47047480,44,1,1,0,1,1,110044,0,110044,116,501
47047481,44,1,1,0,1,1,110044,0,110044,116,501
47047482,44,1,1,0,1,1,110044,0,110044,116,502
47047483,7,1,1,0,1,1,7,0,110044,116,502
47047484,7,1,1,0,1,1,7,0,110044,116,503
47047485,7,1,1,0,1,1,7,0,110044,116,503
47047486,300,1,1,0,1,1,300,0,300,116,503
47047487,300,1,1,0,1,1,300,0,300,116,504
47047488,300,1,1,0,1,1,300,0,300,116,511
47047489,3,1,1,0,1,1,3,0,300,116,511
47047490,3,1,1,0,1,1,3,0,300,116,511
47047491,3,1,1,0,1,1,3,0,300,116,3725
47047492,141,1,1,0,1,1,30141,0,304,116,3725
47047493,141,1,1,0,1,1,30141,0,304,116,3725
47047494,141,1,1,0,1,1,30141,0,304,116,476
47047495,116,0,1,0,1,1,116,0,30141,116,476
# MARK wr tick=47047495
47047496,116,0,1,0,1,1,116,0,30141,116,476
47351087,70,1,1,0,10044,1,70,0,305,0,522
47351088,70,1,1,0,10044,1,70,0,305,0,523
47351089,70,1,1,0,10044,1,70,0,305,0,527
47351090,30,1,1,0,10044,1,30,0,0,0,527
47351091,30,1,1,0,10044,1,30,0,0,0,527
47351092,30,1,1,0,10044,1,30,0,0,0,530
47351093,0,1,1,0,10044,1,0,0,0,0,530
47351094,0,1,1,0,10044,1,0,0,0,0,531
47351095,0,1,1,0,10044,1,0,0,0,0,531
47351096,30,1,1,0,10044,1,74030,0,0,0,531
47351097,30,1,1,0,10044,1,74030,0,0,0,532
47351098,30,1,1,0,10044,1,74030,0,0,0,532
47351099,0,1,1,0,10044,1,40000,0,74030,0,532
47351100,0,1,1,0,10044,1,40000,0,74030,0,533
47351101,0,1,1,0,10044,1,40000,0,74030,0,537
47351102,0,1,1,0,10044,1,4000,0,74030,0,537
47351103,0,1,1,0,10044,1,4000,0,74030,0,537
47351104,0,1,1,0,10044,1,4000,0,74030,0,540
47351105,2,1,1,0,10044,1,2,0,74030,0,540
47351106,2,1,1,0,10044,1,2,0,74030,0,541
47351107,2,1,1,0,10044,1,2,0,74030,0,476
47351108,1,1,1,0,10044,1,1,0,74030,0,476
47351109,1,1,1,0,10044,1,1,0,74030,0,476
47351110,1,1,1,0,10044,1,1,0,74030,0,0
47351111,30,1,1,3,10044,0,0,0,74030,0,0
47351112,30,1,1,3,10044,0,0,0,74030,0,0
47351113,30,1,1,3,10044,0,0,0,74030,0,2001
47351114,30,1,1,3,10044,0,0,0,74030,0,17107
47351115,30,1,1,3,10044,0,0,0,74030,0,17107
47351116,30,1,1,3,10044,0,0,0,74030,0,0
47351117,30,1,1,3,10044,0,0,0,74030,0,6000
47351118,30,1,1,3,10044,0,0,0,74030,0,6000
47351119,30,1,1,3,10044,0,0,0,74030,0,6000
47351120,30,1,1,3,10044,0,0,0,74030,0,6000
47351121,30,1,1,3,10044,0,175235,175235,74030,0,7752
47351122,30,1,1,3,10044,0,175235,175235,74030,0,7752
47351123,30,1,1,3,10044,0,175235,175235,74030,0,7752
47351124,30,1,1,3,10044,0,175235,175235,74030,0,7752
47351125,30,1,1,3,10044,0,175235,0,74030,0,7752
47351126,30,1,1,3,10044,0,175235,0,74030,0,7752
47351127,30,1,1,3,10044,0,175235,0,74030,0,7752
47351128,30,1,1,0,175235,0,175235,0,74030,0,256
47351129,30,1,1,0,175235,0,74030,0,74030,0,256
47351130,30,1,1,0,175235,0,74030,0,74030,0,257
47351131,44,1,1,0,74030,1,10044,0,74030,0,257
47351132,44,1,1,0,74030,1,10044,0,74030,0,260
47351133,44,1,1,0,74030,1,10044,0,74030,0,264
47351134,377,1,1,0,74030,1,177777,0,74030,0,264
47351135,377,1,1,0,74030,1,177777,0,74030,0,264
47351136,377,1,1,0,74030,1,177777,0,74030,0,265
47351137,10,1,1,0,74030,1,10,0,177777,0,265
47351138,10,1,1,0,74030,1,10,0,177777,0,266
47351139,10,1,1,0,74030,1,10,0,177777,0,266
47351140,43,1,1,0,74030,1,10043,0,177777,0,266
47351141,43,1,1,0,74030,1,10043,0,177777,0,267
47351142,43,1,1,0,74030,1,10043,0,177777,0,0
47351143,0,1,1,3,74030,0,0,0,177777,0,0
47351144,0,1,1,3,74030,0,0,0,177777,0,0
47351145,0,1,1,3,74030,0,0,0,177777,0,2001
47351146,0,1,1,3,74030,0,0,0,177777,0,17110
47351147,0,1,1,3,74030,0,0,0,177777,0,17110
47351148,0,1,1,3,74030,0,0,0,177777,0,0
47351149,0,1,1,3,74030,0,0,0,177777,0,6000
47351150,0,1,1,3,74030,0,0,0,177777,0,6000
47351151,0,1,1,3,74030,0,0,0,177777,0,6000
47351152,0,1,1,3,74030,0,0,0,177777,0,6000
47351153,0,1,1,3,74030,0,146142,146142,177777,0,7461
47351154,0,1,1,3,74030,0,146142,146142,177777,0,7461
47351155,0,1,1,3,74030,0,146142,146142,177777,0,7461
47351156,0,1,1,3,74030,0,146142,146142,177777,0,7461
47351157,0,1,1,3,74030,0,146142,0,177777,0,7461
47351158,0,1,1,3,74030,0,146142,0,177777,0,7461
47351159,0,1,1,3,74030,0,146142,0,177777,0,7461
47351160,26,1,1,3,146142,0,146142,0,177777,0,145
47351161,26,1,1,3,146142,0,0,0,177777,0,145
47351162,26,1,1,3,146142,0,0,0,177777,0,0
47351163,26,1,1,3,146142,0,0,0,177777,0,17111
47351164,26,1,1,3,146142,0,0,0,177777,0,17111
47351165,26,1,1,3,146142,0,0,0,177777,0,0
47351166,26,1,1,3,146142,0,0,0,177777,0,0
47351167,0,1,1,3,0,0,0,0,177777,0,0
47351168,0,1,1,3,0,0,0,0,177777,0,0
47351169,0,1,1,3,0,0,0,0,177777,0,2001
47351170,0,1,1,3,0,0,0,0,177777,0,17026
47351171,0,1,1,3,0,0,0,0,177777,0,17026
47351172,0,1,1,3,0,0,0,0,177777,0,0
47351173,0,1,1,3,0,0,0,0,177777,0,6000
47351174,0,1,1,3,0,0,0,0,177777,0,6000
47351175,0,1,1,3,0,0,0,0,177777,0,6000
47351176,0,1,1,3,0,0,0,0,177777,0,6000
47351177,0,1,1,3,0,0,124010,124010,177777,0,7240
47351178,0,1,1,3,0,0,124010,124010,177777,0,7240
47351179,0,1,1,3,0,0,124010,124010,177777,0,7240
47351180,0,1,1,3,0,0,124010,124010,177777,0,7240
47351181,0,1,1,3,0,0,124010,0,177777,0,7240
47351182,0,1,1,3,0,0,124010,0,177777,0,7240
47351183,0,1,1,3,0,0,124010,0,177777,0,7240
47351184,0,1,1,0,124010,0,124010,0,177777,0,0
47351185,0,1,1,0,124010,0,0,0,177777,0,0
47351186,0,1,1,0,124010,0,0,0,177777,0,2001
47351187,0,1,1,0,124010,0,0,0,177777,0,17036
47351188,0,1,1,0,124010,0,0,0,177777,0,17036
47351189,0,1,1,0,124010,0,0,0,177777,0,0
47351190,0,1,1,0,124010,0,0,0,177777,0,6000
47351191,0,1,1,0,124010,0,0,0,177777,0,6000
47351192,0,1,1,0,124010,0,0,0,177777,0,6000
47351193,0,1,1,0,124010,0,0,0,177777,0,6000
47351194,0,1,1,0,124010,0,175020,175020,177777,0,7750
47351195,0,1,1,0,124010,0,175020,175020,177777,0,7750
47351196,0,1,1,0,124010,0,175020,175020,177777,0,7750
47351197,0,1,1,0,124010,0,175020,175020,177777,0,7750
