tick,CSA,AREG,TREG,RX,RD,RB,CD16,MEMRD_ADDR,MEMRD_DATA,QREG,DBR
72015231,17002,7523,300,7504,55672,7672,0,0,0,7672,162
72015232,17002,7523,300,7504,55672,7672,0,0,0,7672,162
72015233,0,7523,300,7504,55672,7672,0,3002,0,7672,162
72015234,6000,7523,300,7504,55672,7672,0,3002,0,7672,162
72015235,6000,7523,300,7504,55672,7672,0,0,0,7672,162
72015236,6000,7523,300,7504,55672,7672,0,0,0,7672,162
72015237,6000,7523,300,7504,55672,7672,0,0,0,7672,162
72015238,6100,7523,300,7504,55672,7672,10073,0,10073,7672,162
72015239,6100,7523,300,7504,55672,7672,10073,0,10073,7672,162
72015240,6100,7523,300,7504,55672,7672,10073,0,10073,7672,162
72015241,6100,7523,300,7504,55672,7672,10073,0,10073,7672,162
72015242,6100,7523,300,7504,55672,7672,10073,0,0,7672,162
72015243,6100,7523,300,7504,55672,7672,10073,0,0,7672,162
72015244,6100,7523,300,7504,55672,7672,10073,0,0,7672,162
72015245,145,7523,162,7504,55672,7672,10173,0,0,7672,10073
72015246,145,7523,162,7504,55672,7672,162,0,0,7672,10073
72015247,0,7523,162,7504,55672,7672,162,0,0,7672,10073
72015248,0,7523,162,7504,55672,7672,162,0,0,7672,10073
72015249,0,7523,162,7504,55672,7672,162,0,0,7672,10073
72015250,0,7523,162,7504,55672,7672,162,3075,0,7672,10073
# MARK rd3075 tick=72015250
72015251,0,7523,162,7504,55672,7672,162,3075,0,7672,10073
72015252,0,7523,162,7504,55672,7672,162,0,0,7672,10073
72015253,0,7523,162,7504,55672,7672,162,162,0,7672,10073
72015254,0,7523,162,7504,55672,7672,0,162,0,7672,162
72015255,0,7523,162,7504,55672,7672,0,162,0,7672,162
72015256,2001,7523,162,7504,55672,7672,0,162,0,7672,162
72015257,17003,7523,162,7504,55672,7672,0,162,0,7672,162
72015258,17003,7523,162,7504,55672,7672,0,162,0,7672,162
72015801,0,23,306,7504,55672,7672,0,3135,0,10244,134112
72015802,6000,23,306,7504,55672,7672,0,3135,0,10244,134112
72015803,6000,23,306,7504,55672,7672,0,0,0,10244,134112
72015804,6000,23,306,7504,55672,7672,0,0,0,10244,134112
72015805,6000,23,306,7504,55672,7672,0,0,0,10244,134112
72015806,6040,23,306,7504,55672,7672,4032,0,4032,10244,134112
72015807,6040,23,306,7504,55672,7672,4032,0,4032,10244,134112
72015808,6040,23,306,7504,55672,7672,4032,0,4032,10244,134112
72015809,6040,23,306,7504,55672,7672,4032,0,4032,10244,134112
72015810,6040,23,306,7504,55672,7672,4032,0,0,10244,134112
72015811,6040,23,306,7504,55672,7672,4032,0,0,10244,134112
72015812,6040,23,306,7504,55672,7672,4032,0,0,10244,134112
72015813,145,23,306,7504,55672,7672,4033,0,0,10244,4032
72015814,145,23,306,7504,55672,7672,23,0,0,10244,4032
72015815,0,23,306,7504,55672,7672,23,0,0,10244,4032
72015816,0,23,306,7504,55672,7672,23,0,0,10244,4032
72015817,0,23,306,7504,55672,7672,23,0,0,10244,4032
72015818,0,23,306,7504,55672,7672,23,3167,0,10244,4032
72015819,0,23,306,7504,55672,7672,23,3167,0,10244,4032
72015820,0,23,306,7504,55672,7672,23,0,0,10244,4032
72015821,0,23,306,7504,55672,7672,23,23,0,10244,4032
72015822,0,23,306,7504,55672,7672,0,23,0,10244,4032
72015823,0,23,306,7504,55672,7672,0,23,0,10244,4032
72015824,2001,23,306,7504,55672,7672,0,23,0,10244,4032
72015825,17136,23,306,7504,55672,7672,0,23,0,10244,4032
72015826,17136,23,306,7504,55672,7672,0,23,0,10244,4032
72015827,0,23,306,7504,55672,7672,0,23,0,10244,4032
72015828,0,23,306,7504,55672,7672,0,0,0,10244,4032
72015829,0,23,306,7504,55672,7672,0,3136,0,10244,4032
72015830,6000,23,306,7504,55672,7672,0,3136,0,10244,4032
72015831,6000,23,306,7504,55672,7672,0,0,0,10244,4032
72015832,6000,23,306,7504,55672,7672,0,0,0,10244,4032
72015833,6000,23,306,7504,55672,7672,0,0,0,10244,4032
72015834,6452,23,306,7504,55672,7672,45232,0,45232,10244,4032
72015835,6452,23,306,7504,55672,7672,45232,0,45232,10244,4032
72015836,6452,23,306,7504,55672,7672,45232,0,45232,10244,4032
72015837,6452,23,306,7504,55672,7672,45232,0,45232,10244,4032
72015838,6452,23,306,7504,55672,7672,45232,0,0,10244,4032
72015839,6452,23,306,7504,55672,7672,45232,0,0,10244,4032
72015840,6452,23,306,7504,55672,7672,45232,0,0,10244,4032
72015841,115,23,306,7504,55672,7672,45232,0,0,10244,45232
72015842,115,23,306,7504,55672,7672,0,0,0,10244,45232
72015843,170,23,306,7504,55672,7672,0,0,0,10244,45232
72015844,170,23,306,7504,55672,7672,0,0,0,10244,45232
72015845,170,23,306,7504,55672,7672,0,0,0,10244,45232
72015846,170,23,306,7504,55672,7672,0,2770,0,10244,45232
72015847,170,23,306,7504,55672,7672,0,2770,0,10244,45232
72015848,170,23,306,7504,55672,7672,0,0,0,10244,45232
72015849,170,23,306,7504,55672,7672,0,0,0,10244,45232
72015850,170,23,306,7504,55672,7672,0,0,0,10244,45232
72015851,170,23,306,7504,55672,7672,5310,0,5310,10244,45232
72015852,170,23,306,7504,55672,7672,5310,0,5310,10244,45232
72015853,170,23,306,7504,55672,7672,5310,0,5310,10244,45232
72015854,170,23,306,7504,55672,7672,5310,0,5310,10244,45232
72015855,170,23,306,7504,55672,7672,5310,0,0,10244,45232
72015856,170,23,306,7504,55672,7672,5310,0,0,10244,45232
72015857,170,23,306,7504,55672,7672,5310,0,0,10244,45232
72015858,170,23,306,7504,55672,7672,5310,0,0,10244,5310
72015859,170,23,306,7504,55672,7672,0,0,0,10244,5310
72015860,0,23,306,7504,55672,7672,0,0,0,10244,5310
72015861,0,23,306,7504,55672,7672,0,0,0,10244,5310
72015862,0,23,306,7504,55672,7672,0,0,0,10244,5310
72015863,0,23,306,7504,55672,7672,0,0,0,10244,5310
72015864,0,23,306,7504,55672,7672,0,0,0,10244,5310
72015865,0,23,306,7504,55672,7672,0,0,0,10244,5310
72015866,0,23,306,7504,55672,7672,0,0,0,10244,5310
72015867,0,23,306,7504,55672,7672,0,0,0,10244,5310
72015868,0,23,306,7504,55672,7672,0,0,0,10244,5310
72015869,0,23,306,7504,55672,7672,0,0,0,10244,5310
72015870,0,23,306,7504,55672,7672,0,0,0,10244,5310
72015871,0,23,306,7504,55672,7672,0,5310,0,10244,5310
72015872,0,23,306,7504,55672,7672,0,5310,0,10244,5310
72015873,0,23,306,7504,55672,7672,0,0,0,10244,5310
72015874,0,23,306,7504,55672,7672,0,0,0,10244,5310
72015875,0,23,306,7504,55672,7672,0,0,0,10244,5310
72015876,0,23,306,7504,55672,7672,14,0,14,10244,5310
72015877,0,23,306,7504,55672,7672,14,0,14,10244,5310
72015878,0,23,306,7504,55672,7672,14,0,14,10244,5310
72015879,0,23,306,7504,55672,7672,14,0,14,10244,5310
72015880,0,23,306,7504,55672,7672,14,0,0,10244,5310
72015881,0,23,306,7504,55672,7672,14,0,0,10244,5310
72015882,0,23,306,7504,55672,7672,14,0,0,10244,5310
72015883,0,23,306,7504,55672,7672,14,0,0,10244,14
72015884,0,23,306,7504,55672,7672,0,0,0,10244,14
72015885,2001,23,306,7504,55672,7672,0,0,0,10244,14
72015886,17137,23,306,7504,55672,7672,0,0,0,10244,14
72015887,17137,23,306,7504,55672,7672,0,0,0,10244,14
72015888,0,23,306,7504,55672,7672,0,3137,0,10244,14
72015889,6000,23,306,7504,55672,7672,0,3137,0,10244,14
72015890,6000,23,306,7504,55672,7672,0,0,0,10244,14
72015891,6000,23,306,7504,55672,7672,0,0,0,10244,14
72015892,6000,23,306,7504,55672,7672,0,0,0,10244,14
72015893,6652,23,306,7504,55672,7672,65230,0,65230,10244,14
72015894,6652,23,306,7504,55672,7672,65230,0,65230,10244,14
72015895,6652,23,306,7504,55672,7672,65230,0,65230,10244,14
72015896,6652,23,306,7504,55672,7672,65230,0,65230,10244,14
72015897,6652,23,306,7504,55672,7672,65230,0,0,10244,14
72015898,6652,23,306,7504,55672,7672,65230,0,0,10244,14
72015899,6652,23,306,7504,55672,7672,65230,0,0,10244,14
72015900,125,14,306,7504,55672,7672,65230,0,0,10244,65230
72015901,125,14,306,7504,55672,7672,0,0,0,10244,65230
72015902,200,14,306,7504,55672,7672,0,0,0,10244,65230
72015903,200,14,306,7504,55672,7672,0,0,0,10244,65230
72015904,200,14,306,7504,55672,7672,0,0,0,10244,65230
72015905,200,14,306,7504,55672,7672,0,2767,0,10244,65230
72015906,200,14,306,7504,55672,7672,0,2767,0,10244,65230
72015907,200,14,306,7504,55672,7672,0,0,0,10244,65230
72015908,200,14,306,7504,55672,7672,0,0,0,10244,65230
72015909,200,14,306,7504,55672,7672,0,0,0,10244,65230
72015910,200,14,306,7504,55672,7672,5311,0,5311,10244,65230
72015911,200,14,306,7504,55672,7672,5311,0,5311,10244,65230
72015912,200,14,306,7504,55672,7672,5311,0,5311,10244,65230
72015913,200,14,306,7504,55672,7672,5311,0,5311,10244,65230
72015914,200,14,306,7504,55672,7672,5311,0,0,10244,65230
72015915,200,14,306,7504,55672,7672,5311,0,0,10244,65230
72015916,200,14,306,7504,55672,7672,5311,0,0,10244,65230
72015917,200,14,306,7504,55672,7672,5311,0,0,10244,5311
72015918,200,14,306,7504,55672,7672,0,0,0,10244,5311
72015919,0,14,306,7504,55672,7672,0,0,0,10244,5311
72015920,0,14,306,7504,55672,7672,0,0,0,10244,5311
72015921,0,14,306,7504,55672,7672,0,0,0,10244,5311
72015922,0,14,306,7504,55672,7672,0,5311,0,10244,5311
72015923,0,14,306,7504,55672,7672,0,5311,0,10244,5311
72015924,0,14,306,7504,55672,7672,0,0,0,10244,5311
72015925,0,14,306,7504,55672,7672,0,0,0,10244,5311
72015926,0,14,306,7504,55672,7672,0,0,0,10244,5311
72015927,0,14,306,7504,55672,7672,14,0,14,10244,5311
72015928,0,14,306,7504,55672,7672,14,0,14,10244,5311
72015929,0,14,306,7504,55672,7672,14,0,14,10244,5311
72015930,0,14,306,7504,55672,7672,14,0,14,10244,5311
72015931,0,14,306,7504,55672,7672,14,0,0,10244,5311
72015932,0,14,306,7504,55672,7672,14,0,0,10244,5311
72015933,0,14,306,7504,55672,7672,14,0,0,10244,5311
72015934,0,14,306,7504,55672,7672,14,0,0,10244,14
72015935,0,14,306,7504,55672,7672,0,0,0,10244,14
72015936,2001,14,306,7504,55672,7672,0,0,0,10244,14
72015937,17140,14,306,7504,55672,7672,0,0,0,10244,14
72015938,17140,14,306,7504,55672,7672,0,0,0,10244,14
72015939,0,14,306,7504,55672,7672,0,3140,0,10244,14
72015940,6000,14,306,7504,55672,7672,0,3140,0,10244,14
72015941,6000,14,306,7504,55672,7672,0,0,0,10244,14
72015942,6000,14,306,7504,55672,7672,0,0,0,10244,14
72015943,6000,14,306,7504,55672,7672,0,0,0,10244,14
72015944,7420,14,306,7504,55672,7672,142005,0,142005,10244,14
72015945,7420,14,306,7504,55672,7672,142005,0,142005,10244,14
72015946,7420,14,306,7504,55672,7672,142005,0,142005,10244,14
72015947,7420,14,306,7504,55672,7672,142005,0,142005,10244,14
72015948,7420,14,306,7504,55672,7672,142005,0,0,10244,14
72015949,7420,14,306,7504,55672,7672,142005,0,0,10244,14
72015950,7420,14,306,7504,55672,7672,142005,0,0,10244,14
72015951,215,0,306,7504,55672,7672,142005,0,0,10244,142005
72015952,215,0,306,7504,55672,7672,0,0,0,10244,142005
72015953,0,0,306,7504,55672,7672,0,0,0,10244,142005
72015954,17141,0,306,7504,55672,7672,0,0,0,10244,142005
72015955,17141,0,306,7504,55672,7672,0,0,0,10244,142005
72015956,0,0,306,7504,55672,7672,0,3141,0,10244,142005
72015957,6000,0,306,7504,55672,7672,0,3141,0,10244,142005
72015958,6000,0,306,7504,55672,7672,0,0,0,10244,142005
72015959,6000,0,306,7504,55672,7672,0,0,0,10244,142005
72015960,6000,0,306,7504,55672,7672,0,0,0,10244,142005
72015961,7465,0,306,7504,55672,7672,146542,0,146542,10244,142005
72015962,7465,0,306,7504,55672,7672,146542,0,146542,10244,142005
72015963,7465,0,306,7504,55672,7672,146542,0,146542,10244,142005
72015964,7465,0,306,7504,55672,7672,146542,0,146542,10244,142005
72015965,7465,0,306,7504,55672,7672,146542,0,0,10244,142005
72015966,7465,0,306,7504,55672,7672,146542,0,0,10244,142005
72015967,7465,0,306,7504,55672,7672,146542,0,0,10244,142005
72015968,145,0,306,7504,55672,7672,146542,0,0,10244,146542
72015969,145,0,306,7504,55672,7672,0,0,0,10244,146542
72015970,0,0,306,7504,55672,7672,0,0,0,10244,146542
72015971,17142,0,306,7504,55672,7672,0,0,0,10244,146542
72015972,17142,0,306,7504,55672,7672,0,0,0,10244,146542
72015973,0,0,306,7504,55672,7672,0,0,0,10244,146542
72015974,0,0,306,7504,55672,7672,0,0,0,10244,146542
72015975,0,0,306,7504,55672,7672,0,0,0,10244,146542
72015976,0,0,306,7504,55672,7672,0,0,0,10244,146542
72015977,2001,0,306,7504,55672,7672,0,0,0,10244,146542
72015978,17025,0,306,7504,55672,7672,0,0,0,10244,146542
72015979,17025,0,306,7504,55672,7672,0,0,0,10244,146542
72015980,0,0,306,7504,55672,7672,0,3025,0,10244,146542
72015981,6000,0,306,7504,55672,7672,0,3025,0,10244,146542
72015982,6000,0,306,7504,55672,7672,0,0,0,10244,146542
72015983,6000,0,306,7504,55672,7672,0,0,0,10244,146542
72015984,6000,0,306,7504,55672,7672,0,0,0,10244,146542
72015985,7340,0,306,7504,55672,7672,134057,0,134057,10244,146542
72015986,7340,0,306,7504,55672,7672,134057,0,134057,10244,146542
72015987,7340,0,306,7504,55672,7672,134057,0,134057,10244,146542
72015988,7340,0,306,7504,55672,7672,134057,0,134057,10244,146542
72015989,7340,0,306,7504,55672,7672,134057,0,0,10244,146542
72015990,7340,0,306,7504,55672,7672,134057,0,0,10244,146542
72015991,7340,0,306,7504,55672,7672,134057,0,0,10244,146542
72015992,0,0,306,7504,55672,7672,134057,0,0,10244,134057
72015993,0,0,306,7504,55672,7672,0,0,0,10244,134057
72015994,2001,0,306,7504,55672,7672,0,0,0,10244,134057
72015995,17104,0,306,7504,55672,7672,0,0,0,10244,134057
72015996,17104,0,306,7504,55672,7672,0,0,0,10244,134057
72015997,0,0,306,7504,55672,7672,0,3104,0,10244,134057
72015998,6000,0,306,7504,55672,7672,0,3104,0,10244,134057
72015999,6000,0,306,7504,55672,7672,0,0,0,10244,134057
72016000,6000,0,306,7504,55672,7672,0,0,0,10244,134057
72016001,6000,0,306,7504,55672,7672,0,0,0,10244,134057
72016002,6503,0,306,7504,55672,7672,50370,0,50370,10244,134057
72016003,6503,0,306,7504,55672,7672,50370,0,50370,10244,134057
72016004,6503,0,306,7504,55672,7672,50370,0,50370,10244,134057
72016005,6503,0,306,7504,55672,7672,50370,0,50370,10244,134057
72016006,6503,0,306,7504,55672,7672,50370,0,0,10244,134057
72016007,6503,0,306,7504,55672,7672,50370,0,0,10244,134057
72016008,6503,0,306,7504,55672,7672,50370,0,0,10244,134057
72016009,172,0,306,7504,55672,7672,50370,0,0,10244,50370
72016010,172,0,306,7504,55672,7672,0,0,0,10244,50370
72016011,0,0,306,7504,55672,7672,0,0,0,10244,50370
72016012,0,0,306,7504,55672,7672,0,0,0,10244,50370
72016013,0,0,306,7504,55672,7672,0,0,0,10244,50370
72016014,0,0,306,7504,55672,7672,0,3074,0,10244,50370
72016015,0,0,306,7504,55672,7672,0,3074,0,10244,50370
72016016,0,0,306,7504,55672,7672,0,0,0,10244,50370
72016017,0,0,306,7504,55672,7672,0,0,0,10244,50370
72016018,0,0,306,7504,55672,7672,0,0,0,10244,50370
72016019,0,0,306,7504,55672,7672,300,0,300,10244,50370
72016020,0,0,306,7504,55672,7672,300,0,300,10244,50370
72016021,0,0,306,7504,55672,7672,300,0,300,10244,50370
72016022,0,0,306,7504,55672,7672,300,0,300,10244,50370
72016023,0,0,306,7504,55672,7672,300,0,0,10244,50370
72016024,0,0,306,7504,55672,7672,300,0,0,10244,50370
72016025,0,0,306,7504,55672,7672,300,0,0,10244,50370
72016026,0,0,306,7504,55672,7672,300,0,0,10244,300
72016027,0,0,306,7504,55672,7672,0,0,0,10244,300
72016028,2001,0,306,7504,55672,7672,0,0,0,10244,300
72016029,17105,0,306,7504,55672,7672,0,0,0,10244,300
72016030,17105,0,306,7504,55672,7672,0,0,0,10244,300
72016031,0,0,306,7504,55672,7672,0,3105,0,10244,300
72016032,6000,0,306,7504,55672,7672,0,3105,0,10244,300
72016033,6000,0,306,7504,55672,7672,0,0,0,10244,300
72016034,6000,0,306,7504,55672,7672,0,0,0,10244,300
72016035,6000,0,306,7504,55672,7672,0,0,0,10244,300
72016036,7730,0,306,7504,55672,7672,173002,0,173002,10244,300
72016037,7730,0,306,7504,55672,7672,173002,0,173002,10244,300
72016038,7730,0,306,7504,55672,7672,173002,0,173002,10244,300
72016039,7730,0,306,7504,55672,7672,173002,0,173002,10244,300
72016040,7730,0,306,7504,55672,7672,173002,0,0,10244,300
72016041,7730,0,306,7504,55672,7672,173002,0,0,10244,300
72016042,7730,0,306,7504,55672,7672,173002,0,0,10244,300
72016043,0,0,300,7504,55672,7672,173002,0,0,10244,173002
72016044,0,0,300,7504,55672,7672,0,0,0,10244,173002
72016045,2001,0,300,7504,55672,7672,0,0,0,10244,173002
72016046,17106,0,300,7504,55672,7672,0,0,0,10244,173002
72016047,17106,0,300,7504,55672,7672,0,0,0,10244,173002
72016048,0,0,300,7504,55672,7672,0,3106,0,10244,173002
72016049,6000,0,300,7504,55672,7672,0,3106,0,10244,173002
72016050,6000,0,300,7504,55672,7672,0,0,0,10244,173002
72016051,6000,0,300,7504,55672,7672,0,0,0,10244,173002
72016052,6000,0,300,7504,55672,7672,0,0,0,10244,173002
72016053,7504,0,300,7504,55672,7672,150415,0,150415,10244,173002
72016054,7504,0,300,7504,55672,7672,150415,0,150415,10244,173002
72016055,7504,0,300,7504,55672,7672,150415,0,150415,10244,173002
72016056,7504,0,300,7504,55672,7672,150415,0,150415,10244,173002
72016057,7504,0,300,7504,55672,7672,150415,0,0,10244,173002
72016058,7504,0,300,7504,55672,7672,150415,0,0,10244,173002
72016059,7504,0,300,7504,55672,7672,150415,0,0,10244,173002
72016060,657,0,302,7504,55672,7672,150655,0,0,10244,150415
72016061,657,0,302,7504,55672,7672,10244,0,0,10244,150415
72016062,326,0,302,7504,55672,7672,10244,0,0,10244,150415
72016063,326,0,302,7504,55672,7672,10244,0,0,10244,10244
72016064,326,0,302,7504,55672,7672,10244,0,0,10244,10244
72016065,327,0,302,7504,55672,7672,10244,0,0,10244,10244
72016066,327,0,302,7504,55672,7672,10244,0,0,10244,10244
72016067,330,0,302,7504,55672,7672,10244,0,0,10244,10244
72016068,660,0,302,7504,55672,7672,10244,0,0,10244,10244
72016069,660,0,302,7504,55672,7672,10244,0,0,10244,10244
72016070,660,0,302,7504,55672,7672,10244,0,0,10244,10244
72016071,3655,0,302,7504,55672,7672,10244,0,0,10244,10244
72016072,3655,0,302,7504,55672,7672,10244,0,0,10244,10244
72016073,3655,0,302,7504,55672,7672,10244,0,0,10244,10244
72016074,474,0,302,7504,55672,7672,10244,0,0,10244,10244
72016075,474,0,302,7504,55672,7672,10244,0,0,10244,10244
72016076,474,0,302,7504,55672,7672,10244,0,0,10244,10244
72016077,475,0,302,7504,55672,7672,10244,0,0,10244,10244
72016078,475,0,302,7504,55672,7672,302,0,0,10244,10244
72016079,476,0,302,7504,55672,7672,302,0,0,10244,10244
72016080,501,0,302,7504,55672,7672,302,0,0,10244,10244
72016081,501,0,302,7504,55672,7672,10244,0,0,10244,10244
72016082,501,0,302,7504,55672,7672,10244,0,0,10244,10244
72016083,502,0,302,7504,55672,7672,10244,0,0,10244,10244
72016084,502,0,302,7504,55672,7672,7,0,0,10244,10244
72016085,503,0,302,7504,55672,7672,7,0,0,10244,10244
72016086,503,0,302,7504,55672,7672,7,0,0,10244,10244
72016087,503,0,302,7504,55672,7672,300,0,0,300,10244
72016088,504,0,302,7504,55672,7672,300,0,0,300,10244
72016089,511,0,302,7504,55672,7672,300,0,0,300,10244
72016090,511,0,302,7504,55672,7672,3,0,0,300,10244
72016091,511,0,302,7504,55672,7672,3,0,0,300,10244
72016092,3722,0,302,7504,55672,7672,3,0,0,300,10244
72016093,3722,0,302,7504,55672,7672,30141,0,0,300,10244
72016094,3722,0,302,7504,55672,7672,30141,0,0,300,10244
72016095,521,0,302,7504,55672,7672,30141,0,0,300,10244
72016096,521,0,302,7504,55672,7672,305,0,0,30141,10244
72016097,521,0,302,7504,55672,7672,305,0,0,30141,10244
72016098,522,0,302,7504,55672,7672,305,0,0,30141,10244
72016099,522,0,302,7504,55672,7672,305,0,0,30141,10244
72016100,522,0,302,7504,55672,7672,305,0,0,30141,10244
72016101,522,0,302,7504,55672,7672,305,0,0,30141,10244
72016102,522,0,302,7504,55672,7672,305,0,0,30141,10244
72016103,522,0,302,7504,55672,7672,305,0,0,30141,10244
72016104,522,0,302,7504,55672,7672,305,0,0,30141,10244
72016105,522,0,302,7504,55672,7672,305,0,0,30141,10244
72016106,522,0,302,7504,55672,7672,305,0,0,30141,10244
72016107,522,0,302,7504,55672,7672,305,0,0,30141,10244
72016108,522,0,302,7504,55672,7672,305,0,0,30141,10244
72016109,522,0,302,7504,55672,7672,305,0,0,30141,10244
72016110,522,0,302,7504,55672,7672,305,0,0,30141,10244
72016111,522,0,302,7504,55672,7672,305,0,0,30141,10244
72016112,522,0,302,7504,55672,7672,305,0,0,30141,10244
72016113,522,0,302,7504,55672,7672,70,0,0,305,10244
72016114,523,0,302,7504,55672,7672,70,0,0,305,10244
72016115,527,0,302,7504,55672,7672,70,0,0,305,10244
72016116,527,0,302,7504,55672,7672,30,0,0,0,10244
72016117,527,0,302,7504,55672,7672,30,0,0,0,10244
72016118,530,0,302,7504,55672,7672,30,0,0,0,10244
72016119,530,0,302,7504,55672,7672,0,0,0,0,10244
72016120,531,0,302,7504,55672,7672,0,0,0,0,10244
72016121,531,0,302,7504,55672,7672,0,0,0,0,10244
72016122,531,0,302,7504,55672,7672,74030,0,0,0,10244
72016123,532,0,302,7504,55672,7672,74030,0,0,0,10244
72016124,532,0,302,7504,55672,7672,74030,0,0,0,10244
72016125,532,0,302,7504,55672,7672,40000,0,0,74030,10244
72016126,533,0,302,7504,55672,7672,40000,0,0,74030,10244
72016127,537,0,302,7504,55672,7672,40000,0,0,74030,10244
72016128,537,0,302,7504,55672,7672,4000,0,0,74030,10244
72016129,537,0,302,7504,55672,7672,4000,0,0,74030,10244
72016130,540,0,302,7504,55672,7672,4000,0,0,74030,10244
72016131,540,0,302,7504,55672,7672,2,0,0,74030,10244
72016132,541,0,302,7504,55672,7672,2,0,0,74030,10244
72016133,476,0,302,7504,55672,7672,2,0,0,74030,10244
72016134,476,0,302,7504,55672,7672,1,0,0,74030,10244
72016135,476,0,302,7504,55672,7672,1,0,0,74030,10244
72016136,0,0,302,7504,55672,7672,1,0,0,74030,10244
72016137,0,0,302,7504,55672,7672,0,0,0,74030,10244
72016138,0,0,302,7504,55672,7672,0,0,0,74030,10244
72016139,2001,0,302,7504,55672,7672,0,0,0,74030,10244
72016140,17107,0,302,7504,55672,7672,0,0,0,74030,10244
72016141,17107,0,302,7504,55672,7672,0,0,0,74030,10244
72016142,0,0,302,7504,55672,7672,0,3107,0,74030,10244
72016143,6000,0,302,7504,55672,7672,0,3107,0,74030,10244
72016144,6000,0,302,7504,55672,7672,0,0,0,74030,10244
72016145,6000,0,302,7504,55672,7672,0,0,0,74030,10244
72016146,6000,0,302,7504,55672,7672,0,0,0,74030,10244
72016147,7752,0,302,7504,55672,7672,175235,0,175235,74030,10244
72016148,7752,0,302,7504,55672,7672,175235,0,175235,74030,10244
72016149,7752,0,302,7504,55672,7672,175235,0,175235,74030,10244
72016150,7752,0,302,7504,55672,7672,175235,0,175235,74030,10244
72016151,7752,0,302,7504,55672,7672,175235,0,0,74030,10244
72016152,7752,0,302,7504,55672,7672,175235,0,0,74030,10244
