tick,CSA,AREG,TREG,RP,RX,RB,CD16,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.s_alu_IDB_15_0_OUT,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.s_idbctl_IDB_15_0_OUT,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.s_FIDBO_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_csidbs4_0
71586260,17576,123,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
71586261,0,123,177776,55576,7515,7672,0,55576,0,116400,146147,56237,0,56237,0
71586262,6000,123,177776,55576,7515,7672,0,55576,0,116400,146147,56237,0,56237,0
71586263,6000,123,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
71586264,6000,123,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
71586265,6000,123,177776,55576,7515,7672,0,0,0,116400,146147,56237,0,56237,0
71586266,6146,123,177776,55576,7515,7672,14610,0,14610,116400,146147,56237,0,56237,0
71586267,6146,123,177776,55576,7515,7672,14610,0,14610,116400,146147,56237,0,56237,0
71586268,6146,123,177776,55576,7515,7672,14610,0,14610,116400,146147,56237,0,56237,0
71586269,6146,123,177776,55576,7515,7672,14610,0,14610,116400,146147,56237,0,56237,0
71586270,6146,123,177776,55576,7515,7672,14610,0,0,116400,146147,56237,0,56237,0
71586271,6146,123,177776,55576,7515,7672,14610,0,0,116400,146147,56237,0,56237,0
71586272,6146,123,177776,55576,7515,7672,14610,0,0,116400,146147,56237,0,56237,0
71586273,145,123,177776,55577,56237,7672,56637,0,0,116400,146147,56237,0,56237,0
71586274,145,123,177776,55577,56237,7672,56237,0,0,116400,146147,56237,0,56237,0
71586275,0,123,177776,55577,56237,7672,56237,0,0,116400,146147,56237,0,56237,0
71586276,0,123,177776,55577,56237,7672,56237,0,0,116400,146147,56237,0,56237,0
71586277,0,123,177776,55577,56237,7672,56237,0,0,116400,146147,56237,0,56237,0
71586278,0,123,177776,55577,56237,7672,56237,7502,0,116400,146147,56237,0,56237,0
71586279,0,123,177776,55577,56237,7672,56237,7502,0,116400,146147,56237,0,56237,0
71586280,0,123,177776,55577,56237,7672,56237,0,0,116400,146147,56237,0,56237,0
71586281,0,123,177776,55577,56237,7672,56237,56237,0,116400,146147,56237,0,56237,0
71586282,0,123,177776,55577,56237,7672,0,56237,0,116400,56237,0,0,0,0
71586283,0,123,177776,55577,56237,7672,0,56237,0,116400,56237,0,0,0,4
71586284,2001,123,177776,55577,56237,7672,0,56237,0,116400,56237,0,0,0,0
71586285,17577,123,177776,55577,56237,7672,0,56237,0,116400,56237,0,0,0,0
71586286,17577,123,177776,55577,56237,7672,0,56237,0,116400,56237,0,0,0,0
71586287,0,123,177776,55577,56237,7672,0,56237,0,116400,56237,0,0,0,0
71586288,0,123,177776,55577,56237,7672,0,0,0,116400,56237,0,0,0,0
71586289,0,123,177776,55577,56237,7672,0,55577,0,116400,56237,0,0,0,0
71586290,6000,123,177776,55577,56237,7672,0,55577,0,116400,56237,0,0,0,0
71586291,6000,123,177776,55577,56237,7672,0,0,0,116400,56237,0,0,0,0
71586292,6000,123,177776,55577,56237,7672,0,0,0,116400,56237,0,0,0,0
71586293,6000,123,177776,55577,56237,7672,0,0,0,116400,56237,0,0,0,0
71586294,6046,123,177776,55577,56237,7672,4612,0,4612,116400,56237,0,0,0,0
71586295,6046,123,177776,55577,56237,7672,4612,0,4612,116400,56237,0,0,0,0
71586296,6046,123,177776,55577,56237,7672,4612,0,4612,116400,56237,0,0,0,0
71586297,6046,123,177776,55577,56237,7672,4612,0,4612,116400,56237,0,0,0,0
71586298,6046,123,177776,55577,56237,7672,4612,0,0,116400,56237,0,0,0,0
71586299,6046,123,177776,55577,56237,7672,4612,0,0,116400,56237,0,0,0,0
71586300,6046,123,177776,55577,56237,7672,4612,0,0,116400,56237,0,0,0,0
71586301,145,123,177776,55600,56237,7672,4733,0,0,116400,4612,123,0,123,0
71586302,145,123,177776,55600,56237,7672,123,0,0,116400,4612,123,0,123,0
71586303,0,123,177776,55600,56237,7672,123,0,0,116400,4612,123,0,123,0
71586304,0,123,177776,55600,56237,7672,123,0,0,116400,4612,123,0,123,0
71586305,0,123,177776,55600,56237,7672,123,0,0,116400,4612,123,0,123,0
71586306,0,123,177776,55600,56237,7672,123,0,0,116400,4612,123,0,123,0
71586307,0,123,177776,55600,56237,7672,123,0,0,116400,4612,123,0,123,0
71586308,0,123,177776,55600,56237,7672,123,7504,0,116400,4612,123,0,123,0
71586309,0,123,177776,55600,56237,7672,123,7504,0,116400,4612,123,0,123,0
71586310,0,123,177776,55600,56237,7672,123,0,0,116400,4612,123,0,123,0
71586311,0,123,177776,55600,56237,7672,123,123,0,116400,4612,123,0,123,0
71586312,0,123,177776,55600,56237,7672,0,123,0,116400,123,0,0,0,0
# MARK fill tick=71586312
71586313,0,123,177776,55600,56237,7672,0,123,0,116400,123,0,0,0,4
71586314,2001,123,177776,55600,56237,7672,0,123,0,116400,123,0,0,0,0
71586315,17600,123,177776,55600,56237,7672,0,123,0,116400,123,0,0,0,0
71586316,17600,123,177776,55600,56237,7672,0,123,0,116400,123,0,0,0,0
71586317,0,123,177776,55600,56237,7672,0,123,0,116400,123,0,0,0,0
71586318,0,123,177776,55600,56237,7672,0,0,0,116400,123,0,0,0,0
71586319,0,123,177776,55600,56237,7672,0,55600,0,116400,123,0,0,0,0
71586320,6000,123,177776,55600,56237,7672,0,55600,0,116400,123,0,0,0,0
71612202,0,1206,1206,56151,7515,7672,0,56151,0,55714,171377,177777,0,177777,0
71612203,6000,1206,1206,56151,7515,7672,0,56151,0,55714,171377,177777,0,177777,0
71612204,6000,1206,1206,56151,7515,7672,0,0,0,55714,171377,177777,0,177777,0
71612205,6000,1206,1206,56151,7515,7672,0,0,0,55714,171377,177777,0,177777,0
71612206,6000,1206,1206,56151,7515,7672,0,0,0,55714,171377,177777,0,177777,0
71612207,7400,1206,1206,56151,7515,7672,140065,0,140065,55714,171377,177777,0,177777,0
71612208,7400,1206,1206,56151,7515,7672,140065,0,140065,55714,171377,177777,0,177777,0
71612209,7400,1206,1206,56151,7515,7672,140065,0,140065,55714,171377,177777,0,177777,0
71612210,7400,1206,1206,56151,7515,7672,140065,0,140065,55714,171377,177777,0,177777,0
71612211,7400,1206,1206,56151,7515,7672,140065,0,0,55714,171377,177777,0,177777,0
71612212,7400,1206,1206,56151,7515,7672,140065,0,0,55714,171377,177777,0,177777,0
71612213,7400,1206,1206,56151,7515,7672,140065,0,0,55714,171377,177777,0,177777,0
71612214,215,1206,177777,56152,7515,7672,140065,0,0,55714,140065,1207,0,1207,0
71612215,215,1206,177777,56152,7515,7672,0,0,0,55714,140065,1207,0,1207,0
71612216,0,1206,177777,56152,7515,7672,0,0,0,55714,140065,1207,0,1207,0
71612217,16152,1206,177777,56152,7515,7672,0,0,0,55714,140065,1207,0,1207,0
71612218,16152,1206,177777,56152,7515,7672,0,0,0,55714,140065,1207,0,1207,0
71612219,0,1206,177777,56152,7515,7672,0,56152,0,55714,140065,1207,0,1207,0
71612220,6000,1206,177777,56152,7515,7672,0,56152,0,55714,140065,1207,0,1207,0
71612221,6000,1206,177777,56152,7515,7672,0,0,0,55714,140065,1207,0,1207,0
71612222,6000,1206,177777,56152,7515,7672,0,0,0,55714,140065,1207,0,1207,0
71612223,6000,1206,177777,56152,7515,7672,0,0,0,55714,140065,1207,0,1207,0
71612224,7240,1206,177777,56152,7515,7672,124041,0,124041,55714,140065,1207,0,1207,0
71612225,7240,1206,177777,56152,7515,7672,124041,0,124041,55714,140065,1207,0,1207,34
71612226,7240,1206,177777,56152,7515,7672,124041,0,124041,55714,140065,1207,0,1207,34
71612227,7240,1206,177777,56152,7515,7672,124041,0,124041,55714,140065,1207,0,1207,34
71612228,7240,1206,177777,56152,7515,7672,124041,0,0,55714,140065,1207,0,1207,34
71612229,7240,1206,177777,56152,7515,7672,124041,0,0,55714,140065,1207,0,1207,34
71612230,7240,1206,177777,56152,7515,7672,124041,0,0,55714,140065,1207,0,1207,34
71612231,0,1206,177777,56153,7515,7672,124041,0,0,55714,124041,0,0,0,34
71612232,0,1206,177777,56153,7515,7672,0,0,0,55714,124041,0,0,0,4
71612233,2001,1206,177777,56153,7515,7672,0,0,0,55714,124041,0,0,0,0
71612234,16213,1206,177777,56153,7515,7672,0,0,0,55714,124041,0,0,0,0
71612235,16213,1206,177777,56153,7515,7672,0,0,0,55714,124041,0,0,0,0
71612236,0,1206,177777,56153,7515,7672,0,56213,0,55714,124041,0,0,0,0
71612237,6000,1206,177777,56153,7515,7672,0,56213,0,55714,124041,0,0,0,0
71612238,6000,1206,177777,56153,7515,7672,0,0,0,55714,124041,0,0,0,0
71612239,6000,1206,177777,56153,7515,7672,0,0,0,55714,124041,0,0,0,0
71612240,6000,1206,177777,56153,7515,7672,0,0,0,55714,124041,0,0,0,0
71612241,7713,1206,177777,56153,7515,7672,171376,0,171376,55714,124041,0,0,0,0
71612242,7713,1206,177777,56153,7515,7672,171376,0,171376,55714,124041,0,0,0,22
71612243,7713,1206,177777,56153,7515,7672,171376,0,171376,55714,124041,0,0,0,22
71612244,7713,1206,177777,56153,7515,7672,171376,0,171376,55714,124041,0,0,0,22
71612245,7713,1206,177777,56153,7515,7672,171376,0,0,55714,124041,0,0,0,22
71612246,7713,1206,177777,56153,7515,7672,171376,0,0,55714,124041,0,0,0,22
71612247,7713,1206,177777,56153,7515,7672,171376,0,0,55714,124041,0,0,0,22
71612248,0,1206,177777,56214,7515,7672,171376,0,0,55714,171376,177776,0,177776,22
71612249,0,1206,177777,56214,7515,7672,0,0,0,55714,171376,177776,0,177776,4
71612250,2001,1206,177777,56214,7515,7672,0,0,0,55714,171376,177776,0,177776,0
71612251,16214,1206,177777,56214,7515,7672,0,0,0,55714,171376,177776,0,177776,0
71612252,16214,1206,177777,56214,7515,7672,0,0,0,55714,171376,177776,0,177776,0
71612253,0,1206,177777,56214,7515,7672,0,56214,0,55714,171376,177776,0,177776,0
71612254,6000,1206,177777,56214,7515,7672,0,56214,0,55714,171376,177776,0,177776,0
71612255,6000,1206,177777,56214,7515,7672,0,0,0,55714,171376,177776,0,177776,0
71612256,6000,1206,177777,56214,7515,7672,0,0,0,55714,171376,177776,0,177776,0
71612257,6000,1206,177777,56214,7515,7672,0,0,0,55714,171376,177776,0,177776,0
71612258,7400,1206,177777,56214,7515,7672,140065,0,140065,55714,171376,177776,0,177776,0
71612259,7400,1206,177777,56214,7515,7672,140065,0,140065,55714,171376,177776,0,177776,0
71612260,7400,1206,177777,56214,7515,7672,140065,0,140065,55714,171376,177776,0,177776,0
71612261,7400,1206,177777,56214,7515,7672,140065,0,140065,55714,171376,177776,0,177776,0
71612262,7400,1206,177777,56214,7515,7672,140065,0,0,55714,171376,177776,0,177776,0
71612263,7400,1206,177777,56214,7515,7672,140065,0,0,55714,171376,177776,0,177776,0
71612264,7400,1206,177777,56214,7515,7672,140065,0,0,55714,171376,177776,0,177776,0
71612265,215,1206,177776,56215,7515,7672,140065,0,0,55714,140065,1210,0,1210,0
71612266,215,1206,177776,56215,7515,7672,0,0,0,55714,140065,1210,0,1210,0
71612267,0,1206,177776,56215,7515,7672,0,0,0,55714,140065,1210,0,1210,0
71612268,16215,1206,177776,56215,7515,7672,0,0,0,55714,140065,1210,0,1210,0
71612269,16215,1206,177776,56215,7515,7672,0,0,0,55714,140065,1210,0,1210,0
71612270,0,1206,177776,56215,7515,7672,0,56215,0,55714,140065,1210,0,1210,0
71612271,6000,1206,177776,56215,7515,7672,0,56215,0,55714,140065,1210,0,1210,0
71612272,6000,1206,177776,56215,7515,7672,0,0,0,55714,140065,1210,0,1210,0
71612273,6000,1206,177776,56215,7515,7672,0,0,0,55714,140065,1210,0,1210,0
71612274,6000,1206,177776,56215,7515,7672,0,0,0,55714,140065,1210,0,1210,0
71612275,7240,1206,177776,56215,7515,7672,124017,0,124017,55714,140065,1210,0,1210,0
71612276,7240,1206,177776,56215,7515,7672,124017,0,124017,55714,140065,1210,0,1210,34
71612277,7240,1206,177776,56215,7515,7672,124017,0,124017,55714,140065,1210,0,1210,34
71612278,7240,1206,177776,56215,7515,7672,124017,0,124017,55714,140065,1210,0,1210,34
71612279,7240,1206,177776,56215,7515,7672,124017,0,0,55714,140065,1210,0,1210,34
71612280,7240,1206,177776,56215,7515,7672,124017,0,0,55714,140065,1210,0,1210,34
71612281,7240,1206,177776,56215,7515,7672,124017,0,0,55714,140065,1210,0,1210,34
71612282,0,1206,177776,56216,7515,7672,124017,0,0,55714,124017,0,0,0,34
71612283,0,1206,177776,56216,7515,7672,0,0,0,55714,124017,0,0,0,4
71612284,2001,1206,177776,56216,7515,7672,0,0,0,55714,124017,0,0,0,0
71612285,16234,1206,177776,56216,7515,7672,0,0,0,55714,124017,0,0,0,0
71612286,16234,1206,177776,56216,7515,7672,0,0,0,55714,124017,0,0,0,0
71612287,0,1206,177776,56216,7515,7672,0,56234,0,55714,124017,0,0,0,0
71612288,6000,1206,177776,56216,7515,7672,0,56234,0,55714,124017,0,0,0,0
71612289,6000,1206,177776,56216,7515,7672,0,0,0,55714,124017,0,0,0,0
71612290,6000,1206,177776,56216,7515,7672,0,0,0,55714,124017,0,0,0,0
71612291,6000,1206,177776,56216,7515,7672,0,0,0,55714,124017,0,0,0,0
71612292,6046,1206,177776,56216,7515,7672,4611,0,4611,55714,124017,0,0,0,0
71612293,6046,1206,177776,56216,7515,7672,4611,0,4611,55714,124017,0,0,0,0
71612294,6046,1206,177776,56216,7515,7672,4611,0,4611,55714,124017,0,0,0,0
71612295,6046,1206,177776,56216,7515,7672,4611,0,4611,55714,124017,0,0,0,0
71612296,6046,1206,177776,56216,7515,7672,4611,0,0,55714,124017,0,0,0,0
71612297,6046,1206,177776,56216,7515,7672,4611,0,0,55714,124017,0,0,0,0
71612298,6046,1206,177776,56216,7515,7672,4611,0,0,55714,124017,0,0,0,0
71612299,145,1206,177776,56235,7515,7672,5617,0,0,55714,4611,1206,0,1206,0
71612300,145,1206,177776,56235,7515,7672,1206,0,0,55714,4611,1206,0,1206,0
71612301,0,1206,177776,56235,7515,7672,1206,0,0,55714,4611,1206,0,1206,0
71612302,0,1206,177776,56235,7515,7672,1206,0,0,55714,4611,1206,0,1206,0
71612303,0,1206,177776,56235,7515,7672,1206,0,0,55714,4611,1206,0,1206,0
71612304,0,1206,177776,56235,7515,7672,1206,7503,0,55714,4611,1206,0,1206,0
71612305,0,1206,177776,56235,7515,7672,1206,7503,0,55714,4611,1206,0,1206,0
71612306,0,1206,177776,56235,7515,7672,1206,0,0,55714,4611,1206,0,1206,0
71612307,0,1206,177776,56235,7515,7672,1206,1206,0,55714,4611,1206,0,1206,0
71612308,0,1206,177776,56235,7515,7672,0,1206,0,55714,4611,0,0,0,0
71612309,0,1206,177776,56235,7515,7672,0,1206,0,55714,4611,0,0,0,4
71612310,2001,1206,177776,56235,7515,7672,0,1206,0,55714,4611,0,0,0,0
71612311,16235,1206,177776,56235,7515,7672,0,1206,0,55714,4611,0,0,0,0
71612312,16235,1206,177776,56235,7515,7672,0,1206,0,55714,4611,0,0,0,0
71612313,0,1206,177776,56235,7515,7672,0,1206,0,55714,4611,0,0,0,0
71612314,0,1206,177776,56235,7515,7672,0,0,0,55714,4611,0,0,0,0
71612315,0,1206,177776,56235,7515,7672,0,56235,0,55714,4611,0,0,0,0
71612316,6000,1206,177776,56235,7515,7672,0,56235,0,55714,4611,0,0,0,0
71612317,6000,1206,177776,56235,7515,7672,0,0,0,55714,4611,0,0,0,0
71612318,6000,1206,177776,56235,7515,7672,0,0,0,55714,4611,0,0,0,0
71612319,6000,1206,177776,56235,7515,7672,0,0,0,55714,4611,0,0,0,0
71612320,6446,1206,177776,56235,7515,7672,44607,0,44607,55714,4611,0,0,0,0
71612321,6446,1206,177776,56235,7515,7672,44607,0,44607,55714,4611,0,0,0,0
71612322,6446,1206,177776,56235,7515,7672,44607,0,44607,55714,4611,0,0,0,0
71612323,6446,1206,177776,56235,7515,7672,44607,0,44607,55714,4611,0,0,0,0
71612324,6446,1206,177776,56235,7515,7672,44607,0,0,55714,4611,0,0,0,0
71612325,6446,1206,177776,56235,7515,7672,44607,0,0,55714,4611,0,0,0,0
71612326,6446,1206,177776,56235,7515,7672,44607,0,0,55714,4611,0,0,0,0
71612327,170,1206,177776,56236,7515,7672,44607,0,0,55714,44607,55714,0,55714,0
71612328,170,1206,177776,56236,7515,7672,0,0,0,55714,44607,55714,0,55714,3
71612329,0,1206,177776,56236,7515,7672,0,0,0,55714,44607,55714,0,55714,3
71612330,0,1206,177776,56236,7515,7672,0,0,0,55714,44607,55714,0,55714,3
71612331,0,1206,177776,56236,7515,7672,0,0,0,55714,44607,55714,0,55714,3
71612332,0,1206,177776,56236,7515,7672,0,7501,0,55714,44607,55714,0,55714,3
71612333,0,1206,177776,56236,7515,7672,0,7501,0,55714,44607,55714,0,55714,3
71612334,0,1206,177776,56236,7515,7672,0,0,0,55714,44607,55714,0,55714,3
71612335,0,1206,177776,56236,7515,7672,0,0,0,55714,44607,55714,0,55714,3
71612336,0,1206,177776,56236,7515,7672,0,0,0,55714,44607,55714,0,55714,3
71612337,0,1206,177776,56236,7515,7672,124,0,124,55714,44607,55714,0,55714,3
71612338,0,1206,177776,56236,7515,7672,124,0,124,55714,44607,55714,0,55714,3
71612339,0,1206,177776,56236,7515,7672,124,0,124,55714,44607,55714,0,55714,3
71612340,0,1206,177776,56236,7515,7672,124,0,124,55714,44607,55714,0,55714,3
71612341,0,1206,177776,56236,7515,7672,124,0,0,55714,44607,55714,0,55714,3
71612342,0,1206,177776,56236,7515,7672,124,0,0,55714,44607,55714,0,55714,3
71612343,0,1206,177776,56236,7515,7672,124,0,0,55714,44607,55714,0,55714,3
71612344,0,1206,177776,56236,7515,7672,124,0,0,55714,124,124,0,124,3
71612345,0,1206,177776,56236,7515,7672,0,0,0,55714,124,124,0,124,4
71612346,2001,1206,177776,56236,7515,7672,0,0,0,55714,124,124,0,124,0
71612347,16236,1206,177776,56236,7515,7672,0,0,0,55714,124,124,0,124,0
71612348,16236,1206,177776,56236,7515,7672,0,0,0,55714,124,124,0,124,0
71612349,0,1206,177776,56236,7515,7672,0,56236,0,55714,124,124,0,124,0
71612350,6000,1206,177776,56236,7515,7672,0,56236,0,55714,124,124,0,124,0
71612351,6000,1206,177776,56236,7515,7672,0,0,0,55714,124,124,0,124,0
71612352,6000,1206,177776,56236,7515,7672,0,0,0,55714,124,124,0,124,0
71612353,6000,1206,177776,56236,7515,7672,0,0,0,55714,124,124,0,124,0
71612354,7352,1206,177776,56236,7515,7672,135254,0,135254,55714,124,124,0,124,0
71612355,7352,1206,177776,56236,7515,7672,135254,0,135254,55714,124,124,0,124,0
71612356,7352,1206,177776,56236,7515,7672,135254,0,135254,55714,124,124,0,124,0
71612357,7352,1206,177776,56236,7515,7672,135254,0,135254,55714,124,124,0,124,0
71612358,7352,1206,177776,56236,7515,7672,135254,0,0,55714,124,124,0,124,0
71612359,7352,1206,177776,56236,7515,7672,135254,0,0,55714,124,124,0,124,0
71612360,7352,1206,177776,56236,7515,7672,135254,0,0,55714,124,124,0,124,0
71612361,143,124,177776,56237,7515,7672,135254,0,0,55714,135254,56237,0,56237,0
71612362,143,124,177776,56237,7515,7672,0,0,0,55714,135254,56237,0,56237,34
71612363,0,124,177776,56237,7515,7672,0,0,0,55714,135254,56237,0,56237,34
71612364,0,124,177776,56237,7515,7672,0,0,0,55714,135254,56237,0,56237,34
71612365,0,124,177776,56237,7515,7672,0,0,0,55714,135254,56237,0,56237,34
71612366,0,124,177776,56237,7515,7672,0,56112,0,55714,135254,56237,0,56237,34
71612367,0,124,177776,56237,7515,7672,0,56112,0,55714,135254,56237,0,56237,34
71612368,0,124,177776,56237,7515,7672,0,0,0,55714,135254,56237,0,56237,34
71612369,0,124,177776,56237,7515,7672,0,0,0,55714,135254,56237,0,56237,34
71612370,0,124,177776,56237,7515,7672,0,0,0,55714,135254,56237,0,56237,34
71612371,0,124,177776,56237,7515,7672,55575,0,55575,55714,135254,56237,0,56237,34
71612372,0,124,177776,56237,7515,7672,55575,0,55575,55714,135254,56237,0,56237,34
71612373,0,124,177776,56237,7515,7672,55575,0,55575,55714,135254,56237,0,56237,34
71612374,0,124,177776,56237,7515,7672,55575,0,55575,55714,135254,56237,0,56237,34
71612375,0,124,177776,56237,7515,7672,55575,0,0,55714,135254,56237,0,56237,34
71612376,0,124,177776,56237,7515,7672,55575,0,0,55714,135254,56237,0,56237,34
71612377,0,124,177776,56237,7515,7672,55575,0,0,55714,135254,56237,0,56237,34
71612378,0,124,177776,56237,7515,7672,55575,0,0,55714,55575,0,0,0,34
71612379,0,124,177776,56237,7515,7672,0,0,0,55714,55575,0,0,0,4
71612380,2001,124,177776,56237,7515,7672,0,0,0,55714,55575,0,0,0,0
71612381,17575,124,177776,56237,7515,7672,0,0,0,55714,55575,0,0,0,0
71612382,17575,124,177776,56237,7515,7672,0,0,0,55714,55575,0,0,0,0
71612383,0,124,177776,56237,7515,7672,0,55575,0,55714,55575,0,0,0,0
71612384,6000,124,177776,56237,7515,7672,0,55575,0,55714,55575,0,0,0,0
71612385,6000,124,177776,56237,7515,7672,0,0,0,55714,55575,0,0,0,0
71612386,6000,124,177776,56237,7515,7672,0,0,0,55714,55575,0,0,0,0
71612387,6000,124,177776,56237,7515,7672,0,0,0,55714,55575,0,0,0,0
71612388,7461,124,177776,56237,7515,7672,146147,0,146147,55714,55575,0,0,0,0
71612389,7461,124,177776,56237,7515,7672,146147,0,146147,55714,55575,0,0,0,0
71612390,7461,124,177776,56237,7515,7672,146147,0,146147,55714,55575,0,0,0,0
71612391,7461,124,177776,56237,7515,7672,146147,0,146147,55714,55575,0,0,0,0
71612392,7461,124,177776,56237,7515,7672,146147,0,0,55714,55575,0,0,0,0
71612393,7461,124,177776,56237,7515,7672,146147,0,0,55714,55575,0,0,0,0
71612394,7461,124,177776,56237,7515,7672,146147,0,0,55714,55575,0,0,0,0
71612395,145,124,177776,55576,7515,7672,146147,0,0,55714,146147,56237,0,56237,0
71612396,145,124,177776,55576,7515,7672,0,0,0,55714,146147,56237,0,56237,0
71612397,0,124,177776,55576,7515,7672,0,0,0,55714,146147,56237,0,56237,0
71612398,17576,124,177776,55576,7515,7672,0,0,0,55714,146147,56237,0,56237,0
71612399,17576,124,177776,55576,7515,7672,0,0,0,55714,146147,56237,0,56237,0
71612400,0,124,177776,55576,7515,7672,0,55576,0,55714,146147,56237,0,56237,0
71612401,6000,124,177776,55576,7515,7672,0,55576,0,55714,146147,56237,0,56237,0
71612402,6000,124,177776,55576,7515,7672,0,0,0,55714,146147,56237,0,56237,0
71612403,6000,124,177776,55576,7515,7672,0,0,0,55714,146147,56237,0,56237,0
71612404,6000,124,177776,55576,7515,7672,0,0,0,55714,146147,56237,0,56237,0
71612405,6146,124,177776,55576,7515,7672,14610,0,14610,55714,146147,56237,0,56237,0
71612406,6146,124,177776,55576,7515,7672,14610,0,14610,55714,146147,56237,0,56237,0
71612407,6146,124,177776,55576,7515,7672,14610,0,14610,55714,146147,56237,0,56237,0
71612408,6146,124,177776,55576,7515,7672,14610,0,14610,55714,146147,56237,0,56237,0
71612409,6146,124,177776,55576,7515,7672,14610,0,0,55714,146147,56237,0,56237,0
71612410,6146,124,177776,55576,7515,7672,14610,0,0,55714,146147,56237,0,56237,0
71612411,6146,124,177776,55576,7515,7672,14610,0,0,55714,146147,56237,0,56237,0
71612412,145,124,177776,55577,56237,7672,56637,0,0,55714,146147,56237,0,56237,0
71612413,145,124,177776,55577,56237,7672,56237,0,0,55714,146147,56237,0,56237,0
71612414,0,124,177776,55577,56237,7672,56237,0,0,55714,146147,56237,0,56237,0
71612415,0,124,177776,55577,56237,7672,56237,0,0,55714,146147,56237,0,56237,0
71612416,0,124,177776,55577,56237,7672,56237,0,0,55714,146147,56237,0,56237,0
