tick,CSA,AREG,TREG,RX,CD16,FIDBO,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_sw_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_arg_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_csidbs4_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_f_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_g_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_d_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_a_15_0
71694052,2001,377,302,7504,0,300,0,0,1,300,400,0,0,300,177477,300,0
71694053,17042,377,302,7504,0,300,0,0,1,300,400,0,0,300,177477,300,0
71694054,17042,377,302,7504,0,300,0,0,1,300,400,0,0,300,177477,300,0
71694055,0,377,302,7504,0,300,3042,0,1,300,400,0,0,300,177477,300,0
71694056,6000,377,302,7504,0,300,3042,0,1,300,400,0,0,300,177477,300,0
71694057,6000,377,302,7504,0,300,0,0,1,300,400,0,0,300,177477,300,0
71694058,6000,377,302,7504,0,300,0,0,1,300,400,0,0,300,177477,300,0
71694059,6000,377,302,7504,0,300,0,0,1,300,400,0,0,300,177477,300,0
71694060,7730,377,302,7504,173005,300,0,173005,1,300,400,0,0,300,177477,300,0
71694061,7730,377,302,7504,173005,300,0,173005,1,300,400,0,22,300,177477,300,0
71694062,7730,377,302,7504,173005,300,0,173005,1,300,400,0,22,300,177477,300,0
71694063,7730,377,302,7504,173005,300,0,173005,1,300,400,0,22,300,177477,300,0
71694064,7730,377,302,7504,173005,300,0,0,1,300,400,0,22,300,177477,300,0
71694065,7730,377,302,7504,173005,300,0,0,1,300,400,0,22,300,177477,300,0
71694066,7730,377,302,7504,173005,300,0,0,1,300,400,0,22,300,177477,300,0
71694067,0,377,300,7504,173005,5,0,0,1,173005,140000,60000,22,305,177772,5,300
71694068,0,377,300,7504,0,5,0,0,1,173005,140000,60000,4,305,177772,5,300
71694069,2001,377,300,7504,0,5,0,0,1,173005,140000,60000,0,305,177772,5,300
71694070,17043,377,300,7504,0,5,0,0,1,173005,140000,60000,0,305,177772,5,300
71694071,17043,377,300,7504,0,5,0,0,1,173005,140000,60000,0,305,177772,5,300
71694072,0,377,300,7504,0,5,3043,0,1,173005,140000,60000,0,305,177772,5,300
71694073,6000,377,300,7504,0,5,3043,0,1,173005,140000,60000,0,305,177772,5,300
71694074,6000,377,300,7504,0,5,0,0,1,173005,140000,60000,0,305,177772,5,300
71694075,6000,377,300,7504,0,5,0,0,1,173005,140000,60000,0,305,177772,5,300
71694076,6000,377,300,7504,0,5,0,0,1,173005,140000,60000,0,305,177772,5,300
71694077,7504,377,300,7504,150415,5,0,150415,1,173005,140000,60000,0,305,177772,5,300
71694078,7504,377,300,7504,150415,5,0,150415,1,173005,140000,60000,0,305,177772,5,300
71694079,7504,377,300,7504,150415,5,0,150415,1,173005,140000,60000,0,305,177772,5,300
71694080,7504,377,300,7504,150415,5,0,150415,1,173005,140000,60000,0,305,177772,5,300
71694081,7504,377,300,7504,150415,5,0,0,1,173005,140000,60000,0,305,177772,5,300
71694082,7504,377,300,7504,150415,5,0,0,1,173005,140000,60000,0,305,177772,5,300
71694083,7504,377,300,7504,150415,5,0,0,1,173005,140000,60000,0,305,177772,5,300
71694084,657,377,305,7504,150415,1,0,0,1,150415,2400,657,0,1,177776,0,0
# MARK badout tick=71694084
71694085,657,377,305,7504,1,1,0,0,1,150415,2400,657,0,1,177776,0,0
71694086,326,377,305,7504,1,1,0,0,1,150415,2400,657,0,1,177776,0,0
71694087,326,377,305,7504,1,1,0,0,1,1,400,326,0,1,177776,0,0
71694088,326,377,305,7504,1,1,0,0,1,1,400,326,0,1,177776,0,0
71694089,327,377,305,7504,1,1,0,0,1,1,400,326,0,1,177776,0,0
71694090,327,377,305,7504,1,1,0,0,1,1,400,64,0,1,177776,0,0
71694091,330,377,305,7504,1,1,0,0,1,1,400,64,0,1,177776,0,0
71694092,660,377,305,7504,1,1,0,0,1,1,400,64,0,1,177776,0,0
71694093,660,377,305,7504,1,1,0,0,1,1,400,217,0,1,177776,0,0
71694094,660,377,305,7504,1,1,0,0,1,1,400,217,6,1,177776,0,0
71694095,3655,377,305,7504,1,1,0,0,1,1,400,217,6,1,177776,0,0
71694096,3655,377,305,7504,110244,110244,0,0,1,1,400,3640,6,110244,67533,110244,0
71694097,3655,377,305,7504,110244,110244,0,0,1,1,400,3640,0,110244,67533,110244,0
71694098,474,377,305,7504,110244,110244,0,0,1,1,400,3640,0,110244,67533,110244,0
71694099,474,377,305,7504,110244,110244,0,0,110244,1,122220,474,0,110244,67533,0,0
71694100,474,377,305,7504,110244,110244,0,0,110244,1,122220,474,0,110244,67533,0,0
71694101,475,377,305,7504,110244,110244,0,0,110244,1,122220,474,0,110244,67533,0,0
71694102,475,377,305,7504,305,305,0,0,110244,1,122220,60000,0,305,177472,0,305
71694103,476,377,305,7504,305,305,0,0,110244,1,122220,60000,0,305,177472,0,305
71694104,501,377,305,7504,305,305,0,0,110244,1,122220,60000,0,305,177472,0,305
74341827,475,0,302,7560,10044,10044,0,0,10044,10044,22020,474,0,10044,167733,0,0
74341828,475,0,302,7560,302,302,0,0,10044,10044,22020,60000,0,302,177475,0,302
74341829,476,0,302,7560,302,302,0,0,10044,10044,22020,60000,0,302,177475,0,302
74341830,501,0,302,7560,302,302,0,0,10044,10044,22020,60000,0,302,177475,0,302
74341831,501,0,302,7560,10044,10044,0,0,10044,10044,141000,501,0,10044,167733,0,0
74341832,501,0,302,7560,10044,10044,0,0,10044,10044,141000,501,10,10044,167733,0,0
74341833,502,0,302,7560,10044,10044,0,0,10044,10044,141000,501,10,10044,167733,0,0
74341834,502,0,302,7560,7,7,0,0,10044,10044,22020,110350,10,300,177770,7,302
74341835,503,0,302,7560,7,7,0,0,10044,10044,22020,110350,4,300,177770,7,302
74341836,503,0,302,7560,7,7,0,0,10044,10044,22020,110350,4,300,177770,7,302
74341837,503,0,302,7560,300,300,0,0,300,10044,3400,300,4,0,177477,300,0
74341838,504,0,302,7560,300,300,0,0,300,10044,3400,300,10,0,177477,300,0
74341839,511,0,302,7560,300,300,0,0,300,10044,3400,300,10,0,177477,300,0
74341840,511,0,302,7560,3,3,0,0,300,10044,140000,110511,10,300,177774,3,302
74341841,511,0,302,7560,3,3,0,0,300,10044,140000,110511,5,300,177774,3,302
74341842,3722,0,302,7560,3,3,0,0,300,10044,140000,110511,5,300,177774,3,302
74341843,3722,0,302,7560,30141,30141,0,0,300,10044,1400,163720,5,30141,147636,30141,1
74341844,3722,0,302,7560,30141,30141,0,0,300,10044,1400,163720,37,30141,147636,30141,1
74341845,521,0,302,7560,30141,30141,0,0,300,10044,1400,163720,37,30141,147636,30141,1
74341846,521,0,302,7560,305,305,0,0,30141,10044,60460,521,37,305,177472,305,0
74341847,521,0,302,7560,305,305,0,0,30141,10044,60460,521,14,305,177472,305,0
74341848,522,0,302,7560,305,305,0,0,30141,10044,60460,521,14,305,177472,305,0
74341849,522,0,302,7560,305,305,0,0,30141,10044,60460,521,14,305,177472,305,0
74341850,522,0,302,7560,305,305,0,0,30141,10044,60460,521,14,305,177472,305,0
74341851,522,0,302,7560,305,305,0,0,30141,10044,60460,521,14,305,177472,305,0
74341852,522,0,302,7560,305,305,0,0,30141,10044,60460,521,14,305,177472,305,0
74341853,522,0,302,7560,305,305,0,0,30141,10044,60460,521,14,305,177472,305,0
74341854,522,0,302,7560,305,305,0,0,30141,10044,60460,521,14,305,177472,305,0
74341855,522,0,302,7560,305,305,0,0,30141,10044,60460,521,14,305,177472,305,0
74341856,522,0,302,7560,305,305,0,0,30141,10044,60460,521,14,305,177472,305,0
74341857,522,0,302,7560,305,305,0,0,30141,10044,60460,521,14,305,177472,305,0
74341858,522,0,302,7560,305,305,0,0,30141,10044,60460,521,14,305,177472,305,0
74341859,522,0,302,7560,305,305,0,0,30141,10044,60460,521,14,305,177472,305,0
74341860,522,0,302,7560,305,305,0,0,30141,10044,60460,521,14,305,177472,305,0
74341861,522,0,302,7560,305,305,0,0,30141,10044,60460,521,14,305,177472,305,0
74341862,522,0,302,7560,305,305,0,0,30141,10044,60460,521,14,305,177472,305,0
74341863,522,0,302,7560,70,70,0,0,305,10044,142400,70350,14,0,177707,70,7560
74341864,523,0,302,7560,70,70,0,0,305,10044,142400,70350,14,0,177707,70,7560
74341865,527,0,302,7560,70,70,0,0,305,10044,142400,70350,14,0,177707,70,7560
74341866,527,0,302,7560,30,30,0,0,0,10044,34000,30527,14,0,177747,30,7746
74341867,527,0,302,7560,30,30,0,0,0,10044,34000,30527,0,0,177747,30,7746
74341868,530,0,302,7560,30,30,0,0,0,10044,34000,30527,0,0,177747,30,7746
74341869,530,0,302,7560,0,0,0,0,0,10044,14000,140000,0,0,177777,0,0
74341870,531,0,302,7560,0,0,0,0,0,10044,14000,140000,16,0,177777,0,0
74341871,531,0,302,7560,0,0,0,0,0,10044,14000,140000,16,0,177777,0,0
74341872,531,0,302,7560,74030,74030,0,0,0,10044,0,0,16,74030,103747,74030,0
74341873,532,0,302,7560,74030,74030,0,0,0,10044,0,0,1,74030,103747,74030,0
74341874,532,0,302,7560,74030,74030,0,0,0,10044,0,0,1,74030,103747,74030,0
74341875,532,0,302,7560,40000,40000,0,0,74030,10044,14170,160340,1,40000,137777,40000,1
74341876,533,0,302,7560,40000,40000,0,0,74030,10044,14170,160340,1,40000,137777,40000,1
74341877,537,0,302,7560,40000,40000,0,0,74030,10044,14170,160340,1,40000,137777,40000,1
74341878,537,0,302,7560,4000,4000,0,0,74030,10044,100,130537,1,4000,173777,4000,20002
74341879,537,0,302,7560,4000,4000,0,0,74030,10044,100,130537,1,4000,173777,4000,20002
74341880,540,0,302,7560,4000,4000,0,0,74030,10044,100,130537,1,4000,173777,4000,20002
74341881,540,0,302,7560,2,2,0,0,74030,10044,10,10350,1,0,177775,2,55672
74341882,541,0,302,7560,2,2,0,0,74030,10044,10,10350,1,0,177775,2,55672
74341883,476,0,302,7560,2,2,0,0,74030,10044,10,10350,1,0,177775,2,55672
74341884,476,0,302,7560,1,1,0,0,74030,10044,1000,0,1,1,177776,1,0
74341885,476,0,302,7560,1,1,0,0,74030,10044,1000,0,0,1,177776,1,0
74341886,0,0,302,7560,1,1,0,0,74030,10044,1000,0,0,1,177776,1,0
74341887,0,0,302,7560,0,74030,0,0,74030,10044,400,0,0,74030,103747,0,0
74341888,0,0,302,7560,0,74030,0,0,74030,10044,400,0,4,74030,103747,0,0
74341889,2001,0,302,7560,0,74030,0,0,74030,10044,400,0,0,74030,103747,0,0
74341890,17107,0,302,7560,0,74030,0,0,74030,10044,400,0,0,74030,103747,0,0
74341891,17107,0,302,7560,0,74030,0,0,74030,10044,400,0,0,74030,103747,0,0
74341892,0,0,302,7560,0,74030,3107,0,74030,10044,400,0,0,74030,103747,0,0
74341893,6000,0,302,7560,0,74030,3107,0,74030,10044,400,0,0,74030,103747,0,0
74341894,6000,0,302,7560,0,74030,0,0,74030,10044,400,0,0,74030,103747,0,0
74341895,6000,0,302,7560,0,74030,0,0,74030,10044,400,0,0,74030,103747,0,0
74341896,6000,0,302,7560,0,74030,0,0,74030,10044,400,0,0,74030,103747,0,0
74341897,7752,0,302,7560,175235,74030,0,175235,74030,10044,400,0,0,74030,103747,0,0
74341898,7752,0,302,7560,175235,74030,0,175235,74030,10044,400,0,0,74030,103747,0,0
74341899,7752,0,302,7560,175235,74030,0,175235,74030,10044,400,0,0,74030,103747,0,0
74341900,7752,0,302,7560,175235,74030,0,175235,74030,10044,400,0,0,74030,103747,0,0
74341901,7752,0,302,7560,175235,74030,0,0,74030,10044,400,0,0,74030,103747,0,0
74341902,7752,0,302,7560,175235,74030,0,0,74030,10044,400,0,0,74030,103747,0,0
74341903,7752,0,302,7560,175235,74030,0,0,74030,10044,400,0,0,74030,103747,0,0
74341904,256,0,302,7560,175235,74030,0,0,74030,175235,14170,256,0,74030,103747,0,0
74341905,256,0,302,7560,74030,74030,0,0,74030,175235,14170,256,6,74030,103747,0,0
74341906,257,0,302,7560,74030,74030,0,0,74030,175235,14170,256,6,74030,103747,0,0
74341907,257,0,302,7560,10044,10044,0,0,74030,74030,14170,0,6,10044,167733,10044,0
74341908,260,0,302,7560,10044,10044,0,0,74030,74030,14170,0,0,10044,167733,10044,0
74341909,264,0,302,7560,10044,10044,0,0,74030,74030,14170,0,0,10044,167733,10044,0
74341910,264,0,302,7560,177777,177777,0,0,74030,74030,22020,264,0,177777,0,0,10044
74341911,264,0,302,7560,177777,177777,0,0,74030,74030,22020,264,1,177777,0,0,10044
74341912,265,0,302,7560,177777,177777,0,0,74030,74030,22020,264,1,177777,0,0,10044
74341913,265,0,302,7560,10,10,0,0,177777,74030,177777,350,1,10,177767,10,7746
74341914,266,0,302,7560,10,10,0,0,177777,74030,177777,350,0,10,177767,10,7746
74341915,266,0,302,7560,10,10,0,0,177777,74030,177777,350,0,10,177767,10,7746
74341916,266,0,302,7560,10043,10043,0,0,177777,74030,4000,325,0,10043,167734,0,10044
74341917,267,0,302,7560,10043,10043,0,0,177777,74030,4000,325,0,10043,167734,0,10044
74341918,0,0,302,7560,10043,10043,0,0,177777,74030,4000,325,0,10043,167734,0,10044
74341919,0,0,302,7560,0,0,0,0,177777,74030,21420,0,0,0,177777,0,10044
74341920,0,0,302,7560,0,0,0,0,177777,74030,21420,0,4,0,177777,0,10044
74341921,2001,0,302,7560,0,0,0,0,177777,74030,21420,0,0,0,177777,0,10044
74341922,17110,0,302,7560,0,0,0,0,177777,74030,21420,0,0,0,177777,0,10044
74341923,17110,0,302,7560,0,0,0,0,177777,74030,21420,0,0,0,177777,0,10044
74341924,0,0,302,7560,0,0,3110,0,177777,74030,21420,0,0,0,177777,0,10044
74341925,6000,0,302,7560,0,0,3110,0,177777,74030,21420,0,0,0,177777,0,10044
74341926,6000,0,302,7560,0,0,0,0,177777,74030,21420,0,0,0,177777,0,10044
74341927,6000,0,302,7560,0,0,0,0,177777,74030,21420,0,0,0,177777,0,10044
74341928,6000,0,302,7560,0,0,0,0,177777,74030,21420,0,0,0,177777,0,10044
74341929,7461,0,302,7560,146142,0,0,146142,177777,74030,21420,0,0,0,177777,0,10044
74341930,7461,0,302,7560,146142,0,0,146142,177777,74030,21420,0,0,0,177777,0,10044
74341931,7461,0,302,7560,146142,0,0,146142,177777,74030,21420,0,0,0,177777,0,10044
74341932,7461,0,302,7560,146142,0,0,146142,177777,74030,21420,0,0,0,177777,0,10044
74341933,7461,0,302,7560,146142,0,0,0,177777,74030,21420,0,0,0,177777,0,10044
74341934,7461,0,302,7560,146142,0,0,0,177777,74030,21420,0,0,0,177777,0,10044
74341935,7461,0,302,7560,146142,0,0,0,177777,74030,21420,0,0,0,177777,0,10044
74341936,145,0,302,7560,146142,3026,0,0,177777,146142,0,145,0,3026,174751,0,3026
74341937,145,0,302,7560,0,3026,0,0,177777,146142,0,145,0,3026,174751,0,3026
74341938,0,0,302,7560,0,3026,0,0,177777,146142,0,145,0,3026,174751,0,3026
74341939,17111,0,302,7560,0,3026,0,0,177777,146142,0,145,0,3026,174751,0,3026
74341940,17111,0,302,7560,0,3026,0,0,177777,146142,0,145,0,3026,174751,0,3026
74341941,0,0,302,7560,0,3026,0,0,177777,146142,0,145,0,3026,174751,0,3026
74341942,0,0,302,7560,0,3026,0,0,177777,146142,0,145,0,3026,174751,0,3026
74341943,0,0,302,7560,0,0,0,0,177777,0,13006,0,0,0,177777,0,0
74341944,0,0,302,7560,0,0,0,0,177777,0,13006,0,4,0,177777,0,0
74341945,2001,0,302,7560,0,0,0,0,177777,0,13006,0,0,0,177777,0,0
74341946,17026,0,302,7560,0,0,0,0,177777,0,13006,0,0,0,177777,0,0
74341947,17026,0,302,7560,0,0,0,0,177777,0,13006,0,0,0,177777,0,0
74341948,0,0,302,7560,0,0,3026,0,177777,0,13006,0,0,0,177777,0,0
74341949,6000,0,302,7560,0,0,3026,0,177777,0,13006,0,0,0,177777,0,0
74341950,6000,0,302,7560,0,0,0,0,177777,0,13006,0,0,0,177777,0,0
74341951,6000,0,302,7560,0,0,0,0,177777,0,13006,0,0,0,177777,0,0
74341952,6000,0,302,7560,0,0,0,0,177777,0,13006,0,0,0,177777,0,0
74341953,7240,0,302,7560,124010,0,0,124010,177777,0,13006,0,0,0,177777,0,0
74341954,7240,0,302,7560,124010,0,0,124010,177777,0,13006,0,34,0,177777,0,0
74341955,7240,0,302,7560,124010,0,0,124010,177777,0,13006,0,34,0,177777,0,0
74341956,7240,0,302,7560,124010,0,0,124010,177777,0,13006,0,34,0,177777,0,0
74341957,7240,0,302,7560,124010,0,0,0,177777,0,13006,0,34,0,177777,0,0
74341958,7240,0,302,7560,124010,0,0,0,177777,0,13006,0,34,0,177777,0,0
74341959,7240,0,302,7560,124010,0,0,0,177777,0,13006,0,34,0,177777,0,0
74341960,0,0,302,7560,124010,0,0,0,177777,124010,0,0,34,177777,177777,0,0
74341961,0,0,302,7560,0,0,0,0,177777,124010,0,0,4,177777,177777,0,0
74341962,2001,0,302,7560,0,0,0,0,177777,124010,0,0,0,177777,177777,0,0
74341963,17036,0,302,7560,0,0,0,0,177777,124010,0,0,0,177777,177777,0,0
74341964,17036,0,302,7560,0,0,0,0,177777,124010,0,0,0,177777,177777,0,0
74341965,0,0,302,7560,0,0,3036,0,177777,124010,0,0,0,177777,177777,0,0
74341966,6000,0,302,7560,0,0,3036,0,177777,124010,0,0,0,177777,177777,0,0
74341967,6000,0,302,7560,0,0,0,0,177777,124010,0,0,0,177777,177777,0,0
74341968,6000,0,302,7560,0,0,0,0,177777,124010,0,0,0,177777,177777,0,0
74341969,6000,0,302,7560,0,0,0,0,177777,124010,0,0,0,177777,177777,0,0
74341970,7750,0,302,7560,175020,0,0,175020,177777,124010,0,0,0,177777,177777,0,0
74341971,7750,0,302,7560,175020,0,0,175020,177777,124010,0,0,0,177777,177777,0,0
74341972,7750,0,302,7560,175020,0,0,175020,177777,124010,0,0,0,177777,177777,0,0
74341973,7750,0,302,7560,175020,0,0,175020,177777,124010,0,0,0,177777,177777,0,0
74341974,7750,0,302,7560,175020,0,0,0,177777,124010,0,0,0,177777,177777,0,0
74341975,7750,0,302,7560,175020,0,0,0,177777,124010,0,0,0,177777,177777,0,0
74341976,7750,0,302,7560,175020,0,0,0,177777,124010,0,0,0,177777,177777,0,0
74341977,262,0,302,7560,177777,177777,0,0,177777,175020,0,262,0,177777,0,0,0
74341978,262,0,302,7560,177777,177777,0,0,177777,175020,0,262,6,177777,0,0,0
74341979,263,0,302,7560,177777,177777,0,0,177777,175020,0,262,6,177777,0,0,0
74341980,263,0,302,7560,10044,10044,0,0,177777,175020,177777,0,6,10044,167733,10044,0
74341981,264,0,302,7560,10044,10044,0,0,177777,175020,177777,0,0,10044,167733,10044,0
74341982,264,0,302,7560,10044,10044,0,0,177777,175020,177777,0,0,10044,167733,10044,0
74341983,264,0,302,7560,10044,10044,0,0,177777,175020,22020,0,0,10044,167733,0,10044
74341984,265,0,302,7560,10044,10044,0,0,177777,175020,22020,0,1,10044,167733,0,10044
74341985,265,0,302,7560,10044,10044,0,0,177777,175020,22020,0,1,10044,167733,0,10044
74341986,265,0,302,7560,4,4,0,0,10044,175020,22020,350,1,4,177773,4,3037
74341987,266,0,302,7560,4,4,0,0,10044,175020,22020,350,0,4,177773,4,3037
74341988,266,0,302,7560,4,4,0,0,10044,175020,22020,350,0,4,177773,4,3037
74341989,266,0,302,7560,20110,20110,0,0,10044,175020,2000,325,0,20110,157667,0,10044
74341990,267,0,302,7560,20110,20110,0,0,10044,175020,2000,325,0,20110,157667,0,10044
74341991,0,0,302,7560,20110,20110,0,0,10044,175020,2000,325,0,20110,157667,0,10044
74341992,0,0,302,7560,0,0,0,0,10044,175020,44040,0,0,0,177777,0,10044
74341993,0,0,302,7560,0,0,0,0,10044,175020,44040,0,4,0,177777,0,10044
74341994,2001,0,302,7560,0,0,0,0,10044,175020,44040,0,0,0,177777,0,10044
74341995,17037,0,302,7560,0,0,0,0,10044,175020,44040,0,0,0,177777,0,10044
74341996,17037,0,302,7560,0,0,0,0,10044,175020,44040,0,0,0,177777,0,10044
74341997,0,0,302,7560,0,0,3037,0,10044,175020,44040,0,0,0,177777,0,10044
74341998,6000,0,302,7560,0,0,3037,0,10044,175020,44040,0,0,0,177777,0,10044
74341999,6000,0,302,7560,0,0,0,0,10044,175020,44040,0,0,0,177777,0,10044
74342000,6000,0,302,7560,0,0,0,0,10044,175020,44040,0,0,0,177777,0,10044
74342001,6000,0,302,7560,0,0,0,0,10044,175020,44040,0,0,0,177777,0,10044
74342002,7504,0,302,7560,150402,0,0,150402,10044,175020,44040,0,0,0,177777,0,10044
74342003,7504,0,302,7560,150402,0,0,150402,10044,175020,44040,0,0,0,177777,0,10044
74342004,7504,0,302,7560,150402,0,0,150402,10044,175020,44040,0,0,0,177777,0,10044
74342005,7504,0,302,7560,150402,0,0,150402,10044,175020,44040,0,0,0,177777,0,10044
74342006,7504,0,302,7560,150402,0,0,0,10044,175020,44040,0,0,0,177777,0,10044
74342007,7504,0,302,7560,150402,0,0,0,10044,175020,44040,0,0,0,177777,0,10044
74342008,7504,0,302,7560,150402,0,0,0,10044,175020,44040,0,0,0,177777,0,10044
74342009,657,0,302,7560,150446,10044,0,0,10044,150402,0,657,0,10044,167733,0,0
74342010,657,0,302,7560,10044,10044,0,0,10044,150402,0,657,0,10044,167733,0,0
74342011,326,0,302,7560,10044,10044,0,0,10044,150402,0,657,0,10044,167733,0,0
74342012,326,0,302,7560,10044,10044,0,0,10044,10044,22020,326,0,10044,167733,0,0
74342013,326,0,302,7560,10044,10044,0,0,10044,10044,22020,326,0,10044,167733,0,0
74342014,327,0,302,7560,10044,10044,0,0,10044,10044,22020,326,0,10044,167733,0,0
74342015,327,0,302,7560,10044,10044,0,0,10044,10044,22020,64,0,10044,167733,0,0
74342016,330,0,302,7560,10044,10044,0,0,10044,10044,22020,64,0,10044,167733,0,0
74342017,660,0,302,7560,10044,10044,0,0,10044,10044,22020,64,0,10044,167733,0,0
74342018,660,0,302,7560,10044,10044,0,0,10044,10044,22020,217,0,10044,167733,0,0
74342019,660,0,302,7560,10044,10044,0,0,10044,10044,22020,217,6,10044,167733,0,0
74342020,3642,0,302,7560,10044,10044,0,0,10044,10044,22020,217,6,10044,167733,0,0
74342021,3642,0,302,7560,10044,10044,0,0,10044,10044,22020,3640,6,10044,167733,10044,0
74342022,3642,0,302,7560,10044,10044,0,0,10044,10044,22020,3640,1,10044,167733,10044,0
74342023,663,0,302,7560,10044,10044,0,0,10044,10044,22020,3640,1,10044,167733,10044,0
74342024,663,0,302,7560,100000,100000,0,0,10044,10044,22020,170663,1,110044,77777,100000,20001
74342025,663,0,302,7560,100000,100000,0,0,10044,10044,22020,170663,0,110044,77777,100000,20001
74342026,664,0,302,7560,100000,100000,0,0,10044,10044,22020,170663,0,110044,77777,100000,20001
74342027,664,0,302,7560,110044,110044,0,0,110044,10044,200,0,0,110044,67733,0,0
74342028,665,0,302,7560,110044,110044,0,0,110044,10044,200,0,0,110044,67733,0,0
74342029,665,0,302,7560,110044,110044,0,0,110044,10044,200,0,0,110044,67733,0,0
74342030,665,0,302,7560,110044,110044,0,0,110044,10044,22220,0,0,110044,67733,0,0
74342031,666,0,302,7560,110044,110044,0,0,110044,10044,22220,0,0,110044,67733,0,0
74342032,1112,0,302,7560,110044,110044,0,0,110044,10044,22220,0,0,110044,67733,0,0
74342033,1112,0,302,7560,130045,130045,0,0,110044,10044,22220,171112,0,130045,47732,0,20001
74342034,1112,0,302,7560,130045,130045,0,0,110044,10044,22220,171112,0,130045,47732,0,20001
74342035,1113,0,302,7560,130045,130045,0,0,110044,10044,22220,171112,0,130045,47732,0,20001
74342036,1113,0,302,7560,130045,130045,0,0,110044,10044,22220,171112,0,130045,47732,0,20001
74342037,1113,0,302,7560,130045,130045,0,0,110044,10044,22220,171112,0,130045,47732,0,20001
74342038,1113,0,302,7560,130045,130045,0,0,110044,10044,22220,171112,0,130045,47732,0,20001
74342039,1113,0,302,7560,130045,130045,0,0,110044,10044,22220,171112,0,130045,47732,0,20001
74342040,1113,0,302,7560,130045,130045,0,0,110044,10044,22220,171112,0,130045,47732,0,20001
74342041,1113,0,302,7560,110044,110044,0,0,110044,10044,22660,0,0,110044,67733,0,0
74342042,1114,0,302,7560,110044,110044,0,0,110044,10044,22660,0,10,110044,67733,0,0
74342043,1114,0,302,7560,110044,110044,0,0,110044,10044,22660,0,10,110044,67733,0,0
74342044,1114,0,302,7560,10,10,0,0,110044,10044,22220,110050,10,110346,177767,10,302
74342045,1115,0,302,7560,10,10,0,0,110044,10044,22220,110050,5,110346,177767,10,302
74342046,1115,0,302,7560,10,10,0,0,110044,10044,22220,110050,5,110346,177767,10,302
74342047,1115,0,302,7560,10,10,0,0,110044,10044,22220,110050,5,110346,177767,10,302
74342048,1115,0,302,7560,10,10,0,0,110044,10044,22220,110050,5,110346,177767,10,302
74342049,1115,0,302,7560,10,10,0,0,110044,10044,22220,110050,5,110346,177767,10,302
74342050,1115,0,302,7560,10,10,0,0,110044,10044,22220,110050,5,110346,177767,10,302
74342051,1115,0,302,7560,10,10,0,0,110044,10044,22220,110050,5,110346,177767,10,302
74342052,1115,0,302,7560,0,0,0,0,110044,10044,4000,170000,5,0,177777,0,20001
74342053,1116,0,302,7560,0,0,0,0,110044,10044,4000,170000,6,0,177777,0,20001
74342054,1116,0,302,7560,0,0,0,0,110044,10044,4000,170000,6,0,177777,0,20001
74342055,1116,0,302,7560,110044,110044,0,0,0,10044,0,324,6,110044,67733,110044,0
74342056,666,0,302,7560,110044,110044,0,0,0,10044,0,324,5,110044,67733,110044,0
74342057,1117,0,302,7560,110044,110044,0,0,0,10044,0,324,5,110044,67733,110044,0
74342058,1117,0,302,7560,60001,60001,0,0,0,10044,22220,170300,5,0,117776,60001,20001
74342059,1120,0,302,7560,60001,60001,0,0,0,10044,22220,170300,4,0,117776,60001,20001
74342060,1120,0,302,7560,60001,60001,0,0,0,10044,22220,170300,4,0,117776,60001,20001
74342061,1120,0,302,7560,100013,100013,0,0,0,10044,540,100013,4,100013,77764,100013,110044
74342062,1121,0,302,7560,100013,100013,0,0,0,10044,540,100013,0,100013,77764,100013,110044
74342063,1120,0,302,7560,100013,100013,0,0,0,10044,540,100013,0,100013,77764,100013,110044
74342064,1120,0,302,7560,0,0,0,0,100013,10044,5600,0,0,0,177777,0,0
74342065,1120,0,302,7560,0,0,0,0,100013,10044,5600,0,0,0,177777,0,0
74342066,1120,0,302,7560,0,0,0,0,100013,10044,5600,0,0,0,177777,0,0
74342067,1120,0,302,7560,1,1,0,0,26,10044,0,0,0,1,177776,0,0
74342068,1120,0,302,7560,1,1,0,0,26,10044,0,0,0,1,177776,0,0
74342069,1120,0,302,7560,1,1,0,0,26,10044,0,0,0,1,177776,0,0
74342070,1120,0,302,7560,2,2,0,0,54,10044,400,0,0,2,177775,0,0
74342071,1120,0,302,7560,2,2,0,0,54,10044,400,0,0,2,177775,0,0
74342072,1120,0,302,7560,2,2,0,0,54,10044,400,0,0,2,177775,0,0
74342073,1120,0,302,7560,4,4,0,0,130,10044,1000,0,0,4,177773,0,0
74342074,1120,0,302,7560,4,4,0,0,130,10044,1000,0,0,4,177773,0,0
74342075,1120,0,302,7560,4,4,0,0,130,10044,1000,0,0,4,177773,0,0
