tick,CSA,AREG,TREG,RX,RD,RB,CD16,MEMRD_DATA,RAM_IDX,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_sw_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_arg_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_csidbs4_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_f_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_g_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_d_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_a_15_0,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.MWRITE50_n,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.DD_17_0_IN
47432872,145,0,12075,14435,177777,7654,14435,0,6003,116400,7502,16431,110145,0,14435,163342,0,14435,0,400400
47432873,0,0,12075,14435,177777,7654,14435,0,6003,116400,7502,16431,110145,0,14435,163342,0,14435,0,400400
47432874,0,0,12075,14435,177777,7654,14435,0,6003,116400,7502,16431,110145,0,14435,163342,0,14435,0,400400
47432875,0,0,12075,14435,177777,7654,14435,0,6003,116400,7502,16431,110145,0,14435,163342,0,14435,0,400400
47432876,0,0,12075,14435,177777,7654,14435,0,6003,116400,7502,16431,110145,0,14435,163342,0,14435,0,417502
47432877,0,0,12075,14435,177777,7654,14435,0,6003,116400,7502,16431,110145,0,14435,163342,0,14435,0,417502
47432878,0,0,12075,14435,177777,7654,14435,0,6003,116400,7502,16431,110145,0,14435,163342,0,14435,0,400400
47432879,0,0,12075,14435,177777,7654,14435,0,6003,116400,7502,16431,110145,0,14435,163342,0,14435,0,31435
47432880,0,0,12075,14435,177777,7654,0,0,7502,116400,14435,16431,0,0,0,177777,0,0,0,31435
47432881,0,0,12075,14435,177777,7654,0,0,7502,116400,14435,16431,0,4,0,177777,0,0,0,31435
47432882,2001,0,12075,14435,177777,7654,0,0,7502,116400,14435,16431,0,0,0,177777,0,0,0,31435
47432883,17155,0,12075,14435,177777,7654,0,0,7502,116400,14435,16431,0,0,0,177777,0,0,0,31435
47432884,17155,0,12075,14435,177777,7654,0,0,6000,116400,14435,16431,0,0,0,177777,0,0,0,31435
47432885,0,0,12075,14435,177777,7654,0,0,6003,116400,14435,16431,0,0,0,177777,0,0,0,31435
47432886,0,0,12075,14435,177777,7654,0,0,6003,116400,14435,16431,0,0,0,177777,0,0,0,400400
47432887,0,0,12075,14435,177777,7654,0,0,6003,116400,14435,16431,0,0,0,177777,0,0,0,400000
47432888,6000,0,12075,14435,177777,7654,0,0,6003,116400,14435,16431,0,0,0,177777,0,0,0,400000
47432889,6000,0,12075,14435,177777,7654,0,0,6031,116400,14435,16431,0,0,0,177777,0,0,1,0
47432890,6000,0,12075,14435,177777,7654,0,0,62031,116400,14435,16431,0,0,0,177777,0,0,1,0
47432891,6000,0,12075,14435,177777,7654,0,0,63155,116400,14435,16431,0,0,0,177777,0,0,1,0
47432892,6546,0,12075,14435,177777,7654,54602,54602,63155,116400,14435,16431,0,0,0,177777,0,0,1,0
47432893,6546,0,12075,14435,177777,7654,54602,54602,63155,116400,14435,16431,0,0,0,177777,0,0,1,0
47432894,6546,0,12075,14435,177777,7654,54602,54602,63155,116400,14435,16431,0,0,0,177777,0,0,1,0
47432895,6546,0,12075,14435,177777,7654,54602,54602,62000,116400,14435,16431,0,0,0,177777,0,0,1,0
47432896,6546,0,12075,14435,177777,7654,54602,0,62031,116400,14435,16431,0,0,0,177777,0,0,1,400400
47432897,6546,0,12075,14435,177777,7654,54602,0,62031,116400,14435,16431,0,0,0,177777,0,0,1,400400
47432898,6546,0,12075,14435,177777,7654,54602,0,62031,116400,14435,16431,0,0,0,177777,0,0,0,400400
47432899,174,0,12075,14435,177777,7654,54602,0,62031,116400,54602,0,174,0,116400,61377,0,0,0,400400
47432900,174,0,12075,14435,177777,7654,0,0,62031,116400,54602,0,174,3,116400,61377,0,0,0,400400
47432901,0,0,12075,14435,177777,7654,0,0,62031,116400,54602,0,174,3,116400,61377,0,0,0,400400
47432902,0,0,12075,14435,177777,7654,0,0,62031,116400,54602,0,174,3,116400,61377,0,0,0,400400
47432903,0,0,12075,14435,177777,7654,0,0,62031,116400,54602,0,174,3,116400,61377,0,0,0,400400
47432904,0,0,12075,14435,177777,7654,0,0,62031,116400,54602,0,174,3,116400,61377,0,0,0,400400
47432905,0,0,12075,14435,177777,7654,0,0,62031,116400,54602,0,174,3,116400,61377,0,0,0,400400
47432906,0,0,12075,14435,177777,7654,0,0,62003,116400,54602,0,174,3,116400,61377,0,0,1,0
47432907,0,0,12075,14435,177777,7654,0,0,6003,116400,54602,0,174,3,116400,61377,0,0,1,0
47432908,0,0,12075,14435,177777,7654,0,0,7456,116400,54602,0,174,3,116400,61377,0,0,1,0
47432909,0,0,12075,14435,177777,7654,7502,7502,7456,116400,54602,0,174,3,116400,61377,0,0,1,0
47432910,0,0,12075,14435,177777,7654,7502,7502,7456,116400,54602,0,174,3,116400,61377,0,0,1,0
47432911,0,0,12075,14435,177777,7654,7502,7502,7456,116400,54602,0,174,3,116400,61377,0,0,1,0
47432912,0,0,12075,14435,177777,7654,7502,7502,6000,116400,54602,0,174,3,116400,61377,0,0,1,0
47432913,0,0,12075,14435,177777,7654,7502,0,6003,116400,54602,0,174,3,116400,61377,0,0,1,400400
47432914,0,0,12075,14435,177777,7654,7502,0,6003,116400,54602,0,174,3,116400,61377,0,0,1,400400
47432915,0,0,12075,14435,177777,7654,7502,0,6003,116400,54602,0,174,3,116400,61377,0,0,0,400400
47432916,0,0,12075,14435,177777,7654,7502,0,6003,116400,7502,235,0,3,7502,170275,7502,0,0,400400
47432917,0,0,12075,14435,177777,7654,0,0,6003,116400,7502,235,0,4,7502,170275,7502,0,0,400400
47432918,2001,0,12075,14435,177777,7654,0,0,6003,116400,7502,235,0,0,7502,170275,7502,0,0,400400
47432919,17156,0,12075,14435,177777,7654,0,0,6003,116400,7502,235,0,0,7502,170275,7502,0,0,400400
47432920,17156,0,12075,14435,177777,7654,0,0,6003,116400,7502,235,0,0,7502,170275,7502,0,0,400400
47432921,0,0,12075,14435,177777,7654,0,0,6003,116400,7502,235,0,0,7502,170275,7502,0,0,400000
47432922,6000,0,12075,14435,177777,7654,0,0,6003,116400,7502,235,0,0,7502,170275,7502,0,0,400000
47432923,6000,0,12075,14435,177777,7654,0,0,6031,116400,7502,235,0,0,7502,170275,7502,0,1,0
47432924,6000,0,12075,14435,177777,7654,0,0,62031,116400,7502,235,0,0,7502,170275,7502,0,1,0
47432925,6000,0,12075,14435,177777,7654,0,0,63156,116400,7502,235,0,0,7502,170275,7502,0,1,0
47432926,7735,0,12075,14435,177777,7654,173577,173577,63156,116400,7502,235,0,0,7502,170275,7502,0,1,0
47432927,7735,0,12075,14435,177777,7654,173577,173577,63156,116400,7502,235,0,22,7502,170275,7502,0,1,0
47432928,7735,0,12075,14435,177777,7654,173577,173577,63156,116400,7502,235,0,22,7502,170275,7502,0,1,0
47432929,7735,0,12075,14435,177777,7654,173577,173577,62000,116400,7502,235,0,22,7502,170275,7502,0,1,0
47432930,7735,0,12075,14435,177777,7654,173577,0,62031,116400,7502,235,0,22,7502,170275,7502,0,1,400400
47432931,7735,0,12075,14435,177777,7654,173577,0,62031,116400,7502,235,0,22,7502,170275,7502,0,1,400400
47432932,7735,0,12075,14435,177777,7654,173577,0,62031,116400,7502,235,0,22,7502,170275,7502,0,0,400400
47432933,0,0,12075,7502,177777,7654,173577,0,62031,116400,173577,41017,70000,22,7701,177600,177,7502,0,400400
47432934,0,0,12075,7502,177777,7654,0,0,62031,116400,173577,41017,70000,4,7701,177600,177,7502,0,400400
47432935,2001,0,12075,7502,177777,7654,0,0,62031,116400,173577,41017,70000,0,7701,177600,177,7502,0,400400
47432936,17157,0,12075,7502,177777,7654,0,0,62031,116400,173577,41017,70000,0,7701,177600,177,7502,0,400400
47432937,17157,0,12075,7502,177777,7654,0,0,62031,116400,173577,41017,70000,0,7701,177600,177,7502,0,400400
47432938,0,0,12075,7502,177777,7654,0,0,62031,116400,173577,41017,70000,0,7701,177600,177,7502,0,400400
47432939,6000,0,12075,7502,177777,7654,0,0,62031,116400,173577,41017,70000,0,7701,177600,177,7502,0,400400
47432940,6000,0,12075,7502,177777,7654,0,0,62031,116400,173577,41017,70000,0,7701,177600,177,7502,1,0
47432941,6000,0,12075,7502,177777,7654,0,0,62031,116400,173577,41017,70000,0,7701,177600,177,7502,1,0
47432942,6000,0,12075,7502,177777,7654,0,0,63157,116400,173577,41017,70000,0,7701,177600,177,7502,1,0
47432943,7734,0,12075,7502,177777,7654,173401,173401,63157,116400,173577,41017,70000,0,7701,177600,177,7502,1,0
47432944,7734,0,12075,7502,177777,7654,173401,173401,63157,116400,173577,41017,70000,22,7701,177600,177,7502,1,0
47432945,7734,0,12075,7502,177777,7654,173401,173401,63157,116400,173577,41017,70000,22,7701,177600,177,7502,1,0
47432946,7734,0,12075,7502,177777,7654,173401,173401,62000,116400,173577,41017,70000,22,7701,177600,177,7502,1,0
47432947,7734,0,12075,7502,177777,7654,173401,0,62031,116400,173577,41017,70000,22,7701,177600,177,7502,1,400400
47432948,7734,0,12075,7502,177777,7654,173401,0,62031,116400,173577,41017,70000,22,7701,177600,177,7502,1,400400
47432949,7734,0,12075,7502,177777,7654,173401,0,62031,116400,173577,41017,70000,22,7701,177600,177,7502,0,400400
47432950,0,0,12075,7701,177777,7654,173401,0,62031,116400,173401,77400,70000,22,7702,177776,1,7701,0,400400
47432951,0,0,12075,7701,177777,7654,0,0,62031,116400,173401,77400,70000,4,7702,177776,1,7701,0,400400
47432952,2001,0,12075,7701,177777,7654,0,0,62031,116400,173401,77400,70000,0,7702,177776,1,7701,0,400400
47432953,17160,0,12075,7701,177777,7654,0,0,62031,116400,173401,77400,70000,0,7702,177776,1,7701,0,400400
47432954,17160,0,12075,7701,177777,7654,0,0,62031,116400,173401,77400,70000,0,7702,177776,1,7701,0,400400
47432955,0,0,12075,7701,177777,7654,0,0,62031,116400,173401,77400,70000,0,7702,177776,1,7701,0,400000
47432956,6000,0,12075,7701,177777,7654,0,0,62031,116400,173401,77400,70000,0,7702,177776,1,7701,0,400000
47432957,6000,0,12075,7701,177777,7654,0,0,62031,116400,173401,77400,70000,0,7702,177776,1,7701,1,0
47432958,6000,0,12075,7701,177777,7654,0,0,62031,116400,173401,77400,70000,0,7702,177776,1,7701,1,0
47432959,6000,0,12075,7701,177777,7654,0,0,63160,116400,173401,77400,70000,0,7702,177776,1,7701,1,0
47432960,7440,0,12075,7701,177777,7654,144037,144037,63160,116400,173401,77400,70000,0,7702,177776,1,7701,1,0
47432961,7440,0,12075,7701,177777,7654,144037,144037,63160,116400,173401,77400,70000,0,7702,177776,1,7701,1,0
47432962,7440,0,12075,7701,177777,7654,144037,144037,63160,116400,173401,77400,70000,0,7702,177776,1,7701,1,0
47432963,7440,0,12075,7701,177777,7654,144037,144037,62000,116400,173401,77400,70000,0,7702,177776,1,7701,1,0
47432964,7440,0,12075,7701,177777,7654,144037,0,62031,116400,173401,77400,70000,0,7702,177776,1,7701,1,400400
47432965,7440,0,12075,7701,177777,7654,144037,0,62031,116400,173401,77400,70000,0,7702,177776,1,7701,1,400400
47432966,7440,0,12075,7701,177777,7654,144037,0,62031,116400,173401,77400,70000,0,7702,177776,1,7701,0,400400
47432967,222,0,12075,7702,177777,7654,147737,0,62031,116400,144037,400,222,0,7702,170075,0,0,0,400400
47432968,222,0,12075,7702,177777,7654,7702,0,62031,116400,144037,400,222,0,7702,170075,0,0,0,400400
47432969,223,0,12075,7702,177777,7654,7702,0,62031,116400,144037,400,222,0,7702,170075,0,0,0,400400
47432970,223,0,12075,7702,177777,7654,7654,0,62031,7702,7702,141017,223,0,7654,170123,0,7654,0,400400
47432971,223,0,12075,7702,177777,7654,7654,0,62031,7702,7702,141017,223,0,7654,170123,0,7654,0,400400
47432972,145,0,12075,7702,177777,7654,7654,0,62031,7702,7702,141017,223,0,7654,170123,0,7654,0,400400
47432973,145,0,12075,7654,177777,7654,0,0,62031,7702,7702,126017,145,0,7702,170075,0,0,0,400400
47432974,145,0,12075,7654,177777,7654,0,0,62031,7702,7702,126017,145,0,7702,170075,0,0,0,400400
47432975,0,0,12075,7654,177777,7654,0,0,62031,7702,7702,126017,145,0,7702,170075,0,0,0,400400
47432976,17161,0,12075,7654,177777,7654,0,0,62031,7702,7702,126017,145,0,7702,170075,0,0,0,400400
47432977,17161,0,12075,7654,177777,7654,0,0,62031,7702,7702,126017,145,0,7702,170075,0,0,0,400400
47432978,0,0,12075,7654,177777,7654,0,0,62031,7702,7702,126017,145,0,7702,170075,0,0,0,400400
47432979,6000,0,12075,7654,177777,7654,0,0,62031,7702,7702,126017,145,0,7702,170075,0,0,0,400400
47432980,6000,0,12075,7654,177777,7654,0,0,62031,7702,7702,126017,145,0,7702,170075,0,0,1,0
47432981,6000,0,12075,7654,177777,7654,0,0,62031,7702,7702,126017,145,0,7702,170075,0,0,1,0
47432982,6000,0,12075,7654,177777,7654,0,0,63161,7702,7702,126017,145,0,7702,170075,0,0,1,0
47432983,6146,0,12075,7654,177777,7654,14601,14601,63161,7702,7702,126017,145,0,7702,170075,0,0,1,0
47432984,6146,0,12075,7654,177777,7654,14601,14601,63161,7702,7702,126017,145,0,7702,170075,0,0,1,0
47432985,6146,0,12075,7654,177777,7654,14601,14601,63161,7702,7702,126017,145,0,7702,170075,0,0,1,0
47432986,6146,0,12075,7654,177777,7654,14601,14601,62000,7702,7702,126017,145,0,7702,170075,0,0,1,0
47432987,6146,0,12075,7654,177777,7654,14601,0,62031,7702,7702,126017,145,0,7702,170075,0,0,1,400400
47432988,6146,0,12075,7654,177777,7654,14601,0,62031,7702,7702,126017,145,0,7702,170075,0,0,1,400400
47432989,6146,0,12075,7654,177777,7654,14601,0,62031,7702,7702,126017,145,0,7702,170075,0,0,0,400400
47432990,145,0,12075,7654,177777,7702,17655,0,62031,7702,7702,141017,70145,0,7654,170123,0,7654,0,400400
47432991,145,0,12075,7654,177777,7702,7654,0,62031,7702,7702,141017,70145,0,7654,170123,0,7654,0,400400
47432992,0,0,12075,7654,177777,7702,7654,0,62031,7702,7702,141017,70145,0,7654,170123,0,7654,0,400400
47432993,0,0,12075,7654,177777,7702,7654,0,62031,7702,7702,141017,70145,0,7654,170123,0,7654,0,400400
47432994,0,0,12075,7654,177777,7702,7654,0,62031,7702,7702,141017,70145,0,7654,170123,0,7654,0,400400
47432995,0,0,12075,7654,177777,7702,7654,0,62031,7702,7702,141017,70145,0,7654,170123,0,7654,0,417103
47432996,0,0,12075,7654,177777,7702,7654,0,62031,7702,7702,141017,70145,0,7654,170123,0,7654,0,417103
47432997,0,0,12075,7654,177777,7702,7654,0,62003,7702,7702,141017,70145,0,7654,170123,0,7654,0,400400
47432998,0,0,12075,7654,177777,7702,7654,0,6003,7702,7702,141017,70145,0,7654,170123,0,7654,0,417654
47432999,0,0,12075,7654,177777,7702,0,0,7503,7702,7654,126017,0,0,0,177777,0,0,0,417654
47433000,0,0,12075,7654,177777,7702,0,0,7503,7702,7654,126017,0,4,0,177777,0,0,0,417654
47433001,2001,0,12075,7654,177777,7702,0,0,7503,7702,7654,126017,0,0,0,177777,0,0,0,417654
47433002,17162,0,12075,7654,177777,7702,0,0,7503,7702,7654,126017,0,0,0,177777,0,0,0,417654
47433003,17162,0,12075,7654,177777,7702,0,0,6000,7702,7654,126017,0,0,0,177777,0,0,0,417654
47433004,0,0,12075,7654,177777,7702,0,0,6003,7702,7654,126017,0,0,0,177777,0,0,0,417654
47433005,0,0,12075,7654,177777,7702,0,0,6003,7702,7654,126017,0,0,0,177777,0,0,0,400400
47433006,0,0,12075,7654,177777,7702,0,0,6003,7702,7654,126017,0,0,0,177777,0,0,0,400400
47433007,6000,0,12075,7654,177777,7702,0,0,6003,7702,7654,126017,0,0,0,177777,0,0,0,400400
47433008,6000,0,12075,7654,177777,7702,0,0,6031,7702,7654,126017,0,0,0,177777,0,0,1,0
47433009,6000,0,12075,7654,177777,7702,0,0,62031,7702,7654,126017,0,0,0,177777,0,0,1,0
47433010,6000,0,12075,7654,177777,7702,0,0,63162,7702,7654,126017,0,0,0,177777,0,0,1,0
47433011,6562,0,12075,7654,177777,7702,56203,56203,63162,7702,7654,126017,0,0,0,177777,0,0,1,0
47433012,6562,0,12075,7654,177777,7702,56203,56203,63162,7702,7654,126017,0,0,0,177777,0,0,1,0
47433013,6562,0,12075,7654,177777,7702,56203,56203,63162,7702,7654,126017,0,0,0,177777,0,0,1,0
47433014,6562,0,12075,7654,177777,7702,56203,56203,62000,7702,7654,126017,0,0,0,177777,0,0,1,0
47433015,6562,0,12075,7654,177777,7702,56203,0,62031,7702,7654,126017,0,0,0,177777,0,0,1,400400
47433016,6562,0,12075,7654,177777,7702,56203,0,62031,7702,7654,126017,0,0,0,177777,0,0,1,400400
47433017,6562,0,12075,7654,177777,7702,56203,0,62031,7702,7654,126017,0,0,0,177777,0,0,0,400400
47433018,174,0,12075,7654,177777,7702,56203,0,62031,7702,56203,0,174,0,7702,170075,0,0,0,400400
47433019,174,0,12075,7654,177777,7702,0,0,62031,7702,56203,0,174,3,7702,170075,0,0,0,400400
47433020,0,0,12075,7654,177777,7702,0,0,62031,7702,56203,0,174,3,7702,170075,0,0,0,400400
47433021,0,0,12075,7654,177777,7702,0,0,62031,7702,56203,0,174,3,7702,170075,0,0,0,400400
47433022,0,0,12075,7654,177777,7702,0,0,62031,7702,56203,0,174,3,7702,170075,0,0,0,400400
47433023,0,0,12075,7654,177777,7702,0,0,62031,7702,56203,0,174,3,7702,170075,0,0,0,400000
47433024,0,0,12075,7654,177777,7702,0,0,62031,7702,56203,0,174,3,7702,170075,0,0,0,400000
47433025,0,0,12075,7654,177777,7702,0,0,62003,7702,56203,0,174,3,7702,170075,0,0,1,0
47433026,0,0,12075,7654,177777,7702,0,0,6003,7702,56203,0,174,3,7702,170075,0,0,1,0
47433027,0,0,12075,7654,177777,7702,0,0,7457,7702,56203,0,174,3,7702,170075,0,0,1,0
47433028,0,0,12075,7654,177777,7702,11265,11265,7457,7702,56203,0,174,3,7702,170075,0,0,1,0
47433029,0,0,12075,7654,177777,7702,11265,11265,7457,7702,56203,0,174,3,7702,170075,0,0,1,0
47433030,0,0,12075,7654,177777,7702,11265,11265,7457,7702,56203,0,174,3,7702,170075,0,0,1,0
47433031,0,0,12075,7654,177777,7702,11265,11265,6000,7702,56203,0,174,3,7702,170075,0,0,1,0
47433032,0,0,12075,7654,177777,7702,11265,0,6003,7702,56203,0,174,3,7702,170075,0,0,1,400400
47433033,0,0,12075,7654,177777,7702,11265,0,6003,7702,56203,0,174,3,7702,170075,0,0,1,400400
47433034,0,0,12075,7654,177777,7702,11265,0,6003,7702,56203,0,174,3,7702,170075,0,0,0,400400
47433035,0,0,12075,7654,177777,7702,11265,0,6003,7702,11265,141017,0,3,11265,166512,11265,0,0,400400
47433036,0,0,12075,7654,177777,7702,0,0,6003,7702,11265,141017,0,4,11265,166512,11265,0,0,400400
47433037,2001,0,12075,7654,177777,7702,0,0,6003,7702,11265,141017,0,0,11265,166512,11265,0,0,400400
47433038,17163,0,12075,7654,177777,7702,0,0,6003,7702,11265,141017,0,0,11265,166512,11265,0,0,400400
47433039,17163,0,12075,7654,177777,7702,0,0,6003,7702,11265,141017,0,0,11265,166512,11265,0,0,400400
47433040,0,0,12075,7654,177777,7702,0,0,6003,7702,11265,141017,0,0,11265,166512,11265,0,0,400000
47433041,6000,0,12075,7654,177777,7702,0,0,6003,7702,11265,141017,0,0,11265,166512,11265,0,0,400000
47433042,6000,0,12075,7654,177777,7702,0,0,6031,7702,11265,141017,0,0,11265,166512,11265,0,1,0
47433043,6000,0,12075,7654,177777,7702,0,0,62031,7702,11265,141017,0,0,11265,166512,11265,0,1,0
47433044,6000,0,12075,7654,177777,7702,0,0,63163,7702,11265,141017,0,0,11265,166512,11265,0,1,0
47433045,6146,0,12075,7654,177777,7702,14603,14603,63163,7702,11265,141017,0,0,11265,166512,11265,0,1,0
47433046,6146,0,12075,7654,177777,7702,14603,14603,63163,7702,11265,141017,0,0,11265,166512,11265,0,1,0
47433047,6146,0,12075,7654,177777,7702,14603,14603,63163,7702,11265,141017,0,0,11265,166512,11265,0,1,0
47433048,6146,0,12075,7654,177777,7702,14603,14603,62000,7702,11265,141017,0,0,11265,166512,11265,0,1,0
47433049,6146,0,12075,7654,177777,7702,14603,0,62031,7702,11265,141017,0,0,11265,166512,11265,0,1,400400
47433050,6146,0,12075,7654,177777,7702,14603,0,62031,7702,11265,141017,0,0,11265,166512,11265,0,1,400400
47433051,6146,0,12075,7654,177777,7702,14603,0,62031,7702,11265,141017,0,0,11265,166512,11265,0,0,400400
47433052,145,0,12075,11265,177777,7702,15667,0,62031,7702,14603,132422,70145,0,11265,166512,0,11265,0,400400
47433053,145,0,12075,11265,177777,7702,11265,0,62031,7702,14603,132422,70145,0,11265,166512,0,11265,0,400400
47433054,0,0,12075,11265,177777,7702,11265,0,62031,7702,14603,132422,70145,0,11265,166512,0,11265,0,400400
47433055,0,0,12075,11265,177777,7702,11265,0,62031,7702,14603,132422,70145,0,11265,166512,0,11265,0,400400
47433056,0,0,12075,11265,177777,7702,11265,0,62031,7702,14603,132422,70145,0,11265,166512,0,11265,0,400400
47433057,0,0,12075,11265,177777,7702,11265,0,62031,7702,14603,132422,70145,0,11265,166512,0,11265,0,417105
47433058,0,0,12075,11265,177777,7702,11265,0,62031,7702,14603,132422,70145,0,11265,166512,0,11265,0,417105
47433059,0,0,12075,11265,177777,7702,11265,0,62003,7702,14603,132422,70145,0,11265,166512,0,11265,0,400400
47433060,0,0,12075,11265,177777,7702,11265,0,6003,7702,14603,132422,70145,0,11265,166512,0,11265,0,422265
47433061,0,0,12075,11265,177777,7702,0,0,7505,7702,11265,132422,0,0,0,177777,0,0,0,422265
# MARK fill tick=47433061
47433062,0,0,12075,11265,177777,7702,0,0,7505,7702,11265,132422,0,4,0,177777,0,0,0,422265
47433063,2001,0,12075,11265,177777,7702,0,0,7505,7702,11265,132422,0,0,0,177777,0,0,0,422265
47433064,17164,0,12075,11265,177777,7702,0,0,7505,7702,11265,132422,0,0,0,177777,0,0,0,422265
47433065,17164,0,12075,11265,177777,7702,0,0,6000,7702,11265,132422,0,0,0,177777,0,0,0,422265
47433066,0,0,12075,11265,177777,7702,0,0,6003,7702,11265,132422,0,0,0,177777,0,0,0,422265
47433067,0,0,12075,11265,177777,7702,0,0,6003,7702,11265,132422,0,0,0,177777,0,0,0,400400
47433068,0,0,12075,11265,177777,7702,0,0,6003,7702,11265,132422,0,0,0,177777,0,0,0,400400
47433069,6000,0,12075,11265,177777,7702,0,0,6003,7702,11265,132422,0,0,0,177777,0,0,0,400400
47433070,6000,0,12075,11265,177777,7702,0,0,6031,7702,11265,132422,0,0,0,177777,0,0,1,0
47433071,6000,0,12075,11265,177777,7702,0,0,62031,7702,11265,132422,0,0,0,177777,0,0,1,0
47433072,6000,0,12075,11265,177777,7702,0,0,63164,7702,11265,132422,0,0,0,177777,0,0,1,0
47433073,7440,0,12075,11265,177777,7702,144074,144074,63164,7702,11265,132422,0,0,0,177777,0,0,1,0
47433074,7440,0,12075,11265,177777,7702,144074,144074,63164,7702,11265,132422,0,0,0,177777,0,0,1,0
47433075,7440,0,12075,11265,177777,7702,144074,144074,63164,7702,11265,132422,0,0,0,177777,0,0,1,0
47433076,7440,0,12075,11265,177777,7702,144074,144074,62000,7702,11265,132422,0,0,0,177777,0,0,1,0
47433077,7440,0,12075,11265,177777,7702,144074,0,62031,7702,11265,132422,0,0,0,177777,0,0,1,400400
47433078,7440,0,12075,11265,177777,7702,144074,0,62031,7702,11265,132422,0,0,0,177777,0,0,1,400400
47433079,7440,0,12075,11265,177777,7702,144074,0,62031,7702,11265,132422,0,0,0,177777,0,0,0,400400
47433080,222,0,12075,11265,177777,7702,154377,0,62031,7702,144074,0,222,0,14347,163430,0,0,0,400400
47433081,222,0,12075,11265,177777,7702,14347,0,62031,7702,144074,0,222,0,14347,163430,0,0,0,400400
47433082,223,0,12075,11265,177777,7702,14347,0,62031,7702,144074,0,222,0,14347,163430,0,0,0,400400
47433083,223,0,12075,11265,177777,7702,11265,0,62031,14347,14347,163430,223,0,11265,166512,0,11265,0,400400
47433084,223,0,12075,11265,177777,7702,11265,0,62031,14347,14347,163430,223,0,11265,166512,0,11265,0,400400
47433085,145,0,12075,11265,177777,7702,11265,0,62031,14347,14347,163430,223,0,11265,166512,0,11265,0,400400
47433086,145,0,12075,11265,177777,7702,0,0,62031,14347,14347,132422,145,0,14347,163430,0,0,0,400400
47433087,145,0,12075,11265,177777,7702,0,0,62031,14347,14347,132422,145,0,14347,163430,0,0,0,400400
47433088,0,0,12075,11265,177777,7702,0,0,62031,14347,14347,132422,145,0,14347,163430,0,0,0,400400
