tick,CSA,AREG,TREG,RP,RA,RT,RX,RB,RD,RL,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.MWRITE50_n,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.DD_17_0_IN,RAM_IDX
71965455,174,145,66012,63170,145,66012,55715,7672,55672,11265,0,0,55714,56377,0,400400,62031
71965456,174,145,66012,63170,145,66012,55715,7672,55672,11265,0,0,55714,56377,0,400400,62031
71965457,0,145,66012,63170,145,66012,55715,7672,55672,11265,0,0,55714,56377,0,400400,62031
71965458,0,145,66012,63170,145,66012,55715,7672,55672,11265,0,0,55714,56377,0,400400,62031
71965459,0,145,66012,63170,145,66012,55715,7672,55672,11265,0,0,55714,56377,0,400400,62031
71965460,0,145,66012,63170,145,66012,55715,7672,55672,11265,55714,0,55714,56377,0,400,62031
71965461,0,145,66012,63170,145,66012,55715,7672,55672,11265,55714,0,55714,56377,0,400,62031
71965462,0,145,66012,63170,145,66012,55715,7672,55672,11265,0,0,55714,56377,1,0,62026
71965463,0,145,66012,63170,145,66012,55715,7672,55672,11265,0,0,55714,56377,1,0,54026
71965464,0,145,66012,63170,145,66012,55715,7672,55672,11265,0,0,55714,56377,1,0,55714
71965465,0,145,66012,63170,145,66012,55715,7672,55672,11265,0,15,55714,56377,1,0,55714
71965466,0,145,66012,63170,145,66012,55715,7672,55672,11265,0,15,55714,56377,1,0,55714
71965467,0,145,66012,63170,145,66012,55715,7672,55672,11265,0,15,55714,56377,1,0,55714
71965468,0,145,66012,63170,145,66012,55715,7672,55672,11265,0,15,55714,56377,1,0,54000
71965469,0,145,66012,63170,145,66012,55715,7672,55672,11265,0,0,55714,56377,1,400400,54026
71965470,0,145,66012,63170,145,66012,55715,7672,55672,11265,0,0,55714,56377,1,400400,54026
71965471,0,145,66012,63170,145,66012,55715,7672,55672,11265,0,0,55714,56377,0,400400,54026
71965472,0,145,66012,63170,145,66012,55715,7672,55672,11265,0,0,55714,15,0,400400,54026
71965473,0,145,66012,63170,145,66012,55715,7672,55672,11265,0,0,55714,15,0,400400,54026
71965474,2001,145,66012,63170,145,66012,55715,7672,55672,11265,0,0,55714,15,0,400400,54026
71965475,17170,145,66012,63170,145,66012,55715,7672,55672,11265,0,0,55714,15,0,400400,54026
71965476,17170,145,66012,63170,145,66012,55715,7672,55672,11265,0,0,55714,15,0,400400,54026
71965477,0,145,66012,63170,145,66012,55715,7672,55672,11265,63170,0,55714,15,0,400400,54026
71965478,6000,145,66012,63170,145,66012,55715,7672,55672,11265,63170,0,55714,15,0,400400,54026
71965479,6000,145,66012,63170,145,66012,55715,7672,55672,11265,0,0,55714,15,1,0,54031
71965480,6000,145,66012,63170,145,66012,55715,7672,55672,11265,0,0,55714,15,1,0,62031
71965481,6000,145,66012,63170,145,66012,55715,7672,55672,11265,0,0,55714,15,1,0,63170
71965482,7736,145,66012,63170,145,66012,55715,7672,55672,11265,0,173606,55714,15,1,0,63170
71965483,7736,145,66012,63170,145,66012,55715,7672,55672,11265,0,173606,55714,15,1,0,63170
71965484,7736,145,66012,63170,145,66012,55715,7672,55672,11265,0,173606,55714,15,1,0,63170
71965485,7736,145,66012,63170,145,66012,55715,7672,55672,11265,0,173606,55714,15,1,0,62000
71965486,7736,145,66012,63170,145,66012,55715,7672,55672,11265,0,0,55714,15,1,400400,62031
71965487,7736,145,66012,63170,145,66012,55715,7672,55672,11265,0,0,55714,15,1,400400,62031
71965488,7736,145,66012,63170,145,66012,55715,7672,55672,11265,0,0,55714,15,0,400400,62031
71965489,0,145,66012,63171,145,66012,15,7672,55672,11265,0,0,55714,173606,0,400400,62031
71965490,0,145,66012,63171,145,66012,15,7672,55672,11265,0,0,55714,173606,0,400400,62031
71965491,2001,145,66012,63171,145,66012,15,7672,55672,11265,0,0,55714,173606,0,400400,62031
71965492,17171,145,66012,63171,145,66012,15,7672,55672,11265,0,0,55714,173606,0,400400,62031
71965493,17171,145,66012,63171,145,66012,15,7672,55672,11265,0,0,55714,173606,0,400400,62031
71965494,0,145,66012,63171,145,66012,15,7672,55672,11265,63171,0,55714,173606,0,400000,62031
71965495,6000,145,66012,63171,145,66012,15,7672,55672,11265,63171,0,55714,173606,0,400000,62031
71965496,6000,145,66012,63171,145,66012,15,7672,55672,11265,0,0,55714,173606,1,0,62031
71965497,6000,145,66012,63171,145,66012,15,7672,55672,11265,0,0,55714,173606,1,0,62031
71965498,6000,145,66012,63171,145,66012,15,7672,55672,11265,0,0,55714,173606,1,0,63171
71965499,7460,145,66012,63171,145,66012,15,7672,55672,11265,0,146037,55714,173606,1,0,63171
71965500,7460,145,66012,63171,145,66012,15,7672,55672,11265,0,146037,55714,173606,1,0,63171
71965501,7460,145,66012,63171,145,66012,15,7672,55672,11265,0,146037,55714,173606,1,0,63171
71965502,7460,145,66012,63171,145,66012,15,7672,55672,11265,0,146037,55714,173606,1,0,62000
71965503,7460,145,66012,63171,145,66012,15,7672,55672,11265,0,0,55714,173606,1,400400,62031
71965504,7460,145,66012,63171,145,66012,15,7672,55672,11265,0,0,55714,173606,1,400400,62031
71965505,7460,145,66012,63171,145,66012,15,7672,55672,11265,0,0,55714,173606,0,400400,62031
71965506,145,145,66012,63172,145,66012,177623,7672,55672,11265,0,0,55714,146037,0,400400,62031
71965507,145,145,66012,63172,145,66012,177623,7672,55672,11265,0,0,55714,146037,0,400400,62031
71965508,0,145,66012,63172,145,66012,177623,7672,55672,11265,0,0,55714,146037,0,400400,62031
71965509,17172,145,66012,63172,145,66012,177623,7672,55672,11265,0,0,55714,146037,0,400400,62031
71965510,17172,145,66012,63172,145,66012,177623,7672,55672,11265,0,0,55714,146037,0,400400,62031
71965511,0,145,66012,63172,145,66012,177623,7672,55672,11265,63172,0,55714,146037,0,400000,62031
71965512,6000,145,66012,63172,145,66012,177623,7672,55672,11265,63172,0,55714,146037,0,400000,62031
71965513,6000,145,66012,63172,145,66012,177623,7672,55672,11265,0,0,55714,146037,1,0,62031
71965514,6000,145,66012,63172,145,66012,177623,7672,55672,11265,0,0,55714,146037,1,0,62031
71965515,6000,145,66012,63172,145,66012,177623,7672,55672,11265,0,0,55714,146037,1,0,63172
71965516,6146,145,66012,63172,145,66012,177623,7672,55672,11265,0,14602,55714,146037,1,0,63172
71965517,6146,145,66012,63172,145,66012,177623,7672,55672,11265,0,14602,55714,146037,1,0,63172
71965518,6146,145,66012,63172,145,66012,177623,7672,55672,11265,0,14602,55714,146037,1,0,63172
71965519,6146,145,66012,63172,145,66012,177623,7672,55672,11265,0,14602,55714,146037,1,0,62000
71965520,6146,145,66012,63172,145,66012,177623,7672,55672,11265,0,0,55714,146037,1,400400,62031
71965521,6146,145,66012,63172,145,66012,177623,7672,55672,11265,0,0,55714,146037,1,400400,62031
71965522,6146,145,66012,63172,145,66012,177623,7672,55672,11265,0,0,55714,146037,0,400400,62031
71965523,145,145,66012,63173,145,66012,7515,7672,55672,11265,0,0,55714,14602,0,400400,62031
71965524,145,145,66012,63173,145,66012,7515,7672,55672,11265,0,0,55714,14602,0,400400,62031
71965525,0,145,66012,63173,145,66012,7515,7672,55672,11265,0,0,55714,14602,0,400400,62031
71965526,0,145,66012,63173,145,66012,7515,7672,55672,11265,0,0,55714,14602,0,400400,62031
71965527,0,145,66012,63173,145,66012,7515,7672,55672,11265,0,0,55714,14602,0,400400,62031
71965528,0,145,66012,63173,145,66012,7515,7672,55672,11265,7474,0,55714,14602,0,417474,62031
71965529,0,145,66012,63173,145,66012,7515,7672,55672,11265,7474,0,55714,14602,0,417474,62031
71965530,0,145,66012,63173,145,66012,7515,7672,55672,11265,0,0,55714,14602,0,400400,62003
71965531,0,145,66012,63173,145,66012,7515,7672,55672,11265,7515,0,55714,14602,0,417515,6003
71965532,0,145,66012,63173,145,66012,7515,7672,55672,11265,7515,0,55714,7515,0,417515,7474
71965533,0,145,66012,63173,145,66012,7515,7672,55672,11265,7515,0,55714,7515,0,417515,7474
71965534,2001,145,66012,63173,145,66012,7515,7672,55672,11265,7515,0,55714,7515,0,417515,7474
71965535,17173,145,66012,63173,145,66012,7515,7672,55672,11265,7515,0,55714,7515,0,417515,7474
71965536,17173,145,66012,63173,145,66012,7515,7672,55672,11265,7515,0,55714,7515,0,417515,6000
71965537,0,145,66012,63173,145,66012,7515,7672,55672,11265,7515,0,55714,7515,0,417515,6003
71965538,0,145,66012,63173,145,66012,7515,7672,55672,11265,0,0,55714,7515,0,400400,6003
71965539,0,145,66012,63173,145,66012,7515,7672,55672,11265,63173,0,55714,7515,0,400400,6003
71965540,6000,145,66012,63173,145,66012,7515,7672,55672,11265,63173,0,55714,7515,0,400400,6003
71965541,6000,145,66012,63173,145,66012,7515,7672,55672,11265,0,0,55714,7515,1,0,6031
71965542,6000,145,66012,63173,145,66012,7515,7672,55672,11265,0,0,55714,7515,1,0,62031
71965543,6000,145,66012,63173,145,66012,7515,7672,55672,11265,0,0,55714,7515,1,0,63173
71965544,7434,145,66012,63173,145,66012,7515,7672,55672,11265,0,143474,55714,7515,1,0,63173
71965545,7434,145,66012,63173,145,66012,7515,7672,55672,11265,0,143474,55714,7515,1,0,63173
71965546,7434,145,66012,63173,145,66012,7515,7672,55672,11265,0,143474,55714,7515,1,0,63173
71965547,7434,145,66012,63173,145,66012,7515,7672,55672,11265,0,143474,55714,7515,1,0,62000
71965548,7434,145,66012,63173,145,66012,7515,7672,55672,11265,0,0,55714,7515,1,400400,62031
71965549,7434,145,66012,63173,145,66012,7515,7672,55672,11265,0,0,55714,7515,1,400400,62031
71965550,7434,145,66012,63173,145,66012,7515,7672,55672,11265,0,0,55714,7515,0,400400,62031
71965551,215,145,66012,63174,145,66012,7515,7672,55672,11265,0,0,55714,143474,0,400400,62031
71965552,215,145,66012,63174,145,66012,7515,7672,55672,11265,0,0,55714,143474,0,400400,62031
71965553,0,145,66012,63174,145,66012,7515,7672,55672,11265,0,0,55714,143474,0,400400,62031
71965554,17174,145,66012,63174,145,66012,7515,7672,55672,11265,0,0,55714,143474,0,400400,62031
71965555,17174,145,66012,63174,145,66012,7515,7672,55672,11265,0,0,55714,143474,0,400400,62031
71965556,0,145,66012,63174,145,66012,7515,7672,55672,11265,63174,0,55714,143474,0,400000,62031
71965557,6000,145,66012,63174,145,66012,7515,7672,55672,11265,63174,0,55714,143474,0,400000,62031
71965558,6000,145,66012,63174,145,66012,7515,7672,55672,11265,0,0,55714,143474,1,0,62031
71965559,6000,145,66012,63174,145,66012,7515,7672,55672,11265,0,0,55714,143474,1,0,62031
71965560,6000,145,66012,63174,145,66012,7515,7672,55672,11265,0,0,55714,143474,1,0,63174
71965561,7256,145,66012,63174,145,66012,7515,7672,55672,11265,0,125604,55714,143474,1,0,63174
71965562,7256,145,66012,63174,145,66012,7515,7672,55672,11265,0,125604,55714,143474,1,0,63174
71965563,7256,145,66012,63174,145,66012,7515,7672,55672,11265,0,125604,55714,143474,1,0,63174
71965564,7256,145,66012,63174,145,66012,7515,7672,55672,11265,0,125604,55714,143474,1,0,62000
71965565,7256,145,66012,63174,145,66012,7515,7672,55672,11265,0,0,55714,143474,1,400400,62031
71965566,7256,145,66012,63174,145,66012,7515,7672,55672,11265,0,0,55714,143474,1,400400,62031
71965567,7256,145,66012,63174,145,66012,7515,7672,55672,11265,0,0,55714,143474,0,400400,62031
71965568,143,145,66012,63175,145,66012,7515,7672,55672,11265,0,0,55714,125604,0,400400,62031
71965569,143,145,66012,63175,145,66012,7515,7672,55672,11265,0,0,55714,125604,0,400400,62031
71965570,0,145,66012,63175,145,66012,7515,7672,55672,11265,0,0,55714,125604,0,400400,62031
71965571,0,145,66012,63175,145,66012,7515,7672,55672,11265,0,0,55714,125604,0,400400,62031
71965572,0,145,66012,63175,145,66012,7515,7672,55672,11265,0,0,55714,125604,0,400400,62031
71965573,0,145,66012,63175,145,66012,7515,7672,55672,11265,7476,0,55714,125604,0,400000,62031
71965574,0,145,66012,63175,145,66012,7515,7672,55672,11265,7476,0,55714,125604,0,400000,62031
71965575,0,145,66012,63175,145,66012,7515,7672,55672,11265,0,0,55714,125604,1,0,62003
71965576,0,145,66012,63175,145,66012,7515,7672,55672,11265,0,0,55714,125604,1,0,6003
71965577,0,145,66012,63175,145,66012,7515,7672,55672,11265,0,0,55714,125604,1,0,7476
71965578,0,145,66012,63175,145,66012,7515,7672,55672,11265,0,55715,55714,125604,1,0,7476
71965579,0,145,66012,63175,145,66012,7515,7672,55672,11265,0,55715,55714,125604,1,0,7476
71965580,0,145,66012,63175,145,66012,7515,7672,55672,11265,0,55715,55714,125604,1,0,7476
71965581,0,145,66012,63175,145,66012,7515,7672,55672,11265,0,55715,55714,125604,1,0,6000
71965582,0,145,66012,63175,145,66012,7515,7672,55672,11265,0,0,55714,125604,1,400400,6003
71965583,0,145,66012,63175,145,66012,7515,7672,55672,11265,0,0,55714,125604,1,400400,6003
71965584,0,145,66012,63175,145,66012,7515,7672,55672,11265,0,0,55714,125604,0,400400,6003
71965585,0,145,66012,63175,145,66012,7515,7672,55672,11265,0,0,55714,55715,0,400400,6003
71965586,0,145,66012,63175,145,66012,7515,7672,55672,11265,0,0,55714,55715,0,400400,6003
71965587,2001,145,66012,63175,145,66012,7515,7672,55672,11265,0,0,55714,55715,0,400400,6003
71965588,17715,145,66012,63175,145,66012,7515,7672,55672,11265,0,0,55714,55715,0,400400,6003
71965589,17715,145,66012,63175,145,66012,7515,7672,55672,11265,0,0,55714,55715,0,400400,6003
71965590,0,145,66012,63175,145,66012,7515,7672,55672,11265,55715,0,55714,55715,0,0,6003
71965591,6000,145,66012,63175,145,66012,7515,7672,55672,11265,55715,0,55714,55715,0,0,6003
71965592,6000,145,66012,63175,145,66012,7515,7672,55672,11265,0,0,55714,55715,1,0,6026
71965593,6000,145,66012,63175,145,66012,7515,7672,55672,11265,0,0,55714,55715,1,0,54026
71965594,6000,145,66012,63175,145,66012,7515,7672,55672,11265,0,0,55714,55715,1,0,55715
71965595,6046,145,66012,63175,145,66012,7515,7672,55672,11265,0,4607,55714,55715,1,0,55715
71965596,6046,145,66012,63175,145,66012,7515,7672,55672,11265,0,4607,55714,55715,1,0,55715
71965597,6046,145,66012,63175,145,66012,7515,7672,55672,11265,0,4607,55714,55715,1,0,55715
71965598,6046,145,66012,63175,145,66012,7515,7672,55672,11265,0,4607,55714,55715,1,0,54000
71965599,6046,145,66012,63175,145,66012,7515,7672,55672,11265,0,0,55714,55715,1,400400,54026
71965600,6046,145,66012,63175,145,66012,7515,7672,55672,11265,0,0,55714,55715,1,400400,54026
71965601,6046,145,66012,63175,145,66012,7515,7672,55672,11265,0,0,55714,55715,0,400400,54026
71965602,145,145,66012,55716,145,66012,7515,7672,55672,11265,0,0,55714,4607,0,400400,54026
71965603,145,145,66012,55716,145,66012,7515,7672,55672,11265,0,0,55714,4607,0,400400,54026
71965604,0,145,66012,55716,145,66012,7515,7672,55672,11265,0,0,55714,4607,0,400400,54026
71965605,0,145,66012,55716,145,66012,7515,7672,55672,11265,0,0,55714,4607,0,400400,54026
71965606,0,145,66012,55716,145,66012,7515,7672,55672,11265,0,0,55714,4607,0,400400,54026
71965607,0,145,66012,55716,145,66012,7515,7672,55672,11265,7501,0,55714,4607,0,417501,54026
71965608,0,145,66012,55716,145,66012,7515,7672,55672,11265,7501,0,55714,4607,0,417501,54026
71965609,0,145,66012,55716,145,66012,7515,7672,55672,11265,0,0,55714,4607,0,400400,54003
71965610,0,145,66012,55716,145,66012,7515,7672,55672,11265,145,0,55714,4607,0,400545,6003
71965611,0,145,66012,55716,145,66012,7515,7672,55672,11265,145,0,55714,4607,0,400545,7501
71965612,0,145,66012,55716,145,66012,7515,7672,55672,11265,145,0,55714,4607,0,400545,7501
71965613,2001,145,66012,55716,145,66012,7515,7672,55672,11265,145,0,55714,4607,0,400545,7501
71965614,17716,145,66012,55716,145,66012,7515,7672,55672,11265,145,0,55714,4607,0,400545,7501
71965615,17716,145,66012,55716,145,66012,7515,7672,55672,11265,145,0,55714,4607,0,400545,6000
71965616,0,145,66012,55716,145,66012,7515,7672,55672,11265,145,0,55714,4607,0,400545,6003
71965617,0,145,66012,55716,145,66012,7515,7672,55672,11265,0,0,55714,4607,0,400400,6003
71965618,0,145,66012,55716,145,66012,7515,7672,55672,11265,55716,0,55714,4607,0,0,6003
71965619,6000,145,66012,55716,145,66012,7515,7672,55672,11265,55716,0,55714,4607,0,0,6003
71965620,6000,145,66012,55716,145,66012,7515,7672,55672,11265,0,0,55714,4607,1,0,6026
71965621,6000,145,66012,55716,145,66012,7515,7672,55672,11265,0,0,55714,4607,1,0,54026
71965622,6000,145,66012,55716,145,66012,7515,7672,55672,11265,0,0,55714,4607,1,0,55716
71965623,7240,145,66012,55716,145,66012,7515,7672,55672,11265,0,124031,55714,4607,1,0,55716
71965624,7240,145,66012,55716,145,66012,7515,7672,55672,11265,0,124031,55714,4607,1,0,55716
71965625,7240,145,66012,55716,145,66012,7515,7672,55672,11265,0,124031,55714,4607,1,0,55716
71965626,7240,145,66012,55716,145,66012,7515,7672,55672,11265,0,124031,55714,4607,1,0,54000
71965627,7240,145,66012,55716,145,66012,7515,7672,55672,11265,0,0,55714,4607,1,400400,54026
71965628,7240,145,66012,55716,145,66012,7515,7672,55672,11265,0,0,55714,4607,1,400400,54026
71965629,7240,145,66012,55716,145,66012,7515,7672,55672,11265,0,0,55714,4607,0,400400,54026
71965630,0,145,66012,55717,145,66012,7515,7672,55672,11265,0,0,55714,124031,0,400400,54026
71965631,0,145,66012,55717,145,66012,7515,7672,55672,11265,0,0,55714,124031,0,400400,54026
71965632,2001,145,66012,55717,145,66012,7515,7672,55672,11265,0,0,55714,124031,0,400400,54026
71965633,17747,145,66012,55717,145,66012,7515,7672,55672,11265,0,0,55714,124031,0,400400,54026
71965634,17747,145,66012,55717,145,66012,7515,7672,55672,11265,0,0,55714,124031,0,400400,54026
71965635,0,145,66012,55717,145,66012,7515,7672,55672,11265,55747,0,55714,124031,0,400,54026
71965636,6000,145,66012,55717,145,66012,7515,7672,55672,11265,55747,0,55714,124031,0,400,54026
71965637,6000,145,66012,55717,145,66012,7515,7672,55672,11265,0,0,55714,124031,1,0,54026
71965638,6000,145,66012,55717,145,66012,7515,7672,55672,11265,0,0,55714,124031,1,0,54026
71965639,6000,145,66012,55717,145,66012,7515,7672,55672,11265,0,0,55714,124031,1,0,55747
71965640,6446,145,66012,55717,145,66012,7515,7672,55672,11265,0,44606,55714,124031,1,0,55747
71965641,6446,145,66012,55717,145,66012,7515,7672,55672,11265,0,44606,55714,124031,1,0,55747
71965642,6446,145,66012,55717,145,66012,7515,7672,55672,11265,0,44606,55714,124031,1,0,55747
71965643,6446,145,66012,55717,145,66012,7515,7672,55672,11265,0,44606,55714,124031,1,0,54000
71965644,6446,145,66012,55717,145,66012,7515,7672,55672,11265,0,0,55714,124031,1,400400,54026
71965645,6446,145,66012,55717,145,66012,7515,7672,55672,11265,0,0,55714,124031,1,400400,54026
71965646,6446,145,66012,55717,145,66012,7515,7672,55672,11265,0,0,55714,124031,0,400400,54026
71965647,170,145,66012,55750,145,66012,7515,7672,55672,11265,0,0,55714,44606,0,400400,54026
71965648,170,145,66012,55750,145,66012,7515,7672,55672,11265,0,0,55714,44606,0,400400,54026
71965649,0,145,66012,55750,145,66012,7515,7672,55672,11265,0,0,55714,44606,0,400400,54026
71965650,0,145,66012,55750,145,66012,7515,7672,55672,11265,0,0,55714,44606,0,400400,54026
71965651,0,145,66012,55750,145,66012,7515,7672,55672,11265,0,0,55714,44606,0,400400,54026
71965652,0,145,66012,55750,145,66012,7515,7672,55672,11265,7500,0,55714,44606,0,400000,54026
71965653,0,145,66012,55750,145,66012,7515,7672,55672,11265,7500,0,55714,44606,0,400000,54026
71965654,0,145,66012,55750,145,66012,7515,7672,55672,11265,0,0,55714,44606,1,0,54003
71965655,0,145,66012,55750,145,66012,7515,7672,55672,11265,0,0,55714,44606,1,0,6003
71965656,0,145,66012,55750,145,66012,7515,7672,55672,11265,0,0,55714,44606,1,0,7500
71965657,0,145,66012,55750,145,66012,7515,7672,55672,11265,0,1,55714,44606,1,0,7500
71965658,0,145,66012,55750,145,66012,7515,7672,55672,11265,0,1,55714,44606,1,0,7500
71965659,0,145,66012,55750,145,66012,7515,7672,55672,11265,0,1,55714,44606,1,0,7500
71965660,0,145,66012,55750,145,66012,7515,7672,55672,11265,0,1,55714,44606,1,0,6000
71965661,0,145,66012,55750,145,66012,7515,7672,55672,11265,0,0,55714,44606,1,400400,6003
71965662,0,145,66012,55750,145,66012,7515,7672,55672,11265,0,0,55714,44606,1,400400,6003
71965663,0,145,66012,55750,145,66012,7515,7672,55672,11265,0,0,55714,44606,0,400400,6003
71965664,0,145,66012,55750,145,66012,7515,7672,55672,11265,0,0,55714,1,0,400400,6003
71965665,0,145,66012,55750,145,66012,7515,7672,55672,11265,0,0,55714,1,0,400400,6003
71965666,2001,145,66012,55750,145,66012,7515,7672,55672,11265,0,0,55714,1,0,400400,6003
71965667,17750,145,66012,55750,145,66012,7515,7672,55672,11265,0,0,55714,1,0,400400,6003
71965668,17750,145,66012,55750,145,66012,7515,7672,55672,11265,0,0,55714,1,0,400400,6003
