tick,UART_DIN,UART_CE_n,UART_WR,UART_ADDR,MEMRD_ADDR,MEMRD_DATA,CD16,DBR,RA,RT,RD,RB,RX,CBWRITE,CMWRITE,CSA_12_0
71630676,0,1,1,2,0,0,300,5312,116400,0,12611,1147,15,0,0,0
71630677,300,1,1,3,0,0,300,300,116400,0,12611,1147,15,0,0,0
71630678,300,1,1,3,0,0,0,300,116400,0,12611,1147,15,0,0,0
71630679,300,1,1,3,0,0,0,300,116400,0,12611,1147,15,0,0,2001
71630680,300,1,1,3,0,0,0,300,116400,0,12611,1147,15,0,0,16500
71630681,300,1,1,3,0,0,0,300,116400,0,12611,1147,15,0,0,16500
71630682,300,1,1,3,2500,0,0,300,116400,0,12611,1147,15,0,0,0
71630683,300,1,1,3,2500,0,0,300,116400,0,12611,1147,15,0,0,6000
71630684,300,1,1,3,0,0,0,300,116400,0,12611,1147,15,0,0,6000
71630685,300,1,1,3,0,0,0,300,116400,0,12611,1147,15,0,0,6000
71630686,300,1,1,3,0,0,0,300,116400,0,12611,1147,15,0,0,6000
71630687,300,1,1,3,0,173002,173002,300,116400,0,12611,1147,15,0,0,7730
71630688,300,1,1,3,0,173002,173002,300,116400,0,12611,1147,15,0,0,7730
71630689,300,1,1,3,0,173002,173002,300,116400,0,12611,1147,15,0,0,7730
71630690,300,1,1,3,0,173002,173002,300,116400,0,12611,1147,15,0,0,7730
71630691,300,1,1,3,0,0,173002,300,116400,0,12611,1147,15,0,0,7730
71630692,300,1,1,3,0,0,173002,300,116400,0,12611,1147,15,0,0,7730
71630693,300,1,1,3,0,0,173002,300,116400,0,12611,1147,15,0,0,7730
71630694,2,1,1,3,0,0,173002,173002,116400,300,12611,1147,15,0,0,0
71630695,2,1,1,3,0,0,0,173002,116400,300,12611,1147,15,0,0,0
71630696,2,1,1,3,0,0,0,173002,116400,300,12611,1147,15,0,0,2001
71630697,2,1,1,3,0,0,0,173002,116400,300,12611,1147,15,0,0,16501
71630698,2,1,1,3,0,0,0,173002,116400,300,12611,1147,15,0,0,16501
71630699,2,1,1,3,2501,0,0,173002,116400,300,12611,1147,15,0,0,0
71630700,2,1,1,3,2501,0,0,173002,116400,300,12611,1147,15,0,0,6000
71630701,2,1,1,3,0,0,0,173002,116400,300,12611,1147,15,0,0,6000
71630702,2,1,1,3,0,0,0,173002,116400,300,12611,1147,15,0,0,6000
71630703,2,1,1,3,0,0,0,173002,116400,300,12611,1147,15,0,0,6000
71630704,2,1,1,3,0,150415,150415,173002,116400,300,12611,1147,15,0,0,7504
71630705,2,1,1,3,0,150415,150415,173002,116400,300,12611,1147,15,0,0,7504
71630706,2,1,1,3,0,150415,150415,173002,116400,300,12611,1147,15,0,0,7504
71630707,2,1,1,3,0,150415,150415,173002,116400,300,12611,1147,15,0,0,7504
71630708,2,1,1,3,0,0,150415,173002,116400,300,12611,1147,15,0,0,7504
71630709,2,1,1,3,0,0,150415,173002,116400,300,12611,1147,15,0,0,7504
71630710,2,1,1,3,0,0,150415,173002,116400,300,12611,1147,15,0,0,7504
71630711,0,1,1,0,0,0,156415,150415,116400,302,12611,1147,15,0,0,657
71630712,0,1,1,0,0,0,16400,150415,116400,302,12611,1147,15,0,0,657
71630713,0,1,1,0,0,0,16400,150415,116400,302,12611,1147,15,0,0,326
71630714,0,1,1,0,0,0,16400,16400,116400,302,12611,1147,15,0,0,326
71630715,0,1,1,0,0,0,16400,16400,116400,302,12611,1147,15,0,0,326
71630716,0,1,1,0,0,0,16400,16400,116400,302,12611,1147,15,0,0,327
71630717,0,1,1,0,0,0,16400,16400,116400,302,12611,1147,15,0,0,327
71630718,0,1,1,0,0,0,16400,16400,116400,302,12611,1147,15,0,0,330
71630719,0,1,1,0,0,0,16400,16400,116400,302,12611,1147,15,0,0,660
71630720,0,1,1,0,0,0,16400,16400,116400,302,12611,1147,15,0,0,660
71630721,0,1,1,0,0,0,16400,16400,116400,302,12611,1147,15,0,0,660
71630722,0,1,1,0,0,0,16400,16400,116400,302,12611,1147,15,0,0,3655
71630723,0,1,1,0,0,0,16400,16400,116400,302,12611,1147,15,0,0,3655
71630724,0,1,1,0,0,0,16400,16400,116400,302,12611,1147,15,0,0,3655
71630725,0,1,1,0,0,0,16400,16400,116400,302,12611,1147,15,0,0,474
71630726,0,1,1,0,0,0,16400,16400,116400,302,12611,1147,15,0,0,474
71630727,0,1,1,0,0,0,16400,16400,116400,302,12611,1147,15,0,0,474
71630728,0,1,1,0,0,0,16400,16400,116400,302,12611,1147,15,0,0,475
71630729,302,1,1,3,0,0,302,16400,116400,302,12611,1147,15,0,0,475
71630730,302,1,1,3,0,0,302,16400,116400,302,12611,1147,15,0,0,476
71630731,302,1,1,3,0,0,302,16400,116400,302,12611,1147,15,0,0,501
71630732,0,1,1,0,0,0,16400,16400,116400,302,12611,1147,15,0,0,501
71630733,0,1,1,0,0,0,16400,16400,116400,302,12611,1147,15,0,0,501
71630734,0,1,1,0,0,0,16400,16400,116400,302,12611,1147,15,0,0,502
71630735,7,1,1,0,0,0,7,16400,116400,302,12611,1147,15,0,0,502
71630736,7,1,1,0,0,0,7,16400,116400,302,12611,1147,15,0,0,503
71630737,7,1,1,0,0,0,7,16400,116400,302,12611,1147,15,0,0,503
71630738,300,1,1,0,0,0,300,16400,116400,302,12611,1147,15,0,0,503
71630739,300,1,1,0,0,0,300,16400,116400,302,12611,1147,15,0,0,504
71630740,300,1,1,0,0,0,300,16400,116400,302,12611,1147,15,0,0,511
71630741,3,1,1,0,0,0,3,16400,116400,302,12611,1147,15,0,0,511
71630742,3,1,1,0,0,0,3,16400,116400,302,12611,1147,15,0,0,511
71630743,3,1,1,0,0,0,3,16400,116400,302,12611,1147,15,0,0,3722
71630744,141,1,1,0,0,0,30141,16400,116400,302,12611,1147,15,0,0,3722
71630745,141,1,1,0,0,0,30141,16400,116400,302,12611,1147,15,0,0,3722
71630746,141,1,1,0,0,0,30141,16400,116400,302,12611,1147,15,0,0,521
71630747,305,0,0,1,0,0,305,16400,116400,302,12611,1147,15,0,0,521
71630748,305,0,0,1,0,0,305,16400,116400,302,12611,1147,15,0,0,521
71630749,305,0,0,1,0,0,305,16400,116400,302,12611,1147,15,0,0,522
71630750,305,0,0,1,0,0,305,16400,116400,302,12611,1147,15,0,0,522
71630751,305,0,0,1,0,0,305,16400,116400,302,12611,1147,15,0,0,522
71630752,305,0,0,1,0,0,305,16400,116400,302,12611,1147,15,0,0,522
71630753,305,0,0,1,0,0,305,16400,116400,302,12611,1147,15,0,0,522
71630754,305,0,0,1,0,0,305,16400,116400,302,12611,1147,15,0,0,522
71630755,305,0,0,1,0,0,305,16400,116400,302,12611,1147,15,0,0,522
71630756,305,0,0,1,0,0,305,16400,116400,302,12611,1147,15,0,0,522
71630757,305,0,0,1,0,0,305,16400,116400,302,12611,1147,15,0,0,522
71630758,305,0,0,1,0,0,305,16400,116400,302,12611,1147,15,0,0,522
71630759,305,0,0,1,0,0,305,16400,116400,302,12611,1147,15,0,0,522
71630760,305,0,0,1,0,0,305,16400,116400,302,12611,1147,15,0,0,522
71630761,305,0,0,1,0,0,305,16400,116400,302,12611,1147,15,0,0,522
71630762,305,0,0,1,0,0,305,16400,116400,302,12611,1147,15,0,0,522
71630763,305,0,0,1,0,0,305,16400,116400,302,12611,1147,15,0,0,522
71630764,70,1,1,0,0,0,70,16400,116400,302,12611,1147,15,0,0,522
71630765,70,1,1,0,0,0,70,16400,116400,302,12611,1147,15,0,0,523
71630766,70,1,1,0,0,0,70,16400,116400,302,12611,1147,15,0,0,527
71630767,30,1,1,0,0,0,30,16400,116400,302,12611,1147,15,0,0,527
71630768,30,1,1,0,0,0,30,16400,116400,302,12611,1147,15,0,0,527
71630769,30,1,1,0,0,0,30,16400,116400,302,12611,1147,15,0,0,530
71630770,0,1,1,0,0,0,0,16400,116400,302,12611,1147,15,0,0,530
71630771,0,1,1,0,0,0,0,16400,116400,302,12611,1147,15,0,0,531
71630772,0,1,1,0,0,0,0,16400,116400,302,12611,1147,15,0,0,531
71630773,30,1,1,0,0,0,74030,16400,0,302,12611,1147,15,0,0,531
71630774,30,1,1,0,0,0,74030,16400,0,302,12611,1147,15,0,0,532
71630775,30,1,1,0,0,0,74030,16400,0,302,12611,1147,15,0,0,532
71630776,0,1,1,0,0,0,40000,16400,0,302,12611,1147,15,0,0,532
71630777,0,1,1,0,0,0,40000,16400,0,302,12611,1147,15,0,0,533
71630778,0,1,1,0,0,0,40000,16400,0,302,12611,1147,15,0,0,537
71630779,0,1,1,0,0,0,4000,16400,0,302,12611,1147,15,0,0,537
71630780,0,1,1,0,0,0,4000,16400,0,302,12611,1147,15,0,0,537
71630781,0,1,1,0,0,0,4000,16400,0,302,12611,1147,15,0,0,540
71630782,2,1,1,0,0,0,2,16400,0,302,12611,1147,15,0,0,540
71630783,2,1,1,0,0,0,2,16400,0,302,12611,1147,15,0,0,541
71630784,2,1,1,0,0,0,2,16400,0,302,12611,1147,15,0,0,476
71630785,1,1,1,0,0,0,1,16400,0,302,12611,1147,15,0,0,476
71630786,1,1,1,0,0,0,1,16400,0,302,12611,1147,15,0,0,476
71630787,1,1,1,0,0,0,1,16400,0,302,12611,1147,15,0,0,0
71630788,30,1,1,3,0,0,0,16400,0,302,12611,1147,15,0,0,0
71630789,30,1,1,3,0,0,0,16400,0,302,12611,1147,15,0,0,0
71630790,30,1,1,3,0,0,0,16400,0,302,12611,1147,15,0,0,2001
71630791,30,1,1,3,0,0,0,16400,0,302,12611,1147,15,0,0,16502
71630792,30,1,1,3,0,0,0,16400,0,302,12611,1147,15,0,0,16502
71630793,30,1,1,3,2502,0,0,16400,0,302,12611,1147,15,0,0,0
71630794,30,1,1,3,2502,0,0,16400,0,302,12611,1147,15,0,0,6000
71630795,30,1,1,3,0,0,0,16400,0,302,12611,1147,15,0,0,6000
71630796,30,1,1,3,0,0,0,16400,0,302,12611,1147,15,0,0,6000
71630797,30,1,1,3,0,0,0,16400,0,302,12611,1147,15,0,0,6000
71630798,30,1,1,3,0,175235,175235,16400,0,302,12611,1147,15,0,0,7752
71630799,30,1,1,3,0,175235,175235,16400,0,302,12611,1147,15,0,0,7752
71630800,30,1,1,3,0,175235,175235,16400,0,302,12611,1147,15,0,0,7752
71630801,30,1,1,3,0,175235,175235,16400,0,302,12611,1147,15,0,0,7752
71630802,30,1,1,3,0,0,175235,16400,0,302,12611,1147,15,0,0,7752
71630803,30,1,1,3,0,0,175235,16400,0,302,12611,1147,15,0,0,7752
71630804,30,1,1,3,0,0,175235,16400,0,302,12611,1147,15,0,0,7752
71630805,30,1,1,0,0,0,175235,175235,0,302,12611,1147,15,0,0,256
71630806,30,1,1,0,0,0,74030,175235,0,302,12611,1147,15,0,0,256
71630807,30,1,1,0,0,0,74030,175235,0,302,12611,1147,15,0,0,257
71630808,0,1,1,0,0,0,16400,74030,0,302,12611,1147,15,0,0,257
71630809,0,1,1,0,0,0,16400,74030,0,302,12611,1147,15,0,0,260
71630810,0,1,1,0,0,0,16400,74030,0,302,12611,1147,15,0,0,264
71630811,377,1,1,0,0,0,177777,74030,0,302,12611,1147,15,0,0,264
71630812,377,1,1,0,0,0,177777,74030,0,302,12611,1147,15,0,0,264
71630813,377,1,1,0,0,0,177777,74030,0,302,12611,1147,15,0,0,265
71630814,10,1,1,0,0,0,10,74030,0,302,12611,1147,15,0,0,265
71630815,10,1,1,0,0,0,10,74030,0,302,12611,1147,15,0,0,266
71630816,10,1,1,0,0,0,10,74030,0,302,12611,1147,15,0,0,266
71630817,377,1,1,0,0,0,16377,74030,0,302,12611,1147,15,0,0,266
71630818,377,1,1,0,0,0,16377,74030,0,302,12611,1147,15,0,0,267
71630819,377,1,1,0,0,0,16377,74030,0,302,12611,1147,15,0,0,0
71630820,0,1,1,3,0,0,0,74030,0,302,12611,1147,15,0,0,0
71630821,0,1,1,3,0,0,0,74030,0,302,12611,1147,15,0,0,0
71630822,0,1,1,3,0,0,0,74030,0,302,12611,1147,15,0,0,2001
71630823,0,1,1,3,0,0,0,74030,0,302,12611,1147,15,0,0,16503
71630824,0,1,1,3,0,0,0,74030,0,302,12611,1147,15,0,0,16503
71630825,0,1,1,3,2503,0,0,74030,0,302,12611,1147,15,0,0,0
71630826,0,1,1,3,2503,0,0,74030,0,302,12611,1147,15,0,0,6000
71630827,0,1,1,3,0,0,0,74030,0,302,12611,1147,15,0,0,6000
71630828,0,1,1,3,0,0,0,74030,0,302,12611,1147,15,0,0,6000
71630829,0,1,1,3,0,0,0,74030,0,302,12611,1147,15,0,0,6000
71630830,0,1,1,3,0,124020,124020,74030,0,302,12611,1147,15,0,0,7240
71630831,0,1,1,3,0,124020,124020,74030,0,302,12611,1147,15,0,0,7240
71630832,0,1,1,3,0,124020,124020,74030,0,302,12611,1147,15,0,0,7240
71630833,0,1,1,3,0,124020,124020,74030,0,302,12611,1147,15,0,0,7240
71630834,0,1,1,3,0,0,124020,74030,0,302,12611,1147,15,0,0,7240
71630835,0,1,1,3,0,0,124020,74030,0,302,12611,1147,15,0,0,7240
71630836,0,1,1,3,0,0,124020,74030,0,302,12611,1147,15,0,0,7240
71630837,0,1,1,0,0,0,124020,124020,0,302,12611,1147,15,0,0,0
71630838,0,1,1,0,0,0,0,124020,0,302,12611,1147,15,0,0,0
71630839,0,1,1,0,0,0,0,124020,0,302,12611,1147,15,0,0,2001
71630840,0,1,1,0,0,0,0,124020,0,302,12611,1147,15,0,0,16523
71630841,0,1,1,0,0,0,0,124020,0,302,12611,1147,15,0,0,16523
71630842,0,1,1,0,0,0,0,124020,0,302,12611,1147,15,0,0,0
71630843,0,1,1,0,0,0,0,124020,0,302,12611,1147,15,0,0,0
71630844,0,1,1,0,0,0,0,124020,0,302,12611,1147,15,0,0,0
71630845,0,1,1,0,0,0,0,124020,0,302,12611,1147,15,0,0,0
71630846,0,1,1,0,0,0,0,124020,0,302,12611,1147,15,0,0,0
71630847,0,1,1,0,2523,0,0,124020,0,302,12611,1147,15,0,0,0
71630848,0,1,1,0,2523,0,0,124020,0,302,12611,1147,15,0,0,6000
71630849,0,1,1,0,0,0,0,124020,0,302,12611,1147,15,0,0,6000
71630850,0,1,1,0,0,0,0,124020,0,302,12611,1147,15,0,0,6000
71630851,0,1,1,0,0,0,0,124020,0,302,12611,1147,15,0,0,6000
71630852,0,1,1,0,0,44004,44004,124020,0,302,12611,1147,15,0,0,6440
71630853,0,1,1,0,0,44004,44004,124020,0,302,12611,1147,15,0,0,6440
71630854,0,1,1,0,0,44004,44004,124020,0,302,12611,1147,15,0,0,6440
71630855,0,1,1,0,0,44004,44004,124020,0,302,12611,1147,15,0,0,6440
71630856,0,1,1,0,0,0,44004,124020,0,302,12611,1147,15,0,0,6440
71630857,0,1,1,0,0,0,44004,124020,0,302,12611,1147,15,0,0,6440
71630858,0,1,1,0,0,0,44004,124020,0,302,12611,1147,15,0,0,6440
71630859,377,1,1,0,0,0,44004,44004,0,302,12611,1147,15,0,0,170
71630860,377,1,1,0,0,0,0,44004,0,302,12611,1147,15,0,0,170
71630861,377,1,1,0,0,0,0,44004,0,302,12611,1147,15,0,0,0
71630862,377,1,1,0,0,0,0,44004,0,302,12611,1147,15,0,0,0
71630863,377,1,1,0,0,0,0,44004,0,302,12611,1147,15,0,0,0
71630864,377,1,1,0,2527,0,0,44004,0,302,12611,1147,15,0,0,0
71630865,377,1,1,0,2527,0,0,44004,0,302,12611,1147,15,0,0,0
71630866,377,1,1,0,0,0,0,44004,0,302,12611,1147,15,0,0,0
71630867,377,1,1,0,0,0,0,44004,0,302,12611,1147,15,0,0,0
71630868,377,1,1,0,0,0,0,44004,0,302,12611,1147,15,0,0,0
71630869,377,1,1,0,0,150,150,44004,0,302,12611,1147,15,0,0,0
71630870,377,1,1,0,0,150,150,44004,0,302,12611,1147,15,0,0,0
71630871,377,1,1,0,0,150,150,44004,0,302,12611,1147,15,0,0,0
71630872,377,1,1,0,0,150,150,44004,0,302,12611,1147,15,0,0,0
71630873,377,1,1,0,0,0,150,44004,0,302,12611,1147,15,0,0,0
71630874,377,1,1,0,0,0,150,44004,0,302,12611,1147,15,0,0,0
71630875,377,1,1,0,0,0,150,44004,0,302,12611,1147,15,0,0,0
71630876,150,1,1,3,0,0,150,150,0,302,12611,1147,15,0,0,0
71630877,150,1,1,3,0,0,0,150,0,302,12611,1147,15,0,0,0
71630878,150,1,1,3,0,0,0,150,0,302,12611,1147,15,0,0,2001
71630879,150,1,1,3,0,0,0,150,0,302,12611,1147,15,0,0,16524
71630880,150,1,1,3,0,0,0,150,0,302,12611,1147,15,0,0,16524
71630881,150,1,1,3,2524,0,0,150,0,302,12611,1147,15,0,0,0
71630882,150,1,1,3,2524,0,0,150,0,302,12611,1147,15,0,0,6000
71630883,150,1,1,3,0,0,0,150,0,302,12611,1147,15,0,0,6000
71630884,150,1,1,3,0,0,0,150,0,302,12611,1147,15,0,0,6000
71630885,150,1,1,3,0,0,0,150,0,302,12611,1147,15,0,0,6000
71630886,150,1,1,3,0,172777,172777,150,0,302,12611,1147,15,0,0,7727
71630887,150,1,1,3,0,172777,172777,150,0,302,12611,1147,15,0,0,7727
71630888,150,1,1,3,0,172777,172777,150,0,302,12611,1147,15,0,0,7727
71630889,150,1,1,3,0,172777,172777,150,0,302,12611,1147,15,0,0,7727
71630890,150,1,1,3,0,0,172777,150,0,302,12611,1147,15,0,0,7727
71630891,150,1,1,3,0,0,172777,150,0,302,12611,1147,15,0,0,7727
71630892,150,1,1,3,0,0,172777,150,0,302,12611,1147,15,0,0,7727
71630893,377,1,1,3,0,0,172777,172777,150,302,12611,1147,15,0,0,0
71630894,377,1,1,3,0,0,0,172777,150,302,12611,1147,15,0,0,0
71630895,377,1,1,3,0,0,0,172777,150,302,12611,1147,15,0,0,2001
71630896,377,1,1,3,0,0,0,172777,150,302,12611,1147,15,0,0,16525
71630897,377,1,1,3,0,0,0,172777,150,302,12611,1147,15,0,0,16525
71630898,377,1,1,3,2525,0,0,172777,150,302,12611,1147,15,0,0,0
71630899,377,1,1,3,2525,0,0,172777,150,302,12611,1147,15,0,0,6000
71630900,377,1,1,3,0,0,0,172777,150,302,12611,1147,15,0,0,6000
71630901,377,1,1,3,0,0,0,172777,150,302,12611,1147,15,0,0,6000
71630902,377,1,1,3,0,0,0,172777,150,302,12611,1147,15,0,0,6000
71630903,377,1,1,3,0,131777,131777,172777,150,302,12611,1147,15,0,0,7317
71630904,377,1,1,3,0,131777,131777,172777,150,302,12611,1147,15,0,0,7317
71630905,377,1,1,3,0,131777,131777,172777,150,302,12611,1147,15,0,0,7317
71630906,377,1,1,3,0,131777,131777,172777,150,302,12611,1147,15,0,0,7317
71630907,377,1,1,3,0,0,131777,172777,150,302,12611,1147,15,0,0,7317
71630908,377,1,1,3,0,0,131777,172777,150,302,12611,1147,15,0,0,7317
71630909,377,1,1,3,0,0,131777,172777,150,302,12611,1147,15,0,0,7317
71630910,0,1,1,3,0,0,131777,131777,147,302,12611,1147,15,0,0,214
71630911,0,1,1,3,0,0,0,131777,147,302,12611,1147,15,0,0,214
71630912,0,1,1,3,0,0,0,131777,147,302,12611,1147,15,0,0,0
71630913,0,1,1,3,0,0,0,131777,147,302,12611,1147,15,0,0,16524
71630914,0,1,1,3,0,0,0,131777,147,302,12611,1147,15,0,0,16524
71630915,0,1,1,3,2524,0,0,131777,147,302,12611,1147,15,0,0,0
71630916,0,1,1,3,2524,0,0,131777,147,302,12611,1147,15,0,0,6000
71630917,0,1,1,3,0,0,0,131777,147,302,12611,1147,15,0,0,6000
71630918,0,1,1,3,0,0,0,131777,147,302,12611,1147,15,0,0,6000
71630919,0,1,1,3,0,0,0,131777,147,302,12611,1147,15,0,0,6000
71630920,0,1,1,3,0,172777,172777,131777,147,302,12611,1147,15,0,0,7727
71630921,0,1,1,3,0,172777,172777,131777,147,302,12611,1147,15,0,0,7727
71630922,0,1,1,3,0,172777,172777,131777,147,302,12611,1147,15,0,0,7727
71630923,0,1,1,3,0,172777,172777,131777,147,302,12611,1147,15,0,0,7727
71630924,0,1,1,3,0,0,172777,131777,147,302,12611,1147,15,0,0,7727
71630925,0,1,1,3,0,0,172777,131777,147,302,12611,1147,15,0,0,7727
71630926,0,1,1,3,0,0,172777,131777,147,302,12611,1147,15,0,0,7727
71630927,377,1,1,3,0,0,172777,172777,147,302,12611,1147,15,0,0,0
71630928,377,1,1,3,0,0,0,172777,147,302,12611,1147,15,0,0,0
71630929,377,1,1,3,0,0,0,172777,147,302,12611,1147,15,0,0,2001
71630930,377,1,1,3,0,0,0,172777,147,302,12611,1147,15,0,0,16525
71630931,377,1,1,3,0,0,0,172777,147,302,12611,1147,15,0,0,16525
71630932,377,1,1,3,2525,0,0,172777,147,302,12611,1147,15,0,0,0
71630933,377,1,1,3,2525,0,0,172777,147,302,12611,1147,15,0,0,6000
71630934,377,1,1,3,0,0,0,172777,147,302,12611,1147,15,0,0,6000
71630935,377,1,1,3,0,0,0,172777,147,302,12611,1147,15,0,0,6000
71630936,377,1,1,3,0,0,0,172777,147,302,12611,1147,15,0,0,6000
71630937,377,1,1,3,0,131777,131777,172777,147,302,12611,1147,15,0,0,7317
71630938,377,1,1,3,0,131777,131777,172777,147,302,12611,1147,15,0,0,7317
71630939,377,1,1,3,0,131777,131777,172777,147,302,12611,1147,15,0,0,7317
71630940,377,1,1,3,0,131777,131777,172777,147,302,12611,1147,15,0,0,7317
71630941,377,1,1,3,0,0,131777,172777,147,302,12611,1147,15,0,0,7317
71630942,377,1,1,3,0,0,131777,172777,147,302,12611,1147,15,0,0,7317
71630943,377,1,1,3,0,0,131777,172777,147,302,12611,1147,15,0,0,7317
71630944,0,1,1,3,0,0,131777,131777,146,302,12611,1147,15,0,0,214
71630945,0,1,1,3,0,0,0,131777,146,302,12611,1147,15,0,0,214
71630946,0,1,1,3,0,0,0,131777,146,302,12611,1147,15,0,0,0
71630947,0,1,1,3,0,0,0,131777,146,302,12611,1147,15,0,0,16524
71630948,0,1,1,3,0,0,0,131777,146,302,12611,1147,15,0,0,16524
71630949,0,1,1,3,2524,0,0,131777,146,302,12611,1147,15,0,0,0
71630950,0,1,1,3,2524,0,0,131777,146,302,12611,1147,15,0,0,6000
71630951,0,1,1,3,0,0,0,131777,146,302,12611,1147,15,0,0,6000
71630952,0,1,1,3,0,0,0,131777,146,302,12611,1147,15,0,0,6000
71630953,0,1,1,3,0,0,0,131777,146,302,12611,1147,15,0,0,6000
71630954,0,1,1,3,0,172777,172777,131777,146,302,12611,1147,15,0,0,7727
71630955,0,1,1,3,0,172777,172777,131777,146,302,12611,1147,15,0,0,7727
71630956,0,1,1,3,0,172777,172777,131777,146,302,12611,1147,15,0,0,7727
71630957,0,1,1,3,0,172777,172777,131777,146,302,12611,1147,15,0,0,7727
71630958,0,1,1,3,0,0,172777,131777,146,302,12611,1147,15,0,0,7727
71630959,0,1,1,3,0,0,172777,131777,146,302,12611,1147,15,0,0,7727
71630960,0,1,1,3,0,0,172777,131777,146,302,12611,1147,15,0,0,7727
71630961,377,1,1,3,0,0,172777,172777,146,302,12611,1147,15,0,0,0
71630962,377,1,1,3,0,0,0,172777,146,302,12611,1147,15,0,0,0
71630963,377,1,1,3,0,0,0,172777,146,302,12611,1147,15,0,0,2001
71630964,377,1,1,3,0,0,0,172777,146,302,12611,1147,15,0,0,16525
71630965,377,1,1,3,0,0,0,172777,146,302,12611,1147,15,0,0,16525
71630966,377,1,1,3,2525,0,0,172777,146,302,12611,1147,15,0,0,0
71630967,377,1,1,3,2525,0,0,172777,146,302,12611,1147,15,0,0,6000
71630968,377,1,1,3,0,0,0,172777,146,302,12611,1147,15,0,0,6000
71630969,377,1,1,3,0,0,0,172777,146,302,12611,1147,15,0,0,6000
71630970,377,1,1,3,0,0,0,172777,146,302,12611,1147,15,0,0,6000
71630971,377,1,1,3,0,131777,131777,172777,146,302,12611,1147,15,0,0,7317
71630972,377,1,1,3,0,131777,131777,172777,146,302,12611,1147,15,0,0,7317
71630973,377,1,1,3,0,131777,131777,172777,146,302,12611,1147,15,0,0,7317
71630974,377,1,1,3,0,131777,131777,172777,146,302,12611,1147,15,0,0,7317
71630975,377,1,1,3,0,0,131777,172777,146,302,12611,1147,15,0,0,7317
71630976,377,1,1,3,0,0,131777,172777,146,302,12611,1147,15,0,0,7317
71630977,377,1,1,3,0,0,131777,172777,146,302,12611,1147,15,0,0,7317
71630978,0,1,1,3,0,0,131777,131777,145,302,12611,1147,15,0,0,214
71630979,0,1,1,3,0,0,0,131777,145,302,12611,1147,15,0,0,214
71630980,0,1,1,3,0,0,0,131777,145,302,12611,1147,15,0,0,0
71630981,0,1,1,3,0,0,0,131777,145,302,12611,1147,15,0,0,16524
71630982,0,1,1,3,0,0,0,131777,145,302,12611,1147,15,0,0,16524
71630983,0,1,1,3,2524,0,0,131777,145,302,12611,1147,15,0,0,0
71630984,0,1,1,3,2524,0,0,131777,145,302,12611,1147,15,0,0,6000
71630985,0,1,1,3,0,0,0,131777,145,302,12611,1147,15,0,0,6000
71630986,0,1,1,3,0,0,0,131777,145,302,12611,1147,15,0,0,6000
71630987,0,1,1,3,0,0,0,131777,145,302,12611,1147,15,0,0,6000
71630988,0,1,1,3,0,172777,172777,131777,145,302,12611,1147,15,0,0,7727
71630989,0,1,1,3,0,172777,172777,131777,145,302,12611,1147,15,0,0,7727
71630990,0,1,1,3,0,172777,172777,131777,145,302,12611,1147,15,0,0,7727
71630991,0,1,1,3,0,172777,172777,131777,145,302,12611,1147,15,0,0,7727
71630992,0,1,1,3,0,0,172777,131777,145,302,12611,1147,15,0,0,7727
71630993,0,1,1,3,0,0,172777,131777,145,302,12611,1147,15,0,0,7727
71630994,0,1,1,3,0,0,172777,131777,145,302,12611,1147,15,0,0,7727
71630995,377,1,1,3,0,0,172777,172777,145,302,12611,1147,15,0,0,0
71630996,377,1,1,3,0,0,0,172777,145,302,12611,1147,15,0,0,0
71630997,377,1,1,3,0,0,0,172777,145,302,12611,1147,15,0,0,2001
71630998,377,1,1,3,0,0,0,172777,145,302,12611,1147,15,0,0,16525
71630999,377,1,1,3,0,0,0,172777,145,302,12611,1147,15,0,0,16525
71631000,377,1,1,3,2525,0,0,172777,145,302,12611,1147,15,0,0,0
71631001,377,1,1,3,2525,0,0,172777,145,302,12611,1147,15,0,0,6000
71631002,377,1,1,3,0,0,0,172777,145,302,12611,1147,15,0,0,6000
71631003,377,1,1,3,0,0,0,172777,145,302,12611,1147,15,0,0,6000
71631004,377,1,1,3,0,0,0,172777,145,302,12611,1147,15,0,0,6000
71631005,377,1,1,3,0,131777,131777,172777,145,302,12611,1147,15,0,0,7317
71631006,377,1,1,3,0,131777,131777,172777,145,302,12611,1147,15,0,0,7317
71631007,377,1,1,3,0,131777,131777,172777,145,302,12611,1147,15,0,0,7317
71631008,377,1,1,3,0,131777,131777,172777,145,302,12611,1147,15,0,0,7317
71631009,377,1,1,3,0,0,131777,172777,145,302,12611,1147,15,0,0,7317
71631010,377,1,1,3,0,0,131777,172777,145,302,12611,1147,15,0,0,7317
71631011,377,1,1,3,0,0,131777,172777,145,302,12611,1147,15,0,0,7317
71631012,0,1,1,3,0,0,131777,131777,144,302,12611,1147,15,0,0,214
71631013,0,1,1,3,0,0,0,131777,144,302,12611,1147,15,0,0,214
71631014,0,1,1,3,0,0,0,131777,144,302,12611,1147,15,0,0,0
71631015,0,1,1,3,0,0,0,131777,144,302,12611,1147,15,0,0,16524
71631016,0,1,1,3,0,0,0,131777,144,302,12611,1147,15,0,0,16524
71631017,0,1,1,3,2524,0,0,131777,144,302,12611,1147,15,0,0,0
71631018,0,1,1,3,2524,0,0,131777,144,302,12611,1147,15,0,0,6000
71631019,0,1,1,3,0,0,0,131777,144,302,12611,1147,15,0,0,6000
