tick,UART_DIN,UART_CE_n,UART_WR,UART_ADDR,MEMRD_ADDR,MEMRD_DATA,CD16,DBR,QREG,RA,RT,RD,RB,RX,CSA_12_0
44038056,0,1,1,3,2522,0,0,3,20000,177777,116400,4311,1147,15,6000
44038057,0,1,1,3,0,0,0,3,20000,177777,116400,4311,1147,15,6000
44038058,0,1,1,3,0,0,0,3,20000,177777,116400,4311,1147,15,6000
44038059,0,1,1,3,0,0,0,3,20000,177777,116400,4311,1147,15,6000
44038060,0,1,1,3,0,146142,146142,3,20000,177777,116400,4311,1147,15,7461
44038061,0,1,1,3,0,146142,146142,3,20000,177777,116400,4311,1147,15,7461
44038062,0,1,1,3,0,146142,146142,3,20000,177777,116400,4311,1147,15,7461
44038063,0,1,1,3,0,146142,146142,3,20000,177777,116400,4311,1147,15,7461
44038064,0,1,1,3,0,0,146142,3,20000,177777,116400,4311,1147,15,7461
44038065,0,1,1,3,0,0,146142,3,20000,177777,116400,4311,1147,15,7461
44038066,0,1,1,3,0,0,146142,3,20000,177777,116400,4311,1147,15,7461
44038067,54,1,1,3,0,0,146142,146142,20000,177777,116400,4311,1147,15,145
44038068,54,1,1,3,0,0,0,146142,20000,177777,116400,4311,1147,15,145
44038069,54,1,1,3,0,0,0,146142,20000,177777,116400,4311,1147,15,0
44038070,54,1,1,3,0,0,0,146142,20000,177777,116400,4311,1147,15,16523
44038071,54,1,1,3,0,0,0,146142,20000,177777,116400,4311,1147,15,16523
44038072,54,1,1,3,0,0,0,146142,20000,177777,116400,4311,1147,15,0
44038073,54,1,1,3,0,0,0,146142,20000,177777,116400,4311,1147,15,0
44038074,0,1,1,3,0,0,0,0,20000,177777,116400,4311,1147,15,0
44038075,0,1,1,3,0,0,0,0,20000,177777,116400,4311,1147,15,0
44038076,0,1,1,3,0,0,0,0,20000,177777,116400,4311,1147,15,2001
44038077,0,1,1,3,0,0,0,0,20000,177777,116400,4311,1147,15,16454
44038078,0,1,1,3,0,0,0,0,20000,177777,116400,4311,1147,15,16454
44038079,0,1,1,3,2454,0,0,0,20000,177777,116400,4311,1147,15,0
44038080,0,1,1,3,2454,0,0,0,20000,177777,116400,4311,1147,15,6000
44038081,0,1,1,3,0,0,0,0,20000,177777,116400,4311,1147,15,6000
44038082,0,1,1,3,0,0,0,0,20000,177777,116400,4311,1147,15,6000
44038083,0,1,1,3,0,0,0,0,20000,177777,116400,4311,1147,15,6000
44038084,0,1,1,3,0,130403,130403,0,20000,177777,116400,4311,1147,15,7304
44038085,0,1,1,3,0,130403,130403,0,20000,177777,116400,4311,1147,15,7304
44038086,0,1,1,3,0,130403,130403,0,20000,177777,116400,4311,1147,15,7304
44038087,0,1,1,3,0,130403,130403,0,20000,177777,116400,4311,1147,15,7304
44038088,0,1,1,3,0,0,130403,0,20000,177777,116400,4311,1147,15,7304
44038089,0,1,1,3,0,0,130403,0,20000,177777,116400,4311,1147,15,7304
44038090,0,1,1,3,0,0,130403,0,20000,177777,116400,4311,1147,15,7304
44038091,0,1,1,0,0,0,130403,130403,20000,177777,116400,4311,1147,15,214
44038092,0,1,1,0,0,0,0,130403,20000,177777,116400,4311,1147,15,214
44038093,0,1,1,0,0,0,0,130403,20000,177777,116400,4311,1147,15,0
44038094,0,1,1,0,0,0,0,130403,20000,177777,116400,4311,1147,15,16457
44038095,0,1,1,0,0,0,0,130403,20000,177777,116400,4311,1147,15,16457
44038096,0,1,1,0,2457,0,0,130403,20000,177777,116400,4311,1147,15,0
44038097,0,1,1,0,2457,0,0,130403,20000,177777,116400,4311,1147,15,6000
44038098,0,1,1,0,0,0,0,130403,20000,177777,116400,4311,1147,15,6000
44038099,0,1,1,0,0,0,0,130403,20000,177777,116400,4311,1147,15,6000
44038100,0,1,1,0,0,0,0,130403,20000,177777,116400,4311,1147,15,6000
44038101,0,1,1,0,0,51012,51012,130403,20000,177777,116400,4311,1147,15,6510
44038102,0,1,1,0,0,51012,51012,130403,20000,177777,116400,4311,1147,15,6510
44038103,0,1,1,0,0,51012,51012,130403,20000,177777,116400,4311,1147,15,6510
44038104,0,1,1,0,0,51012,51012,130403,20000,177777,116400,4311,1147,15,6510
44038105,0,1,1,0,0,0,51012,130403,20000,177777,116400,4311,1147,15,6510
44038106,0,1,1,0,0,0,51012,130403,20000,177777,116400,4311,1147,15,6510
44038107,0,1,1,0,0,0,51012,130403,20000,177777,116400,4311,1147,15,6510
44038108,0,1,1,0,0,0,51012,51012,20000,177777,116400,4311,1147,15,117
44038109,0,1,1,0,0,0,0,51012,20000,177777,116400,4311,1147,15,117
44038110,0,1,1,0,0,0,0,51012,20000,177777,116400,4311,1147,15,172
44038111,0,1,1,0,0,0,0,51012,20000,177777,116400,4311,1147,15,172
44038112,0,1,1,0,0,0,0,51012,20000,177777,116400,4311,1147,15,172
44038113,0,1,1,0,2471,0,0,51012,20000,177777,116400,4311,1147,15,172
44038114,0,1,1,0,2471,0,0,51012,20000,177777,116400,4311,1147,15,172
44038115,0,1,1,0,0,0,0,51012,20000,177777,116400,4311,1147,15,172
44038116,0,1,1,0,0,0,0,51012,20000,177777,116400,4311,1147,15,172
44038117,0,1,1,0,0,0,0,51012,20000,177777,116400,4311,1147,15,172
44038118,0,1,1,0,0,65567,65567,51012,20000,177777,116400,4311,1147,15,172
44038119,0,1,1,0,0,65567,65567,51012,20000,177777,116400,4311,1147,15,172
44038120,0,1,1,0,0,65567,65567,51012,20000,177777,116400,4311,1147,15,172
44038121,0,1,1,0,0,65567,65567,51012,20000,177777,116400,4311,1147,15,172
44038122,0,1,1,0,0,0,65567,51012,20000,177777,116400,4311,1147,15,172
44038123,0,1,1,0,0,0,65567,51012,20000,177777,116400,4311,1147,15,172
44038124,0,1,1,0,0,0,65567,51012,20000,177777,116400,4311,1147,15,172
44038125,0,1,1,2,0,0,65567,65567,20000,177777,116400,4311,1147,15,172
44038126,0,1,1,2,0,0,0,65567,20000,177777,116400,4311,1147,15,172
44038127,0,1,1,2,0,0,0,65567,20000,177777,116400,4311,1147,15,0
44038128,0,1,1,2,0,0,0,65567,20000,177777,116400,4311,1147,15,0
44038129,0,1,1,2,0,0,0,65567,20000,177777,116400,4311,1147,15,0
44038130,0,1,1,2,65567,0,0,65567,20000,177777,116400,4311,1147,15,0
44038131,0,1,1,2,65567,0,0,65567,20000,177777,116400,4311,1147,15,0
44038132,0,1,1,2,0,0,0,65567,20000,177777,116400,4311,1147,15,0
44038133,0,1,1,2,0,0,0,65567,20000,177777,116400,4311,1147,15,0
44038134,0,1,1,2,0,0,0,65567,20000,177777,116400,4311,1147,15,0
44038135,0,1,1,2,0,0,0,65567,20000,177777,116400,4311,1147,15,0
44038136,0,1,1,2,0,0,0,65567,20000,177777,116400,4311,1147,15,0
44038137,0,1,1,2,0,0,0,65567,20000,177777,116400,4311,1147,15,0
44038138,0,1,1,2,0,0,0,65567,20000,177777,116400,4311,1147,15,0
44038139,0,1,1,2,0,0,0,65567,20000,177777,116400,4311,1147,15,0
44038140,0,1,1,2,0,0,0,65567,20000,177777,116400,4311,1147,15,0
44038141,0,1,1,2,0,0,0,65567,20000,177777,116400,4311,1147,15,0
44038142,0,1,1,3,0,0,0,0,20000,177777,116400,4311,1147,15,0
44038143,0,1,1,3,0,0,0,0,20000,177777,116400,4311,1147,15,0
44038144,0,1,1,3,0,0,0,0,20000,177777,116400,4311,1147,15,2001
44038145,0,1,1,3,0,0,0,0,20000,177777,116400,4311,1147,15,16460
44038146,0,1,1,3,0,0,0,0,20000,177777,116400,4311,1147,15,16460
44038147,0,1,1,3,0,0,0,0,20000,177777,116400,4311,1147,15,0
44038148,0,1,1,3,0,0,0,0,20000,177777,116400,4311,1147,15,0
44038149,0,1,1,3,2460,0,0,0,20000,177777,116400,4311,1147,15,0
44038150,0,1,1,3,2460,0,0,0,20000,177777,116400,4311,1147,15,6000
44038151,0,1,1,3,0,0,0,0,20000,177777,116400,4311,1147,15,6000
44038152,0,1,1,3,0,0,0,0,20000,177777,116400,4311,1147,15,6000
44038153,0,1,1,3,0,0,0,0,20000,177777,116400,4311,1147,15,6000
44038154,0,1,1,3,0,10352,10352,0,20000,177777,116400,4311,1147,15,6103
44038155,0,1,1,3,0,10352,10352,0,20000,177777,116400,4311,1147,15,6103
44038156,0,1,1,3,0,10352,10352,0,20000,177777,116400,4311,1147,15,6103
44038157,0,1,1,3,0,10352,10352,0,20000,177777,116400,4311,1147,15,6103
44038158,0,1,1,3,0,0,10352,0,20000,177777,116400,4311,1147,15,6103
44038159,0,1,1,3,0,0,10352,0,20000,177777,116400,4311,1147,15,6103
44038160,0,1,1,3,0,0,10352,0,20000,177777,116400,4311,1147,15,6103
44038161,0,1,1,0,0,0,10352,10352,20000,177777,0,4311,1147,15,145
44038162,0,1,1,0,0,0,0,10352,20000,177777,0,4311,1147,15,145
44038163,0,1,1,0,0,0,0,10352,20000,177777,0,4311,1147,15,0
44038164,0,1,1,0,0,0,0,10352,20000,177777,0,4311,1147,15,0
44038165,0,1,1,0,0,0,0,10352,20000,177777,0,4311,1147,15,0
44038166,0,1,1,0,2432,0,0,10352,20000,177777,0,4311,1147,15,0
44038167,0,1,1,0,2432,0,0,10352,20000,177777,0,4311,1147,15,0
44038168,0,1,1,0,0,0,0,10352,20000,177777,0,4311,1147,15,0
44038169,0,1,1,0,0,0,0,10352,20000,177777,0,4311,1147,15,0
44038170,0,1,1,3,0,0,0,0,20000,177777,0,4311,1147,15,0
44038171,0,1,1,3,0,0,0,0,20000,177777,0,4311,1147,15,0
44038172,0,1,1,3,0,0,0,0,20000,177777,0,4311,1147,15,2001
44038173,0,1,1,3,0,0,0,0,20000,177777,0,4311,1147,15,16461
44038174,0,1,1,3,0,0,0,0,20000,177777,0,4311,1147,15,16461
44038175,0,1,1,3,0,0,0,0,20000,177777,0,4311,1147,15,0
44038176,0,1,1,3,0,0,0,0,20000,177777,0,4311,1147,15,0
44038177,0,1,1,3,2461,0,0,0,20000,177777,0,4311,1147,15,0
44038178,0,1,1,3,2461,0,0,0,20000,177777,0,4311,1147,15,6000
44038179,0,1,1,3,0,0,0,0,20000,177777,0,4311,1147,15,6000
44038180,0,1,1,3,0,0,0,0,20000,177777,0,4311,1147,15,6000
44038181,0,1,1,3,0,0,0,0,20000,177777,0,4311,1147,15,6000
44038182,0,1,1,3,0,142006,142006,0,20000,177777,0,4311,1147,15,7420
44038183,0,1,1,3,0,142006,142006,0,20000,177777,0,4311,1147,15,7420
44038184,0,1,1,3,0,142006,142006,0,20000,177777,0,4311,1147,15,7420
44038185,0,1,1,3,0,142006,142006,0,20000,177777,0,4311,1147,15,7420
44038186,0,1,1,3,0,0,142006,0,20000,177777,0,4311,1147,15,7420
44038187,0,1,1,3,0,0,142006,0,20000,177777,0,4311,1147,15,7420
44038188,0,1,1,3,0,0,142006,0,20000,177777,0,4311,1147,15,7420
44038189,0,1,1,2,0,0,142006,142006,20000,177777,0,4311,1147,15,215
44038190,0,1,1,2,0,0,0,142006,20000,177777,0,4311,1147,15,215
44038191,0,1,1,2,0,0,0,142006,20000,177777,0,4311,1147,15,0
44038192,0,1,1,2,0,0,0,142006,20000,177777,0,4311,1147,15,16462
44038193,0,1,1,2,0,0,0,142006,20000,177777,0,4311,1147,15,16462
44038194,0,1,1,2,2462,0,0,142006,20000,177777,0,4311,1147,15,0
44038195,0,1,1,2,2462,0,0,142006,20000,177777,0,4311,1147,15,6000
44038196,0,1,1,2,0,0,0,142006,20000,177777,0,4311,1147,15,6000
44038197,0,1,1,2,0,0,0,142006,20000,177777,0,4311,1147,15,6000
44038198,0,1,1,2,0,0,0,142006,20000,177777,0,4311,1147,15,6000
44038199,0,1,1,2,0,125010,125010,142006,20000,177777,0,4311,1147,15,7250
44038200,0,1,1,2,0,125010,125010,142006,20000,177777,0,4311,1147,15,7250
44038201,0,1,1,2,0,125010,125010,142006,20000,177777,0,4311,1147,15,7250
44038202,0,1,1,2,0,125010,125010,142006,20000,177777,0,4311,1147,15,7250
44038203,0,1,1,2,0,0,125010,142006,20000,177777,0,4311,1147,15,7250
44038204,0,1,1,2,0,0,125010,142006,20000,177777,0,4311,1147,15,7250
44038205,0,1,1,2,0,0,125010,142006,20000,177777,0,4311,1147,15,7250
44038206,0,1,1,0,0,0,125010,125010,20000,177777,0,4311,1147,15,143
44038207,0,1,1,0,0,0,0,125010,20000,177777,0,4311,1147,15,143
44038208,0,1,1,0,0,0,0,125010,20000,177777,0,4311,1147,15,0
44038209,0,1,1,0,0,0,0,125010,20000,177777,0,4311,1147,15,0
44038210,0,1,1,0,0,0,0,125010,20000,177777,0,4311,1147,15,0
44038211,0,1,1,0,2472,0,0,125010,20000,177777,0,4311,1147,15,0
44038212,0,1,1,0,2472,0,0,125010,20000,177777,0,4311,1147,15,0
44038213,0,1,1,0,0,0,0,125010,20000,177777,0,4311,1147,15,0
44038214,0,1,1,0,0,0,0,125010,20000,177777,0,4311,1147,15,0
44038215,0,1,1,0,0,0,0,125010,20000,177777,0,4311,1147,15,0
44038216,0,1,1,0,0,2406,2406,125010,20000,177777,0,4311,1147,15,0
44038217,0,1,1,0,0,2406,2406,125010,20000,177777,0,4311,1147,15,0
44038218,0,1,1,0,0,2406,2406,125010,20000,177777,0,4311,1147,15,0
44038219,0,1,1,0,0,2406,2406,125010,20000,177777,0,4311,1147,15,0
44038220,0,1,1,0,0,0,2406,125010,20000,177777,0,4311,1147,15,0
44038221,0,1,1,0,0,0,2406,125010,20000,177777,0,4311,1147,15,0
44038222,0,1,1,0,0,0,2406,125010,20000,177777,0,4311,1147,15,0
44038223,0,1,1,2,0,0,2406,2406,20000,177777,0,4311,1147,15,0
44038224,0,1,1,2,0,0,0,2406,20000,177777,0,4311,1147,15,0
44038225,0,1,1,2,0,0,0,2406,20000,177777,0,4311,1147,15,2001
44038226,0,1,1,2,0,0,0,2406,20000,177777,0,4311,1147,15,16406
44038227,0,1,1,2,0,0,0,2406,20000,177777,0,4311,1147,15,16406
44038228,0,1,1,2,2406,0,0,2406,20000,177777,0,4311,1147,15,0
44038229,0,1,1,2,2406,0,0,2406,20000,177777,0,4311,1147,15,6000
44038230,0,1,1,2,0,0,0,2406,20000,177777,0,4311,1147,15,6000
44038231,0,1,1,2,0,0,0,2406,20000,177777,0,4311,1147,15,6000
44038232,0,1,1,2,0,0,0,2406,20000,177777,0,4311,1147,15,6000
44038233,0,1,1,2,0,151000,151000,2406,20000,177777,0,4311,1147,15,7510
44038234,0,1,1,2,0,151000,151000,2406,20000,177777,0,4311,1147,15,7510
44038235,0,1,1,2,0,151000,151000,2406,20000,177777,0,4311,1147,15,7510
44038236,0,1,1,2,0,151000,151000,2406,20000,177777,0,4311,1147,15,7510
44038237,0,1,1,2,0,0,151000,2406,20000,177777,0,4311,1147,15,7510
44038238,0,1,1,2,0,0,151000,2406,20000,177777,0,4311,1147,15,7510
44038239,0,1,1,2,0,0,151000,2406,20000,177777,0,4311,1147,15,7510
44038240,0,1,1,0,0,0,171000,151000,20000,177777,0,4311,1147,15,1072
44038241,0,1,1,0,0,0,20000,151000,20000,177777,0,4311,1147,15,1072
44038242,0,1,1,0,0,0,20000,151000,20000,177777,0,4311,1147,15,326
44038243,0,1,1,0,0,0,20000,151000,20000,177777,0,4311,1147,15,326
44038244,0,1,1,0,0,0,20000,151000,20000,177777,0,4311,1147,15,326
44038245,0,1,1,0,0,0,20000,151000,20000,177777,0,4311,1147,15,327
44038246,0,1,1,0,0,0,20000,151000,20000,177777,0,4311,1147,15,327
44038247,0,1,1,0,0,0,20000,151000,20000,177777,0,4311,1147,15,330
44038248,0,1,1,0,0,0,20000,151000,20000,177777,0,4311,1147,15,1073
44038249,0,1,1,0,0,0,20000,151000,20000,177777,0,4311,1147,15,1073
44038250,0,1,1,0,0,0,20000,151000,20000,177777,0,4311,1147,15,1073
44038251,0,1,1,0,0,0,20000,151000,20000,177777,0,4311,1147,15,1074
44038252,0,1,1,0,0,0,116400,151000,20000,177777,0,4311,1147,15,1074
44038253,0,1,1,0,0,0,116400,151000,20000,177777,0,4311,1147,15,1075
44038254,0,1,1,0,0,0,116400,151000,20000,177777,0,4311,1147,15,1075
44038255,235,1,1,0,0,0,235,151000,20000,177777,0,4311,1147,15,1075
44038256,235,1,1,0,0,0,235,151000,20000,177777,0,4311,1147,15,1076
44038257,235,1,1,0,0,0,235,151000,20000,177777,0,4311,1147,15,1077
44038258,17,1,1,0,0,0,17,151000,235,177777,0,4311,1147,15,1077
44038259,17,1,1,0,0,0,17,151000,235,177777,0,4311,1147,15,1077
44038260,17,1,1,0,0,0,17,151000,235,177777,0,4311,1147,15,1100
44038261,15,1,1,0,0,0,15,151000,15,177777,0,4311,1147,15,1100
44038262,15,1,1,0,0,0,15,151000,15,177777,0,4311,1147,15,1101
44038263,15,1,1,0,0,0,15,151000,15,177777,0,4311,1147,15,1101
44038264,0,1,1,0,0,0,20000,151000,15,177777,0,4311,1147,15,1101
44038265,0,1,1,0,0,0,20000,151000,15,177777,0,4311,1147,15,1102
44038266,0,1,1,0,0,0,20000,151000,15,177777,0,4311,1147,15,1102
44038267,0,1,1,0,0,0,20000,151000,20000,177777,0,4311,1147,15,1102
44038268,0,1,1,0,0,0,20000,151000,20000,177777,0,4311,1147,15,1103
44038269,0,1,1,0,0,0,20000,151000,20000,177777,0,4311,1147,15,1103
44038270,16,1,1,0,0,0,16,151000,0,177777,0,4311,1147,15,1103
44038271,16,1,1,0,0,0,16,151000,0,177777,0,4311,1147,15,1104
44038272,16,1,1,0,0,0,16,151000,0,177777,0,4311,1147,15,1104
44038273,0,1,1,0,0,0,20000,151000,0,177777,0,4311,1147,15,1104
44038274,0,1,1,0,0,0,20000,151000,0,177777,0,4311,1147,15,1105
44038275,0,1,1,0,0,0,0,151000,0,177777,0,4311,1147,15,1105
44038276,12,1,1,0,0,0,12,151000,0,177777,0,4311,1147,15,1105
44038277,12,1,1,0,0,0,12,151000,0,177777,0,4311,1147,15,1106
44038278,12,1,1,0,0,0,12,151000,0,177777,0,4311,1147,15,1106
44038279,3,1,1,0,0,0,3,151000,3,177777,0,4311,1147,15,1106
44038280,3,1,1,0,0,0,3,151000,3,177777,0,4311,1147,15,1107
44038281,3,1,1,0,0,0,3,151000,3,177777,0,4311,1147,15,1107
44038282,4,1,1,0,0,0,4,151000,3,177777,0,4311,1147,15,1107
44038283,4,1,1,0,0,0,4,151000,3,177777,0,4311,1147,15,1110
44038284,4,1,1,0,0,0,4,151000,3,177777,0,4311,1147,15,1111
44038285,10,1,1,0,0,0,10,151000,3,177777,0,4311,1147,15,1111
44038286,10,1,1,0,0,0,10,151000,3,177777,0,4311,1147,15,1111
44038287,10,1,1,0,0,0,10,151000,3,177777,0,4311,1147,15,1112
44038288,10,1,1,0,0,0,10,151000,10,177777,0,4311,1147,15,1112
44038289,10,1,1,0,0,0,10,151000,10,177777,0,4311,1147,15,1113
44038290,10,1,1,0,0,0,10,151000,10,177777,0,4311,1147,15,1113
44038291,10,1,1,0,0,0,10,151000,10,177777,0,4311,1147,15,1113
44038292,10,1,1,0,0,0,10,151000,10,177777,0,4311,1147,15,1113
44038293,10,1,1,0,0,0,10,151000,10,177777,0,4311,1147,15,1113
44038294,10,1,1,0,0,0,10,151000,10,177777,0,4311,1147,15,1113
44038295,10,1,1,0,0,0,10,151000,10,177777,0,4311,1147,15,1113
44038296,10,1,1,0,0,0,10,151000,10,177777,0,4311,1147,15,1113
44038297,10,1,1,0,0,0,10,151000,10,177777,0,4311,1147,15,1114
44038298,10,1,1,0,0,0,10,151000,10,177777,0,4311,1147,15,1114
44038299,10,1,1,0,0,0,10,151000,10,177777,0,4311,1147,15,1114
44038300,10,1,1,0,0,0,10,151000,10,177777,0,4311,1147,15,1115
44038301,10,1,1,0,0,0,10,151000,10,177777,0,4311,1147,15,1115
44038302,10,1,1,0,0,0,10,151000,10,177777,0,4311,1147,15,1115
44038303,10,1,1,0,0,0,10,151000,10,177777,0,4311,1147,15,1115
44038304,10,1,1,0,0,0,10,151000,10,177777,0,4311,1147,15,1115
44038305,10,1,1,0,0,0,10,151000,10,177777,0,4311,1147,15,1115
44038306,10,1,1,0,0,0,10,151000,10,177777,0,4311,1147,15,1115
44038307,0,1,1,0,0,0,0,151000,10,177777,0,4311,1147,15,1115
44038308,0,1,1,0,0,0,0,151000,10,177777,0,4311,1147,15,1116
44038309,0,1,1,0,0,0,0,151000,10,177777,0,4311,1147,15,1116
44038310,0,1,1,0,0,0,116400,151000,0,177777,0,4311,1147,15,1116
44038311,0,1,1,0,0,0,116400,151000,0,177777,0,4311,1147,15,1076
44038312,0,1,1,0,0,0,116400,151000,0,177777,0,4311,1147,15,1117
44038313,1,1,1,0,0,0,60001,151000,0,177777,0,4311,1147,15,1117
44038314,1,1,1,0,0,0,60001,151000,0,177777,0,4311,1147,15,1120
44038315,1,1,1,0,0,0,60001,151000,0,177777,0,4311,1147,15,1120
44038316,13,1,1,0,0,0,100013,151000,0,177777,0,4311,1147,15,1120
44038317,13,1,1,0,0,0,100013,151000,0,177777,0,4311,1147,15,1121
44038318,13,1,1,0,0,0,100013,151000,0,177777,0,4311,1147,15,1120
44038319,0,1,1,0,0,0,0,151000,100013,177777,0,4311,1147,15,1120
44038320,0,1,1,0,0,0,0,151000,100013,177777,0,4311,1147,15,1120
44038321,0,1,1,0,0,0,0,151000,100013,177777,0,4311,1147,15,1120
44038322,1,1,1,0,0,0,1,151000,26,177777,0,4311,1147,15,1120
44038323,1,1,1,0,0,0,1,151000,26,177777,0,4311,1147,15,1120
44038324,1,1,1,0,0,0,1,151000,26,177777,0,4311,1147,15,1120
44038325,2,1,1,0,0,0,2,151000,54,177777,0,4311,1147,15,1120
44038326,2,1,1,0,0,0,2,151000,54,177777,0,4311,1147,15,1120
44038327,2,1,1,0,0,0,2,151000,54,177777,0,4311,1147,15,1120
44038328,4,1,1,0,0,0,4,151000,130,177777,0,4311,1147,15,1120
44038329,4,1,1,0,0,0,4,151000,130,177777,0,4311,1147,15,1120
44038330,4,1,1,0,0,0,4,151000,130,177777,0,4311,1147,15,1120
44038331,10,1,1,0,0,0,10,151000,260,177777,0,4311,1147,15,1120
44038332,10,1,1,0,0,0,10,151000,260,177777,0,4311,1147,15,1120
44038333,10,1,1,0,0,0,10,151000,260,177777,0,4311,1147,15,1120
44038334,20,1,1,0,0,0,20,151000,540,177777,0,4311,1147,15,1120
44038335,20,1,1,0,0,0,20,151000,540,177777,0,4311,1147,15,1120
44038336,20,1,1,0,0,0,20,151000,540,177777,0,4311,1147,15,1120
44038337,40,1,1,0,0,0,40,151000,1300,177777,0,4311,1147,15,1120
44038338,40,1,1,0,0,0,40,151000,1300,177777,0,4311,1147,15,1120
44038339,40,1,1,0,0,0,40,151000,1300,177777,0,4311,1147,15,1120
44038340,100,1,1,0,0,0,100,151000,2600,177777,0,4311,1147,15,1120
44038341,100,1,1,0,0,0,100,151000,2600,177777,0,4311,1147,15,1120
44038342,100,1,1,0,0,0,100,151000,2600,177777,0,4311,1147,15,1120
44038343,200,1,1,0,0,0,200,151000,5400,177777,0,4311,1147,15,1120
44038344,200,1,1,0,0,0,200,151000,5400,177777,0,4311,1147,15,1120
44038345,200,1,1,0,0,0,200,151000,5400,177777,0,4311,1147,15,1120
44038346,0,1,1,0,0,0,400,151000,13000,177777,0,4311,1147,15,1120
44038347,0,1,1,0,0,0,400,151000,13000,177777,0,4311,1147,15,1120
44038348,0,1,1,0,0,0,400,151000,13000,177777,0,4311,1147,15,1120
44038349,0,1,1,0,0,0,1000,151000,26000,177777,0,4311,1147,15,1120
44038350,0,1,1,0,0,0,1000,151000,26000,177777,0,4311,1147,15,1120
44038351,0,1,1,0,0,0,1000,151000,26000,177777,0,4311,1147,15,1120
44038352,0,1,1,0,0,0,2000,151000,54000,177777,0,4311,1147,15,1120
44038353,0,1,1,0,0,0,2000,151000,54000,177777,0,4311,1147,15,1120
44038354,0,1,1,0,0,0,2000,151000,54000,177777,0,4311,1147,15,1120
44038355,0,1,1,0,0,0,4000,151000,130000,177777,0,4311,1147,15,1120
44038356,0,1,1,0,0,0,4000,151000,130000,177777,0,4311,1147,15,1120
44038357,0,1,1,0,0,0,4000,151000,130000,177777,0,4311,1147,15,1121
44038358,1,1,1,0,0,0,10001,151000,60000,177777,0,4311,1147,15,1121
44038359,1,1,1,0,0,0,10001,151000,60000,177777,0,4311,1147,15,1122
44038360,1,1,1,0,0,0,10001,151000,60000,177777,0,4311,1147,15,1133
44038361,0,1,1,0,0,0,0,151000,140000,177777,0,4311,1147,15,1133
44038362,0,1,1,0,0,0,0,151000,140000,177777,0,4311,1147,15,1133
44038363,0,1,1,0,0,0,0,151000,140000,177777,0,4311,1147,15,1134
44038364,0,1,1,0,0,0,0,151000,0,177777,0,4311,1147,15,1134
44038365,0,1,1,0,0,0,0,151000,0,177777,0,4311,1147,15,1135
44038366,0,1,1,0,0,0,0,151000,0,177777,0,4311,1147,15,1140
44038367,0,1,1,0,0,0,0,151000,0,177777,0,4311,1147,15,1140
44038368,0,1,1,0,0,0,0,151000,0,177777,0,4311,1147,15,1140
44038369,0,1,1,0,0,0,0,151000,0,177777,0,4311,1147,15,1141
44038370,0,1,1,0,0,0,20000,151000,0,177777,0,4311,1147,15,1141
44038371,0,1,1,0,0,0,20000,151000,0,177777,0,4311,1147,15,1142
44038372,0,1,1,0,0,0,20000,151000,0,177777,0,4311,1147,15,1142
44038373,1,1,1,0,0,0,1,151000,20000,177777,0,4311,1147,15,1142
44038374,1,1,1,0,0,0,1,151000,20000,177777,0,4311,1147,15,1143
44038375,1,1,1,0,0,0,1,151000,20000,177777,0,4311,1147,15,1143
44038376,0,1,1,0,0,0,140000,151000,20000,177777,0,4311,1147,15,1143
44038377,0,1,1,0,0,0,140000,151000,20000,177777,0,4311,1147,15,1144
44038378,0,1,1,0,0,0,140000,151000,20000,177777,0,4311,1147,15,1144
44038379,1,1,1,0,0,0,1,151000,20000,177777,0,4311,1147,15,1144
44038380,1,1,1,0,0,0,1,151000,20000,177777,0,4311,1147,15,1145
44038381,1,1,1,0,0,0,1,151000,20000,177777,0,4311,1147,15,1145
44038382,150,1,1,0,0,0,150,151000,1,177777,0,4311,1147,15,1145
44038383,150,1,1,0,0,0,150,151000,1,177777,0,4311,1147,15,1146
44038384,150,1,1,0,0,0,150,151000,1,177777,0,4311,1147,15,1146
44038385,150,1,1,0,0,0,150,151000,1,177777,0,4311,1147,15,1146
44038386,150,1,1,0,0,0,150,151000,1,177777,0,4311,1147,15,1147
44038387,150,1,1,0,0,0,150,151000,1,177777,0,4311,1147,15,1147
44038388,1,1,1,0,0,0,20001,151000,1,177777,0,4311,1147,15,1147
44038389,1,1,1,0,0,0,20001,151000,1,177777,0,4311,1147,15,1150
44038390,1,1,1,0,0,0,20001,151000,1,177777,0,4311,1147,15,1150
