tick,CSA,AREG,TREG,RP,RA,RT,RX,RB,RD,RL,MEMRD_ADDR,MEMRD_DATA,QREG,DBR
71663849,7240,0,302,2503,0,302,15,1147,12615,2454,0,124020,177777,74030
71663850,7240,0,302,2503,0,302,15,1147,12615,2454,0,124020,177777,74030
71663851,7240,0,302,2503,0,302,15,1147,12615,2454,0,0,177777,74030
71663852,7240,0,302,2503,0,302,15,1147,12615,2454,0,0,177777,74030
71663853,7240,0,302,2503,0,302,15,1147,12615,2454,0,0,177777,74030
71663854,0,0,302,2504,0,302,15,1147,12615,2454,0,0,177777,124020
71663855,0,0,302,2504,0,302,15,1147,12615,2454,0,0,177777,124020
71663856,2001,0,302,2504,0,302,15,1147,12615,2454,0,0,177777,124020
71663857,16523,0,302,2504,0,302,15,1147,12615,2454,0,0,177777,124020
71663858,16523,0,302,2504,0,302,15,1147,12615,2454,0,0,177777,124020
71663859,0,0,302,2504,0,302,15,1147,12615,2454,2523,0,177777,124020
71663860,6000,0,302,2504,0,302,15,1147,12615,2454,2523,0,177777,124020
71663861,6000,0,302,2504,0,302,15,1147,12615,2454,0,0,177777,124020
71663862,6000,0,302,2504,0,302,15,1147,12615,2454,0,0,177777,124020
71663863,6000,0,302,2504,0,302,15,1147,12615,2454,0,0,177777,124020
71663864,6440,0,302,2504,0,302,15,1147,12615,2454,0,44004,177777,124020
71663865,6440,0,302,2504,0,302,15,1147,12615,2454,0,44004,177777,124020
71663866,6440,0,302,2504,0,302,15,1147,12615,2454,0,44004,177777,124020
71663867,6440,0,302,2504,0,302,15,1147,12615,2454,0,44004,177777,124020
71663868,6440,0,302,2504,0,302,15,1147,12615,2454,0,0,177777,124020
71663869,6440,0,302,2504,0,302,15,1147,12615,2454,0,0,177777,124020
71663870,6440,0,302,2504,0,302,15,1147,12615,2454,0,0,177777,124020
71663871,170,0,302,2524,0,302,15,1147,12615,2454,0,0,177777,44004
71663872,170,0,302,2524,0,302,15,1147,12615,2454,0,0,177777,44004
71663873,0,0,302,2524,0,302,15,1147,12615,2454,0,0,177777,44004
71663874,0,0,302,2524,0,302,15,1147,12615,2454,0,0,177777,44004
71663875,0,0,302,2524,0,302,15,1147,12615,2454,0,0,177777,44004
71663876,0,0,302,2524,0,302,15,1147,12615,2454,2527,0,177777,44004
71663877,0,0,302,2524,0,302,15,1147,12615,2454,2527,0,177777,44004
71663878,0,0,302,2524,0,302,15,1147,12615,2454,0,0,177777,44004
71663879,0,0,302,2524,0,302,15,1147,12615,2454,0,0,177777,44004
71663880,0,0,302,2524,0,302,15,1147,12615,2454,0,0,177777,44004
71663881,0,0,302,2524,0,302,15,1147,12615,2454,0,150,177777,44004
71663882,0,0,302,2524,0,302,15,1147,12615,2454,0,150,177777,44004
71663883,0,0,302,2524,0,302,15,1147,12615,2454,0,150,177777,44004
71663884,0,0,302,2524,0,302,15,1147,12615,2454,0,150,177777,44004
71663885,0,0,302,2524,0,302,15,1147,12615,2454,0,0,177777,44004
71663886,0,0,302,2524,0,302,15,1147,12615,2454,0,0,177777,44004
71663887,0,0,302,2524,0,302,15,1147,12615,2454,0,0,177777,44004
71663888,0,0,302,2524,0,302,15,1147,12615,2454,0,0,177777,150
71663889,0,0,302,2524,0,302,15,1147,12615,2454,0,0,177777,150
71663890,2001,0,302,2524,0,302,15,1147,12615,2454,0,0,177777,150
71663891,16524,0,302,2524,0,302,15,1147,12615,2454,0,0,177777,150
71663892,16524,0,302,2524,0,302,15,1147,12615,2454,0,0,177777,150
71663893,0,0,302,2524,0,302,15,1147,12615,2454,2524,0,177777,150
71663894,6000,0,302,2524,0,302,15,1147,12615,2454,2524,0,177777,150
71663895,6000,0,302,2524,0,302,15,1147,12615,2454,0,0,177777,150
71663896,6000,0,302,2524,0,302,15,1147,12615,2454,0,0,177777,150
71663897,6000,0,302,2524,0,302,15,1147,12615,2454,0,0,177777,150
71663898,7727,0,302,2524,0,302,15,1147,12615,2454,0,172777,177777,150
71663899,7727,0,302,2524,0,302,15,1147,12615,2454,0,172777,177777,150
71663900,7727,0,302,2524,0,302,15,1147,12615,2454,0,172777,177777,150
71663901,7727,0,302,2524,0,302,15,1147,12615,2454,0,172777,177777,150
71663902,7727,0,302,2524,0,302,15,1147,12615,2454,0,0,177777,150
71663903,7727,0,302,2524,0,302,15,1147,12615,2454,0,0,177777,150
71663904,7727,0,302,2524,0,302,15,1147,12615,2454,0,0,177777,150
71663905,0,150,302,2525,150,302,15,1147,12615,2454,0,0,177777,172777
71663906,0,150,302,2525,150,302,15,1147,12615,2454,0,0,177777,172777
71663907,2001,150,302,2525,150,302,15,1147,12615,2454,0,0,177777,172777
71663908,16525,150,302,2525,150,302,15,1147,12615,2454,0,0,177777,172777
71663909,16525,150,302,2525,150,302,15,1147,12615,2454,0,0,177777,172777
71663910,0,150,302,2525,150,302,15,1147,12615,2454,2525,0,177777,172777
71663911,6000,150,302,2525,150,302,15,1147,12615,2454,2525,0,177777,172777
71663912,6000,150,302,2525,150,302,15,1147,12615,2454,0,0,177777,172777
71663913,6000,150,302,2525,150,302,15,1147,12615,2454,0,0,177777,172777
71663914,6000,150,302,2525,150,302,15,1147,12615,2454,0,0,177777,172777
71663915,7317,150,302,2525,150,302,15,1147,12615,2454,0,131777,177777,172777
71663916,7317,150,302,2525,150,302,15,1147,12615,2454,0,131777,177777,172777
71663917,7317,150,302,2525,150,302,15,1147,12615,2454,0,131777,177777,172777
71663918,7317,150,302,2525,150,302,15,1147,12615,2454,0,131777,177777,172777
71663919,7317,150,302,2525,150,302,15,1147,12615,2454,0,0,177777,172777
71663920,7317,150,302,2525,150,302,15,1147,12615,2454,0,0,177777,172777
71663921,7317,150,302,2525,150,302,15,1147,12615,2454,0,0,177777,172777
71663922,214,147,302,2526,147,302,15,1147,12615,2454,0,0,177777,131777
71663923,214,147,302,2526,147,302,15,1147,12615,2454,0,0,177777,131777
71663924,0,147,302,2526,147,302,15,1147,12615,2454,0,0,177777,131777
71663925,16524,147,302,2526,147,302,15,1147,12615,2454,0,0,177777,131777
71663926,16524,147,302,2526,147,302,15,1147,12615,2454,0,0,177777,131777
71663927,0,147,302,2526,147,302,15,1147,12615,2454,2524,0,177777,131777
71663928,6000,147,302,2526,147,302,15,1147,12615,2454,2524,0,177777,131777
71663929,6000,147,302,2526,147,302,15,1147,12615,2454,0,0,177777,131777
71663930,6000,147,302,2526,147,302,15,1147,12615,2454,0,0,177777,131777
71663931,6000,147,302,2526,147,302,15,1147,12615,2454,0,0,177777,131777
71663932,7727,147,302,2526,147,302,15,1147,12615,2454,0,172777,177777,131777
71663933,7727,147,302,2526,147,302,15,1147,12615,2454,0,172777,177777,131777
71663934,7727,147,302,2526,147,302,15,1147,12615,2454,0,172777,177777,131777
71663935,7727,147,302,2526,147,302,15,1147,12615,2454,0,172777,177777,131777
71663936,7727,147,302,2526,147,302,15,1147,12615,2454,0,0,177777,131777
71663937,7727,147,302,2526,147,302,15,1147,12615,2454,0,0,177777,131777
71663938,7727,147,302,2526,147,302,15,1147,12615,2454,0,0,177777,131777
71663939,0,147,302,2525,147,302,15,1147,12615,2454,0,0,177777,172777
71663940,0,147,302,2525,147,302,15,1147,12615,2454,0,0,177777,172777
71663941,2001,147,302,2525,147,302,15,1147,12615,2454,0,0,177777,172777
71663942,16525,147,302,2525,147,302,15,1147,12615,2454,0,0,177777,172777
71663943,16525,147,302,2525,147,302,15,1147,12615,2454,0,0,177777,172777
71663944,0,147,302,2525,147,302,15,1147,12615,2454,2525,0,177777,172777
71663945,6000,147,302,2525,147,302,15,1147,12615,2454,2525,0,177777,172777
71663946,6000,147,302,2525,147,302,15,1147,12615,2454,0,0,177777,172777
71663947,6000,147,302,2525,147,302,15,1147,12615,2454,0,0,177777,172777
71663948,6000,147,302,2525,147,302,15,1147,12615,2454,0,0,177777,172777
71663949,7317,147,302,2525,147,302,15,1147,12615,2454,0,131777,177777,172777
71663950,7317,147,302,2525,147,302,15,1147,12615,2454,0,131777,177777,172777
71663951,7317,147,302,2525,147,302,15,1147,12615,2454,0,131777,177777,172777
71663952,7317,147,302,2525,147,302,15,1147,12615,2454,0,131777,177777,172777
71663953,7317,147,302,2525,147,302,15,1147,12615,2454,0,0,177777,172777
71663954,7317,147,302,2525,147,302,15,1147,12615,2454,0,0,177777,172777
71663955,7317,147,302,2525,147,302,15,1147,12615,2454,0,0,177777,172777
71663956,214,146,302,2526,146,302,15,1147,12615,2454,0,0,177777,131777
71663957,214,146,302,2526,146,302,15,1147,12615,2454,0,0,177777,131777
71663958,0,146,302,2526,146,302,15,1147,12615,2454,0,0,177777,131777
71663959,16524,146,302,2526,146,302,15,1147,12615,2454,0,0,177777,131777
71663960,16524,146,302,2526,146,302,15,1147,12615,2454,0,0,177777,131777
71663961,0,146,302,2526,146,302,15,1147,12615,2454,2524,0,177777,131777
71663962,6000,146,302,2526,146,302,15,1147,12615,2454,2524,0,177777,131777
71663963,6000,146,302,2526,146,302,15,1147,12615,2454,0,0,177777,131777
71663964,6000,146,302,2526,146,302,15,1147,12615,2454,0,0,177777,131777
71663965,6000,146,302,2526,146,302,15,1147,12615,2454,0,0,177777,131777
71663966,7727,146,302,2526,146,302,15,1147,12615,2454,0,172777,177777,131777
71663967,7727,146,302,2526,146,302,15,1147,12615,2454,0,172777,177777,131777
71663968,7727,146,302,2526,146,302,15,1147,12615,2454,0,172777,177777,131777
71663969,7727,146,302,2526,146,302,15,1147,12615,2454,0,172777,177777,131777
71663970,7727,146,302,2526,146,302,15,1147,12615,2454,0,0,177777,131777
71663971,7727,146,302,2526,146,302,15,1147,12615,2454,0,0,177777,131777
71663972,7727,146,302,2526,146,302,15,1147,12615,2454,0,0,177777,131777
71663973,0,146,302,2525,146,302,15,1147,12615,2454,0,0,177777,172777
71663974,0,146,302,2525,146,302,15,1147,12615,2454,0,0,177777,172777
71663975,2001,146,302,2525,146,302,15,1147,12615,2454,0,0,177777,172777
71663976,16525,146,302,2525,146,302,15,1147,12615,2454,0,0,177777,172777
71663977,16525,146,302,2525,146,302,15,1147,12615,2454,0,0,177777,172777
71663978,0,146,302,2525,146,302,15,1147,12615,2454,2525,0,177777,172777
71663979,6000,146,302,2525,146,302,15,1147,12615,2454,2525,0,177777,172777
71663980,6000,146,302,2525,146,302,15,1147,12615,2454,0,0,177777,172777
71663981,6000,146,302,2525,146,302,15,1147,12615,2454,0,0,177777,172777
71663982,6000,146,302,2525,146,302,15,1147,12615,2454,0,0,177777,172777
71663983,7317,146,302,2525,146,302,15,1147,12615,2454,0,131777,177777,172777
71663984,7317,146,302,2525,146,302,15,1147,12615,2454,0,131777,177777,172777
71663985,7317,146,302,2525,146,302,15,1147,12615,2454,0,131777,177777,172777
71663986,7317,146,302,2525,146,302,15,1147,12615,2454,0,131777,177777,172777
71663987,7317,146,302,2525,146,302,15,1147,12615,2454,0,0,177777,172777
71663988,7317,146,302,2525,146,302,15,1147,12615,2454,0,0,177777,172777
71663989,7317,146,302,2525,146,302,15,1147,12615,2454,0,0,177777,172777
71663990,214,145,302,2526,145,302,15,1147,12615,2454,0,0,177777,131777
71663991,214,145,302,2526,145,302,15,1147,12615,2454,0,0,177777,131777
71663992,0,145,302,2526,145,302,15,1147,12615,2454,0,0,177777,131777
71663993,16524,145,302,2526,145,302,15,1147,12615,2454,0,0,177777,131777
71663994,16524,145,302,2526,145,302,15,1147,12615,2454,0,0,177777,131777
71663995,0,145,302,2526,145,302,15,1147,12615,2454,2524,0,177777,131777
71663996,6000,145,302,2526,145,302,15,1147,12615,2454,2524,0,177777,131777
71663997,6000,145,302,2526,145,302,15,1147,12615,2454,0,0,177777,131777
71663998,6000,145,302,2526,145,302,15,1147,12615,2454,0,0,177777,131777
71663999,6000,145,302,2526,145,302,15,1147,12615,2454,0,0,177777,131777
71664000,7727,145,302,2526,145,302,15,1147,12615,2454,0,172777,177777,131777
71664001,7727,145,302,2526,145,302,15,1147,12615,2454,0,172777,177777,131777
71664002,7727,145,302,2526,145,302,15,1147,12615,2454,0,172777,177777,131777
71664003,7727,145,302,2526,145,302,15,1147,12615,2454,0,172777,177777,131777
71664004,7727,145,302,2526,145,302,15,1147,12615,2454,0,0,177777,131777
71664005,7727,145,302,2526,145,302,15,1147,12615,2454,0,0,177777,131777
71664006,7727,145,302,2526,145,302,15,1147,12615,2454,0,0,177777,131777
71664007,0,145,302,2525,145,302,15,1147,12615,2454,0,0,177777,172777
71664008,0,145,302,2525,145,302,15,1147,12615,2454,0,0,177777,172777
71664009,2001,145,302,2525,145,302,15,1147,12615,2454,0,0,177777,172777
71664010,16525,145,302,2525,145,302,15,1147,12615,2454,0,0,177777,172777
71664011,16525,145,302,2525,145,302,15,1147,12615,2454,0,0,177777,172777
71664012,0,145,302,2525,145,302,15,1147,12615,2454,2525,0,177777,172777
71664013,6000,145,302,2525,145,302,15,1147,12615,2454,2525,0,177777,172777
71664014,6000,145,302,2525,145,302,15,1147,12615,2454,0,0,177777,172777
71664015,6000,145,302,2525,145,302,15,1147,12615,2454,0,0,177777,172777
71664016,6000,145,302,2525,145,302,15,1147,12615,2454,0,0,177777,172777
71664017,7317,145,302,2525,145,302,15,1147,12615,2454,0,131777,177777,172777
71664018,7317,145,302,2525,145,302,15,1147,12615,2454,0,131777,177777,172777
71664019,7317,145,302,2525,145,302,15,1147,12615,2454,0,131777,177777,172777
71664020,7317,145,302,2525,145,302,15,1147,12615,2454,0,131777,177777,172777
71664021,7317,145,302,2525,145,302,15,1147,12615,2454,0,0,177777,172777
71664022,7317,145,302,2525,145,302,15,1147,12615,2454,0,0,177777,172777
71664023,7317,145,302,2525,145,302,15,1147,12615,2454,0,0,177777,172777
71664024,214,144,302,2526,144,302,15,1147,12615,2454,0,0,177777,131777
71664025,214,144,302,2526,144,302,15,1147,12615,2454,0,0,177777,131777
71664026,0,144,302,2526,144,302,15,1147,12615,2454,0,0,177777,131777
71664027,16524,144,302,2526,144,302,15,1147,12615,2454,0,0,177777,131777
71664028,16524,144,302,2526,144,302,15,1147,12615,2454,0,0,177777,131777
71664029,0,144,302,2526,144,302,15,1147,12615,2454,2524,0,177777,131777
71664030,6000,144,302,2526,144,302,15,1147,12615,2454,2524,0,177777,131777
71664031,6000,144,302,2526,144,302,15,1147,12615,2454,0,0,177777,131777
71664032,6000,144,302,2526,144,302,15,1147,12615,2454,0,0,177777,131777
71664033,6000,144,302,2526,144,302,15,1147,12615,2454,0,0,177777,131777
71664034,7727,144,302,2526,144,302,15,1147,12615,2454,0,172777,177777,131777
71664035,7727,144,302,2526,144,302,15,1147,12615,2454,0,172777,177777,131777
71664036,7727,144,302,2526,144,302,15,1147,12615,2454,0,172777,177777,131777
71664037,7727,144,302,2526,144,302,15,1147,12615,2454,0,172777,177777,131777
71664038,7727,144,302,2526,144,302,15,1147,12615,2454,0,0,177777,131777
71664039,7727,144,302,2526,144,302,15,1147,12615,2454,0,0,177777,131777
71664040,7727,144,302,2526,144,302,15,1147,12615,2454,0,0,177777,131777
71664041,0,144,302,2525,144,302,15,1147,12615,2454,0,0,177777,172777
71664042,0,144,302,2525,144,302,15,1147,12615,2454,0,0,177777,172777
71664043,2001,144,302,2525,144,302,15,1147,12615,2454,0,0,177777,172777
71664044,16525,144,302,2525,144,302,15,1147,12615,2454,0,0,177777,172777
71664045,16525,144,302,2525,144,302,15,1147,12615,2454,0,0,177777,172777
71664046,0,144,302,2525,144,302,15,1147,12615,2454,2525,0,177777,172777
71664047,6000,144,302,2525,144,302,15,1147,12615,2454,2525,0,177777,172777
71664048,6000,144,302,2525,144,302,15,1147,12615,2454,0,0,177777,172777
71664049,6000,144,302,2525,144,302,15,1147,12615,2454,0,0,177777,172777
71664050,6000,144,302,2525,144,302,15,1147,12615,2454,0,0,177777,172777
71664051,7317,144,302,2525,144,302,15,1147,12615,2454,0,131777,177777,172777
71664052,7317,144,302,2525,144,302,15,1147,12615,2454,0,131777,177777,172777
71664053,7317,144,302,2525,144,302,15,1147,12615,2454,0,131777,177777,172777
71664054,7317,144,302,2525,144,302,15,1147,12615,2454,0,131777,177777,172777
71664055,7317,144,302,2525,144,302,15,1147,12615,2454,0,0,177777,172777
71664056,7317,144,302,2525,144,302,15,1147,12615,2454,0,0,177777,172777
71664057,7317,144,302,2525,144,302,15,1147,12615,2454,0,0,177777,172777
71664058,214,143,302,2526,143,302,15,1147,12615,2454,0,0,177777,131777
71664059,214,143,302,2526,143,302,15,1147,12615,2454,0,0,177777,131777
71664060,0,143,302,2526,143,302,15,1147,12615,2454,0,0,177777,131777
71664061,16524,143,302,2526,143,302,15,1147,12615,2454,0,0,177777,131777
71664062,16524,143,302,2526,143,302,15,1147,12615,2454,0,0,177777,131777
71664063,0,143,302,2526,143,302,15,1147,12615,2454,2524,0,177777,131777
71664064,6000,143,302,2526,143,302,15,1147,12615,2454,2524,0,177777,131777
71664065,6000,143,302,2526,143,302,15,1147,12615,2454,0,0,177777,131777
71664066,6000,143,302,2526,143,302,15,1147,12615,2454,0,0,177777,131777
71664067,6000,143,302,2526,143,302,15,1147,12615,2454,0,0,177777,131777
71664068,7727,143,302,2526,143,302,15,1147,12615,2454,0,172777,177777,131777
71664069,7727,143,302,2526,143,302,15,1147,12615,2454,0,172777,177777,131777
71664070,7727,143,302,2526,143,302,15,1147,12615,2454,0,172777,177777,131777
71664071,7727,143,302,2526,143,302,15,1147,12615,2454,0,172777,177777,131777
71664072,7727,143,302,2526,143,302,15,1147,12615,2454,0,0,177777,131777
71664073,7727,143,302,2526,143,302,15,1147,12615,2454,0,0,177777,131777
71664074,7727,143,302,2526,143,302,15,1147,12615,2454,0,0,177777,131777
71664075,0,143,302,2525,143,302,15,1147,12615,2454,0,0,177777,172777
71664076,0,143,302,2525,143,302,15,1147,12615,2454,0,0,177777,172777
71664077,2001,143,302,2525,143,302,15,1147,12615,2454,0,0,177777,172777
71664078,16525,143,302,2525,143,302,15,1147,12615,2454,0,0,177777,172777
71664079,16525,143,302,2525,143,302,15,1147,12615,2454,0,0,177777,172777
71664080,0,143,302,2525,143,302,15,1147,12615,2454,2525,0,177777,172777
71664081,6000,143,302,2525,143,302,15,1147,12615,2454,2525,0,177777,172777
71664082,6000,143,302,2525,143,302,15,1147,12615,2454,0,0,177777,172777
71664083,6000,143,302,2525,143,302,15,1147,12615,2454,0,0,177777,172777
71664084,6000,143,302,2525,143,302,15,1147,12615,2454,0,0,177777,172777
71664085,7317,143,302,2525,143,302,15,1147,12615,2454,0,131777,177777,172777
71664086,7317,143,302,2525,143,302,15,1147,12615,2454,0,131777,177777,172777
71664087,7317,143,302,2525,143,302,15,1147,12615,2454,0,131777,177777,172777
71664088,7317,143,302,2525,143,302,15,1147,12615,2454,0,131777,177777,172777
71664089,7317,143,302,2525,143,302,15,1147,12615,2454,0,0,177777,172777
71664090,7317,143,302,2525,143,302,15,1147,12615,2454,0,0,177777,172777
71664091,7317,143,302,2525,143,302,15,1147,12615,2454,0,0,177777,172777
71664092,214,142,302,2526,142,302,15,1147,12615,2454,0,0,177777,131777
71664093,214,142,302,2526,142,302,15,1147,12615,2454,0,0,177777,131777
71664094,0,142,302,2526,142,302,15,1147,12615,2454,0,0,177777,131777
71664095,16524,142,302,2526,142,302,15,1147,12615,2454,0,0,177777,131777
71664096,16524,142,302,2526,142,302,15,1147,12615,2454,0,0,177777,131777
71664097,0,142,302,2526,142,302,15,1147,12615,2454,2524,0,177777,131777
71664098,6000,142,302,2526,142,302,15,1147,12615,2454,2524,0,177777,131777
71664099,6000,142,302,2526,142,302,15,1147,12615,2454,0,0,177777,131777
71664100,6000,142,302,2526,142,302,15,1147,12615,2454,0,0,177777,131777
71664101,6000,142,302,2526,142,302,15,1147,12615,2454,0,0,177777,131777
71664102,7727,142,302,2526,142,302,15,1147,12615,2454,0,172777,177777,131777
71664103,7727,142,302,2526,142,302,15,1147,12615,2454,0,172777,177777,131777
71664104,7727,142,302,2526,142,302,15,1147,12615,2454,0,172777,177777,131777
71664105,7727,142,302,2526,142,302,15,1147,12615,2454,0,172777,177777,131777
71664106,7727,142,302,2526,142,302,15,1147,12615,2454,0,0,177777,131777
71664107,7727,142,302,2526,142,302,15,1147,12615,2454,0,0,177777,131777
71664108,7727,142,302,2526,142,302,15,1147,12615,2454,0,0,177777,131777
71664109,0,142,302,2525,142,302,15,1147,12615,2454,0,0,177777,172777
71664110,0,142,302,2525,142,302,15,1147,12615,2454,0,0,177777,172777
71664111,2001,142,302,2525,142,302,15,1147,12615,2454,0,0,177777,172777
71664112,16525,142,302,2525,142,302,15,1147,12615,2454,0,0,177777,172777
71664113,16525,142,302,2525,142,302,15,1147,12615,2454,0,0,177777,172777
71664114,0,142,302,2525,142,302,15,1147,12615,2454,2525,0,177777,172777
71664115,6000,142,302,2525,142,302,15,1147,12615,2454,2525,0,177777,172777
71664116,6000,142,302,2525,142,302,15,1147,12615,2454,0,0,177777,172777
71664117,6000,142,302,2525,142,302,15,1147,12615,2454,0,0,177777,172777
71664118,6000,142,302,2525,142,302,15,1147,12615,2454,0,0,177777,172777
71664119,7317,142,302,2525,142,302,15,1147,12615,2454,0,131777,177777,172777
71664120,7317,142,302,2525,142,302,15,1147,12615,2454,0,131777,177777,172777
71664121,7317,142,302,2525,142,302,15,1147,12615,2454,0,131777,177777,172777
71664122,7317,142,302,2525,142,302,15,1147,12615,2454,0,131777,177777,172777
71664123,7317,142,302,2525,142,302,15,1147,12615,2454,0,0,177777,172777
71664124,7317,142,302,2525,142,302,15,1147,12615,2454,0,0,177777,172777
71664125,7317,142,302,2525,142,302,15,1147,12615,2454,0,0,177777,172777
71664126,214,141,302,2526,141,302,15,1147,12615,2454,0,0,177777,131777
71664127,214,141,302,2526,141,302,15,1147,12615,2454,0,0,177777,131777
71664128,0,141,302,2526,141,302,15,1147,12615,2454,0,0,177777,131777
71664129,16524,141,302,2526,141,302,15,1147,12615,2454,0,0,177777,131777
71664130,16524,141,302,2526,141,302,15,1147,12615,2454,0,0,177777,131777
71664131,0,141,302,2526,141,302,15,1147,12615,2454,0,0,177777,131777
71664132,0,141,302,2526,141,302,15,1147,12615,2454,0,0,177777,131777
71664133,0,141,302,2526,141,302,15,1147,12615,2454,2524,0,177777,131777
71664134,6000,141,302,2526,141,302,15,1147,12615,2454,2524,0,177777,131777
71664135,6000,141,302,2526,141,302,15,1147,12615,2454,0,0,177777,131777
71664136,6000,141,302,2526,141,302,15,1147,12615,2454,0,0,177777,131777
71664137,6000,141,302,2526,141,302,15,1147,12615,2454,0,0,177777,131777
71664138,7727,141,302,2526,141,302,15,1147,12615,2454,0,172777,177777,131777
71664139,7727,141,302,2526,141,302,15,1147,12615,2454,0,172777,177777,131777
71664140,7727,141,302,2526,141,302,15,1147,12615,2454,0,172777,177777,131777
71664141,7727,141,302,2526,141,302,15,1147,12615,2454,0,172777,177777,131777
71664142,7727,141,302,2526,141,302,15,1147,12615,2454,0,0,177777,131777
71664143,7727,141,302,2526,141,302,15,1147,12615,2454,0,0,177777,131777
71664144,7727,141,302,2526,141,302,15,1147,12615,2454,0,0,177777,131777
71664145,0,141,302,2525,141,302,15,1147,12615,2454,0,0,177777,172777
71664146,0,141,302,2525,141,302,15,1147,12615,2454,0,0,177777,172777
71664147,2001,141,302,2525,141,302,15,1147,12615,2454,0,0,177777,172777
71664148,16525,141,302,2525,141,302,15,1147,12615,2454,0,0,177777,172777
71664149,16525,141,302,2525,141,302,15,1147,12615,2454,0,0,177777,172777
71664150,0,141,302,2525,141,302,15,1147,12615,2454,2525,0,177777,172777
71664151,6000,141,302,2525,141,302,15,1147,12615,2454,2525,0,177777,172777
71664152,6000,141,302,2525,141,302,15,1147,12615,2454,0,0,177777,172777
71664153,6000,141,302,2525,141,302,15,1147,12615,2454,0,0,177777,172777
71664154,6000,141,302,2525,141,302,15,1147,12615,2454,0,0,177777,172777
71664155,7317,141,302,2525,141,302,15,1147,12615,2454,0,131777,177777,172777
71664156,7317,141,302,2525,141,302,15,1147,12615,2454,0,131777,177777,172777
71664157,7317,141,302,2525,141,302,15,1147,12615,2454,0,131777,177777,172777
71664158,7317,141,302,2525,141,302,15,1147,12615,2454,0,131777,177777,172777
71664159,7317,141,302,2525,141,302,15,1147,12615,2454,0,0,177777,172777
71664160,7317,141,302,2525,141,302,15,1147,12615,2454,0,0,177777,172777
71664161,7317,141,302,2525,141,302,15,1147,12615,2454,0,0,177777,172777
71664162,214,140,302,2526,140,302,15,1147,12615,2454,0,0,177777,131777
71664163,214,140,302,2526,140,302,15,1147,12615,2454,0,0,177777,131777
71664164,0,140,302,2526,140,302,15,1147,12615,2454,0,0,177777,131777
71664165,16524,140,302,2526,140,302,15,1147,12615,2454,0,0,177777,131777
71664166,16524,140,302,2526,140,302,15,1147,12615,2454,0,0,177777,131777
71664167,0,140,302,2526,140,302,15,1147,12615,2454,2524,0,177777,131777
71664168,6000,140,302,2526,140,302,15,1147,12615,2454,2524,0,177777,131777
71664169,6000,140,302,2526,140,302,15,1147,12615,2454,0,0,177777,131777
71664170,6000,140,302,2526,140,302,15,1147,12615,2454,0,0,177777,131777
71664171,6000,140,302,2526,140,302,15,1147,12615,2454,0,0,177777,131777
71664172,7727,140,302,2526,140,302,15,1147,12615,2454,0,172777,177777,131777
71664173,7727,140,302,2526,140,302,15,1147,12615,2454,0,172777,177777,131777
71664174,7727,140,302,2526,140,302,15,1147,12615,2454,0,172777,177777,131777
71664175,7727,140,302,2526,140,302,15,1147,12615,2454,0,172777,177777,131777
71664176,7727,140,302,2526,140,302,15,1147,12615,2454,0,0,177777,131777
71664177,7727,140,302,2526,140,302,15,1147,12615,2454,0,0,177777,131777
71664178,7727,140,302,2526,140,302,15,1147,12615,2454,0,0,177777,131777
71664179,0,140,302,2525,140,302,15,1147,12615,2454,0,0,177777,172777
71664180,0,140,302,2525,140,302,15,1147,12615,2454,0,0,177777,172777
71664181,2001,140,302,2525,140,302,15,1147,12615,2454,0,0,177777,172777
71664182,16525,140,302,2525,140,302,15,1147,12615,2454,0,0,177777,172777
71664183,16525,140,302,2525,140,302,15,1147,12615,2454,0,0,177777,172777
71664184,0,140,302,2525,140,302,15,1147,12615,2454,2525,0,177777,172777
71664185,6000,140,302,2525,140,302,15,1147,12615,2454,2525,0,177777,172777
71664186,6000,140,302,2525,140,302,15,1147,12615,2454,0,0,177777,172777
71664187,6000,140,302,2525,140,302,15,1147,12615,2454,0,0,177777,172777
71664188,6000,140,302,2525,140,302,15,1147,12615,2454,0,0,177777,172777
71664189,7317,140,302,2525,140,302,15,1147,12615,2454,0,131777,177777,172777
71664190,7317,140,302,2525,140,302,15,1147,12615,2454,0,131777,177777,172777
71664191,7317,140,302,2525,140,302,15,1147,12615,2454,0,131777,177777,172777
71664192,7317,140,302,2525,140,302,15,1147,12615,2454,0,131777,177777,172777
71664193,7317,140,302,2525,140,302,15,1147,12615,2454,0,0,177777,172777
71664194,7317,140,302,2525,140,302,15,1147,12615,2454,0,0,177777,172777
71664195,7317,140,302,2525,140,302,15,1147,12615,2454,0,0,177777,172777
71664196,214,137,302,2526,137,302,15,1147,12615,2454,0,0,177777,131777
71664197,214,137,302,2526,137,302,15,1147,12615,2454,0,0,177777,131777
71664198,0,137,302,2526,137,302,15,1147,12615,2454,0,0,177777,131777
71664199,16524,137,302,2526,137,302,15,1147,12615,2454,0,0,177777,131777
71664200,16524,137,302,2526,137,302,15,1147,12615,2454,0,0,177777,131777
71664201,0,137,302,2526,137,302,15,1147,12615,2454,2524,0,177777,131777
71664202,6000,137,302,2526,137,302,15,1147,12615,2454,2524,0,177777,131777
71664203,6000,137,302,2526,137,302,15,1147,12615,2454,0,0,177777,131777
71664204,6000,137,302,2526,137,302,15,1147,12615,2454,0,0,177777,131777
