tick,CD16,AREG,TREG,FIDBO,CPUIDB,IOIDB8,THR,TXBYTE,CSA_12_0
62155675,26252,0,26707,26252,26252,252,12,12,1072
62155676,26252,0,26707,26252,26252,252,12,12,1070
62155677,11525,0,26707,11525,11525,125,12,12,1070
# MARK idbU tick=62155677
62155678,11525,0,26707,11525,11525,125,12,12,1070
62155679,11525,0,26707,11525,11525,125,12,12,1071
62155680,11525,0,26707,11525,11525,125,12,12,1071
62155681,11525,0,26707,11525,11525,125,12,12,1071
62156136,26200,0,26707,26200,26200,200,12,12,1071
62156137,26200,0,26707,26200,26200,200,12,12,1072
62156138,26200,0,26707,26200,26200,200,12,12,1070
62156139,11577,0,26707,11577,11577,177,12,12,1070
# MARK idb7f tick=62156139
62156140,11577,0,26707,11577,11577,177,12,12,1070
62156141,11577,0,26707,11577,11577,177,12,12,1071
62156142,11577,0,26707,11577,11577,177,12,12,1071
62156143,11577,0,26707,11577,11577,177,12,12,1071
62156606,11651,0,26707,11651,11651,251,12,12,1071
62156607,11651,0,26707,11651,11651,251,12,12,1071
62156608,11651,0,26707,11651,11651,251,12,12,1071
62156609,26125,0,26707,26125,26125,125,12,12,1071
# MARK idbU tick=62156609
62156610,26125,0,26707,26125,26125,125,12,12,1072
62156611,26125,0,26707,26125,26125,125,12,12,1070
62156612,11652,0,26707,11652,11652,252,12,12,1070
62156613,11652,0,26707,11652,11652,252,12,12,1070
62156639,11654,0,26707,11654,11654,254,12,12,1071
62156640,11654,0,26707,11654,11654,254,12,12,1071
62156641,11654,0,26707,11654,11654,254,12,12,1071
62156642,26122,0,26707,26122,26122,122,12,12,1071
# MARK idbR tick=62156642
62156643,26122,0,26707,26122,26122,122,12,12,1072
62156644,26122,0,26707,26122,26122,122,12,12,1070
62156645,11655,0,26707,11655,11655,255,12,12,1070
62156646,11655,0,26707,11655,11655,255,12,12,1070
62158457,25655,0,26707,25655,25655,255,12,12,1071
62158458,25655,0,26707,25655,25655,255,12,12,1072
62158459,25655,0,26707,25655,25655,255,12,12,1070
62158460,12122,0,26707,12122,12122,122,12,12,1070
# MARK idbR tick=62158460
62158461,12122,0,26707,12122,12122,122,12,12,1070
62158462,12122,0,26707,12122,12122,122,12,12,1071
62158463,12122,0,26707,12122,12122,122,12,12,1071
62158464,12122,0,26707,12122,12122,122,12,12,1071
62158490,25652,0,26707,25652,25652,252,12,12,1071
62158491,25652,0,26707,25652,25652,252,12,12,1072
62158492,25652,0,26707,25652,25652,252,12,12,1070
62158493,12125,0,26707,12125,12125,125,12,12,1070
# MARK idbU tick=62158493
62158494,12125,0,26707,12125,12125,125,12,12,1070
62158495,12125,0,26707,12125,12125,125,12,12,1071
62158496,12125,0,26707,12125,12125,125,12,12,1071
62158497,12125,0,26707,12125,12125,125,12,12,1071
62158952,25600,0,26707,25600,25600,200,12,12,1071
62158953,25600,0,26707,25600,25600,200,12,12,1072
62158954,25600,0,26707,25600,25600,200,12,12,1070
62158955,12177,0,26707,12177,12177,177,12,12,1070
# MARK idb7f tick=62158955
62158956,12177,0,26707,12177,12177,177,12,12,1070
62158957,12177,0,26707,12177,12177,177,12,12,1071
62158958,12177,0,26707,12177,12177,177,12,12,1071
62158959,12177,0,26707,12177,12177,177,12,12,1071
62159422,12251,0,26707,12251,12251,251,12,12,1071
62159423,12251,0,26707,12251,12251,251,12,12,1071
62159424,12251,0,26707,12251,12251,251,12,12,1071
62159425,25525,0,26707,25525,25525,125,12,12,1071
# MARK idbU tick=62159425
62159426,25525,0,26707,25525,25525,125,12,12,1072
62159427,25525,0,26707,25525,25525,125,12,12,1070
62159428,12252,0,26707,12252,12252,252,12,12,1070
62159429,12252,0,26707,12252,12252,252,12,12,1070
62159455,12254,0,26707,12254,12254,254,12,12,1071
62159456,12254,0,26707,12254,12254,254,12,12,1071
62159457,12254,0,26707,12254,12254,254,12,12,1071
62159458,25522,0,26707,25522,25522,122,12,12,1071
# MARK idbR tick=62159458
62159459,25522,0,26707,25522,25522,122,12,12,1072
62159460,25522,0,26707,25522,25522,122,12,12,1070
62159461,12255,0,26707,12255,12255,255,12,12,1070
62159462,12255,0,26707,12255,12255,255,12,12,1070
62161273,25255,0,26707,25255,25255,255,12,12,1071
62161274,25255,0,26707,25255,25255,255,12,12,1072
62161275,25255,0,26707,25255,25255,255,12,12,1070
62161276,12522,0,26707,12522,12522,122,12,12,1070
# MARK idbR tick=62161276
62161277,12522,0,26707,12522,12522,122,12,12,1070
62161278,12522,0,26707,12522,12522,122,12,12,1071
62161279,12522,0,26707,12522,12522,122,12,12,1071
62161280,12522,0,26707,12522,12522,122,12,12,1071
62161306,25252,0,26707,25252,25252,252,12,12,1071
62161307,25252,0,26707,25252,25252,252,12,12,1072
62161308,25252,0,26707,25252,25252,252,12,12,1070
62161309,12525,0,26707,12525,12525,125,12,12,1070
# MARK idbU tick=62161309
62161310,12525,0,26707,12525,12525,125,12,12,1070
62161311,12525,0,26707,12525,12525,125,12,12,1071
62161312,12525,0,26707,12525,12525,125,12,12,1071
62161313,12525,0,26707,12525,12525,125,12,12,1071
62161768,25200,0,26707,25200,25200,200,12,12,1071
62161769,25200,0,26707,25200,25200,200,12,12,1072
62161770,25200,0,26707,25200,25200,200,12,12,1070
62161771,12577,0,26707,12577,12577,177,12,12,1070
# MARK idb7f tick=62161771
62161772,12577,0,26707,12577,12577,177,12,12,1070
62161773,12577,0,26707,12577,12577,177,12,12,1071
62161774,12577,0,26707,12577,12577,177,12,12,1071
62161775,12577,0,26707,12577,12577,177,12,12,1071
62162238,12651,0,26707,12651,12651,251,12,12,1071
62162239,12651,0,26707,12651,12651,251,12,12,1071
62162240,12651,0,26707,12651,12651,251,12,12,1071
62162241,25125,0,26707,25125,25125,125,12,12,1071
# MARK idbU tick=62162241
62162242,25125,0,26707,25125,25125,125,12,12,1072
62162243,25125,0,26707,25125,25125,125,12,12,1070
62162244,12652,0,26707,12652,12652,252,12,12,1070
62162245,12652,0,26707,12652,12652,252,12,12,1070
62162271,12654,0,26707,12654,12654,254,12,12,1071
62162272,12654,0,26707,12654,12654,254,12,12,1071
62162273,12654,0,26707,12654,12654,254,12,12,1071
62162274,25122,0,26707,25122,25122,122,12,12,1071
# MARK idbR tick=62162274
62162275,25122,0,26707,25122,25122,122,12,12,1072
62162276,25122,0,26707,25122,25122,122,12,12,1070
62162277,12655,0,26707,12655,12655,255,12,12,1070
62162278,12655,0,26707,12655,12655,255,12,12,1070
62164089,24655,0,26707,24655,24655,255,12,12,1071
62164090,24655,0,26707,24655,24655,255,12,12,1072
62164091,24655,0,26707,24655,24655,255,12,12,1070
62164092,13122,0,26707,13122,13122,122,12,12,1070
# MARK idbR tick=62164092
62164093,13122,0,26707,13122,13122,122,12,12,1070
62164094,13122,0,26707,13122,13122,122,12,12,1071
62164095,13122,0,26707,13122,13122,122,12,12,1071
62164096,13122,0,26707,13122,13122,122,12,12,1071
62164122,24652,0,26707,24652,24652,252,12,12,1071
62164123,24652,0,26707,24652,24652,252,12,12,1072
62164124,24652,0,26707,24652,24652,252,12,12,1070
62164125,13125,0,26707,13125,13125,125,12,12,1070
# MARK idbU tick=62164125
62164126,13125,0,26707,13125,13125,125,12,12,1070
62164127,13125,0,26707,13125,13125,125,12,12,1071
62164128,13125,0,26707,13125,13125,125,12,12,1071
62164129,13125,0,26707,13125,13125,125,12,12,1071
62164584,24600,0,26707,24600,24600,200,12,12,1071
62164585,24600,0,26707,24600,24600,200,12,12,1072
62164586,24600,0,26707,24600,24600,200,12,12,1070
62164587,13177,0,26707,13177,13177,177,12,12,1070
# MARK idb7f tick=62164587
62164588,13177,0,26707,13177,13177,177,12,12,1070
62164589,13177,0,26707,13177,13177,177,12,12,1071
62164590,13177,0,26707,13177,13177,177,12,12,1071
62164591,13177,0,26707,13177,13177,177,12,12,1071
62165054,13251,0,26707,13251,13251,251,12,12,1071
62165055,13251,0,26707,13251,13251,251,12,12,1071
62165056,13251,0,26707,13251,13251,251,12,12,1071
62165057,24525,0,26707,24525,24525,125,12,12,1071
# MARK idbU tick=62165057
62165058,24525,0,26707,24525,24525,125,12,12,1072
62165059,24525,0,26707,24525,24525,125,12,12,1070
62165060,13252,0,26707,13252,13252,252,12,12,1070
62165061,13252,0,26707,13252,13252,252,12,12,1070
62165087,13254,0,26707,13254,13254,254,12,12,1071
62165088,13254,0,26707,13254,13254,254,12,12,1071
62165089,13254,0,26707,13254,13254,254,12,12,1071
62165090,24522,0,26707,24522,24522,122,12,12,1071
# MARK idbR tick=62165090
62165091,24522,0,26707,24522,24522,122,12,12,1072
62165092,24522,0,26707,24522,24522,122,12,12,1070
62165093,13255,0,26707,13255,13255,255,12,12,1070
62165094,13255,0,26707,13255,13255,255,12,12,1070
62166905,24255,0,26707,24255,24255,255,12,12,1071
62166906,24255,0,26707,24255,24255,255,12,12,1072
62166907,24255,0,26707,24255,24255,255,12,12,1070
62166908,13522,0,26707,13522,13522,122,12,12,1070
# MARK idbR tick=62166908
62166909,13522,0,26707,13522,13522,122,12,12,1070
62166910,13522,0,26707,13522,13522,122,12,12,1071
62166911,13522,0,26707,13522,13522,122,12,12,1071
62166912,13522,0,26707,13522,13522,122,12,12,1071
62166938,24252,0,26707,24252,24252,252,12,12,1071
62166939,24252,0,26707,24252,24252,252,12,12,1072
62166940,24252,0,26707,24252,24252,252,12,12,1070
62166941,13525,0,26707,13525,13525,125,12,12,1070
# MARK idbU tick=62166941
62166942,13525,0,26707,13525,13525,125,12,12,1070
62166943,13525,0,26707,13525,13525,125,12,12,1071
62166944,13525,0,26707,13525,13525,125,12,12,1071
62166945,13525,0,26707,13525,13525,125,12,12,1071
62167400,24200,0,26707,24200,24200,200,12,12,1071
62167401,24200,0,26707,24200,24200,200,12,12,1072
62167402,24200,0,26707,24200,24200,200,12,12,1070
62167403,13577,0,26707,13577,13577,177,12,12,1070
# MARK idb7f tick=62167403
62167404,13577,0,26707,13577,13577,177,12,12,1070
62167405,13577,0,26707,13577,13577,177,12,12,1071
62167406,13577,0,26707,13577,13577,177,12,12,1071
62167407,13577,0,26707,13577,13577,177,12,12,1071
62167870,13651,0,26707,13651,13651,251,12,12,1071
62167871,13651,0,26707,13651,13651,251,12,12,1071
62167872,13651,0,26707,13651,13651,251,12,12,1071
62167873,24125,0,26707,24125,24125,125,12,12,1071
# MARK idbU tick=62167873
62167874,24125,0,26707,24125,24125,125,12,12,1072
62167875,24125,0,26707,24125,24125,125,12,12,1070
62167876,13652,0,26707,13652,13652,252,12,12,1070
62167877,13652,0,26707,13652,13652,252,12,12,1070
62167903,13654,0,26707,13654,13654,254,12,12,1071
62167904,13654,0,26707,13654,13654,254,12,12,1071
62167905,13654,0,26707,13654,13654,254,12,12,1071
62167906,24122,0,26707,24122,24122,122,12,12,1071
# MARK idbR tick=62167906
62167907,24122,0,26707,24122,24122,122,12,12,1072
62167908,24122,0,26707,24122,24122,122,12,12,1070
62167909,13655,0,26707,13655,13655,255,12,12,1070
62167910,13655,0,26707,13655,13655,255,12,12,1070
62169721,23655,0,26707,23655,23655,255,12,12,1071
62169722,23655,0,26707,23655,23655,255,12,12,1072
62169723,23655,0,26707,23655,23655,255,12,12,1070
62169724,14122,0,26707,14122,14122,122,12,12,1070
# MARK idbR tick=62169724
62169725,14122,0,26707,14122,14122,122,12,12,1070
62169726,14122,0,26707,14122,14122,122,12,12,1071
62169727,14122,0,26707,14122,14122,122,12,12,1071
62169728,14122,0,26707,14122,14122,122,12,12,1071
62169754,23652,0,26707,23652,23652,252,12,12,1071
62169755,23652,0,26707,23652,23652,252,12,12,1072
62169756,23652,0,26707,23652,23652,252,12,12,1070
62169757,14125,0,26707,14125,14125,125,12,12,1070
# MARK idbU tick=62169757
62169758,14125,0,26707,14125,14125,125,12,12,1070
62169759,14125,0,26707,14125,14125,125,12,12,1071
62169760,14125,0,26707,14125,14125,125,12,12,1071
62169761,14125,0,26707,14125,14125,125,12,12,1071
62170216,23600,0,26707,23600,23600,200,12,12,1071
62170217,23600,0,26707,23600,23600,200,12,12,1072
62170218,23600,0,26707,23600,23600,200,12,12,1070
62170219,14177,0,26707,14177,14177,177,12,12,1070
# MARK idb7f tick=62170219
62170220,14177,0,26707,14177,14177,177,12,12,1070
62170221,14177,0,26707,14177,14177,177,12,12,1071
62170222,14177,0,26707,14177,14177,177,12,12,1071
62170223,14177,0,26707,14177,14177,177,12,12,1071
62170686,14251,0,26707,14251,14251,251,12,12,1071
62170687,14251,0,26707,14251,14251,251,12,12,1071
62170688,14251,0,26707,14251,14251,251,12,12,1071
62170689,23525,0,26707,23525,23525,125,12,12,1071
# MARK idbU tick=62170689
62170690,23525,0,26707,23525,23525,125,12,12,1072
62170691,23525,0,26707,23525,23525,125,12,12,1070
62170692,14252,0,26707,14252,14252,252,12,12,1070
62170693,14252,0,26707,14252,14252,252,12,12,1070
62170719,14254,0,26707,14254,14254,254,12,12,1071
62170720,14254,0,26707,14254,14254,254,12,12,1071
62170721,14254,0,26707,14254,14254,254,12,12,1071
62170722,23522,0,26707,23522,23522,122,12,12,1071
# MARK idbR tick=62170722
62170723,23522,0,26707,23522,23522,122,12,12,1072
62170724,23522,0,26707,23522,23522,122,12,12,1070
62170725,14255,0,26707,14255,14255,255,12,12,1070
62170726,14255,0,26707,14255,14255,255,12,12,1070
62172537,23255,0,26707,23255,23255,255,12,12,1071
62172538,23255,0,26707,23255,23255,255,12,12,1072
62172539,23255,0,26707,23255,23255,255,12,12,1070
62172540,14522,0,26707,14522,14522,122,12,12,1070
# MARK idbR tick=62172540
62172541,14522,0,26707,14522,14522,122,12,12,1070
62172542,14522,0,26707,14522,14522,122,12,12,1071
62172543,14522,0,26707,14522,14522,122,12,12,1071
62172544,14522,0,26707,14522,14522,122,12,12,1071
62172570,23252,0,26707,23252,23252,252,12,12,1071
62172571,23252,0,26707,23252,23252,252,12,12,1072
62172572,23252,0,26707,23252,23252,252,12,12,1070
62172573,14525,0,26707,14525,14525,125,12,12,1070
# MARK idbU tick=62172573
62172574,14525,0,26707,14525,14525,125,12,12,1070
62172575,14525,0,26707,14525,14525,125,12,12,1071
62172576,14525,0,26707,14525,14525,125,12,12,1071
62172577,14525,0,26707,14525,14525,125,12,12,1071
62173032,23200,0,26707,23200,23200,200,12,12,1071
62173033,23200,0,26707,23200,23200,200,12,12,1072
62173034,23200,0,26707,23200,23200,200,12,12,1070
62173035,14577,0,26707,14577,14577,177,12,12,1070
# MARK idb7f tick=62173035
62173036,14577,0,26707,14577,14577,177,12,12,1070
62173037,14577,0,26707,14577,14577,177,12,12,1071
62173038,14577,0,26707,14577,14577,177,12,12,1071
62173039,14577,0,26707,14577,14577,177,12,12,1071
62173502,14651,0,26707,14651,14651,251,12,12,1071
62173503,14651,0,26707,14651,14651,251,12,12,1071
62173504,14651,0,26707,14651,14651,251,12,12,1071
62173505,23125,0,26707,23125,23125,125,12,12,1071
# MARK idbU tick=62173505
62173506,23125,0,26707,23125,23125,125,12,12,1072
62173507,23125,0,26707,23125,23125,125,12,12,1070
62173508,14652,0,26707,14652,14652,252,12,12,1070
62173509,14652,0,26707,14652,14652,252,12,12,1070
62173535,14654,0,26707,14654,14654,254,12,12,1071
62173536,14654,0,26707,14654,14654,254,12,12,1071
62173537,14654,0,26707,14654,14654,254,12,12,1071
62173538,23122,0,26707,23122,23122,122,12,12,1071
# MARK idbR tick=62173538
62173539,23122,0,26707,23122,23122,122,12,12,1072
62173540,23122,0,26707,23122,23122,122,12,12,1070
62173541,14655,0,26707,14655,14655,255,12,12,1070
62173542,14655,0,26707,14655,14655,255,12,12,1070
62175353,22655,0,26707,22655,22655,255,12,12,1071
62175354,22655,0,26707,22655,22655,255,12,12,1072
62175355,22655,0,26707,22655,22655,255,12,12,1070
62175356,15122,0,26707,15122,15122,122,12,12,1070
# MARK idbR tick=62175356
62175357,15122,0,26707,15122,15122,122,12,12,1070
62175358,15122,0,26707,15122,15122,122,12,12,1071
62175359,15122,0,26707,15122,15122,122,12,12,1071
62175360,15122,0,26707,15122,15122,122,12,12,1071
62175386,22652,0,26707,22652,22652,252,12,12,1071
62175387,22652,0,26707,22652,22652,252,12,12,1072
62175388,22652,0,26707,22652,22652,252,12,12,1070
62175389,15125,0,26707,15125,15125,125,12,12,1070
# MARK idbU tick=62175389
62175390,15125,0,26707,15125,15125,125,12,12,1070
62175391,15125,0,26707,15125,15125,125,12,12,1071
62175392,15125,0,26707,15125,15125,125,12,12,1071
62175393,15125,0,26707,15125,15125,125,12,12,1071
62175848,22600,0,26707,22600,22600,200,12,12,1071
62175849,22600,0,26707,22600,22600,200,12,12,1072
62175850,22600,0,26707,22600,22600,200,12,12,1070
62175851,15177,0,26707,15177,15177,177,12,12,1070
# MARK idb7f tick=62175851
62175852,15177,0,26707,15177,15177,177,12,12,1070
62175853,15177,0,26707,15177,15177,177,12,12,1071
62175854,15177,0,26707,15177,15177,177,12,12,1071
62175855,15177,0,26707,15177,15177,177,12,12,1071
62176318,15251,0,26707,15251,15251,251,12,12,1071
62176319,15251,0,26707,15251,15251,251,12,12,1071
62176320,15251,0,26707,15251,15251,251,12,12,1071
62176321,22525,0,26707,22525,22525,125,12,12,1071
# MARK idbU tick=62176321
62176322,22525,0,26707,22525,22525,125,12,12,1072
62176323,22525,0,26707,22525,22525,125,12,12,1070
62176324,15252,0,26707,15252,15252,252,12,12,1070
62176325,15252,0,26707,15252,15252,252,12,12,1070
62176351,15254,0,26707,15254,15254,254,12,12,1071
62176352,15254,0,26707,15254,15254,254,12,12,1071
62176353,15254,0,26707,15254,15254,254,12,12,1071
62176354,22522,0,26707,22522,22522,122,12,12,1071
# MARK idbR tick=62176354
62176355,22522,0,26707,22522,22522,122,12,12,1072
62176356,22522,0,26707,22522,22522,122,12,12,1070
62176357,15255,0,26707,15255,15255,255,12,12,1070
62176358,15255,0,26707,15255,15255,255,12,12,1070
62178169,22255,0,26707,22255,22255,255,12,12,1071
62178170,22255,0,26707,22255,22255,255,12,12,1072
62178171,22255,0,26707,22255,22255,255,12,12,1070
62178172,15522,0,26707,15522,15522,122,12,12,1070
# MARK idbR tick=62178172
62178173,15522,0,26707,15522,15522,122,12,12,1070
62178174,15522,0,26707,15522,15522,122,12,12,1071
62178175,15522,0,26707,15522,15522,122,12,12,1071
62178176,15522,0,26707,15522,15522,122,12,12,1071
62178202,22252,0,26707,22252,22252,252,12,12,1071
62178203,22252,0,26707,22252,22252,252,12,12,1072
62178204,22252,0,26707,22252,22252,252,12,12,1070
62178205,15525,0,26707,15525,15525,125,12,12,1070
# MARK idbU tick=62178205
62178206,15525,0,26707,15525,15525,125,12,12,1070
62178207,15525,0,26707,15525,15525,125,12,12,1071
62178208,15525,0,26707,15525,15525,125,12,12,1071
62178209,15525,0,26707,15525,15525,125,12,12,1071
62178664,22200,0,26707,22200,22200,200,12,12,1071
62178665,22200,0,26707,22200,22200,200,12,12,1072
62178666,22200,0,26707,22200,22200,200,12,12,1070
62178667,15577,0,26707,15577,15577,177,12,12,1070
# MARK idb7f tick=62178667
62178668,15577,0,26707,15577,15577,177,12,12,1070
62178669,15577,0,26707,15577,15577,177,12,12,1071
62178670,15577,0,26707,15577,15577,177,12,12,1071
62178671,15577,0,26707,15577,15577,177,12,12,1071
62179134,15651,0,26707,15651,15651,251,12,12,1071
62179135,15651,0,26707,15651,15651,251,12,12,1071
62179136,15651,0,26707,15651,15651,251,12,12,1071
62179137,22125,0,26707,22125,22125,125,12,12,1071
# MARK idbU tick=62179137
62179138,22125,0,26707,22125,22125,125,12,12,1072
62179139,22125,0,26707,22125,22125,125,12,12,1070
62179140,15652,0,26707,15652,15652,252,12,12,1070
62179141,15652,0,26707,15652,15652,252,12,12,1070
62179167,15654,0,26707,15654,15654,254,12,12,1071
62179168,15654,0,26707,15654,15654,254,12,12,1071
62179169,15654,0,26707,15654,15654,254,12,12,1071
62179170,22122,0,26707,22122,22122,122,12,12,1071
# MARK idbR tick=62179170
62179171,22122,0,26707,22122,22122,122,12,12,1072
62179172,22122,0,26707,22122,22122,122,12,12,1070
62179173,15655,0,26707,15655,15655,255,12,12,1070
62179174,15655,0,26707,15655,15655,255,12,12,1070
62180985,21655,0,26707,21655,21655,255,12,12,1071
62180986,21655,0,26707,21655,21655,255,12,12,1072
62180987,21655,0,26707,21655,21655,255,12,12,1070
62180988,16122,0,26707,16122,16122,122,12,12,1070
# MARK idbR tick=62180988
62180989,16122,0,26707,16122,16122,122,12,12,1070
62180990,16122,0,26707,16122,16122,122,12,12,1071
62180991,16122,0,26707,16122,16122,122,12,12,1071
62180992,16122,0,26707,16122,16122,122,12,12,1071
62181018,21652,0,26707,21652,21652,252,12,12,1071
62181019,21652,0,26707,21652,21652,252,12,12,1072
62181020,21652,0,26707,21652,21652,252,12,12,1070
62181021,16125,0,26707,16125,16125,125,12,12,1070
# MARK idbU tick=62181021
62181022,16125,0,26707,16125,16125,125,12,12,1070
62181023,16125,0,26707,16125,16125,125,12,12,1071
62181024,16125,0,26707,16125,16125,125,12,12,1071
62181025,16125,0,26707,16125,16125,125,12,12,1071
62181480,21600,0,26707,21600,21600,200,12,12,1071
62181481,21600,0,26707,21600,21600,200,12,12,1072
62181482,21600,0,26707,21600,21600,200,12,12,1070
62181483,16177,0,26707,16177,16177,177,12,12,1070
# MARK idb7f tick=62181483
62181484,16177,0,26707,16177,16177,177,12,12,1070
62181485,16177,0,26707,16177,16177,177,12,12,1071
