tick,CSA,AREG,TREG,RP,RA,RT,RX,RB,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.MWRITE50_n,ND120_TOP.CORE.CPU_BOARD.MEM.RAM.DD_17_0_IN,RAM_IDX
45506079,17207,125,74,63207,125,74,5,7753,0,0,51125,7732,0,400400,6003
45506080,17207,125,74,63207,125,74,5,7753,0,0,51125,7732,0,400400,6003
45506081,0,125,74,63207,125,74,5,7753,63207,0,51125,7732,0,400400,6003
45506082,6000,125,74,63207,125,74,5,7753,63207,0,51125,7732,0,400400,6003
45506083,6000,125,74,63207,125,74,5,7753,0,0,51125,7732,1,0,6031
45506084,6000,125,74,63207,125,74,5,7753,0,0,51125,7732,1,0,62031
45506085,6000,125,74,63207,125,74,5,7753,0,0,51125,7732,1,0,63207
45506086,7440,125,74,63207,125,74,5,7753,0,144037,51125,7732,1,0,63207
45506087,7440,125,74,63207,125,74,5,7753,0,144037,51125,7732,1,0,63207
45506088,7440,125,74,63207,125,74,5,7753,0,144037,51125,7732,1,0,63207
45506089,7440,125,74,63207,125,74,5,7753,0,144037,51125,7732,1,0,62000
45506090,7440,125,74,63207,125,74,5,7753,0,0,51125,7732,1,400400,62031
45506091,7440,125,74,63207,125,74,5,7753,0,0,51125,7732,1,400400,62031
45506092,7440,125,74,63207,125,74,5,7753,0,0,51125,7732,0,400400,62031
45506093,222,125,74,63210,125,74,7732,7753,0,0,51125,144037,0,400400,62031
45506094,222,125,74,63210,125,74,7732,7753,0,0,51125,144037,0,400400,62031
45506095,223,125,74,63210,125,74,7732,7753,0,0,51125,144037,0,400400,62031
45506096,223,125,74,63210,125,74,7732,7753,0,0,7732,7732,0,400400,62031
45506097,223,125,74,63210,125,74,7732,7753,0,0,7732,7732,0,400400,62031
45506098,145,125,74,63210,125,74,7732,7753,0,0,7732,7732,0,400400,62031
45506099,145,125,74,63210,125,74,7753,7753,0,0,7732,7732,0,400400,62031
45506100,145,125,74,63210,125,74,7753,7753,0,0,7732,7732,0,400400,62031
45506101,0,125,74,63210,125,74,7753,7753,0,0,7732,7732,0,400400,62031
45506102,17210,125,74,63210,125,74,7753,7753,0,0,7732,7732,0,400400,62031
45506103,17210,125,74,63210,125,74,7753,7753,0,0,7732,7732,0,400400,62031
45506104,0,125,74,63210,125,74,7753,7753,63210,0,7732,7732,0,400400,62031
45506105,6000,125,74,63210,125,74,7753,7753,63210,0,7732,7732,0,400400,62031
45506106,6000,125,74,63210,125,74,7753,7753,0,0,7732,7732,1,0,62031
45506107,6000,125,74,63210,125,74,7753,7753,0,0,7732,7732,1,0,62031
45506108,6000,125,74,63210,125,74,7753,7753,0,0,7732,7732,1,0,63210
45506109,6562,125,74,63210,125,74,7753,7753,0,56200,7732,7732,1,0,63210
45506110,6562,125,74,63210,125,74,7753,7753,0,56200,7732,7732,1,0,63210
45506111,6562,125,74,63210,125,74,7753,7753,0,56200,7732,7732,1,0,63210
45506112,6562,125,74,63210,125,74,7753,7753,0,56200,7732,7732,1,0,62000
45506113,6562,125,74,63210,125,74,7753,7753,0,0,7732,7732,1,400400,62031
45506114,6562,125,74,63210,125,74,7753,7753,0,0,7732,7732,1,400400,62031
45506115,6562,125,74,63210,125,74,7753,7753,0,0,7732,7732,0,400400,62031
45506116,174,125,74,63211,125,74,7753,7732,0,0,7732,7732,0,400400,62031
45506117,174,125,74,63211,125,74,7753,7732,0,0,7732,7732,0,400400,62031
45506118,0,125,74,63211,125,74,7753,7732,0,0,7732,7732,0,400400,62031
45506119,0,125,74,63211,125,74,7753,7732,0,0,7732,7732,0,400400,62031
45506120,0,125,74,63211,125,74,7753,7732,0,0,7732,7732,0,400400,62031
45506121,0,125,74,63211,125,74,7753,7732,7553,0,7732,7732,0,400000,62031
45506122,0,125,74,63211,125,74,7753,7732,7553,0,7732,7732,0,400000,62031
45506123,0,125,74,63211,125,74,7753,7732,0,0,7732,7732,1,0,62003
45506124,0,125,74,63211,125,74,7753,7732,0,0,7732,7732,1,0,6003
45506125,0,125,74,63211,125,74,7753,7732,0,0,7732,7732,1,0,7553
45506126,0,125,74,63211,125,74,7753,7732,0,2735,7732,7732,1,0,7553
45506127,0,125,74,63211,125,74,7753,7732,0,2735,7732,7732,1,0,7553
45506128,0,125,74,63211,125,74,7753,7732,0,2735,7732,7732,1,0,7553
45506129,0,125,74,63211,125,74,7753,7732,0,2735,7732,7732,1,0,6000
45506130,0,125,74,63211,125,74,7753,7732,0,0,7732,7732,1,400400,6003
45506131,0,125,74,63211,125,74,7753,7732,0,0,7732,7732,1,400400,6003
45506132,0,125,74,63211,125,74,7753,7732,0,0,7732,7732,0,400400,6003
45506133,0,125,74,63211,125,74,7753,7732,0,0,7732,2735,0,400400,6003
45506134,0,125,74,63211,125,74,7753,7732,0,0,7732,2735,0,400400,6003
45506135,2001,125,74,63211,125,74,7753,7732,0,0,7732,2735,0,400400,6003
45506136,17211,125,74,63211,125,74,7753,7732,0,0,7732,2735,0,400400,6003
45506137,17211,125,74,63211,125,74,7753,7732,0,0,7732,2735,0,400400,6003
45506138,0,125,74,63211,125,74,7753,7732,63211,0,7732,2735,0,400000,6003
45506139,6000,125,74,63211,125,74,7753,7732,63211,0,7732,2735,0,400000,6003
45506140,6000,125,74,63211,125,74,7753,7732,0,0,7732,2735,1,0,6031
45506141,6000,125,74,63211,125,74,7753,7732,0,0,7732,2735,1,0,62031
45506142,6000,125,74,63211,125,74,7753,7732,0,0,7732,2735,1,0,63211
45506143,7461,125,74,63211,125,74,7753,7732,0,146172,7732,2735,1,0,63211
45506144,7461,125,74,63211,125,74,7753,7732,0,146172,7732,2735,1,0,63211
45506145,7461,125,74,63211,125,74,7753,7732,0,146172,7732,2735,1,0,63211
45506146,7461,125,74,63211,125,74,7753,7732,0,146172,7732,2735,1,0,62000
45506147,7461,125,74,63211,125,74,7753,7732,0,0,7732,2735,1,400400,62031
45506148,7461,125,74,63211,125,74,7753,7732,0,0,7732,2735,1,400400,62031
45506149,7461,125,74,63211,125,74,7753,7732,0,0,7732,2735,0,400400,62031
45506150,145,125,74,63212,125,74,2735,7732,0,0,7732,146172,0,400400,62031
45506151,145,125,74,63212,125,74,2735,7732,0,0,7732,146172,0,400400,62031
45506152,0,125,74,63212,125,74,2735,7732,0,0,7732,146172,0,400400,62031
45506153,17212,125,74,63212,125,74,2735,7732,0,0,7732,146172,0,400400,62031
45506154,17212,125,74,63212,125,74,2735,7732,0,0,7732,146172,0,400400,62031
45506155,0,125,74,63212,125,74,2735,7732,0,0,7732,146172,0,400400,62031
45506156,0,125,74,63212,125,74,2735,7732,0,0,7732,146172,0,400400,62031
45506157,0,125,74,2735,125,74,2735,7732,0,0,7732,0,0,400400,62031
45506158,0,125,74,2735,125,74,2735,7732,0,0,7732,0,0,400400,62031
45506159,2001,125,74,2735,125,74,2735,7732,0,0,7732,0,0,400400,62031
45506160,16735,125,74,2735,125,74,2735,7732,0,0,7732,0,0,400400,62031
45506161,16735,125,74,2735,125,74,2735,7732,0,0,7732,0,0,400400,62031
45506162,0,125,74,2735,125,74,2735,7732,2735,0,7732,0,0,400400,62031
45506163,6000,125,74,2735,125,74,2735,7732,2735,0,7732,0,0,400400,62031
45506164,6000,125,74,2735,125,74,2735,7732,0,0,7732,0,1,0,62001
45506165,6000,125,74,2735,125,74,2735,7732,0,0,7732,0,1,0,2001
45506166,6000,125,74,2735,125,74,2735,7732,0,0,7732,0,1,0,2735
45506167,7750,125,74,2735,125,74,2735,7732,0,175020,7732,0,1,0,2735
45506168,7750,125,74,2735,125,74,2735,7732,0,175020,7732,0,1,0,2735
45506169,7750,125,74,2735,125,74,2735,7732,0,175020,7732,0,1,0,2735
45506170,7750,125,74,2735,125,74,2735,7732,0,175020,7732,0,1,0,2000
45506171,7750,125,74,2735,125,74,2735,7732,0,0,7732,0,1,400400,2001
45506172,7750,125,74,2735,125,74,2735,7732,0,0,7732,0,1,400400,2001
45506173,7750,125,74,2735,125,74,2735,7732,0,0,7732,0,0,400400,2001
45506174,262,125,74,2736,125,74,2735,7732,0,0,7732,175020,0,400400,2001
45506175,262,125,74,2736,125,74,2735,7732,0,0,7732,175020,0,400400,2001
45506176,263,125,74,2736,125,74,2735,7732,0,0,7732,175020,0,400400,2001
45506177,263,125,74,2736,125,74,2735,7732,0,0,7732,7732,0,400400,2001
45506178,264,125,74,2736,125,74,2735,7732,0,0,7732,7732,0,400400,2001
45506179,264,125,74,2736,125,74,2735,7732,0,0,7732,7732,0,400400,2001
45506180,264,125,74,2736,125,74,2735,7732,0,0,7732,7732,0,400400,2001
45506181,265,125,74,2736,125,74,2735,7732,0,0,7732,7732,0,400400,2001
45506182,265,125,74,2736,125,74,2735,7732,0,0,7732,7732,0,400400,2001
45506183,265,125,74,2736,125,74,2735,7732,0,0,110044,7732,0,400400,2001
45506184,266,125,74,2736,125,74,2735,7732,0,0,110044,7732,0,400400,2001
45506185,266,125,74,2736,125,74,2735,7732,0,0,110044,7732,0,400400,2001
45506186,266,125,74,2736,125,74,2735,7732,0,0,110044,7732,0,400400,2001
45506187,267,125,74,2736,125,74,2735,7732,0,0,110044,7732,0,400400,2001
45506188,0,125,74,2736,125,74,2735,7732,0,0,110044,7732,0,400400,2001
45506189,0,125,74,2736,125,74,2735,7732,0,0,110044,7732,0,400400,2001
45506190,0,125,74,2736,125,74,2735,7732,0,0,110044,7732,0,400400,2001
45506191,2001,125,74,2736,125,74,2735,7732,0,0,110044,7732,0,400400,2001
45506192,16736,125,74,2736,125,74,2735,7732,0,0,110044,7732,0,400400,2001
45506193,16736,125,74,2736,125,74,2735,7732,0,0,110044,7732,0,400400,2001
45506194,0,125,74,2736,125,74,2735,7732,2736,0,110044,7732,0,400400,2001
45506195,6000,125,74,2736,125,74,2735,7732,2736,0,110044,7732,0,400400,2001
45506196,6000,125,74,2736,125,74,2735,7732,0,0,110044,7732,1,0,2001
45506197,6000,125,74,2736,125,74,2735,7732,0,0,110044,7732,1,0,2001
45506198,6000,125,74,2736,125,74,2735,7732,0,0,110044,7732,1,0,2736
45506199,7504,125,74,2736,125,74,2735,7732,0,150402,110044,7732,1,0,2736
45506200,7504,125,74,2736,125,74,2735,7732,0,150402,110044,7732,1,0,2736
45506201,7504,125,74,2736,125,74,2735,7732,0,150402,110044,7732,1,0,2736
45506202,7504,125,74,2736,125,74,2735,7732,0,150402,110044,7732,1,0,2000
45506203,7504,125,74,2736,125,74,2735,7732,0,0,110044,7732,1,400400,2001
45506204,7504,125,74,2736,125,74,2735,7732,0,0,110044,7732,1,400400,2001
45506205,7504,125,74,2736,125,74,2735,7732,0,0,110044,7732,0,400400,2001
45506206,657,125,74,2737,125,74,2735,7732,0,0,110044,150402,0,400400,2001
45506207,657,125,74,2737,125,74,2735,7732,0,0,110044,150402,0,400400,2001
45506208,326,125,74,2737,125,74,2735,7732,0,0,110044,150402,0,400400,2001
45506209,326,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506210,326,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506211,327,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506212,327,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506213,330,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506214,660,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506215,660,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506216,660,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506217,3642,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506218,3642,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506219,3642,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506220,663,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506221,663,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506222,663,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506223,664,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506224,664,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506225,665,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506226,665,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506227,665,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506228,666,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506229,1112,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506230,1112,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506231,1112,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506232,1113,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506233,1113,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506234,1113,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506235,1113,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506236,1113,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506237,1113,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506238,1113,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506239,1114,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506240,1114,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506241,1114,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506242,1115,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506243,1115,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506244,1115,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506245,1115,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506246,1115,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506247,1115,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506248,1115,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506249,1115,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506250,1116,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506251,1116,125,74,2737,125,74,2735,7732,0,0,110044,110044,0,400400,2001
45506252,1116,125,74,2737,125,74,2735,7732,0,0,0,110044,0,400400,2001
45506253,666,125,74,2737,125,74,2735,7732,0,0,0,110044,0,400400,2001
45506254,1117,125,74,2737,125,74,2735,7732,0,0,0,110044,0,400400,2001
45506255,1117,125,74,2737,125,74,2735,7732,0,0,0,110044,0,400400,2001
45506256,1120,125,74,2737,125,74,2735,7732,0,0,0,110044,0,400400,2001
45506257,1120,125,74,2737,125,74,2735,7732,0,0,0,110044,0,400400,2001
45506258,1120,125,74,2737,125,74,2735,7732,0,0,0,110044,0,400400,2001
45506259,1121,125,74,2737,125,74,2735,7732,0,0,0,110044,0,400400,2001
45506260,1120,125,74,2737,125,74,2735,7732,0,0,0,110044,0,400400,2001
45506261,1120,125,74,2737,125,74,2735,7732,0,0,100013,110044,0,400400,2001
45506262,1120,125,74,2737,125,74,2735,7732,0,0,100013,110044,0,400400,2001
45506263,1120,125,74,2737,125,74,2735,7732,0,0,100013,110044,0,400400,2001
45506264,1120,125,74,2737,125,74,2735,7732,0,0,26,110044,0,400400,2001
45506265,1120,125,74,2737,125,74,2735,7732,0,0,26,110044,0,400400,2001
45506266,1120,125,74,2737,125,74,2735,7732,0,0,26,110044,0,400400,2001
45506267,1120,125,74,2737,125,74,2735,7732,0,0,54,110044,0,400400,2001
45506268,1120,125,74,2737,125,74,2735,7732,0,0,54,110044,0,400400,2001
45506269,1120,125,74,2737,125,74,2735,7732,0,0,54,110044,0,400400,2001
45506270,1120,125,74,2737,125,74,2735,7732,0,0,130,110044,0,400400,2001
45506271,1120,125,74,2737,125,74,2735,7732,0,0,130,110044,0,400400,2001
45506272,1120,125,74,2737,125,74,2735,7732,0,0,130,110044,0,400400,2001
45506273,1120,125,74,2737,125,74,2735,7732,0,0,260,110044,0,400400,2001
45506274,1120,125,74,2737,125,74,2735,7732,0,0,260,110044,0,400400,2001
45506275,1120,125,74,2737,125,74,2735,7732,0,0,260,110044,0,400400,2001
45506276,1120,125,74,2737,125,74,2735,7732,0,0,540,110044,0,400400,2001
45506277,1120,125,74,2737,125,74,2735,7732,0,0,540,110044,0,400400,2001
45506278,1120,125,74,2737,125,74,2735,7732,0,0,540,110044,0,400400,2001
45506279,1120,125,74,2737,125,74,2735,7732,0,0,1300,110044,0,400400,2001
45506280,1120,125,74,2737,125,74,2735,7732,0,0,1300,110044,0,400400,2001
45506281,1120,125,74,2737,125,74,2735,7732,0,0,1300,110044,0,400400,2001
47402114,4331,4,12023,15412,4,12023,4,7602,0,0,51400,142200,0,400400,14006
47402115,4331,4,12023,15412,4,12023,4,7602,0,0,51400,142200,0,400400,14006
47402116,4335,4,12023,15412,4,12023,4,7602,0,0,51400,142200,0,400400,14006
47402117,4335,4,12023,15412,4,12023,4,7602,0,0,51400,51400,0,400400,14006
47402118,4335,4,12023,15412,4,12023,4,7602,0,0,51400,51400,0,400400,14006
47402119,4336,4,12023,15412,4,12023,4,7602,0,0,51400,51400,0,400400,14006
47402120,4336,4,12023,15412,4,12023,4,7602,0,0,51400,51400,0,400400,14006
47402121,4337,4,12023,15412,4,12023,4,7602,0,0,51400,51400,0,400400,14006
47402122,4332,4,12023,15412,4,12023,4,7602,0,0,51400,51400,0,400400,14006
47402123,4332,4,12023,15412,4,12023,4,7602,0,0,51400,51400,0,400400,14006
47402124,4332,4,12023,15412,4,12023,4,7602,0,0,51400,51400,0,400400,14006
47402125,4334,4,12023,15412,4,12023,4,7602,0,0,51400,51400,0,400400,14006
47402126,4334,4,12023,15412,4,12023,4,7602,0,0,51400,51400,0,400400,14006
47402127,4334,4,12023,15412,4,12023,4,7602,0,0,51400,51400,0,400400,14006
47402128,4334,4,12023,15412,4,12023,4,7602,12025,0,51400,51400,0,400000,14006
47402129,4334,4,12023,15412,4,12023,4,7602,12025,0,51400,51400,0,400000,14006
47402130,4334,4,12023,15412,4,12023,4,7602,0,0,51400,51400,1,0,14005
47402131,4334,4,12023,15412,4,12023,4,7602,0,0,51400,51400,1,0,12005
47402132,4334,4,12023,15412,4,12023,4,7602,0,0,51400,51400,1,0,12025
47402133,4334,4,12023,15412,4,12023,4,7602,0,51125,51400,51400,1,0,12025
# MARK RU tick=47402133
47402134,4334,4,12023,15412,4,12023,4,7602,0,51125,51400,51400,1,0,12025
47402135,4334,4,12023,15412,4,12023,4,7602,0,51125,51400,51400,1,0,12025
47402136,4334,4,12023,15412,4,12023,4,7602,0,51125,51400,51400,1,0,12000
47402137,4334,4,12023,15412,4,12023,4,7602,0,0,51400,51400,1,400400,12005
47402138,4334,4,12023,15412,4,12023,4,7602,0,0,51400,51400,1,400400,12005
47402139,4334,4,12023,15412,4,12023,4,7602,0,0,51400,51400,0,400400,12005
47402140,4334,4,12023,15412,4,12023,4,7602,0,0,51400,51125,0,400400,12005
47402141,4334,4,12023,15412,4,12023,4,7602,0,0,51400,51125,0,400400,12005
47402142,4333,4,12023,15412,4,12023,4,7602,0,0,51400,51125,0,400400,12005
47402143,4333,4,12023,15412,4,12023,4,7602,0,0,51125,51125,0,400400,12005
47402144,4333,4,12023,15412,4,12023,4,7602,0,0,51125,51125,0,400400,12005
47402145,377,4,12023,15412,4,12023,4,7602,0,0,51125,51125,0,400400,12005
47402146,377,4,12023,15412,4,12023,4,7602,0,0,52522,51125,0,400400,12005
47402147,377,4,12023,15412,4,12023,4,7602,0,0,52522,51125,0,400400,12005
47402148,401,4,12023,15412,4,12023,4,7602,0,0,52522,51125,0,400400,12005
47402149,17412,4,12023,15412,4,12023,4,7602,0,0,52522,51125,0,400400,12005
47402150,17412,4,12023,15412,4,12023,4,7602,0,0,52522,51125,0,400400,12005
47402151,0,4,12023,15412,4,12023,4,7602,15412,0,52522,51125,0,400400,12005
47402152,6000,4,12023,15412,4,12023,4,7602,15412,0,52522,51125,0,400400,12005
47402153,6000,4,12023,15412,4,12023,4,7602,0,0,52522,51125,1,0,12006
47402154,6000,4,12023,15412,4,12023,4,7602,0,0,52522,51125,1,0,14006
47402155,6000,4,12023,15412,4,12023,4,7602,0,0,52522,51125,1,0,15412
47402156,6046,4,12023,15412,4,12023,4,7602,0,4645,52522,51125,1,0,15412
47402157,6046,4,12023,15412,4,12023,4,7602,0,4645,52522,51125,1,0,15412
47402158,6046,4,12023,15412,4,12023,4,7602,0,4645,52522,51125,1,0,15412
47402159,6046,4,12023,15412,4,12023,4,7602,0,4645,52522,51125,1,0,14000
47402160,6046,4,12023,15412,4,12023,4,7602,0,0,52522,51125,1,400400,14006
47402161,6046,4,12023,15412,4,12023,4,7602,0,0,52522,51125,1,400400,14006
47402162,6046,4,12023,15412,4,12023,4,7602,0,0,52522,51125,0,400400,14006
47402163,145,122,12023,15413,122,12023,4,7602,0,0,52522,4645,0,400400,14006
47402164,145,122,12023,15413,122,12023,4,7602,0,0,52522,4645,0,400400,14006
47402165,0,122,12023,15413,122,12023,4,7602,0,0,52522,4645,0,400400,14006
47402166,0,122,12023,15413,122,12023,4,7602,0,0,52522,4645,0,400400,14006
47402167,0,122,12023,15413,122,12023,4,7602,0,0,52522,4645,0,400400,14006
47402168,0,122,12023,15413,122,12023,4,7602,7447,0,52522,4645,0,417447,14006
47402169,0,122,12023,15413,122,12023,4,7602,7447,0,52522,4645,0,417447,14006
47402170,0,122,12023,15413,122,12023,4,7602,0,0,52522,4645,0,400400,14003
47402171,0,122,12023,15413,122,12023,4,7602,122,0,52522,4645,0,400122,6003
47402172,0,122,12023,15413,122,12023,4,7602,122,0,52522,122,0,400122,7447
47402173,0,122,12023,15413,122,12023,4,7602,122,0,52522,122,0,400122,7447
47402174,2001,122,12023,15413,122,12023,4,7602,122,0,52522,122,0,400122,7447
47402175,17413,122,12023,15413,122,12023,4,7602,122,0,52522,122,0,400122,7447
47402176,17413,122,12023,15413,122,12023,4,7602,122,0,52522,122,0,400122,6000
47402177,0,122,12023,15413,122,12023,4,7602,122,0,52522,122,0,400122,6003
47402178,0,122,12023,15413,122,12023,4,7602,0,0,52522,122,0,400400,6003
47402179,0,122,12023,15413,122,12023,4,7602,15413,0,52522,122,0,400000,6003
47402180,6000,122,12023,15413,122,12023,4,7602,15413,0,52522,122,0,400000,6003
47402181,6000,122,12023,15413,122,12023,4,7602,0,0,52522,122,1,0,6006
47402182,6000,122,12023,15413,122,12023,4,7602,0,0,52522,122,1,0,14006
47402183,6000,122,12023,15413,122,12023,4,7602,0,0,52522,122,1,0,15413
47402184,7710,122,12023,15413,122,12023,4,7602,0,171040,52522,122,1,0,15413
47402185,7710,122,12023,15413,122,12023,4,7602,0,171040,52522,122,1,0,15413
47402186,7710,122,12023,15413,122,12023,4,7602,0,171040,52522,122,1,0,15413
47402187,7710,122,12023,15413,122,12023,4,7602,0,171040,52522,122,1,0,14000
47402188,7710,122,12023,15413,122,12023,4,7602,0,0,52522,122,1,400400,14006
47402189,7710,122,12023,15413,122,12023,4,7602,0,0,52522,122,1,400400,14006
47402190,7710,122,12023,15413,122,12023,4,7602,0,0,52522,122,0,400400,14006
47402191,0,122,12023,15414,122,12023,4,7602,0,0,52522,171040,0,400400,14006
47402192,0,122,12023,15414,122,12023,4,7602,0,0,52522,171040,0,400400,14006
47402193,2001,122,12023,15414,122,12023,4,7602,0,0,52522,171040,0,400400,14006
47402194,17414,122,12023,15414,122,12023,4,7602,0,0,52522,171040,0,400400,14006
47402195,17414,122,12023,15414,122,12023,4,7602,0,0,52522,171040,0,400400,14006
47402196,0,122,12023,15414,122,12023,4,7602,15414,0,52522,171040,0,400400,14006
47402197,6000,122,12023,15414,122,12023,4,7602,15414,0,52522,171040,0,400400,14006
47402198,6000,122,12023,15414,122,12023,4,7602,0,0,52522,171040,1,0,14006
47402199,6000,122,12023,15414,122,12023,4,7602,0,0,52522,171040,1,0,14006
47402200,6000,122,12023,15414,122,12023,4,7602,0,0,52522,171040,1,0,15414
47402201,7420,122,12023,15414,122,12023,4,7602,0,142065,52522,171040,1,0,15414
47402202,7420,122,12023,15414,122,12023,4,7602,0,142065,52522,171040,1,0,15414
47402203,7420,122,12023,15414,122,12023,4,7602,0,142065,52522,171040,1,0,15414
47402204,7420,122,12023,15414,122,12023,4,7602,0,142065,52522,171040,1,0,14000
47402205,7420,122,12023,15414,122,12023,4,7602,0,0,52522,171040,1,400400,14006
47402206,7420,122,12023,15414,122,12023,4,7602,0,0,52522,171040,1,400400,14006
47402207,7420,122,12023,15414,122,12023,4,7602,0,0,52522,171040,0,400400,14006
47402208,215,122,40,15415,122,40,4,7602,0,0,52522,142065,0,400400,14006
47402209,215,122,40,15415,122,40,4,7602,0,0,52522,142065,0,400400,14006
47402210,0,122,40,15415,122,40,4,7602,0,0,52522,142065,0,400400,14006
47402211,17415,122,40,15415,122,40,4,7602,0,0,52522,142065,0,400400,14006
47402212,17415,122,40,15415,122,40,4,7602,0,0,52522,142065,0,400400,14006
47402213,0,122,40,15415,122,40,4,7602,0,0,52522,142065,0,400400,14006
47402214,0,122,40,15415,122,40,4,7602,0,0,52522,142065,0,400400,14006
47402215,0,122,40,15416,122,40,4,7602,0,0,52522,0,0,400400,14006
47402216,0,122,40,15416,122,40,4,7602,0,0,52522,0,0,400400,14006
47402217,2001,122,40,15416,122,40,4,7602,0,0,52522,0,0,400400,14006
47402218,17416,122,40,15416,122,40,4,7602,0,0,52522,0,0,400400,14006
47402219,17416,122,40,15416,122,40,4,7602,0,0,52522,0,0,400400,14006
47402220,0,122,40,15416,122,40,4,7602,15416,0,52522,0,0,400000,14006
47402221,6000,122,40,15416,122,40,4,7602,15416,0,52522,0,0,400000,14006
47402222,6000,122,40,15416,122,40,4,7602,0,0,52522,0,1,0,14006
47402223,6000,122,40,15416,122,40,4,7602,0,0,52522,0,1,0,14006
47402224,6000,122,40,15416,122,40,4,7602,0,0,52522,0,1,0,15416
47402225,7710,122,40,15416,122,40,4,7602,0,171054,52522,0,1,0,15416
47402226,7710,122,40,15416,122,40,4,7602,0,171054,52522,0,1,0,15416
47402227,7710,122,40,15416,122,40,4,7602,0,171054,52522,0,1,0,15416
