tick,CSA,AREG,TREG,RX,RD,RB,CD16,MEMRD_ADDR,MEMRD_DATA,QREG,DBR,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_sw_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_arg_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_csidbs4_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_f_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_g_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_d_15_0,ND120_TOP.CORE.CPU_BOARD.CPU.PROC.CGA.DELILAH.ALU.s_a_15_0
51133933,145,4,117,12373,117,7744,4,0,0,14264,4612,400,50145,0,4,177773,0,4
51133934,0,4,117,12373,117,7744,4,0,0,14264,4612,400,50145,0,4,177773,0,4
51133935,0,4,117,12373,117,7744,4,0,0,14264,4612,400,50145,0,4,177773,0,4
51133936,0,4,117,12373,117,7744,4,0,0,14264,4612,400,50145,0,4,177773,0,4
51133937,0,4,117,12373,117,7744,4,7556,0,14264,4612,400,50145,0,4,177773,0,4
51133938,0,4,117,12373,117,7744,4,7556,0,14264,4612,400,50145,0,4,177773,0,4
51133939,0,4,117,12373,117,7744,4,0,0,14264,4612,400,50145,0,4,177773,0,4
51133940,0,4,117,12373,117,7744,4,4,0,14264,4612,400,50145,0,4,177773,0,4
51133941,0,4,117,12373,117,7744,0,4,0,14264,4,2000,0,0,0,177777,0,0
51133942,0,4,117,12373,117,7744,0,4,0,14264,4,2000,0,4,0,177777,0,0
51133943,2001,4,117,12373,117,7744,0,4,0,14264,4,2000,0,0,0,177777,0,0
51133944,16407,4,117,12373,117,7744,0,4,0,14264,4,2000,0,0,0,177777,0,0
51133945,16407,4,117,12373,117,7744,0,4,0,14264,4,2000,0,0,0,177777,0,0
51133946,0,4,117,12373,117,7744,0,4,0,14264,4,2000,0,0,0,177777,0,0
51133947,0,4,117,12373,117,7744,0,0,0,14264,4,2000,0,0,0,177777,0,0
51133948,0,4,117,12373,117,7744,0,0,0,14264,4,2000,0,0,0,177777,0,0
51133949,0,4,117,12373,117,7744,0,0,0,14264,4,2000,0,0,0,177777,0,0
51133950,0,4,117,12373,117,7744,0,0,0,14264,4,2000,0,0,0,177777,0,0
51133951,0,4,117,12373,117,7744,0,0,0,14264,4,2000,0,0,0,177777,0,0
51133952,0,4,117,12373,117,7744,0,0,0,14264,4,2000,0,0,0,177777,0,0
51133953,0,4,117,12373,117,7744,0,0,0,14264,4,2000,0,0,0,177777,0,0
51133954,0,4,117,12373,117,7744,0,0,0,14264,4,2000,0,0,0,177777,0,0
51133955,0,4,117,12373,117,7744,0,0,0,14264,4,2000,0,0,0,177777,0,0
51133956,0,4,117,12373,117,7744,0,14407,0,14264,4,2000,0,0,0,177777,0,0
51133957,6000,4,117,12373,117,7744,0,14407,0,14264,4,2000,0,0,0,177777,0,0
51133958,6000,4,117,12373,117,7744,0,0,0,14264,4,2000,0,0,0,177777,0,0
51133959,6000,4,117,12373,117,7744,0,0,0,14264,4,2000,0,0,0,177777,0,0
51133960,6000,4,117,12373,117,7744,0,0,0,14264,4,2000,0,0,0,177777,0,0
51133961,7243,4,117,12373,117,7744,124351,0,124351,14264,4,2000,0,0,0,177777,0,0
51133962,7243,4,117,12373,117,7744,124351,0,124351,14264,4,2000,0,34,0,177777,0,0
51133963,7243,4,117,12373,117,7744,124351,0,124351,14264,4,2000,0,34,0,177777,0,0
51133964,7243,4,117,12373,117,7744,124351,0,124351,14264,4,2000,0,34,0,177777,0,0
51133965,7243,4,117,12373,117,7744,124351,0,0,14264,4,2000,0,34,0,177777,0,0
51133966,7243,4,117,12373,117,7744,124351,0,0,14264,4,2000,0,34,0,177777,0,0
51133967,7243,4,117,12373,117,7744,124351,0,0,14264,4,2000,0,34,0,177777,0,0
51133968,0,4,117,12373,117,7744,124351,0,0,14264,124351,0,0,34,14264,177777,0,0
51133969,0,4,117,12373,117,7744,0,0,0,14264,124351,0,0,4,14264,177777,0,0
51133970,2001,4,117,12373,117,7744,0,0,0,14264,124351,0,0,0,14264,177777,0,0
51133971,16360,4,117,12373,117,7744,0,0,0,14264,124351,0,0,0,14264,177777,0,0
51133972,16360,4,117,12373,117,7744,0,0,0,14264,124351,0,0,0,14264,177777,0,0
51133973,0,4,117,12373,117,7744,0,14360,0,14264,124351,0,0,0,14264,177777,0,0
51133974,6000,4,117,12373,117,7744,0,14360,0,14264,124351,0,0,0,14264,177777,0,0
51133975,6000,4,117,12373,117,7744,0,0,0,14264,124351,0,0,0,14264,177777,0,0
51133976,6000,4,117,12373,117,7744,0,0,0,14264,124351,0,0,0,14264,177777,0,0
51133977,6000,4,117,12373,117,7744,0,0,0,14264,124351,0,0,0,14264,177777,0,0
51133978,6546,4,117,12373,117,7744,54612,0,54612,14264,124351,0,0,0,14264,177777,0,0
51133979,6546,4,117,12373,117,7744,54612,0,54612,14264,124351,0,0,0,14264,177777,0,0
51133980,6546,4,117,12373,117,7744,54612,0,54612,14264,124351,0,0,0,14264,177777,0,0
51133981,6546,4,117,12373,117,7744,54612,0,54612,14264,124351,0,0,0,14264,177777,0,0
51133982,6546,4,117,12373,117,7744,54612,0,0,14264,124351,0,0,0,14264,177777,0,0
51133983,6546,4,117,12373,117,7744,54612,0,0,14264,124351,0,0,0,14264,177777,0,0
51133984,6546,4,117,12373,117,7744,54612,0,0,14264,124351,0,0,0,14264,177777,0,0
51133985,174,4,117,12373,117,7744,54612,0,0,14264,54612,0,174,0,14264,163513,0,0
51133986,174,4,117,12373,117,7744,0,0,0,14264,54612,0,174,3,14264,163513,0,0
51133987,0,4,117,12373,117,7744,0,0,0,14264,54612,0,174,3,14264,163513,0,0
51133988,0,4,117,12373,117,7744,0,0,0,14264,54612,0,174,3,14264,163513,0,0
51133989,0,4,117,12373,117,7744,0,0,0,14264,54612,0,174,3,14264,163513,0,0
51133990,0,4,117,12373,117,7744,0,7556,0,14264,54612,0,174,3,14264,163513,0,0
51133991,0,4,117,12373,117,7744,0,7556,0,14264,54612,0,174,3,14264,163513,0,0
51133992,0,4,117,12373,117,7744,0,0,0,14264,54612,0,174,3,14264,163513,0,0
51133993,0,4,117,12373,117,7744,0,0,0,14264,54612,0,174,3,14264,163513,0,0
51133994,0,4,117,12373,117,7744,0,0,0,14264,54612,0,174,3,14264,163513,0,0
51133995,0,4,117,12373,117,7744,4,0,4,14264,54612,0,174,3,14264,163513,0,0
51133996,0,4,117,12373,117,7744,4,0,4,14264,54612,0,174,3,14264,163513,0,0
51133997,0,4,117,12373,117,7744,4,0,4,14264,54612,0,174,3,14264,163513,0,0
51133998,0,4,117,12373,117,7744,4,0,4,14264,54612,0,174,3,14264,163513,0,0
51133999,0,4,117,12373,117,7744,4,0,0,14264,54612,0,174,3,14264,163513,0,0
51134000,0,4,117,12373,117,7744,4,0,0,14264,54612,0,174,3,14264,163513,0,0
51134001,0,4,117,12373,117,7744,4,0,0,14264,54612,0,174,3,14264,163513,0,0
51134002,0,4,117,12373,117,7744,4,0,0,14264,4,132030,0,3,4,177773,4,0
51134003,0,4,117,12373,117,7744,0,0,0,14264,4,132030,0,4,4,177773,4,0
51134004,2001,4,117,12373,117,7744,0,0,0,14264,4,132030,0,0,4,177773,4,0
51134005,16361,4,117,12373,117,7744,0,0,0,14264,4,132030,0,0,4,177773,4,0
51134006,16361,4,117,12373,117,7744,0,0,0,14264,4,132030,0,0,4,177773,4,0
51134007,0,4,117,12373,117,7744,0,14361,0,14264,4,132030,0,0,4,177773,4,0
51134008,6000,4,117,12373,117,7744,0,14361,0,14264,4,132030,0,0,4,177773,4,0
51134009,6000,4,117,12373,117,7744,0,0,0,14264,4,132030,0,0,4,177773,4,0
51134010,6000,4,117,12373,117,7744,0,0,0,14264,4,132030,0,0,4,177773,4,0
51134011,6000,4,117,12373,117,7744,0,0,0,14264,4,132030,0,0,4,177773,4,0
51134012,6506,4,117,12373,117,7744,50607,0,50607,14264,4,132030,0,0,4,177773,4,0
51134013,6506,4,117,12373,117,7744,50607,0,50607,14264,4,132030,0,0,4,177773,4,0
51134014,6506,4,117,12373,117,7744,50607,0,50607,14264,4,132030,0,0,4,177773,4,0
51134015,6506,4,117,12373,117,7744,50607,0,50607,14264,4,132030,0,0,4,177773,4,0
51134016,6506,4,117,12373,117,7744,50607,0,0,14264,4,132030,0,0,4,177773,4,0
51134017,6506,4,117,12373,117,7744,50607,0,0,14264,4,132030,0,0,4,177773,4,0
51134018,6506,4,117,12373,117,7744,50607,0,0,14264,4,132030,0,0,4,177773,4,0
51134019,172,4,117,4,117,7744,50607,0,0,14264,50607,2000,172,0,14264,163513,0,0
51134020,172,4,117,4,117,7744,0,0,0,14264,50607,2000,172,3,14264,163513,0,0
51134021,0,4,117,4,117,7744,0,0,0,14264,50607,2000,172,3,14264,163513,0,0
51134022,0,4,117,4,117,7744,0,0,0,14264,50607,2000,172,3,14264,163513,0,0
51134023,0,4,117,4,117,7744,0,0,0,14264,50607,2000,172,3,14264,163513,0,0
51134024,0,4,117,4,117,7744,0,7553,0,14264,50607,2000,172,3,14264,163513,0,0
51134025,0,4,117,4,117,7744,0,7553,0,14264,50607,2000,172,3,14264,163513,0,0
51134026,0,4,117,4,117,7744,0,0,0,14264,50607,2000,172,3,14264,163513,0,0
51134027,0,4,117,4,117,7744,0,0,0,14264,50607,2000,172,3,14264,163513,0,0
51134028,0,4,117,4,117,7744,0,0,0,14264,50607,2000,172,3,14264,163513,0,0
51134029,0,4,117,4,117,7744,12075,0,12075,14264,50607,2000,172,3,14264,163513,0,0
51134030,0,4,117,4,117,7744,12075,0,12075,14264,50607,2000,172,3,14264,163513,0,0
51134031,0,4,117,4,117,7744,12075,0,12075,14264,50607,2000,172,3,14264,163513,0,0
51134032,0,4,117,4,117,7744,12075,0,12075,14264,50607,2000,172,3,14264,163513,0,0
51134033,0,4,117,4,117,7744,12075,0,0,14264,50607,2000,172,3,14264,163513,0,0
51134034,0,4,117,4,117,7744,12075,0,0,14264,50607,2000,172,3,14264,163513,0,0
51134035,0,4,117,4,117,7744,12075,0,0,14264,50607,2000,172,3,14264,163513,0,0
51134036,0,4,117,4,117,7744,12075,0,0,14264,12075,132030,0,3,12075,165702,12075,0
51134037,0,4,117,4,117,7744,0,0,0,14264,12075,132030,0,4,12075,165702,12075,0
51134038,2001,4,117,4,117,7744,0,0,0,14264,12075,132030,0,0,12075,165702,12075,0
51134039,16362,4,117,4,117,7744,0,0,0,14264,12075,132030,0,0,12075,165702,12075,0
51134040,16362,4,117,4,117,7744,0,0,0,14264,12075,132030,0,0,12075,165702,12075,0
51134041,0,4,117,4,117,7744,0,14362,0,14264,12075,132030,0,0,12075,165702,12075,0
51134042,6000,4,117,4,117,7744,0,14362,0,14264,12075,132030,0,0,12075,165702,12075,0
51134043,6000,4,117,4,117,7744,0,0,0,14264,12075,132030,0,0,12075,165702,12075,0
51134044,6000,4,117,4,117,7744,0,0,0,14264,12075,132030,0,0,12075,165702,12075,0
51134045,6000,4,117,4,117,7744,0,0,0,14264,12075,132030,0,0,12075,165702,12075,0
51134046,7422,4,117,4,117,7744,142200,0,142200,14264,12075,132030,0,0,12075,165702,12075,0
51134047,7422,4,117,4,117,7744,142200,0,142200,14264,12075,132030,0,0,12075,165702,12075,0
51134048,7422,4,117,4,117,7744,142200,0,142200,14264,12075,132030,0,0,12075,165702,12075,0
51134049,7422,4,117,4,117,7744,142200,0,142200,14264,12075,132030,0,0,12075,165702,12075,0
51134050,7422,4,117,4,117,7744,142200,0,0,14264,12075,132030,0,0,12075,165702,12075,0
51134051,7422,4,117,4,117,7744,142200,0,0,14264,12075,132030,0,0,12075,165702,12075,0
51134052,7422,4,117,4,117,7744,142200,0,0,14264,12075,132030,0,0,12075,165702,12075,0
51134053,4331,4,12075,4,117,7744,156264,0,0,14264,142200,36424,4331,0,14264,163513,0,0
51134054,4331,4,12075,4,117,7744,14264,0,0,14264,142200,36424,4331,0,14264,163513,0,0
51134055,4335,4,12075,4,117,7744,14264,0,0,14264,142200,36424,4331,0,14264,163513,0,0
51134056,4335,4,12075,4,117,7744,4,0,0,14264,14264,132030,74335,0,4,177773,0,4
51134057,4335,4,12075,4,117,7744,4,0,0,14264,14264,132030,74335,0,4,177773,0,4
51134058,4336,4,12075,4,117,7744,4,0,0,14264,14264,132030,74335,0,4,177773,0,4
51134059,4336,4,12075,4,117,7744,12077,0,0,14264,14264,2000,60000,0,12077,165700,0,12075
51134060,4337,4,12075,4,117,7744,12077,0,0,14264,14264,2000,60000,10,12077,165700,0,12075
51134061,4332,4,12075,4,117,7744,12077,0,0,14264,14264,2000,60000,10,12077,165700,0,12075
51134062,4332,4,12075,4,117,7744,0,0,0,14264,14264,37424,70350,10,0,177776,1,4
51134063,4332,4,12075,4,117,7744,0,0,0,14264,14264,37424,70350,3,0,177776,1,4
51134064,4334,4,12075,4,117,7744,0,0,0,14264,14264,37424,70350,3,0,177776,1,4
51134065,4334,4,12075,4,117,7744,0,0,0,14264,14264,37424,70350,3,0,177776,1,4
51134066,4334,4,12075,4,117,7744,0,0,0,14264,14264,37424,70350,3,0,177776,1,4
51134067,4334,4,12075,4,117,7744,0,12077,0,14264,14264,37424,70350,3,0,177776,1,4
# MARK ru_addr tick=51134067
51134068,4334,4,12075,4,117,7744,0,12077,0,14264,14264,37424,70350,3,0,177776,1,4
51134069,4334,4,12075,4,117,7744,0,0,0,14264,14264,37424,70350,3,0,177776,1,4
51134070,4334,4,12075,4,117,7744,0,0,0,14264,14264,37424,70350,3,0,177776,1,4
51134071,4334,4,12075,4,117,7744,0,0,0,14264,14264,37424,70350,3,0,177776,1,4
51134072,4334,4,12075,4,117,7744,51125,0,51125,14264,14264,37424,70350,3,0,177776,1,4
# MARK ru_read tick=51134072
51134073,4334,4,12075,4,117,7744,51125,0,51125,14264,14264,37424,70350,3,0,177776,1,4
51134074,4334,4,12075,4,117,7744,51125,0,51125,14264,14264,37424,70350,3,0,177776,1,4
51134075,4334,4,12075,4,117,7744,51125,0,51125,14264,14264,37424,70350,3,0,177776,1,4
51134076,4334,4,12075,4,117,7744,51125,0,0,14264,14264,37424,70350,3,0,177776,1,4
51134077,4334,4,12075,4,117,7744,51125,0,0,14264,14264,37424,70350,3,0,177776,1,4
51134078,4334,4,12075,4,117,7744,51125,0,0,14264,14264,37424,70350,3,0,177776,1,4
51134079,4334,4,12075,4,117,7744,51125,0,0,14264,51125,400,4334,3,51125,126652,51125,0
51134080,4334,4,12075,4,117,7744,51125,0,0,14264,51125,400,4334,11,51125,126652,51125,0
51140045,0,0,154402,12373,117,7744,0,0,0,14262,116400,0,145,0,0,177777,0,0
51140046,0,0,154402,12373,117,7744,0,0,0,14262,116400,0,0,0,0,177777,0,0
51140047,0,0,154402,12373,117,7744,0,0,0,14262,116400,0,0,4,0,177777,0,0
51140048,2001,0,154402,12373,117,7744,0,0,0,14262,116400,0,0,0,0,177777,0,0
51140049,16375,0,154402,12373,117,7744,0,0,0,14262,116400,0,0,0,0,177777,0,0
51140050,16375,0,154402,12373,117,7744,0,0,0,14262,116400,0,0,0,0,177777,0,0
51140051,0,0,154402,12373,117,7744,0,14375,0,14262,116400,0,0,0,0,177777,0,0
51140052,6000,0,154402,12373,117,7744,0,14375,0,14262,116400,0,0,0,0,177777,0,0
51140053,6000,0,154402,12373,117,7744,0,0,0,14262,116400,0,0,0,0,177777,0,0
51140054,6000,0,154402,12373,117,7744,0,0,0,14262,116400,0,0,0,0,177777,0,0
51140055,6000,0,154402,12373,117,7744,0,0,0,14262,116400,0,0,0,0,177777,0,0
51140056,7565,0,154402,12373,117,7744,156561,0,156561,14262,116400,0,0,0,0,177777,0,0
51140057,7565,0,154402,12373,117,7744,156561,0,156561,14262,116400,0,0,0,0,177777,0,0
51140058,7565,0,154402,12373,117,7744,156561,0,156561,14262,116400,0,0,0,0,177777,0,0
51140059,7565,0,154402,12373,117,7744,156561,0,156561,14262,116400,0,0,0,0,177777,0,0
51140060,7565,0,154402,12373,117,7744,156561,0,0,14262,116400,0,0,0,0,177777,0,0
51140061,7565,0,154402,12373,117,7744,156561,0,0,14262,116400,0,0,0,0,177777,0,0
51140062,7565,0,154402,12373,117,7744,156561,0,0,14262,116400,0,0,0,0,177777,0,0
51140063,226,0,154402,12373,117,7744,156763,0,0,14262,156561,0,226,0,14262,163515,0,0
51140064,226,0,154402,12373,117,7744,14262,0,0,14262,156561,0,226,2,14262,163515,0,0
51140065,230,0,154402,12373,117,7744,14262,0,0,14262,156561,0,226,2,14262,163515,0,0
51140066,230,0,154402,12373,117,7744,156561,0,0,14262,14262,131030,230,2,14262,21216,156561,0
51140067,230,0,154402,12373,117,7744,156561,0,0,14262,14262,131030,230,0,14262,21216,156561,0
51140068,231,0,154402,12373,117,7744,156561,0,0,14262,14262,131030,230,0,14262,21216,156561,0
51140069,231,0,154402,12373,117,7744,14262,0,0,14262,14262,70735,20,0,14262,163515,0,0
51140070,232,0,154402,12373,117,7744,14262,0,0,14262,14262,70735,20,0,14262,163515,0,0
51140071,227,0,154402,12373,117,7744,14262,0,0,14262,14262,70735,20,0,14262,163515,0,0
51140072,227,0,154402,12373,117,7744,14262,0,0,14262,14262,131030,0,0,14262,163515,0,0
51140073,227,0,154402,12373,117,7744,14262,0,0,14262,14262,131030,0,0,14262,163515,0,0
51140074,227,0,154402,12373,117,7744,14262,0,0,14262,14262,131030,0,0,14262,163515,0,0
51140075,227,0,154402,12373,117,7744,0,0,0,14262,14262,131030,145,0,0,177777,0,0
51140076,227,0,154402,12373,117,7744,0,0,0,14262,14262,131030,145,0,0,177777,0,0
51140077,227,0,154402,12373,117,7744,0,0,0,14262,14262,131030,145,0,0,177777,0,0
51140078,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140079,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140080,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140081,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140082,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140083,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140084,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140085,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140086,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140087,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140088,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140089,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140090,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140091,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140092,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140093,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140094,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140095,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140096,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140097,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140098,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140099,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140100,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140101,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140102,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140103,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140104,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140105,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140106,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140107,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140108,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140109,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140110,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140111,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140112,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140113,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140114,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140115,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140116,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140117,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140118,227,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140119,145,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140120,145,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140121,145,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140122,0,0,154402,12373,117,7744,0,0,0,14262,14262,0,145,0,0,177777,0,0
51140123,0,0,154402,12373,117,7744,0,0,0,14262,14262,0,0,0,0,177777,0,0
51140124,0,0,154402,12373,117,7744,0,0,0,14262,14262,0,0,4,0,177777,0,0
51140125,2001,0,154402,12373,117,7744,0,0,0,14262,14262,0,0,0,0,177777,0,0
51140126,16376,0,154402,12373,117,7744,0,0,0,14262,14262,0,0,0,0,177777,0,0
51140127,16376,0,154402,12373,117,7744,0,0,0,14262,14262,0,0,0,0,177777,0,0
51140128,0,0,154402,12373,117,7744,0,14376,0,14262,14262,0,0,0,0,177777,0,0
51140129,6000,0,154402,12373,117,7744,0,14376,0,14262,14262,0,0,0,0,177777,0,0
51140130,6000,0,154402,12373,117,7744,0,0,0,14262,14262,0,0,0,0,177777,0,0
51140131,6000,0,154402,12373,117,7744,0,0,0,14262,14262,0,0,0,0,177777,0,0
51140132,6000,0,154402,12373,117,7744,0,0,0,14262,14262,0,0,0,0,177777,0,0
51140133,7314,0,154402,12373,117,7744,131412,0,131412,14262,14262,0,0,0,0,177777,0,0
51140134,7314,0,154402,12373,117,7744,131412,0,131412,14262,14262,0,0,34,0,177777,0,0
51140135,7314,0,154402,12373,117,7744,131412,0,131412,14262,14262,0,0,34,0,177777,0,0
51140136,7314,0,154402,12373,117,7744,131412,0,131412,14262,14262,0,0,34,0,177777,0,0
51140137,7314,0,154402,12373,117,7744,131412,0,0,14262,14262,0,0,34,0,177777,0,0
51140138,7314,0,154402,12373,117,7744,131412,0,0,14262,14262,0,0,34,0,177777,0,0
51140139,7314,0,154402,12373,117,7744,131412,0,0,14262,14262,0,0,34,0,177777,0,0
51140140,214,0,154402,12373,117,7744,131412,0,0,14262,131412,0,50214,34,0,177777,0,0
51140141,214,0,154402,12373,117,7744,0,0,0,14262,131412,0,50214,0,0,177777,0,0
51140142,0,0,154402,12373,117,7744,0,0,0,14262,131412,0,50214,0,0,177777,0,0
51140143,16410,0,154402,12373,117,7744,0,0,0,14262,131412,0,50214,0,0,177777,0,0
51140144,16410,0,154402,12373,117,7744,0,0,0,14262,131412,0,50214,0,0,177777,0,0
51140145,0,0,154402,12373,117,7744,0,0,0,14262,131412,0,50214,0,0,177777,0,0
51140146,0,0,154402,12373,117,7744,0,0,0,14262,131412,0,50214,0,0,177777,0,0
51140147,0,0,154402,12373,117,7744,0,0,0,14262,0,0,0,0,14262,163515,0,0
51140148,0,0,154402,12373,117,7744,0,0,0,14262,0,0,0,4,14262,163515,0,0
51140149,2001,0,154402,12373,117,7744,0,0,0,14262,0,0,0,0,14262,163515,0,0
51140150,16377,0,154402,12373,117,7744,0,0,0,14262,0,0,0,0,14262,163515,0,0
51140151,16377,0,154402,12373,117,7744,0,0,0,14262,0,0,0,0,14262,163515,0,0
51140152,0,0,154402,12373,117,7744,0,14377,0,14262,0,0,0,0,14262,163515,0,0
51140153,6000,0,154402,12373,117,7744,0,14377,0,14262,0,0,0,0,14262,163515,0,0
51140154,6000,0,154402,12373,117,7744,0,0,0,14262,0,0,0,0,14262,163515,0,0
51140155,6000,0,154402,12373,117,7744,0,0,0,14262,0,0,0,0,14262,163515,0,0
51140156,6000,0,154402,12373,117,7744,0,0,0,14262,0,0,0,0,14262,163515,0,0
51140157,6446,0,154402,12373,117,7744,44612,0,44612,14262,0,0,0,0,14262,163515,0,0
51140158,6446,0,154402,12373,117,7744,44612,0,44612,14262,0,0,0,0,14262,163515,0,0
51140159,6446,0,154402,12373,117,7744,44612,0,44612,14262,0,0,0,0,14262,163515,0,0
51140160,6446,0,154402,12373,117,7744,44612,0,44612,14262,0,0,0,0,14262,163515,0,0
51140161,6446,0,154402,12373,117,7744,44612,0,0,14262,0,0,0,0,14262,163515,0,0
51140162,6446,0,154402,12373,117,7744,44612,0,0,14262,0,0,0,0,14262,163515,0,0
51140163,6446,0,154402,12373,117,7744,44612,0,0,14262,0,0,0,0,14262,163515,0,0
51140164,170,0,154402,12373,117,7744,44612,0,0,14262,44612,131030,170,0,14262,163515,0,0
51140165,170,0,154402,12373,117,7744,0,0,0,14262,44612,131030,170,3,14262,163515,0,0
51140166,0,0,154402,12373,117,7744,0,0,0,14262,44612,131030,170,3,14262,163515,0,0
51140167,0,0,154402,12373,117,7744,0,0,0,14262,44612,131030,170,3,14262,163515,0,0
51140168,0,0,154402,12373,117,7744,0,0,0,14262,44612,131030,170,3,14262,163515,0,0
51140169,0,0,154402,12373,117,7744,0,7556,0,14262,44612,131030,170,3,14262,163515,0,0
51140170,0,0,154402,12373,117,7744,0,7556,0,14262,44612,131030,170,3,14262,163515,0,0
51140171,0,0,154402,12373,117,7744,0,0,0,14262,44612,131030,170,3,14262,163515,0,0
51140172,0,0,154402,12373,117,7744,0,0,0,14262,44612,131030,170,3,14262,163515,0,0
51140173,0,0,154402,12373,117,7744,0,0,0,14262,44612,131030,170,3,14262,163515,0,0
51140174,0,0,154402,12373,117,7744,4,0,4,14262,44612,131030,170,3,14262,163515,0,0
51140175,0,0,154402,12373,117,7744,4,0,4,14262,44612,131030,170,3,14262,163515,0,0
